event_id,nom_equipement,commune,nom_evenement,categorie_evenement,date_heure_evenement,capacite_stade,billets_vendus_grand_public,billets_vip_hospitalite_vendus,taux_remplissage_pct,recette_billetterie_brute_eur
EVT-STADE-2025-0621,Patinoire Pôle Sud,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-04-15 18:00:00,15000,10228,1727,79.7,892010.0
EVT-STADE-2025-0622,Stade de Gerland,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-02-02 18:00:00,80000,60337,6703,83.8,6804395.0
EVT-STADE-2025-0623,Stade Ernest-Wallon,Toulouse,Finale Coupe de France - Toulouse,Rencontre Internationale,2025-12-14 15:00:00,60000,42386,4654,78.4,2435080.0
EVT-STADE-2025-0624,Stade Chaban-Delmas,Bordeaux,Tournoi National Jeunes - Bordeaux,Tournoi Jeunes,2025-01-05 20:00:00,60000,42549,7071,82.7,3044220.0
EVT-STADE-2025-0625,Halle de la Trocardière,Nantes,Rencontre Top 14 Rugby - Nantes,Match Championnat,2025-03-08 15:00:00,42000,32199,3081,84.0,2219205.0
EVT-STADE-2025-0626,Parc des Princes,Paris,Rencontre Top 14 Rugby - Paris,Match Championnat,2025-02-01 18:00:00,25000,18878,2847,86.9,1561260.0
EVT-STADE-2025-0627,Halle de la Trocardière,Nantes,Tournoi National Jeunes - Nantes,Tournoi Jeunes,2025-07-24 18:00:00,42000,25606,3835,70.1,1726930.0
EVT-STADE-2025-0628,Halle de la Trocardière,Nantes,Rencontre Top 14 Rugby - Nantes,Match Championnat,2025-08-14 18:00:00,42000,29727,4125,80.6,2368965.0
EVT-STADE-2025-0629,LDLC Arena,Lyon,Finale Coupe de France - Lyon,Rencontre Internationale,2025-09-21 15:00:00,15000,9528,1137,71.1,570090.0
EVT-STADE-2025-0630,Arkéa Arena,Bordeaux,Rencontre Top 14 Rugby - Bordeaux,Match Championnat,2025-04-16 18:00:00,25000,20587,2938,94.1,1660915.0
EVT-STADE-2025-0631,LDLC Arena,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-11-13 15:00:00,15000,12877,1163,93.6,870215.0
EVT-STADE-2025-0632,Palais des Sports de Marseille,Marseille,Tournoi National Jeunes - Marseille,Tournoi Jeunes,2025-12-28 20:00:00,35000,23167,2943,74.6,1430760.0
EVT-STADE-2025-0633,Matmut Atlantique,Bordeaux,Match Championnat Ligue 1 - Bordeaux,Match Championnat,2025-05-10 20:00:00,35000,26854,3176,85.8,2002430.0
EVT-STADE-2025-0634,Patinoire Pôle Sud,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-06-03 21:00:00,15000,12540,1349,92.6,713450.0
EVT-STADE-2025-0635,Complexe Sportif de Marcq,Lille,Tournoi National Jeunes - Lille,Tournoi Jeunes,2025-04-20 20:00:00,80000,47391,6529,67.4,3053980.0
EVT-STADE-2025-0636,Stade Ernest-Wallon,Toulouse,Finale Coupe de France - Toulouse,Rencontre Internationale,2025-11-28 15:00:00,60000,49045,5135,90.3,2755100.0
EVT-STADE-2025-0637,Arkéa Arena,Bordeaux,Finale Coupe de France - Bordeaux,Rencontre Internationale,2025-10-16 20:00:00,25000,15552,1673,68.9,884810.0
EVT-STADE-2025-0638,Orange Vélodrome,Marseille,Tournoi National Jeunes - Marseille,Tournoi Jeunes,2025-04-24 20:00:00,35000,30264,2846,94.6,1619420.0
EVT-STADE-2025-0639,Accor Arena,Paris,Match Championnat Ligue 1 - Paris,Match Championnat,2025-06-05 18:00:00,25000,21595,2805,97.6,1673025.0
EVT-STADE-2025-0640,Palais des Sports André-Brouat,Toulouse,Match Championnat Ligue 1 - Toulouse,Match Championnat,2025-06-05 20:00:00,25000,13850,1400,61.0,973250.0
EVT-STADE-2025-0641,Orange Vélodrome,Marseille,Concert Star Arena Tour - Marseille,Concert / Spectacle,2025-11-02 21:00:00,35000,22056,1989,68.7,2372010.0
EVT-STADE-2025-0642,Stade des Alpes,Grenoble,Match Championnat Ligue 1 - Grenoble,Match Championnat,2025-12-24 18:00:00,15000,13070,1585,97.7,984400.0
EVT-STADE-2025-0643,Stadium de Toulouse,Toulouse,Concert Star Arena Tour - Toulouse,Concert / Spectacle,2025-07-02 20:00:00,15000,8052,1128,61.2,966420.0
EVT-STADE-2025-0644,Parc des Princes,Paris,Concert Star Arena Tour - Paris,Concert / Spectacle,2025-11-22 15:00:00,25000,15914,1661,70.3,1767940.0
EVT-STADE-2025-0645,Stade de la Meinau,Strasbourg,Rencontre Top 14 Rugby - Strasbourg,Match Championnat,2025-12-06 18:00:00,35000,27366,4659,91.5,2396220.0
EVT-STADE-2025-0646,Stade de la Meinau,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-06-22 15:00:00,35000,27514,3111,87.5,2015880.0
EVT-STADE-2025-0647,Matmut Atlantique,Bordeaux,Concert Star Arena Tour - Bordeaux,Concert / Spectacle,2025-11-18 20:00:00,35000,21742,3283,71.5,2668820.0
EVT-STADE-2025-0648,Orange Vélodrome,Marseille,Concert Star Arena Tour - Marseille,Concert / Spectacle,2025-12-22 15:00:00,35000,21893,3657,73.0,2775155.0
EVT-STADE-2025-0649,Complexe Sportif Hautepierre,Strasbourg,Concert Star Arena Tour - Strasbourg,Concert / Spectacle,2025-01-22 21:00:00,42000,23024,3310,62.7,2784540.0
EVT-STADE-2025-0650,LDLC Arena,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-08-08 20:00:00,15000,10955,1810,85.1,945475.0
EVT-STADE-2025-0651,Rhenus Sport,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-08-19 15:00:00,60000,51354,7566,98.2,3432120.0
EVT-STADE-2025-0652,Complexe Sportif de Marcq,Lille,Tournoi National Jeunes - Lille,Tournoi Jeunes,2025-09-03 21:00:00,80000,59268,9852,86.4,4241040.0
EVT-STADE-2025-0653,Halle Clémenceau,Grenoble,Match Championnat Ligue 1 - Grenoble,Match Championnat,2025-08-13 18:00:00,25000,14818,2307,68.5,1243560.0
EVT-STADE-2025-0654,Complexe Sportif Hautepierre,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-01-21 20:00:00,42000,35358,3198,91.8,1860240.0
EVT-STADE-2025-0655,Patinoire Pôle Sud,Grenoble,Tournoi National Jeunes - Grenoble,Tournoi Jeunes,2025-09-23 15:00:00,15000,12180,1815,93.3,819150.0
EVT-STADE-2025-0656,Stade de Gerland,Lyon,Tournoi National Jeunes - Lyon,Tournoi Jeunes,2025-02-06 20:00:00,80000,44539,7781,65.4,3281420.0
EVT-STADE-2025-0657,Arkéa Arena,Bordeaux,Tournoi National Jeunes - Bordeaux,Tournoi Jeunes,2025-11-19 18:00:00,25000,16629,2121,75.0,1029120.0
EVT-STADE-2025-0658,Parc des Princes,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-05-17 21:00:00,25000,13072,2053,60.5,905410.0
EVT-STADE-2025-0659,Orange Vélodrome,Marseille,Concert Star Arena Tour - Marseille,Concert / Spectacle,2025-10-16 15:00:00,35000,24884,2556,78.4,2754140.0
EVT-STADE-2025-0660,Rhenus Sport,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-08-20 20:00:00,60000,49881,6759,94.4,3186180.0
EVT-STADE-2025-0661,Rhenus Sport,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-11-18 21:00:00,60000,46365,7515,89.8,3269700.0
EVT-STADE-2025-0662,Groupama Stadium,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-09-10 20:00:00,35000,27197,2798,85.7,1923365.0
EVT-STADE-2025-0663,Orange Vélodrome,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-08-23 21:00:00,35000,26497,3953,87.0,1783160.0
EVT-STADE-2025-0664,Stade des Alpes,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-05-24 18:00:00,15000,10635,1334,79.8,812075.0
EVT-STADE-2025-0665,Stade Chaban-Delmas,Bordeaux,Concert Star Arena Tour - Bordeaux,Concert / Spectacle,2025-02-07 21:00:00,60000,35395,3245,64.4,3819825.0
EVT-STADE-2025-0666,Complexe Sportif de Marcq,Lille,Match Championnat Ligue 1 - Lille,Match Championnat,2025-10-02 21:00:00,80000,41867,7333,61.5,3717265.0
EVT-STADE-2025-0667,Stade de la Meinau,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-02-01 20:00:00,35000,29491,5019,98.6,2139480.0
EVT-STADE-2025-0668,Stade de France,Paris,Rencontre Top 14 Rugby - Paris,Match Championnat,2025-10-07 21:00:00,80000,70718,6322,96.3,4762810.0
EVT-STADE-2025-0669,Stade Chaban-Delmas,Bordeaux,Tournoi National Jeunes - Bordeaux,Tournoi Jeunes,2025-08-15 20:00:00,60000,32828,3292,60.2,1807840.0
EVT-STADE-2025-0670,Complexe Mangin-Beaulieu,Nantes,Finale Coupe de France - Nantes,Rencontre Internationale,2025-12-03 21:00:00,80000,65465,5895,89.2,3437700.0
EVT-STADE-2025-0671,Arena du Pays d'Aix,Marseille,Match Championnat Ligue 1 - Marseille,Match Championnat,2025-09-24 20:00:00,42000,30821,2821,80.1,2092195.0
EVT-STADE-2025-0672,Orange Vélodrome,Marseille,Match Championnat Ligue 1 - Marseille,Match Championnat,2025-09-22 21:00:00,35000,23874,2306,74.8,1650830.0
EVT-STADE-2025-0673,Complexe Bréquigny,Rennes,Concert Star Arena Tour - Rennes,Concert / Spectacle,2025-06-25 18:00:00,15000,12962,1423,95.9,1457520.0
EVT-STADE-2025-0674,Palais des Sports André-Brouat,Toulouse,Concert Star Arena Tour - Toulouse,Concert / Spectacle,2025-01-01 15:00:00,25000,15035,2490,70.1,1900475.0
EVT-STADE-2025-0675,Stade de Gerland,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-12-02 21:00:00,80000,67062,7818,93.6,7654770.0
EVT-STADE-2025-0676,Palais des Sports André-Brouat,Toulouse,Tournoi National Jeunes - Toulouse,Tournoi Jeunes,2025-08-21 18:00:00,25000,16951,1624,74.3,914530.0
EVT-STADE-2025-0677,Stade de France,Paris,Match Championnat Ligue 1 - Paris,Match Championnat,2025-05-04 20:00:00,80000,67751,7689,94.3,4971045.0
EVT-STADE-2025-0678,Stade de France,Paris,Match Championnat Ligue 1 - Paris,Match Championnat,2025-10-25 18:00:00,80000,47060,4940,65.0,3352700.0
EVT-STADE-2025-0679,Palais des Sports de Marseille,Marseille,Tournoi National Jeunes - Marseille,Tournoi Jeunes,2025-07-18 21:00:00,35000,23704,3841,78.7,1671370.0
EVT-STADE-2025-0680,Complexe Mangin-Beaulieu,Nantes,Concert Star Arena Tour - Nantes,Concert / Spectacle,2025-04-09 15:00:00,80000,56217,6343,78.2,6364195.0
EVT-STADE-2025-0681,Halle Clémenceau,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-01-10 18:00:00,25000,15175,2275,69.8,1024000.0
EVT-STADE-2025-0682,Orange Vélodrome,Marseille,Rencontre Top 14 Rugby - Marseille,Match Championnat,2025-03-22 15:00:00,35000,19408,1872,60.8,1341360.0
EVT-STADE-2025-0683,Matmut Atlantique,Bordeaux,Concert Star Arena Tour - Bordeaux,Concert / Spectacle,2025-01-22 20:00:00,35000,30850,3170,97.2,3414750.0
EVT-STADE-2025-0684,Halle de la Trocardière,Nantes,Match Championnat Ligue 1 - Nantes,Match Championnat,2025-06-06 20:00:00,42000,30682,4388,83.5,2477690.0
EVT-STADE-2025-0685,Palais des Sports André-Brouat,Toulouse,Concert Star Arena Tour - Toulouse,Concert / Spectacle,2025-12-11 20:00:00,25000,16020,2380,73.6,1956700.0
EVT-STADE-2025-0686,Rhenus Sport,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-12-13 15:00:00,60000,40131,5289,75.7,3128145.0
EVT-STADE-2025-0687,Complexe Sportif Hautepierre,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-07-19 15:00:00,42000,28307,4579,78.3,2418565.0
EVT-STADE-2025-0688,Orange Vélodrome,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-02-08 15:00:00,35000,22449,2331,70.8,1256220.0
EVT-STADE-2025-0689,Le Liberté,Rennes,Tournoi National Jeunes - Rennes,Tournoi Jeunes,2025-08-08 15:00:00,15000,13072,1313,95.9,720410.0
EVT-STADE-2025-0690,Complexe Sportif de Marcq,Lille,Concert Star Arena Tour - Lille,Concert / Spectacle,2025-05-18 20:00:00,80000,54785,9054,79.8,6920225.0
EVT-STADE-2025-0691,Halle de la Trocardière,Nantes,Rencontre Top 14 Rugby - Nantes,Match Championnat,2025-05-10 21:00:00,42000,25302,3846,69.4,2100090.0
EVT-STADE-2025-0692,LDLC Arena,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-05-26 20:00:00,15000,11439,1911,89.0,1450065.0
EVT-STADE-2025-0693,Groupama Stadium,Lyon,Concert Star Arena Tour - Lyon,Concert / Spectacle,2025-07-21 15:00:00,35000,29268,4262,95.8,3553280.0
EVT-STADE-2025-0694,Palais des Sports André-Brouat,Toulouse,Finale Coupe de France - Toulouse,Rencontre Internationale,2025-04-28 20:00:00,25000,19421,2529,87.8,1214880.0
EVT-STADE-2025-0695,Stade de Gerland,Lyon,Finale Coupe de France - Lyon,Rencontre Internationale,2025-11-26 21:00:00,80000,69236,9724,98.7,4508080.0
EVT-STADE-2025-0696,Arena du Pays d'Aix,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-01-18 18:00:00,42000,25569,2445,66.7,1378320.0
EVT-STADE-2025-0697,Complexe Sportif Hautepierre,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-07-27 15:00:00,42000,35133,4221,93.7,2109240.0
EVT-STADE-2025-0698,LDLC Arena,Lyon,Rencontre Top 14 Rugby - Lyon,Match Championnat,2025-06-08 15:00:00,15000,11239,1226,83.1,812255.0
EVT-STADE-2025-0699,Accor Arena,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-06-12 18:00:00,25000,18567,1983,82.2,1052760.0
EVT-STADE-2025-0700,Orange Vélodrome,Marseille,Rencontre Top 14 Rugby - Marseille,Match Championnat,2025-03-15 20:00:00,35000,26429,4476,88.3,2308305.0
EVT-STADE-2025-0701,Accor Arena,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-09-03 15:00:00,25000,18665,2560,84.9,1199950.0
EVT-STADE-2025-0702,Rhenus Sport,Strasbourg,Match Championnat Ligue 1 - Strasbourg,Match Championnat,2025-05-03 21:00:00,60000,49916,5584,92.5,3642220.0
EVT-STADE-2025-0703,LDLC Arena,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-10-16 20:00:00,15000,12821,1594,96.1,975445.0
EVT-STADE-2025-0704,Stade des Alpes,Grenoble,Concert Star Arena Tour - Grenoble,Concert / Spectacle,2025-04-06 18:00:00,15000,12583,1142,91.5,1355055.0
EVT-STADE-2025-0705,Stade de Gerland,Lyon,Rencontre Top 14 Rugby - Lyon,Match Championnat,2025-01-21 18:00:00,80000,47789,7250,68.8,3963005.0
EVT-STADE-2025-0706,Stadium de Toulouse,Toulouse,Finale Coupe de France - Toulouse,Rencontre Internationale,2025-01-11 18:00:00,15000,10645,1655,82.0,733100.0
EVT-STADE-2025-0707,Complexe Mangin-Beaulieu,Nantes,Concert Star Arena Tour - Nantes,Concert / Spectacle,2025-07-05 18:00:00,80000,55213,4866,75.1,5909605.0
EVT-STADE-2025-0708,Palais des Sports de Marseille,Marseille,Tournoi National Jeunes - Marseille,Tournoi Jeunes,2025-12-17 20:00:00,35000,26971,3724,87.7,1740130.0
EVT-STADE-2025-0709,Halle Clémenceau,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-05-18 15:00:00,25000,16685,2665,77.4,1166800.0
EVT-STADE-2025-0710,LDLC Arena,Lyon,Tournoi National Jeunes - Lyon,Tournoi Jeunes,2025-11-08 15:00:00,15000,10853,1177,80.2,619840.0
EVT-STADE-2025-0711,Stade Ernest-Wallon,Toulouse,Match Championnat Ligue 1 - Toulouse,Match Championnat,2025-07-15 20:00:00,60000,33056,3184,60.4,2283520.0
EVT-STADE-2025-0712,Stade Ernest-Wallon,Toulouse,Match Championnat Ligue 1 - Toulouse,Match Championnat,2025-06-09 20:00:00,60000,35097,4143,65.4,2615115.0
EVT-STADE-2025-0713,Arena du Pays d'Aix,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-12-19 21:00:00,42000,31785,4671,86.8,2121300.0
EVT-STADE-2025-0714,Complexe Mangin-Beaulieu,Nantes,Concert Star Arena Tour - Nantes,Concert / Spectacle,2025-08-05 20:00:00,80000,69700,6300,95.0,7499500.0
EVT-STADE-2025-0715,Palais des Sports Saint-Sauveur,Lille,Match Championnat Ligue 1 - Lille,Match Championnat,2025-09-13 20:00:00,15000,9184,1286,69.8,734780.0
EVT-STADE-2025-0716,Palais des Sports de Marseille,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-09-01 18:00:00,35000,24507,4088,81.7,1757210.0
EVT-STADE-2025-0717,Palais des Sports Saint-Sauveur,Lille,Finale Coupe de France - Lille,Rencontre Internationale,2025-09-11 18:00:00,15000,9977,1573,77.0,692560.0
EVT-STADE-2025-0718,LDLC Arena,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-11-03 15:00:00,15000,8779,941,64.8,630305.0
EVT-STADE-2025-0719,Parc des Princes,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-05-23 18:00:00,25000,18419,2431,83.4,1160320.0
EVT-STADE-2025-0720,Stadium de Toulouse,Toulouse,Tournoi National Jeunes - Toulouse,Tournoi Jeunes,2025-09-28 15:00:00,15000,8121,1404,63.5,594630.0
EVT-STADE-2025-0721,Palais des Sports Saint-Sauveur,Lille,Tournoi National Jeunes - Lille,Tournoi Jeunes,2025-11-12 21:00:00,15000,10662,1038,78.0,579360.0
EVT-STADE-2025-0722,Halle de la Trocardière,Nantes,Tournoi National Jeunes - Nantes,Tournoi Jeunes,2025-02-26 20:00:00,42000,27257,2437,70.7,1426960.0
EVT-STADE-2025-0723,Stade de France,Paris,Concert Star Arena Tour - Paris,Concert / Spectacle,2025-05-04 18:00:00,80000,66749,8051,93.5,7686415.0
EVT-STADE-2025-0724,Stade de la Meinau,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-04-25 15:00:00,35000,18586,3114,62.0,1336080.0
EVT-STADE-2025-0725,LDLC Arena,Lyon,Tournoi National Jeunes - Lyon,Tournoi Jeunes,2025-02-11 15:00:00,15000,11373,1602,86.5,741690.0
EVT-STADE-2025-0726,Accor Arena,Paris,Rencontre Top 14 Rugby - Paris,Match Championnat,2025-05-16 21:00:00,25000,17706,1943,78.6,1282520.0
EVT-STADE-2025-0727,Roazhon Park,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-04-28 21:00:00,80000,67314,6126,91.8,3550920.0
EVT-STADE-2025-0728,Rhenus Sport,Strasbourg,Tournoi National Jeunes - Strasbourg,Tournoi Jeunes,2025-02-18 18:00:00,60000,48903,5876,91.3,2936090.0
EVT-STADE-2025-0729,Patinoire Pôle Sud,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-06-01 20:00:00,15000,11991,1164,87.7,830595.0
EVT-STADE-2025-0730,Groupama Stadium,Lyon,Rencontre Top 14 Rugby - Lyon,Match Championnat,2025-07-18 20:00:00,35000,23435,2745,74.8,1740825.0
EVT-STADE-2025-0731,Stadium de Toulouse,Toulouse,Tournoi National Jeunes - Toulouse,Tournoi Jeunes,2025-03-19 21:00:00,15000,13412,1303,98.1,728110.0
EVT-STADE-2025-0732,Roazhon Park,Rennes,Finale Coupe de France - Rennes,Rencontre Internationale,2025-07-22 21:00:00,80000,58001,7119,81.4,3519780.0
EVT-STADE-2025-0733,Complexe Sportif de Marcq,Lille,Finale Coupe de France - Lille,Rencontre Internationale,2025-03-06 15:00:00,80000,64301,6419,88.4,3533780.0
EVT-STADE-2025-0734,Palais des Sports Saint-Sauveur,Lille,Finale Coupe de France - Lille,Rencontre Internationale,2025-12-02 15:00:00,15000,11970,1994,93.1,857600.0
EVT-STADE-2025-0735,LDLC Arena,Lyon,Tournoi National Jeunes - Lyon,Tournoi Jeunes,2025-10-02 21:00:00,15000,9945,1335,75.2,632100.0
EVT-STADE-2025-0736,Palais des Sports Saint-Sauveur,Lille,Match Championnat Ligue 1 - Lille,Match Championnat,2025-10-26 15:00:00,15000,10975,1025,80.0,750125.0
EVT-STADE-2025-0737,LDLC Arena,Lyon,Match Championnat Ligue 1 - Lyon,Match Championnat,2025-05-26 15:00:00,15000,10656,1464,80.8,845520.0
EVT-STADE-2025-0738,Stade de France,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-02-04 18:00:00,80000,56979,6621,79.5,3364620.0
EVT-STADE-2025-0739,Palais des Sports de Marseille,Marseille,Tournoi National Jeunes - Marseille,Tournoi Jeunes,2025-10-16 21:00:00,35000,21789,2186,68.5,1200170.0
EVT-STADE-2025-0740,Patinoire Pôle Sud,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-03-21 15:00:00,15000,13001,1774,98.5,833530.0
EVT-STADE-2025-0741,Stade Ernest-Wallon,Toulouse,Tournoi National Jeunes - Toulouse,Tournoi Jeunes,2025-01-22 15:00:00,60000,35544,4296,66.4,2140320.0
EVT-STADE-2025-0742,Complexe Mangin-Beaulieu,Nantes,Tournoi National Jeunes - Nantes,Tournoi Jeunes,2025-06-15 20:00:00,80000,65756,10564,95.4,4613680.0
EVT-STADE-2025-0743,LDLC Arena,Lyon,Rencontre Top 14 Rugby - Lyon,Match Championnat,2025-10-11 20:00:00,15000,12657,2103,98.4,1095315.0
EVT-STADE-2025-0744,Matmut Atlantique,Bordeaux,Rencontre Top 14 Rugby - Bordeaux,Match Championnat,2025-10-09 21:00:00,35000,31054,3106,97.6,2173930.0
EVT-STADE-2025-0745,Stade de Gerland,Lyon,Finale Coupe de France - Lyon,Rencontre Internationale,2025-09-09 18:00:00,80000,52439,9001,76.8,3823420.0
EVT-STADE-2025-0746,Palais des Sports de Marseille,Marseille,Concert Star Arena Tour - Marseille,Concert / Spectacle,2025-05-19 18:00:00,35000,29437,4058,95.7,3516645.0
EVT-STADE-2025-0747,Stade de France,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-12-24 18:00:00,80000,56645,7915,80.7,3678100.0
EVT-STADE-2025-0748,Stade de France,Paris,Finale Coupe de France - Paris,Rencontre Internationale,2025-12-03 15:00:00,80000,65057,5663,88.4,3367460.0
EVT-STADE-2025-0749,Stade Pierre-Mauroy,Lille,Tournoi National Jeunes - Lille,Tournoi Jeunes,2025-05-16 18:00:00,35000,31667,2843,98.6,1660760.0
EVT-STADE-2025-0750,Patinoire Pôle Sud,Grenoble,Tournoi National Jeunes - Grenoble,Tournoi Jeunes,2025-08-28 18:00:00,15000,11264,1771,86.9,780670.0
EVT-STADE-2025-0751,Stade de France,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-08-10 18:00:00,80000,62690,10270,91.2,4448200.0
EVT-STADE-2025-0752,Stade des Alpes,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-02-02 20:00:00,15000,12047,1467,90.1,908865.0
EVT-STADE-2025-0753,Rhenus Sport,Strasbourg,Rencontre Top 14 Rugby - Strasbourg,Match Championnat,2025-10-28 18:00:00,60000,32669,5431,63.5,2827855.0
EVT-STADE-2025-0754,Stade des Alpes,Grenoble,Concert Star Arena Tour - Grenoble,Concert / Spectacle,2025-02-22 20:00:00,15000,7896,1374,61.8,1014660.0
EVT-STADE-2025-0755,Stade des Alpes,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-01-22 21:00:00,15000,10615,1460,80.5,683450.0
EVT-STADE-2025-0756,Halle Clémenceau,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-12-15 18:00:00,25000,18588,1862,81.8,1023140.0
EVT-STADE-2025-0757,Parc des Princes,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-02-26 18:00:00,25000,19977,2373,89.4,1192560.0
EVT-STADE-2025-0758,Parc des Princes,Paris,Match Championnat Ligue 1 - Paris,Match Championnat,2025-09-07 20:00:00,25000,17400,2900,81.2,1508000.0
EVT-STADE-2025-0759,Orange Vélodrome,Marseille,Finale Coupe de France - Marseille,Rencontre Internationale,2025-11-07 20:00:00,35000,25706,2434,80.4,1379680.0
EVT-STADE-2025-0760,Stade de la Meinau,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-06-20 18:00:00,35000,21120,2855,68.5,1347350.0
EVT-STADE-2025-0761,Patinoire Pôle Sud,Grenoble,Finale Coupe de France - Grenoble,Rencontre Internationale,2025-02-07 18:00:00,15000,12290,1105,89.3,644950.0
EVT-STADE-2025-0762,Stade de France,Paris,Concert Star Arena Tour - Paris,Concert / Spectacle,2025-06-16 18:00:00,80000,63796,10204,92.5,7973660.0
EVT-STADE-2025-0763,Stade de France,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-02-17 21:00:00,80000,61488,8672,87.7,4012640.0
EVT-STADE-2025-0764,Accor Arena,Paris,Tournoi National Jeunes - Paris,Tournoi Jeunes,2025-03-04 18:00:00,25000,14928,1397,65.3,797090.0
EVT-STADE-2025-0765,Rhenus Sport,Strasbourg,Finale Coupe de France - Strasbourg,Rencontre Internationale,2025-07-04 20:00:00,60000,46678,6722,89.0,3080840.0
EVT-STADE-2025-0766,Parc des Princes,Paris,Concert Star Arena Tour - Paris,Concert / Spectacle,2025-01-28 15:00:00,25000,18195,1955,80.6,2035325.0
EVT-STADE-2025-0767,Complexe Mangin-Beaulieu,Nantes,Finale Coupe de France - Nantes,Rencontre Internationale,2025-05-07 15:00:00,80000,65770,6950,90.9,3710600.0
EVT-STADE-2025-0768,Stade de la Meinau,Strasbourg,Concert Star Arena Tour - Strasbourg,Concert / Spectacle,2025-10-15 18:00:00,35000,20345,2650,65.7,2391825.0
EVT-STADE-2025-0769,Stade des Alpes,Grenoble,Rencontre Top 14 Rugby - Grenoble,Match Championnat,2025-12-25 20:00:00,15000,10708,1652,82.4,894860.0
EVT-STADE-2025-0770,Stade Chaban-Delmas,Bordeaux,Match Championnat Ligue 1 - Bordeaux,Match Championnat,2025-08-01 21:00:00,60000,46431,7509,89.9,3966645.0
EVT-STADE-2025-0771,Palais des Sports Saint-Sauveur,Lille,Tournoi National Jeunes - Lille,Tournoi Jeunes,2025-08-03 21:00:00,15000,9928,1457,75.9,662090.0
EVT-STADE-2025-0772,Roazhon Park,Rennes,Rencontre Top 14 Rugby - Rennes,Match Championnat,2025-08-28 18:00:00,80000,43179,4901,60.1,3168305.0
EVT-STADE-2025-0773,Rhenus Sport,Strasbourg,Concert Star Arena Tour - Strasbourg,Concert / Spectacle,2025-12-07 18:00:00,60000,45105,6915,86.7,5562675.0
EVT-STADE-2025-0774,Complexe Bréquigny,Rennes,Tournoi National Jeunes - Rennes,Tournoi Jeunes,2025-09-14 21:00:00,15000,10696,1784,83.2,766880.0
EVT-STADE-2025-0775,Palais des Sports André-Brouat,Toulouse,Tournoi National Jeunes - Toulouse,Tournoi Jeunes,2025-06-04 18:00:00,25000,21116,3159,97.1,1423230.0
EVT-STADE-2025-0776,Halle de la Trocardière,Nantes,Match Championnat Ligue 1 - Nantes,Match Championnat,2025-03-23 18:00:00,42000,34186,3488,89.7,2410370.0
