code_barre_ean,nom_produit,marque_entreprise,rayon_categorie,nutri_score,nova_score,additifs_problematiques,alternatives_saines_recommandees,chiffre_affaires_annuel_eur,empreinte_carbone_100g,produit_image_url
3240931531090,Gnocchi à poeler,Lustucru selection,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),3428875.59,0.59,gs://shelfoptimizer-product-images-data-agents/product_images/3240931531090.jpg
8076809578356,Tortiglioni- Pâtes alimentaires de semoule et de blé dur 500G,Barilla,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,11407557.39,0.15,gs://shelfoptimizer-product-images-data-agents/product_images/315744944992.jpg
3456300007992,Ravioli chèvre et ciboulette,Jardin bio,Épicerie Salée,B,3,Aucun additif à risque,Produit Conforme,10949264.55,0.42,gs://shelfoptimizer-product-images-data-agents/product_images/3456300007992.jpg
4002359011887,Nouilles de riz,Suzi Wan,Épicerie Salée,B,1,Aucun additif à risque,Produit Conforme,3484682.35,0.39,gs://shelfoptimizer-product-images-data-agents/product_images/315802491559.jpg
8001665712842,Plaisir du primeur,Giovanni Rana,Épicerie Salée,A,4,Aucun additif à risque,Produit Conforme,304231.48,0.25,gs://shelfoptimizer-product-images-data-agents/product_images/315807072626.jpg
20681937,Bio Vollkorn Penne Rigante,Naturgut Penny,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,12555820.04,0.34,gs://shelfoptimizer-product-images-data-agents/product_images/20681937.jpg
3240931548968,Lustucru selection ravioli 4 fromages 310g,Lustucru,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),14397927.87,0.82,gs://shelfoptimizer-product-images-data-agents/product_images/3240931548968.jpg
3248832967277,Coquillettes au Jambon et au Fromage,Marie,Épicerie Salée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),4632716.92,0.11,gs://shelfoptimizer-product-images-data-agents/product_images/3248832967277.jpg
8076809545488,Coquillettes sans gluten,Barilla,Épicerie Salée,B,4,Aucun additif à risque,Produit Conforme,6655658.33,0.38,gs://shelfoptimizer-product-images-data-agents/product_images/315873294603.jpg
3248830770718,"Nouilles à la Chinoise au Poulet, légumes croquants",Marie,Épicerie Salée,B,3,Aucun additif à risque,Produit Conforme,7406103.19,0.7,gs://shelfoptimizer-product-images-data-agents/product_images/3248830770718.jpg
3240931549255,Gnocchi a poeler extra fromage lustucru 300g,Lustucru,Épicerie Salée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),13271279.14,0.28,gs://shelfoptimizer-product-images-data-agents/product_images/3240931549255.jpg
3564700512562,Penne Rigate au blé complet,Turini,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,1456785.38,0.6,gs://shelfoptimizer-product-images-data-agents/product_images/3564700512562.jpg
3560070825486,PENNE RIGATE Blé complet,Carrefour,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,1510755.64,0.25,gs://shelfoptimizer-product-images-data-agents/product_images/3560070825486.jpg
3240931548098,Lustucru ravioli chevre epinard 250g,Lustucru,Épicerie Salée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),12172203.9,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/3240931548098.jpg
4002359018848,Nouilles UDON  natures,SUZI WAN,Épicerie Salée,A,4,Aucun additif à risque,Produit Conforme,15652136.64,0.9,gs://shelfoptimizer-product-images-data-agents/product_images/315932505174.jpg
8008343200851,Farfalle 500 g,RUMMO,Épicerie Salée,A,3,Aucun additif à risque,Produit Conforme,1168854.68,0.68,gs://shelfoptimizer-product-images-data-agents/product_images/315939820197.jpg
3242271000397,RIGATONI PESTO PARMESAN BASILIC,Sodebo,Épicerie Salée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),5919250.67,0.79,gs://shelfoptimizer-product-images-data-agents/product_images/3242271000397.jpg
3038350333605,Panzani torti 3 minutes 500g,Panzani,Épicerie Salée,A,1,Aucun additif à risque,Produit Conforme,7236239.36,0.78,gs://shelfoptimizer-product-images-data-agents/product_images/3038350333605.jpg
82592720153,BOOSTED SMOOTHIE GREEN MACHINE,Naked,Boissons & Jus,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),3696128.0,0.79,gs://shelfoptimizer-product-images-data-agents/product_images/315964474539.jpg
9300644702898,Vegetable hot & spicy with tomato carrot celery chilli,V8,Boissons & Jus,B,4,Aucun additif à risque,Produit Conforme,5223713.02,0.86,gs://shelfoptimizer-product-images-data-agents/product_images/315967757854.jpg
9310179007825,Golden Circle Pine Coconut - 1L,Golden Circle,Boissons & Jus,B,4,Aucun additif à risque,Produit Conforme,10203449.34,0.18,gs://shelfoptimizer-product-images-data-agents/product_images/315969945836.jpg
9310179009034,Sunshine Punch Fruit Drink 1L,golden circle,Boissons & Jus,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),9011744.84,0.57,gs://shelfoptimizer-product-images-data-agents/product_images/315982011904.jpg
9310179009300,Golden Circle DRK Apple,Golden Circle,Boissons & Jus,B,3,Aucun additif à risque,Produit Conforme,8542711.26,0.62,gs://shelfoptimizer-product-images-data-agents/product_images/315991306692.jpg
9310179006767,Golden Circle Golden Pash Fruit Drink,Golden Circle,Boissons & Jus,E,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),2601195.62,0.18,gs://shelfoptimizer-product-images-data-agents/product_images/316075971937.jpg
9310179188081,Orange and Mango Fruit Juice,Golden Circle,Boissons & Jus,E,3,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),11250514.88,0.65,gs://shelfoptimizer-product-images-data-agents/product_images/316087460818.jpg
9310179188098,Apple Blackcurrant juice,Golden Circle,Boissons & Jus,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),9953560.42,0.58,gs://shelfoptimizer-product-images-data-agents/product_images/316090253398.jpg
9310179008617,GICIRC JCE PINE U/S PET,Golden Circle,Boissons & Jus,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),4446004.34,0.13,gs://shelfoptimizer-product-images-data-agents/product_images/316155938902.jpg
9300644702904,V8 breakfast,V8,Boissons & Jus,A,4,Aucun additif à risque,Produit Conforme,17558279.42,0.48,gs://shelfoptimizer-product-images-data-agents/product_images/316161398215.jpg
9310179006668,Pineapple juice,Golden Circle,Boissons & Jus,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),16827749.58,0.45,gs://shelfoptimizer-product-images-data-agents/product_images/316166038560.jpg
9310179199353,1L GC Guava Nectar,Golden Circle,Boissons & Jus,E,3,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),1458098.59,0.68,gs://shelfoptimizer-product-images-data-agents/product_images/3161711000622.jpg
9315251901183,Organic pressed Apple Juice,Pure Tassie,Boissons & Jus,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),4865858.47,0.63,gs://shelfoptimizer-product-images-data-agents/product_images/3161711001971.jpg
9310179008594,Apple Mango Juice,Golden Circle,Boissons & Jus,C,1,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),10733355.08,0.12,gs://shelfoptimizer-product-images-data-agents/product_images/316208404622.jpg
9310179006699,TROPICAL PUNCH FRUIT DRINK,golden circle,Boissons & Jus,B,4,Aucun additif à risque,Produit Conforme,17407241.61,0.32,gs://shelfoptimizer-product-images-data-agents/product_images/316217132767.jpg
8050539300296,Succo Melagrana e aranci,Lome super fruit,Boissons & Jus,B,3,Aucun additif à risque,Produit Conforme,6413998.57,0.58,gs://shelfoptimizer-product-images-data-agents/product_images/316230678413.jpg
6175700,Tartines craquantes au sarrasin imp,Ekibio,Épicerie Sucrée,A,1,Aucun additif à risque,Produit Conforme,17877983.59,0.1,gs://shelfoptimizer-product-images-data-agents/product_images/316297616945.jpg
3284230006408,Brioche Tranchée Bio 400g,La Boulangère,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),2064006.28,0.29,gs://shelfoptimizer-product-images-data-agents/product_images/3284230006408.jpg
7300400481595,AUTHENTIQUE,wasa,Épicerie Sucrée,A,3,Aucun additif à risque,Produit Conforme,2031228.39,0.48,gs://shelfoptimizer-product-images-data-agents/product_images/316311992503.jpg
7300400481588,Fibres,wasa,Épicerie Sucrée,A,3,Aucun additif à risque,Produit Conforme,13937819.34,0.32,gs://shelfoptimizer-product-images-data-agents/product_images/316344391813.jpg
3268840001008,CRISTALINE Eau De Source 0.5L,Cristaline,Épicerie Sucrée,A,1,Aucun additif à risque,Produit Conforme,4533477.4,0.63,gs://shelfoptimizer-product-images-data-agents/product_images/3268840001008.jpg
3256540000698,Pains au lait,Brioche Pasquier,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),7448867.65,0.13,gs://shelfoptimizer-product-images-data-agents/product_images/3256540000698.jpg
3587220002252,La gâche tranchée,La Fournée Dorée,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),12140628.95,0.85,gs://shelfoptimizer-product-images-data-agents/product_images/316437221670.jpg
3284230011884,8 Pains au lait frais Bio 280g,La Boulangère Bio,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),16842464.65,0.72,gs://shelfoptimizer-product-images-data-agents/product_images/3284230011884.jpg
6153153,Tartines craquantes quinoa - pois chiche sans gluten,Jardin Bio,Épicerie Sucrée,B,3,Aucun additif à risque,Produit Conforme,13283958.88,0.82,gs://shelfoptimizer-product-images-data-agents/product_images/316487949763.jpg
3041090063206,Cracotte Céréales Complètes,LU,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),281069.86,0.18,gs://shelfoptimizer-product-images-data-agents/product_images/3041090063206.jpg
7300400481571,wasa,wasa,Épicerie Sucrée,A,3,Aucun additif à risque,Produit Conforme,6161698.69,0.22,gs://shelfoptimizer-product-images-data-agents/product_images/316501801594.jpg
3228857001231,Harrys brioche tressee nature au sucre perle sans additifs 500g,Harrys,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),728750.48,0.92,gs://shelfoptimizer-product-images-data-agents/product_images/3228857001231.jpg
3228857001378,Brioche moins de sucre,Harry's,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),10339677.8,0.88,gs://shelfoptimizer-product-images-data-agents/product_images/3228857001378.jpg
3336971805021,Chips de lentilles saveur fines herbes,Vico,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),8159402.68,0.81,gs://shelfoptimizer-product-images-data-agents/product_images/3336971805021.jpg
8410076601131,Crunchy avoine et miel,Nature ValleyGeneral Mills,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),15783637.9,0.73,gs://shelfoptimizer-product-images-data-agents/product_images/316565810181.jpg
3760020508012,Tartines craquantes Sarrasin,NATURENVIE,Épicerie Sucrée,A,3,Aucun additif à risque,Produit Conforme,12084059.81,0.67,gs://shelfoptimizer-product-images-data-agents/product_images/316575849386.jpg
3228857001316,Brioche Tranchée Recette Classique,Harrys,Épicerie Sucrée,D,4,E471 (Mono- et diglycérides d'acides gras),Produit Certifié Bio (Nutri-Score A),8434462.14,0.39,gs://shelfoptimizer-product-images-data-agents/product_images/3228857001316.jpg
3760049796384,Tartines céréales & graines 450g,La Boulangère,Épicerie Sucrée,B,4,Aucun additif à risque,Produit Conforme,17352733.94,0.88,gs://shelfoptimizer-product-images-data-agents/product_images/3165950049015.jpg
3178530410105,Petites Madeleines,St Michel,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),2387420.3,0.15,gs://shelfoptimizer-product-images-data-agents/product_images/3178530410105.jpg
8410076601148,Crunchy Avoine & Chocolat Noir x 5 x 2 barres de 21 g,Nature Valley,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),5271631.97,0.76,gs://shelfoptimizer-product-images-data-agents/product_images/3165950216011.jpg
3175681037854,Tartines craquantes sarrasin,Céréal Bio,Épicerie Sucrée,B,3,Aucun additif à risque,Produit Conforme,10438590.34,0.31,gs://shelfoptimizer-product-images-data-agents/product_images/3175681037854.jpg
3760049798890,Pain au lait bio x12 420g,la boulangère,Épicerie Sucrée,D,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),18071283.35,0.47,gs://shelfoptimizer-product-images-data-agents/product_images/3165957058010.jpg
3336971805038,Chips de lentilles saveur tomate mozza,Vico,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),1362034.27,0.22,gs://shelfoptimizer-product-images-data-agents/product_images/3336971805038.jpg
7622201809638,Napolitain l'Original,LU,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),8275099.74,0.41,gs://shelfoptimizer-product-images-data-agents/product_images/3165957822017.jpg
3178530402728,La Madeleine Pur beurre,Bonne Maman,Épicerie Sucrée,E,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),13673273.3,0.27,gs://shelfoptimizer-product-images-data-agents/product_images/3178530402728.jpg
3380380047749,Tartines craquantes au sarrasin,Ekibio,Épicerie Sucrée,A,3,Aucun additif à risque,Produit Conforme,9325799.65,0.32,gs://shelfoptimizer-product-images-data-agents/product_images/3380380047749.jpg
3168930002987,Cuites au four nature,Lay's,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),8354610.85,0.4,gs://shelfoptimizer-product-images-data-agents/product_images/3168930002987.jpg
5053990155354,Sour Cream & Onion,Pringles,Épicerie Sucrée,D,4,E250 (Nitrite de sodium),Produit Certifié Bio (Nutri-Score A),14624735.35,0.17,gs://shelfoptimizer-product-images-data-agents/product_images/316634707202.jpg
3760049798876,10 Pains au lait frais sans sucres ajoutés 350g,la boulangère,Épicerie Sucrée,D,4,E330 (Acide citrique),Produit Certifié Bio (Nutri-Score A),9091875.01,0.33,gs://shelfoptimizer-product-images-data-agents/product_images/3166352940092.jpg
8410076610621,"Sweet & Salty Nut chocolat noir et mélange de noix, 5 barres de 30 g",Nature Valley,Épicerie Sucrée,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),18178644.98,0.16,gs://shelfoptimizer-product-images-data-agents/product_images/3166352967037.jpg
3660140948258,Savane,Brossard,Épicerie Sucrée,D,4,E150d (Caramel au sulfite d'ammoniaque),Produit Certifié Bio (Nutri-Score A),7583649.1,0.19,gs://shelfoptimizer-product-images-data-agents/product_images/3166352967211.jpg
3760020508388,Tartined Craquantes Châtaigne,Jardin Bio étic,Épicerie Sucrée,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),5297532.26,0.72,gs://shelfoptimizer-product-images-data-agents/product_images/3166353931402.jpg
3168930163480,Alvalle Gazpacho l'original,ALVALLé,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,8473161.14,0.71,gs://shelfoptimizer-product-images-data-agents/product_images/3168930163480.jpg
3083681095296,Ratatouille Cuisinée à la Provençal,Cassegrain,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),16721858.0,0.23,gs://shelfoptimizer-product-images-data-agents/product_images/3083681095296.jpg
3242274030056,Manhattan Oeuf  Poulet Rôti  Fromage,Salade & Compagnie,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),3631224.18,0.45,gs://shelfoptimizer-product-images-data-agents/product_images/3242274030056.jpg
3083680973939,Ratatouille Cuisinée à la Provençal,Cassegrain,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),15178162.92,0.56,gs://shelfoptimizer-product-images-data-agents/product_images/3083680973939.jpg
7613035937420,HERTA Knacki Veggie Saucisses végétales x6 -210g,Herta,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),11370636.71,0.55,gs://shelfoptimizer-product-images-data-agents/product_images/316725975518.jpg
3083680613576,Lentilles préparées 1/2,Cassegrain,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,2114003.98,0.21,gs://shelfoptimizer-product-images-data-agents/product_images/3083680613576.jpg
3175681170872,"Lentilles cuisinées, riz & soja",Céréal Bio,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,848077.88,0.33,gs://shelfoptimizer-product-images-data-agents/product_images/3175681170872.jpg
3083681148640,Celeri fromage blanc dnp 320g,Bonduelle,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),6395592.86,0.65,gs://shelfoptimizer-product-images-data-agents/product_images/3083681148640.jpg
7613035694989,Boulettes aux Légumes,Garden Gourmet,Traiteur & Plats Cuisinés,A,4,Aucun additif à risque,Produit Conforme,6804995.77,0.24,gs://shelfoptimizer-product-images-data-agents/product_images/316852008938.jpg
3021690201123,Lentilles Cuisinées à l'Auvergnate,Raynal & Roquelaure,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),11145933.62,0.87,gs://shelfoptimizer-product-images-data-agents/product_images/3021690201123.jpg
3281780893915,Mon Taboulé Oriental,Pierre Martinet,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),7701344.16,0.81,gs://shelfoptimizer-product-images-data-agents/product_images/3281780893915.jpg
3083680901024,Ratatouille Cuisinée à la Provençal,Cassegrain,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,2525898.97,0.58,gs://shelfoptimizer-product-images-data-agents/product_images/3083680901024.jpg
3281780893892,Taboulé oriental à l'huile d'olive vierge extra,Pierre Martinet,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),6991486.52,0.55,gs://shelfoptimizer-product-images-data-agents/product_images/3281780893892.jpg
3571492210019,la Brandade à la Morue,Briau,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,3096125.09,0.82,gs://shelfoptimizer-product-images-data-agents/product_images/316883783631.jpg
3021690201116,Lentilles cuisinées à l'Auvergnate,Raynal & Roquelaure R&R,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),15040883.15,0.88,gs://shelfoptimizer-product-images-data-agents/product_images/3021690201116.jpg
3600900021050,Tipiak Graine Parfumé,Tipiak,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),13597751.29,0.86,gs://shelfoptimizer-product-images-data-agents/product_images/3168930002987.jpg
3307130803004,Ratatouille à la provençale,Jardin Bio,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,16929689.45,0.46,gs://shelfoptimizer-product-images-data-agents/product_images/3307130803004.jpg
3083681001808,Haricots Coco cuisinés aux Tomates,Cassegrain,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,17662099.22,0.09,gs://shelfoptimizer-product-images-data-agents/product_images/3083681001808.jpg
3242274002053,Salade & Compagnie - Antibes,sodebo,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),16209666.76,0.44,gs://shelfoptimizer-product-images-data-agents/product_images/3242274002053.jpg
3166353931402,Cabillaud sauce Citron riz aux petits légumes,Marie,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,8423117.66,0.09,gs://shelfoptimizer-product-images-data-agents/product_images/3166353931402.jpg
3242274034054,Salade Roma,Sodebo,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),10377399.64,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/3242274034054.jpg
3083680484466,Taboule oriental 300g,Bonduelle,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),6871370.59,0.71,gs://shelfoptimizer-product-images-data-agents/product_images/3083680484466.jpg
3036811363147,PurSoup' Velouté de 10 légumes,liebig,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),12986603.25,0.35,gs://shelfoptimizer-product-images-data-agents/product_images/3036811363147.jpg
3036811368029,Velouté de 12 legumes,Liebig,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,2125775.28,0.46,gs://shelfoptimizer-product-images-data-agents/product_images/3036811368029.jpg
3302740044786,Plat cuisiné Moussaka Boeuf & Aubergines avec une touche de menthe douce,Fleury Michon,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),8262341.71,0.82,gs://shelfoptimizer-product-images-data-agents/product_images/3302740044786.jpg
3166352967211,Petites gambas compotée de tomates Tagliatelles au pesto,Marie,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,16536846.29,0.32,gs://shelfoptimizer-product-images-data-agents/product_images/3166352967211.jpg
3083681029994,Tajine de Légumes Grillés 1/2,Cassegrain,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),17392996.19,0.68,gs://shelfoptimizer-product-images-data-agents/product_images/3083681029994.jpg
3083680652094,Lentilles préparées,Cassegrain,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,10455294.32,0.21,gs://shelfoptimizer-product-images-data-agents/product_images/3083680652094.jpg
3302740483103,Filet de Saumon Purée de Brocolis,Fleury Michon,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),14424549.26,0.34,gs://shelfoptimizer-product-images-data-agents/product_images/3302740483103.jpg
3571492670004,Parmentier de saumon 🐟,Maison Briau,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),322718.09,0.73,gs://shelfoptimizer-product-images-data-agents/product_images/317085529398.jpg
3281780893465,"Quinoa croquant, amandes et noisettes",Pierre Martinet,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,1684131.89,0.75,gs://shelfoptimizer-product-images-data-agents/product_images/3281780893465.jpg
3600900005067,Meli mélo gourmand,Tipiak,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),18398120.55,0.8,gs://shelfoptimizer-product-images-data-agents/product_images/317111731522.jpg
3175681061460,Cuisiné cappelletti,Céréal BIO,Traiteur & Plats Cuisinés,A,4,Aucun additif à risque,Produit Conforme,1410706.83,0.73,gs://shelfoptimizer-product-images-data-agents/product_images/3175681061460.jpg
3266140058272,Suprêmes soufflés Nature 4x120g,Saint jean,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),16481098.98,0.25,gs://shelfoptimizer-product-images-data-agents/product_images/3266140058272.jpg
3302740003868,Le couscous à la marocaine,Fleury Michon,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,15503619.97,0.53,gs://shelfoptimizer-product-images-data-agents/product_images/3302740003868.jpg
3166359678103,Paupiette de veau jardinière de légumes,Marie,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,18143913.49,0.53,gs://shelfoptimizer-product-images-data-agents/product_images/3166359678103.jpg
3175681085398,Recette indienne quinoa et curry,Céréal bio,Traiteur & Plats Cuisinés,A,4,Aucun additif à risque,Produit Conforme,11920068.45,0.9,gs://shelfoptimizer-product-images-data-agents/product_images/3175681085398.jpg
3487400006745,Riz tomate à l’italienne,Ben's Original,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),15447946.62,0.83,gs://shelfoptimizer-product-images-data-agents/product_images/3487400006745.jpg
5410188032161,Gazpacho salmorejo,Alvalle,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,4920791.92,0.55,gs://shelfoptimizer-product-images-data-agents/product_images/317227881107.jpg
5410188027747,"Alvalle Gazpacho tomate, menthe & basilic 1 L",Alvalle,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,415113.14,0.72,gs://shelfoptimizer-product-images-data-agents/product_images/317292816589.jpg
3229820181899,Quinoa Tomates Olives,Bjorg,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,9491386.26,0.93,gs://shelfoptimizer-product-images-data-agents/product_images/3229820181899.jpg
3036811460259,Velouté de légumes,Liebig,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,8955376.52,0.65,gs://shelfoptimizer-product-images-data-agents/product_images/3036811460259.jpg
3248832967611,St Jacques fondue de poireaux & Riz Basmati,Marie,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),989947.13,0.25,gs://shelfoptimizer-product-images-data-agents/product_images/3248832967611.jpg
3175681210981,Façon Chili,Céréal BIO,Traiteur & Plats Cuisinés,A,3,Aucun additif à risque,Produit Conforme,1112034.21,0.14,gs://shelfoptimizer-product-images-data-agents/product_images/3175681210981.jpg
3760020508593,lentilles vertes de France,Jardin Bio étic,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,10354275.06,0.15,gs://shelfoptimizer-product-images-data-agents/product_images/317322177056.jpg
3487400006929,Riz à la Méditerranéenne,Ben's Original,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),17399088.81,0.82,gs://shelfoptimizer-product-images-data-agents/product_images/3487400006929.jpg
3083680918497,Cassegrain - Lentilles préparées 4/4,Cassegrain,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,11778153.76,0.72,gs://shelfoptimizer-product-images-data-agents/product_images/3083680918497.jpg
3270160860333,"Poêlée de gnocchis (tomates, mozzarella)",Picard,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),2760387.79,0.5,gs://shelfoptimizer-product-images-data-agents/product_images/3270160860333.jpg
3036811367008,Mouliné de Légumes verts Verts,Liebig,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,1037736.28,0.37,gs://shelfoptimizer-product-images-data-agents/product_images/3036811367008.jpg
3338310000715,Parmentier de canard,Maison Tino,Traiteur & Plats Cuisinés,C,3,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),7186283.62,0.89,gs://shelfoptimizer-product-images-data-agents/product_images/3338310000715.jpg
3175681157774,"Blé, riz rouge, quinoa",Céréal Bio,Traiteur & Plats Cuisinés,B,3,Aucun additif à risque,Produit Conforme,11808898.56,0.72,gs://shelfoptimizer-product-images-data-agents/product_images/3175681157774.jpg
3083681117011,Poêlée Méditerranéenne 750g,Bonduelle,Traiteur & Plats Cuisinés,B,4,Aucun additif à risque,Produit Conforme,12570591.79,0.64,gs://shelfoptimizer-product-images-data-agents/product_images/3083681117011.jpg
8001665725750,Rana champignons ricotta,Rana,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),2938415.96,0.29,gs://shelfoptimizer-product-images-data-agents/product_images/317492801460.jpg
3036811363161,Mouliné de 10 légumes,Liebig,Traiteur & Plats Cuisinés,C,4,Aucun additif à risque,Produit Certifié Bio (Nutri-Score A),11965463.56,0.49,gs://shelfoptimizer-product-images-data-agents/product_images/3036811363161.jpg
