code_uic_gare,nom_gare,code_postal,departement_code,region_nom,direction_regionale_sncf,total_voyageurs_2024,total_voyageurs_2023,total_voyageurs_2022
87447110,Coutances,50200,50,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,222446,211111,185838
87608802,Créteil Pompadour,94600,94,DEX GIF,DEX GIF,8339243,6823684,6412258
87281055,Croix L'Allumette,59170,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,2283,2546,1635
87751495,Digne les Bains,04000,04,DRG OCCITANIE SUD,DRG OCCITANIE SUD,5497,5288,7026
87757500,Fréjus,83600,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,187734,187252,179522
87381293,Gournay - Ferrières,76220,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,3930,8097,8298
87297523,Hachette,59530,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,525,184,26
87476259,Hennebont,56700,56,DRG B-CVL-PDL,DRG B-CVL-PDL,192338,173915,153087
87193383,Herny,57580,57,DRG GRAND EST,DRG GRAND EST,7921,9243,8312
87185629,Aillevillers,70320,70,DRG AURA BFC,DRG AURA BFC,5488,4553,5628
87484006,Angers Saint-Laud,49100,49,DRG B-CVL-PDL,DRG B-CVL-PDL,7116373,6781537,6269502
87745497,Annemasse,74100,74,DRG AURA BFC,DRG AURA BFC,1785835,1577457,1367966
87753657,Arles,13200,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,889814,810100,781295
87545251,Athis-Mons,91200,91,DEX GIF,DEX GIF,1632971,1480790,1391516
87172122,Aubrives,08320,08,DRG GRAND EST,DRG GRAND EST,13492,16205,11188
87317230,Auchy-lès-Hesdin,62770,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,18453,19455,15943
87111864,Balsièges,48000,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,23,32,26
87141135,Blainville - Damelevières,54360,54,DRG GRAND EST,DRG GRAND EST,321175,313619,275526
87581728,Blanquefort,33290,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,150457,133915,154755
87764357,Bollène La Croisière,84500,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,206581,190823,176950
87276444,Boran-sur-Oise,60820,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,53476,49424,41848
87725473,Boulazac,24750,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,45696,32033,17196
87757534,Boulouris sur Mer,83700,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,38368,35595,33544
87174433,Bouy,51400,51,DRG GRAND EST,DRG GRAND EST,0,0,0
87611061,Carbonne,31390,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,345633,380474,301802
87462085,Chamonix Aiguille du Midi,74400,74,DRG AURA BFC,DRG AURA BFC,13280,6823,7921
87276030,Champ de Courses d'Enghien,95230,95,DEX GIF,DEX GIF,2175046,1972164,1974639
87683128,Champigny sur Yonne,89340,89,DRG AURA BFC,DRG AURA BFC,90112,102737,98611
87725457,Champlan,91160,91,DEX GIF,DEX GIF,65289,0,0
87721761,Chessy,69380,69,DRG AURA BFC,DRG AURA BFC,27627,27545,22478
87184259,Chèvremont,90340,90,DRG AURA BFC,DRG AURA BFC,0,0,0
87473579,Coat Guégan,22390,22,DRG B-CVL-PDL,DRG B-CVL-PDL,1436,897,894
87594481,Cornil,19150,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,10361,9924,7553
87478180,Corseul - Languenan,22130,22,DRG B-CVL-PDL,DRG B-CVL-PDL,2337,1155,1764
87696831,Coulanges-sur-Yonne,89480,89,DRG AURA BFC,DRG AURA BFC,5303,5098,4474
87700146,Danjoutin,90400,90,DRG AURA BFC,DRG AURA BFC,1458,1232,1742
87718312,Dannemarie - Velesmes,25410,25,DRG AURA BFC,DRG AURA BFC,31325,30720,40026
87415018,Dieppe,76200,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,695838,700985,638243
87276436,Domont,95330,95,DEX GIF,DEX GIF,2763059,2505145,2515498
87571612,Druye,37190,37,DRG B-CVL-PDL,DRG B-CVL-PDL,23051,22574,20760
87144436,Éloyes,88510,88,DRG GRAND EST,DRG GRAND EST,43609,49610,41095
87765826,Entraigues-sur-la-Sorgue,84320,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,88316,79989,75136
87394114,Épernon,28230,28,DRG B-CVL-PDL,DRG B-CVL-PDL,1574579,1578352,1548595
87212266,Fegersheim - Lipsheim,67640,67,DRG GRAND EST,DRG GRAND EST,152694,142375,125454
87576108,Foëcy,18500,18,DRG B-CVL-PDL,DRG B-CVL-PDL,32331,29631,33780
87696229,Fourchambault,58600,58,DRG AURA BFC,DRG AURA BFC,27591,24836,25260
87417444,Franchet d'Esperey,51100,51,DRG GRAND EST,DRG GRAND EST,182961,156995,123709
87276659,Frépillon,95740,95,DEX GIF,DEX GIF,415011,376179,363719
87342212,Frévin-Capelle,62690,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,11509,7637,2396
87142240,Froncles Buxières,52320,52,DRG GRAND EST,DRG GRAND EST,54688,51324,46809
87214270,Goxwiller,67210,67,DRG GRAND EST,DRG GRAND EST,35806,30767,26170
87611673,Grisolles,82170,82,DRG OCCITANIE SUD,DRG OCCITANIE SUD,121826,136951,121958
87597609,Guéret,23000,23,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,88359,78837,71942
87582619,Gujan-Mestras,33470,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,486987,456628,438839
87295568,Hautmont,59330,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,58624,55845,54912
87213785,Ingwiller,67340,67,DRG GRAND EST,DRG GRAND EST,275577,260436,248572
87393066,Javel,75015,75,DEX GIF,DEX GIF,3476498,3152513,2962430
87387142,La Bonneville-sur-Iton,27190,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,6880,7969,7219
87595215,La Cave,24200,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1,4,1
87485474,La Crèche,79260,79,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,37977,31068,24541
87485185,La Jarrie,17220,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,39651,28546,27766
87487884,La Ménitré,49250,49,DRG B-CVL-PDL,DRG B-CVL-PDL,165546,165402,145963
87723577,La Valbonne,01360,01,DRG AURA BFC,DRG AURA BFC,230674,214395,211394
87715219,Labergement-Sainte-Marie,25160,25,DRG AURA BFC,DRG AURA BFC,20192,16351,11097
87276204,Laigneville,60290,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,177645,167618,163350
87417501,Lancey,38190,38,DRG AURA BFC,DRG AURA BFC,207301,192506,192991
87142091,Langres,52200,52,DRG GRAND EST,DRG GRAND EST,98261,86126,74633
87757542,Le Dramont,83530,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,26736,23119,18042
87484139,Le Vieux Briollay,49125,49,DRG B-CVL-PDL,DRG B-CVL-PDL,29188,25140,18059
87175711,Les Islettes,55120,55,DRG GRAND EST,DRG GRAND EST,0,0,0
87721423,Lozanne,69380,69,DRG AURA BFC,DRG AURA BFC,413209,376794,344722
87594671,Lubersac,19210,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,0,2,218
87393702,Massy TGV,91300,91,ETAB GARES PARIS,ETAB GARES PARIS,2099156,1968462,2589355
87342121,Mazingarbe,62670,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1747,1929,1327
87696187,Mesves - Bulcy,58400,58,DRG AURA BFC,DRG AURA BFC,2742,3269,3774
87611699,Montbartier,82700,82,DRG OCCITANIE SUD,DRG OCCITANIE SUD,75034,89890,80459
87171256,Montbré,51500,51,DRG GRAND EST,DRG GRAND EST,0,0,0
87574855,Montrichard,41400,41,DRG B-CVL-PDL,DRG B-CVL-PDL,116338,109261,107575
87474338,Morlaix,29600,29,DRG B-CVL-PDL,DRG B-CVL-PDL,850223,820551,739465
87718833,Mouchard,39330,39,DRG AURA BFC,DRG AURA BFC,186902,172224,171941
87313486,Nesle,80190,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,109199,100044,91953
87141291,Neufchâteau,88300,88,DRG GRAND EST,DRG GRAND EST,93016,83289,70213
87753582,Niolon,13740,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,105351,74046,65602
87116566,Nogent-l'Artaud - Charly,02310,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,634014,583297,450012
87765107,Orange,84100,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,478558,420120,389111
87113209,Pantin,93500,93,DEX GIF,DEX GIF,9627326,8731368,8207191
87391003,Paris Montparnasse,75015,75,ETAB GARES PARIS,ETAB GARES PARIS,68925312,64471254,56862435
87784009,Perpignan,66000,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,2053794,2058369,1809687
87313106,Picquigny,80310,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,98884,92474,79125
87471177,Pléchâtel,35470,35,DRG B-CVL-PDL,DRG B-CVL-PDL,46445,45305,41764
87386573,Poissy,78300,78,DEX GIF,DEX GIF,13098813,11878444,11163637
87575001,Poitiers,86000,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,3850352,3718607,3463640
87415661,Pont-de-l'Arche,27340,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,23336,11470,8398
87734103,Pontmort,63200,63,DRG AURA BFC,DRG AURA BFC,25607,21176,17410
87478750,Port-Brillet,53410,53,DRG B-CVL-PDL,DRG B-CVL-PDL,41514,42895,40510
87753459,Port-de-Bouc,13110,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,49671,43171,38498
87317487,Quesnoy-le-Montant,80132,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,0,0,0
87753426,Rassuen,13800,13,DRG OCCITANIE SUD,DRG OCCITANIE SUD,7795,6240,6380
87721050,Régny,42630,42,DRG AURA BFC,DRG AURA BFC,45715,48291,47448
87192237,Rémilly,57580,57,DRG GRAND EST,DRG GRAND EST,287018,280750,252235
87613042,Rocamadour - Padirac,46500,46,DRG OCCITANIE SUD,DRG OCCITANIE SUD,11396,9155,9208
87611954,Route de Launaguet,31140,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,303,504,183
87546291,Rungis La Fraternelle,94150,94,DEX GIF,DEX GIF,748630,678863,637935
87295709,Sains-du-Nord,59177,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,48790,50051,45970
87694851,Saint-Agnan,71160,71,DRG AURA BFC,DRG AURA BFC,624,541,950
87584540,Saint-Aigulin - La Roche-Chalais,17360,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,38556,33004,26956
87574129,Saint-Ay,45130,45,DRG B-CVL-PDL,DRG B-CVL-PDL,31621,29124,26166
87715151,Sainte-Colombe,25300,25,DRG AURA BFC,DRG AURA BFC,17963,11896,26958
87592287,Saint-Germain-les-Belles,87380,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,20092,18459,15148
87447003,Saint-Lô,50000,50,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,299972,302280,265583
87353599,Saint-Martin du Touch,31000,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,13507,15819,10826
87671495,Saint-Martin-d'Oney,40090,40,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,52753,77123,71106
87547315,Saint-Michel Notre-Dame,75005,75,DEX GIF,DEX GIF,26713257,24223770,22763184
87592055,Saint-Priest-Taurion,87480,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,18465,20498,21972
87447714,Saint-Sever,14380,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,0,0,0
87718320,Saint-Vit,25410,25,DRG AURA BFC,DRG AURA BFC,193061,179374,176102
87723700,Sathonay - Rillieux,69580,69,DRG AURA BFC,DRG AURA BFC,349848,297250,284156
87765453,Le Thor,84250,84,DRG OCCITANIE SUD,DRG OCCITANIE SUD,54227,47029,42532
87381822,Thun le Paradis,78250,78,DEX GIF,DEX GIF,526511,476983,471681
87641399,Le Vauriat,63230,63,DRG AURA BFC,DRG AURA BFC,128,353,94
87594499,Tulle,19000,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,198358,170783,157594
87594556,Turenne,19500,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1579,1241,791
87761247,Livron-sur-Drôme,26250,26,DRG AURA BFC,DRG AURA BFC,126743,95840,82275
87313049,Longueau,80330,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,488922,455948,430759
87142232,Vignory,52320,52,DRG GRAND EST,DRG GRAND EST,1900,2009,2471
87645101,Ytrac,15130,15,DRG AURA BFC,DRG AURA BFC,106,339,139
87586545,Marmande,47200,47,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,651852,603172,541375
87192039,Metz,57000,57,DRG GRAND EST,DRG GRAND EST,9515104,9407728,8302189
87612010,Montaudran,31000,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,73196,76524,67312
87671016,Mont-de-Marsan,40000,40,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,485290,481273,440531
87276089,Montigny - Beauchamp,95250,95,DEX GIF,DEX GIF,5186551,4702890,4595524
87534339,Mulhouse Musées,68100,68,DRG GRAND EST,DRG GRAND EST,0,0,0
87214643,Mullerhof,67280,67,DRG GRAND EST,DRG GRAND EST,12608,11813,7531
87386540,Munster Badischhof,68140,68,DRG GRAND EST,DRG GRAND EST,23315,18955,11620
87645507,Neussargues,15170,15,DRG AURA BFC,DRG AURA BFC,41074,45537,32038
87559070,Nevers Le Banlay,58000,58,DRG AURA BFC,DRG AURA BFC,71640,62260,84156
87781179,Nissan,34440,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,0,0,0
87396374,Noyen-sur-Sarthe,72430,72,DRG B-CVL-PDL,DRG B-CVL-PDL,39247,40504,31682
87411207,Oissel,76350,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,431176,454996,388748
87673269,Saint-Geours-de-Maremne,40230,40,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,19355,14459,8147
87276170,Saint-Gratien,95210,95,DEX GIF,DEX GIF,2576869,2336723,2195928
87491357,Saint-Jean-d'Angély,17400,17,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,46265,49530,39126
87718197,Saint-Lothain,39230,39,DRG AURA BFC,DRG AURA BFC,3579,3502,4028
87723536,Saint-Maurice-de-Beynost,01700,01,DRG AURA BFC,DRG AURA BFC,246556,232748,208733
87733071,Saint-Nom-la-Bretèche Forêt de Marly T13,78620,78,nan,nan,266741,0,0
87757526,Saint-Raphaël Valescure,83700,83,DRG OCCITANIE SUD,DRG OCCITANIE SUD,1506561,1421923,1358265
87286401,Santes,59211,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,45926,43712,42691
87584474,Trémolat,24510,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,7950,5524,4335
87718601,Valdahon Camp Militaire,25800,25,DRG AURA BFC,DRG AURA BFC,9156,12941,9246
87192732,Valleroy - Moineville,54910,54,DRG GRAND EST,DRG GRAND EST,7718,8602,5955
87594606,Varetz,19240,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,5229,2595,1862
87142620,Vaux-sous-Aubigny,52190,52,DRG GRAND EST,DRG GRAND EST,380,0,0
87574434,Véretz - Montlouis,37270,37,DRG B-CVL-PDL,DRG B-CVL-PDL,48152,42836,45202
87615492,Vielmur-sur-Agout,81570,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,25524,27672,24947
87681809,Villeneuve Triage,94190,94,DEX GIF,DEX GIF,1467225,1162466,1092378
87756304,Villeneuve-Loubet,06270,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,512236,482053,423218
87317362,Abbeville,80100,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1024704,922376,841557
87545269,Ablon-sur-Seine,94480,94,DEX GIF,DEX GIF,1412566,1280926,1203692
87721266,Albigny - Neuville,69250,69,DRG AURA BFC,DRG AURA BFC,402091,356709,331589
87775288,Alès,30100,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,569006,575865,512188
87281121,Arnèke,59285,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,147778,128509,122187
87645002,Aurillac,15000,15,DRG AURA BFC,DRG AURA BFC,204937,159078,133725
87582700,Beautiran,33640,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,402628,379553,345518
87476408,Belz - Ploemel,56550,56,DRG B-CVL-PDL,DRG B-CVL-PDL,4508,3750,3106
87691949,Bidos,64400,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,7950,6647,5185
87113407,Bondy,93140,93,DEX GIF,DEX GIF,17136438,15540271,14605023
87545731,Bonneval,28800,28,DRG B-CVL-PDL,DRG B-CVL-PDL,131013,89288,66356
87276485,Bouffémont - Moisselles,95570,95,DEX GIF,DEX GIF,1133662,1027928,1043644
87694166,Broye,71190,71,DRG AURA BFC,DRG AURA BFC,5336,3590,6581
87613000,Cahors,46000,46,DRG OCCITANIE SUD,DRG OCCITANIE SUD,520552,531233,446653
87611897,Castelsarrasin,82100,82,DRG OCCITANIE SUD,DRG OCCITANIE SUD,119909,123213,114255
87582742,Cérons,33720,33,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,451017,430947,382657
87741231,Chamousset,73390,73,DRG AURA BFC,DRG AURA BFC,46635,44861,38042
87141085,Champigneulles,54250,54,DRG GRAND EST,DRG GRAND EST,23316,22816,24859
87296616,Chauny,02300,02,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,617362,575095,557885
87175117,Chevillon,52170,52,DRG GRAND EST,DRG GRAND EST,3820,3835,2628
87313304,Clermont de l'Oise,60600,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,1155397,1062992,986046
87381087,Colombes,92700,92,DEX GIF,DEX GIF,6155138,5581499,5836138
87682146,Combs-la-Ville - Quincy,77380,77,DEX GIF,DEX GIF,4507788,3385581,3181458
87345132,Coron de Méricourt,62680,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,18631,18002,17698
87271536,Dammartin - Juilly - Saint-Mard,77230,77,DEX GIF,DEX GIF,1016827,948430,955503
87673202,Dax,40100,40,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,1366366,1262676,1175632
87287185,Deûlémont,59890,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,0,254,417
87575191,Dissay,86130,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,36798,34477,31250
87316109,Dommartin - Remiencourt,80440,80,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,12060,12092,11559
87484113,Écouflant,49000,49,DRG B-CVL-PDL,DRG B-CVL-PDL,0,0,0
87411173,Elbeuf - Saint-Aubin,76410,76,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,241981,268199,251017
87214148,Erstein,67150,67,DRG GRAND EST,DRG GRAND EST,629424,606226,571464
87682427,Fontaine-le-Port,77590,77,DEX GIF,DEX GIF,71725,65034,34558
87324095,Futuroscope,86360,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,216255,171433,169451
87615252,Gaillac,81600,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,319795,346599,340713
87212332,Gambsheim,67760,67,DRG GRAND EST,DRG GRAND EST,227321,207661,207706
87584235,Gardonne,24680,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,56384,43807,38203
87775213,Génolhac,30450,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,45058,42768,31793
87694869,Gilly-sur-Loire,71160,71,DRG AURA BFC,DRG AURA BFC,7191,6564,5989
87746248,Groisy - Thorens-Glières,74570,74,DRG AURA BFC,DRG AURA BFC,140624,118940,101768
87345157,Hénin-Beaumont,62110,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,562789,527729,495756
87213686,Hoerdt,67720,67,DRG GRAND EST,DRG GRAND EST,253028,244095,220519
87444406,Houlgate,14510,14,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,16448,15045,14635
87393074,Issy-les-Moulineaux,92130,92,DEX GIF,DEX GIF,2373723,2152580,2023087
87673665,Itxassou,64250,64,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,3888,3996,2006
87575217,Jaunay-Clan,86130,86,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,33216,25038,19025
87191346,Kédange,57920,57,DRG GRAND EST,DRG GRAND EST,5649,5604,4150
87276287,La Borne Blanche,60560,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,144181,148582,140070
87641191,La Ville Gozet,03100,03,DRG AURA BFC,DRG AURA BFC,30,292,466
87612002,Labège Innopole,31670,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,193090,215564,192317
87172072,Laifour,08800,08,DRG GRAND EST,DRG GRAND EST,13911,13094,12363
87718437,Laissey,25820,25,DRG AURA BFC,DRG AURA BFC,24342,23085,23183
87683268,Laroche - Migennes,89400,89,DRG AURA BFC,DRG AURA BFC,632820,700582,655530
87615476,Lavaur,81500,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,147775,157960,149312
87396002,Le Mans,72000,72,DRG B-CVL-PDL,DRG B-CVL-PDL,5440432,5302246,5048028
87781559,Les Cabrils,34233,34,DRG OCCITANIE SUD,DRG OCCITANIE SUD,713,164,318
87328021,Les Cauquillous,81500,81,DRG OCCITANIE SUD,DRG OCCITANIE SUD,11443,20249,15587
87713115,Les Laumes Alésia,21150,21,DRG AURA BFC,DRG AURA BFC,205229,198197,187359
87386300,Les Vallées,92250,92,DEX GIF,DEX GIF,5291269,4797717,5077252
87611806,L'Isle-Jourdain,32600,32,DRG OCCITANIE SUD,DRG OCCITANIE SUD,311304,342134,295866
87476275,L'Isthme,56170,56,DRG B-CVL-PDL,DRG B-CVL-PDL,905,720,1241
87343475,Lourches,59172,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,11339,9126,9165
87386425,Maisons-Laffitte,78600,78,DEX GIF,DEX GIF,9174377,8319877,7964985
87393470,Marchezais - Broué,28410,28,DRG B-CVL-PDL,DRG B-CVL-PDL,180851,171105,153676
87694182,Marmagne sous Creusot,71710,71,DRG AURA BFC,DRG AURA BFC,494,43,53
87317339,Marquise - Rinxent,62250,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,168881,144743,149409
87784629,Marquixanes,66320,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,3042,2636,1783
87783282,Marvejols,48100,48,DRG OCCITANIE SUD,DRG OCCITANIE SUD,15765,16129,17798
87594820,Masseret,19510,19,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,9922,8253,8126
87383281,Massy - Verrières,91300,91,DEX GIF,DEX GIF,320272,290447,272986
87485250,Mauzé-sur-le-Mignon,79210,79,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,133699,128173,112170
87574194,Mer,41500,41,DRG B-CVL-PDL,DRG B-CVL-PDL,336887,332984,294333
87276667,Méry-sur-Oise,95540,95,DEX GIF,DEX GIF,755826,685155,687680
87723726,Mionnay,01390,01,DRG AURA BFC,DRG AURA BFC,104428,100912,89594
87611889,Moissac,82200,82,DRG OCCITANIE SUD,DRG OCCITANIE SUD,137062,144881,124171
87571406,Montbazon,37250,37,DRG B-CVL-PDL,DRG B-CVL-PDL,19969,17874,9855
87317164,Montreuil sur Mer,62170,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,51218,48213,41868
87396028,Neuville-sur-Sarthe,72190,72,DRG B-CVL-PDL,DRG B-CVL-PDL,13602,10455,11720
87394296,Nogent-le-Rotrou,28400,28,DRG B-CVL-PDL,DRG B-CVL-PDL,636642,611628,621369
87473868,Paimpol,22500,22,DRG B-CVL-PDL,DRG B-CVL-PDL,99051,87366,79438
87592428,Peyrilhac - Saint-Jouvent,87510,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,3865,2796,1191
87393041,Pont de l'Alma,75007,75,DEX GIF,DEX GIF,4003550,3630448,3411547
87345264,Pont-à-Vendin,62880,62,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,118385,113378,95291
87781062,Port-la-Nouvelle,11210,11,DRG OCCITANIE SUD,DRG OCCITANIE SUD,138584,140520,124777
87473058,Quédillac,35290,35,DRG B-CVL-PDL,DRG B-CVL-PDL,33144,34501,29225
87172270,Rethel,08300,08,DRG GRAND EST,DRG GRAND EST,420572,427100,357569
87726331,Rive-de-Gier,42800,42,DRG AURA BFC,DRG AURA BFC,800997,757008,680366
87784173,Rivesaltes,66600,66,DRG OCCITANIE SUD,DRG OCCITANIE SUD,136142,141598,129029
87615351,Roquesérière - Buzet,31380,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,62,110,468
87584201,Saint-Antoine-de-Breuilh,24230,24,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,7802,6964,7402
87193318,Saint-Avold,57500,57,DRG GRAND EST,DRG GRAND EST,286810,274180,246090
87741454,Saint-Béron - La Bridoire,73520,73,DRG AURA BFC,DRG AURA BFC,11321,13197,12472
87775239,Sainte-Cécile-d'Andorge,30110,30,DRG OCCITANIE SUD,DRG OCCITANIE SUD,3860,2581,1493
87592709,Saint-Junien,87200,87,DRG NLLE AQUITAINE,DRG NLLE AQUITAINE,35397,28345,39054
87694364,Saint-Léger-sur-Dheune,71510,71,DRG AURA BFC,DRG AURA BFC,12843,9293,15354
87381426,Saint-Ouen-l'Aumône Quartier de l'Église,95310,95,DEX GIF,DEX GIF,667587,605653,611246
87761494,Saint-Péray,07130,07,DRG AURA BFC,DRG AURA BFC,752,597,2941
87721456,Saint-Romain-de-Popey,69490,69,DRG AURA BFC,DRG AURA BFC,21589,22140,18455
87726430,Saint-Romain-le-Puy,42610,42,DRG AURA BFC,DRG AURA BFC,56289,55249,53612
87576868,Selles-sur-Cher,41130,41,DRG B-CVL-PDL,DRG B-CVL-PDL,40368,35813,31557
87212431,Seltz,67470,67,DRG GRAND EST,DRG GRAND EST,53172,52085,49668
87345314,Somain,59490,59,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,387127,375718,354955
87761163,Tain-l'Hermitage - Tournon,26600,26,DRG AURA BFC,DRG AURA BFC,626309,567164,522359
87543199,Theillay,41300,41,DRG B-CVL-PDL,DRG B-CVL-PDL,19701,18856,21728
87734475,Thiers,63300,63,DRG AURA BFC,DRG AURA BFC,49614,45886,55036
87484147,Tiercé,49125,49,DRG B-CVL-PDL,DRG B-CVL-PDL,120085,116837,95701
87571000,Tours,37000,37,DRG B-CVL-PDL,DRG B-CVL-PDL,7013155,6506313,6248554
87543074,Toury,28310,28,DRG B-CVL-PDL,DRG B-CVL-PDL,150581,142426,163834
87381178,Us,95450,95,DEX GIF,DEX GIF,106903,97167,99723
87696351,Varennes-sur-Allier,03150,03,DRG AURA BFC,DRG AURA BFC,123083,108982,103066
87415604,Vernon - Giverny,27200,27,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,2046451,2263949,2026943
87141606,Vézelise,54330,54,DRG GRAND EST,DRG GRAND EST,18118,16410,6608
87276568,Viarmes,95270,95,DEX GIF,DEX GIF,288919,261972,272109
87756890,Viévola,06430,06,DRG OCCITANIE SUD,DRG OCCITANIE SUD,32,97,171
87615013,Villefranche-de-Lauragais,31290,31,DRG OCCITANIE SUD,DRG OCCITANIE SUD,275887,284802,263590
87574848,Chissay-en-Touraine,41400,41,DRG B-CVL-PDL,DRG B-CVL-PDL,12947,14892,9811
87313551,Cires-lès-Mello,60660,60,DRG HDF-NORMANDIE,DRG HDF-NORMANDIE,134919,130883,112440
