id_installation,commune,code_departement,nom_region,filiere_energie,puissance_installee_kw,production_journaliere_mwh,taux_injection_reseau_pct
PROD-ENEDIS-00238,Beauvais,75 - Paris,Île-de-France,Éolien Terrestre,2782.8,27510.3,97.4
PROD-ENEDIS-00239,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,5298.7,36689.5,93.3
PROD-ENEDIS-00240,Paris,75 - Paris,Île-de-France,Éolien Terrestre,5411.4,26225.6,93.8
PROD-ENEDIS-00241,Dives-sur-Mer,75 - Paris,Île-de-France,Hydraulique,2194.4,11700.7,96.5
PROD-ENEDIS-00242,Bron,75 - Paris,Île-de-France,Éolien Terrestre,5355.0,52905.3,96.3
PROD-ENEDIS-00243,Hénin-Beaumont,75 - Paris,Île-de-France,Biomasse / Biogaz,767.0,7067.1,91.9
PROD-ENEDIS-00244,Romilly-sur-Seine,75 - Paris,Île-de-France,Éolien Terrestre,2521.2,12287.7,97.4
PROD-ENEDIS-00245,Paris,75 - Paris,Île-de-France,Hydraulique,2671.7,14640.6,93.8
PROD-ENEDIS-00246,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,8013.8,67587.2,88.4
PROD-ENEDIS-00247,Puteaux,75 - Paris,Île-de-France,Solaire Photovoltaïque,3371.2,27894.1,95.4
PROD-ENEDIS-00248,Chambéry,75 - Paris,Île-de-France,Éolien Terrestre,1025.8,9495.2,91.3
PROD-ENEDIS-00249,Metz,75 - Paris,Île-de-France,Éolien Terrestre,5697.0,26735.1,93.2
PROD-ENEDIS-00250,Draguignan,75 - Paris,Île-de-France,Hydraulique,4842.4,42369.6,91.1
PROD-ENEDIS-00251,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1389.0,9253.5,93.7
PROD-ENEDIS-00252,Carcassonne,75 - Paris,Île-de-France,Hydraulique,324.6,2171.4,96.9
PROD-ENEDIS-00253,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2568.7,24887.1,88.7
PROD-ENEDIS-00254,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8221.4,67742.5,93.5
PROD-ENEDIS-00255,Saint-Brieuc,75 - Paris,Île-de-France,Hydraulique,4403.0,42226.7,92.5
PROD-ENEDIS-00256,Vagnas,75 - Paris,Île-de-France,Solaire Photovoltaïque,462.6,4346.9,98.5
PROD-ENEDIS-00257,Perpignan,75 - Paris,Île-de-France,Solaire Photovoltaïque,5056.6,39162.7,94.7
PROD-ENEDIS-00258,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4445.8,32775.2,95.6
PROD-ENEDIS-00259,Chasseneuil-du-Poitou,75 - Paris,Île-de-France,Biomasse / Biogaz,717.0,3327.8,91.6
PROD-ENEDIS-00260,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4220.5,24780.1,93.9
PROD-ENEDIS-00261,Feuchy,75 - Paris,Île-de-France,Hydraulique,6835.0,27238.1,87.6
PROD-ENEDIS-00262,Templeuve-en-Pévèle,75 - Paris,Île-de-France,Biomasse / Biogaz,3980.8,18918.2,91.1
PROD-ENEDIS-00263,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6678.0,29850.9,98.1
PROD-ENEDIS-00264,Paris,75 - Paris,Île-de-France,Éolien Terrestre,5833.0,21887.7,97.1
PROD-ENEDIS-00265,Rosières-aux-Salines,75 - Paris,Île-de-France,Éolien Terrestre,2758.7,19369.2,85.4
PROD-ENEDIS-00266,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8349.6,35509.0,91.2
PROD-ENEDIS-00267,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,3237.9,31695.9,93.2
PROD-ENEDIS-00268,Guérande,75 - Paris,Île-de-France,Biomasse / Biogaz,1639.9,9816.9,93.9
PROD-ENEDIS-00269,Paris,75 - Paris,Île-de-France,Éolien Terrestre,3392.7,32657.4,98.0
PROD-ENEDIS-00270,Annecy,75 - Paris,Île-de-France,Solaire Photovoltaïque,2103.7,8218.1,92.7
PROD-ENEDIS-00271,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3778.2,23860.4,97.3
PROD-ENEDIS-00272,Sens,75 - Paris,Île-de-France,Biomasse / Biogaz,1542.3,5783.3,94.3
PROD-ENEDIS-00273,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8089.9,66830.4,99.8
PROD-ENEDIS-00274,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,7049.6,27427.1,86.7
PROD-ENEDIS-00275,Paris,75 - Paris,Île-de-France,Hydraulique,4616.9,33053.2,88.0
PROD-ENEDIS-00276,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3923.9,16651.2,87.8
PROD-ENEDIS-00277,Auchy-la-Montagne,75 - Paris,Île-de-France,Biomasse / Biogaz,5659.7,28988.9,86.3
PROD-ENEDIS-00278,Nîmes,75 - Paris,Île-de-France,Hydraulique,4249.8,34766.7,87.9
PROD-ENEDIS-00279,Nice,75 - Paris,Île-de-France,Hydraulique,7401.0,42168.8,96.9
PROD-ENEDIS-00280,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1919.7,11262.9,91.6
PROD-ENEDIS-00281,Paris,75 - Paris,Île-de-France,Éolien Terrestre,3053.0,23221.5,86.6
PROD-ENEDIS-00282,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,3216.7,25360.5,89.4
PROD-ENEDIS-00283,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4491.9,34409.0,99.2
PROD-ENEDIS-00284,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,691.3,5891.8,98.4
PROD-ENEDIS-00285,Paris,75 - Paris,Île-de-France,Hydraulique,6203.5,27725.3,88.7
PROD-ENEDIS-00286,Paris,75 - Paris,Île-de-France,Hydraulique,4914.3,25391.2,95.6
PROD-ENEDIS-00287,Paris,75 - Paris,Île-de-France,Hydraulique,4935.6,18450.2,97.8
PROD-ENEDIS-00288,Saint-Quentin,75 - Paris,Île-de-France,Hydraulique,1786.5,15217.2,87.2
PROD-ENEDIS-00289,Les Arcs,75 - Paris,Île-de-France,Biomasse / Biogaz,7713.0,69984.4,91.6
PROD-ENEDIS-00290,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4745.2,40202.7,95.4
PROD-ENEDIS-00291,Lesquin,75 - Paris,Île-de-France,Hydraulique,7041.1,70928.8,95.3
PROD-ENEDIS-00292,Courbevoie,75 - Paris,Île-de-France,Biomasse / Biogaz,5964.0,49836.1,91.0
PROD-ENEDIS-00293,Paris,75 - Paris,Île-de-France,Éolien Terrestre,6859.6,36540.0,99.5
PROD-ENEDIS-00294,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,318.6,1282.0,98.2
PROD-ENEDIS-00295,Paris,75 - Paris,Île-de-France,Éolien Terrestre,5589.8,46175.8,95.7
PROD-ENEDIS-00296,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4609.6,28282.5,88.4
PROD-ENEDIS-00297,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2738.5,23807.3,96.5
PROD-ENEDIS-00298,Mons-en-Barœul,75 - Paris,Île-de-France,Biomasse / Biogaz,7696.9,34693.9,85.5
PROD-ENEDIS-00299,Barjouville,75 - Paris,Île-de-France,Solaire Photovoltaïque,548.6,2641.8,94.1
PROD-ENEDIS-00300,Armentières,75 - Paris,Île-de-France,Hydraulique,2808.5,20168.8,95.3
PROD-ENEDIS-00301,Lille,75 - Paris,Île-de-France,Solaire Photovoltaïque,3401.4,20383.6,99.0
PROD-ENEDIS-00302,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1629.3,14606.9,88.5
PROD-ENEDIS-00303,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1180.6,6147.0,91.5
PROD-ENEDIS-00304,Paris,75 - Paris,Île-de-France,Éolien Terrestre,5276.6,42405.9,88.6
PROD-ENEDIS-00305,Canet-en-Roussillon,75 - Paris,Île-de-France,Biomasse / Biogaz,6769.4,52399.8,97.2
PROD-ENEDIS-00306,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2981.9,20455.8,98.5
PROD-ENEDIS-00307,Paris,75 - Paris,Île-de-France,Hydraulique,1963.3,19300.0,92.3
PROD-ENEDIS-00308,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6111.4,29961.4,85.2
PROD-ENEDIS-00309,Paris,75 - Paris,Île-de-France,Hydraulique,7653.9,56972.1,96.7
PROD-ENEDIS-00310,Paris,75 - Paris,Île-de-France,Hydraulique,2578.5,20401.1,93.0
PROD-ENEDIS-00311,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,2194.2,21522.8,85.1
PROD-ENEDIS-00312,Paris,75 - Paris,Île-de-France,Éolien Terrestre,3628.3,27345.9,97.9
PROD-ENEDIS-00313,Luzy,75 - Paris,Île-de-France,Éolien Terrestre,5794.5,39900.6,89.5
PROD-ENEDIS-00314,Nîmes,75 - Paris,Île-de-France,Biomasse / Biogaz,6886.9,43164.0,95.4
PROD-ENEDIS-00315,Saint-Martial,75 - Paris,Île-de-France,Biomasse / Biogaz,5953.0,48643.4,92.4
PROD-ENEDIS-00316,Chambéry,75 - Paris,Île-de-France,Éolien Terrestre,1602.0,15532.4,96.5
PROD-ENEDIS-00317,Santeny,75 - Paris,Île-de-France,Solaire Photovoltaïque,6522.9,51516.9,93.1
PROD-ENEDIS-00318,Grenoble,75 - Paris,Île-de-France,Hydraulique,7695.8,62736.3,86.7
PROD-ENEDIS-00319,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6983.5,29101.3,96.6
PROD-ENEDIS-00320,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7450.4,37457.6,95.2
PROD-ENEDIS-00321,Prémery,75 - Paris,Île-de-France,Solaire Photovoltaïque,1456.4,13170.1,90.7
PROD-ENEDIS-00322,Paris,75 - Paris,Île-de-France,Hydraulique,7535.9,58492.4,86.1
PROD-ENEDIS-00323,Arcueil,75 - Paris,Île-de-France,Éolien Terrestre,7764.1,44854.2,94.6
PROD-ENEDIS-00324,Paris,75 - Paris,Île-de-France,Hydraulique,4318.0,36279.9,93.5
PROD-ENEDIS-00325,Paris,75 - Paris,Île-de-France,Hydraulique,8127.9,29296.0,93.2
PROD-ENEDIS-00326,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,349.2,3458.0,99.3
PROD-ENEDIS-00327,Lapeyrouse,75 - Paris,Île-de-France,Biomasse / Biogaz,219.6,934.6,97.8
PROD-ENEDIS-00328,Carignan-de-Bordeaux,75 - Paris,Île-de-France,Solaire Photovoltaïque,7317.8,44304.5,92.7
PROD-ENEDIS-00329,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1016.5,5080.7,88.5
PROD-ENEDIS-00330,Feurs,75 - Paris,Île-de-France,Hydraulique,868.6,5088.8,94.9
PROD-ENEDIS-00331,Paris,75 - Paris,Île-de-France,Hydraulique,889.7,5430.4,97.9
PROD-ENEDIS-00332,Paris,75 - Paris,Île-de-France,Hydraulique,443.2,2202.7,91.9
PROD-ENEDIS-00333,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8088.0,58085.6,97.3
PROD-ENEDIS-00334,Touques,75 - Paris,Île-de-France,Biomasse / Biogaz,2040.5,14030.4,94.9
PROD-ENEDIS-00335,Dompierre-sur-Besbre,75 - Paris,Île-de-France,Éolien Terrestre,3234.4,25008.8,90.0
PROD-ENEDIS-00336,Die,75 - Paris,Île-de-France,Biomasse / Biogaz,4242.6,30654.5,89.6
PROD-ENEDIS-00337,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7344.8,51934.1,90.7
PROD-ENEDIS-00338,Saint-Malo,75 - Paris,Île-de-France,Hydraulique,8028.7,52742.7,85.8
PROD-ENEDIS-00339,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6101.5,37742.3,93.0
PROD-ENEDIS-00340,Carcassonne,75 - Paris,Île-de-France,Biomasse / Biogaz,7969.2,65921.3,94.7
PROD-ENEDIS-00341,Malafretaz,75 - Paris,Île-de-France,Solaire Photovoltaïque,5738.7,46320.5,86.0
PROD-ENEDIS-00342,Bazeilles,75 - Paris,Île-de-France,Biomasse / Biogaz,7947.2,40737.3,93.3
PROD-ENEDIS-00343,Bégaar,75 - Paris,Île-de-France,Biomasse / Biogaz,7404.3,34464.6,97.1
PROD-ENEDIS-00344,Agde,75 - Paris,Île-de-France,Hydraulique,682.3,5386.0,92.7
PROD-ENEDIS-00345,Paris,75 - Paris,Île-de-France,Hydraulique,4879.2,18257.3,98.9
PROD-ENEDIS-00346,Montauban,75 - Paris,Île-de-France,Biomasse / Biogaz,3759.4,26888.6,98.1
PROD-ENEDIS-00347,Paris,75 - Paris,Île-de-France,Hydraulique,1484.1,10249.8,90.3
PROD-ENEDIS-00348,Paris,75 - Paris,Île-de-France,Hydraulique,3357.8,23427.1,86.2
PROD-ENEDIS-00349,Roquebrune-sur-Argens,75 - Paris,Île-de-France,Biomasse / Biogaz,3086.3,22832.4,97.5
PROD-ENEDIS-00350,Paris,75 - Paris,Île-de-France,Hydraulique,838.8,5246.8,90.6
PROD-ENEDIS-00351,Athis-Mons,75 - Paris,Île-de-France,Solaire Photovoltaïque,5770.3,56863.0,99.6
PROD-ENEDIS-00352,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2637.4,22293.9,99.3
PROD-ENEDIS-00353,Chevigny-Saint-Sauveur,75 - Paris,Île-de-France,Biomasse / Biogaz,1170.6,11451.6,91.7
PROD-ENEDIS-00354,Saint-Brieuc,75 - Paris,Île-de-France,Solaire Photovoltaïque,1207.5,6822.9,91.3
PROD-ENEDIS-00355,Paris,75 - Paris,Île-de-France,Hydraulique,7455.9,49203.3,95.1
PROD-ENEDIS-00356,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,3991.8,30728.3,94.6
PROD-ENEDIS-00357,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1435.8,6541.2,95.6
PROD-ENEDIS-00358,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7916.5,71552.1,88.7
PROD-ENEDIS-00359,Le Chambon-sur-Lignon,75 - Paris,Île-de-France,Solaire Photovoltaïque,940.4,8400.9,88.7
PROD-ENEDIS-00360,Paris,75 - Paris,Île-de-France,Éolien Terrestre,2835.0,25343.9,94.6
PROD-ENEDIS-00361,Artigues-près-Bordeaux,75 - Paris,Île-de-France,Biomasse / Biogaz,8324.4,46557.2,92.3
PROD-ENEDIS-00362,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6255.3,26114.3,94.6
PROD-ENEDIS-00363,Prémery,75 - Paris,Île-de-France,Éolien Terrestre,8415.3,84681.1,92.4
PROD-ENEDIS-00364,Paris,75 - Paris,Île-de-France,Éolien Terrestre,6961.6,33950.6,95.0
PROD-ENEDIS-00365,Rocbaron,75 - Paris,Île-de-France,Éolien Terrestre,2312.2,12755.6,98.5
PROD-ENEDIS-00366,Évian-les-Bains,75 - Paris,Île-de-France,Solaire Photovoltaïque,2509.4,10327.7,97.4
PROD-ENEDIS-00367,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8471.8,83142.2,98.3
PROD-ENEDIS-00368,Lyon,75 - Paris,Île-de-France,Biomasse / Biogaz,636.7,6062.0,91.0
PROD-ENEDIS-00369,Collégien,75 - Paris,Île-de-France,Solaire Photovoltaïque,4098.8,15415.3,85.6
PROD-ENEDIS-00370,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8036.1,72955.1,92.7
PROD-ENEDIS-00371,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7618.5,28152.2,88.3
PROD-ENEDIS-00372,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1887.4,8517.9,99.2
PROD-ENEDIS-00373,Saint-Aignan,75 - Paris,Île-de-France,Éolien Terrestre,982.6,6936.9,93.7
PROD-ENEDIS-00374,Évian-les-Bains,75 - Paris,Île-de-France,Solaire Photovoltaïque,601.4,5736.7,85.5
PROD-ENEDIS-00375,Paris,75 - Paris,Île-de-France,Hydraulique,1667.2,16155.2,87.0
PROD-ENEDIS-00376,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,1330.2,8396.6,97.0
PROD-ENEDIS-00377,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1678.5,11461.6,90.7
PROD-ENEDIS-00378,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6292.8,51799.2,92.0
PROD-ENEDIS-00379,Saint-Rémy,75 - Paris,Île-de-France,Hydraulique,8065.2,36115.7,91.6
PROD-ENEDIS-00380,Paris,75 - Paris,Île-de-France,Hydraulique,7806.9,37183.9,97.9
PROD-ENEDIS-00381,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6125.3,49370.7,87.0
PROD-ENEDIS-00382,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,4312.1,42902.6,88.2
PROD-ENEDIS-00383,Paris,75 - Paris,Île-de-France,Hydraulique,8143.6,45360.5,95.7
PROD-ENEDIS-00384,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,2615.2,11988.3,85.5
PROD-ENEDIS-00385,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4267.4,33993.6,93.4
PROD-ENEDIS-00386,Portes-lès-Valence,75 - Paris,Île-de-France,Biomasse / Biogaz,528.2,2845.1,93.1
PROD-ENEDIS-00387,Saint-Jean-d'Angély,75 - Paris,Île-de-France,Éolien Terrestre,2591.4,20154.3,94.5
PROD-ENEDIS-00388,Auragne,75 - Paris,Île-de-France,Solaire Photovoltaïque,7931.4,29849.0,98.6
PROD-ENEDIS-00389,Lesquin,75 - Paris,Île-de-France,Éolien Terrestre,3454.3,31066.9,91.7
PROD-ENEDIS-00390,Saint-Priest-en-Jarez,75 - Paris,Île-de-France,Solaire Photovoltaïque,1163.8,9424.6,93.1
PROD-ENEDIS-00391,Paris,75 - Paris,Île-de-France,Éolien Terrestre,6552.8,43598.1,85.9
PROD-ENEDIS-00392,Arcueil,75 - Paris,Île-de-France,Biomasse / Biogaz,4243.6,17300.9,86.6
PROD-ENEDIS-00393,Niort,75 - Paris,Île-de-France,Biomasse / Biogaz,217.4,1981.1,92.8
PROD-ENEDIS-00394,Prouvy,75 - Paris,Île-de-France,Hydraulique,4071.6,23117.3,95.7
PROD-ENEDIS-00395,Lyon,75 - Paris,Île-de-France,Solaire Photovoltaïque,6505.0,59609.3,92.7
PROD-ENEDIS-00396,Paris,75 - Paris,Île-de-France,Éolien Terrestre,296.9,1443.3,91.2
PROD-ENEDIS-00397,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,902.1,3733.9,96.2
PROD-ENEDIS-00398,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,3879.0,29955.2,97.6
PROD-ENEDIS-00399,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6928.9,53506.6,85.2
PROD-ENEDIS-00400,Évian-les-Bains,75 - Paris,Île-de-France,Solaire Photovoltaïque,6982.3,38652.9,96.1
PROD-ENEDIS-00401,Mirande,75 - Paris,Île-de-France,Biomasse / Biogaz,1019.1,7862.3,88.1
PROD-ENEDIS-00402,Saint-Pierre-d'Irube,75 - Paris,Île-de-France,Solaire Photovoltaïque,6418.3,45000.9,93.0
PROD-ENEDIS-00403,Bram,75 - Paris,Île-de-France,Biomasse / Biogaz,6009.2,46607.7,87.7
PROD-ENEDIS-00404,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7432.8,43286.0,90.9
PROD-ENEDIS-00405,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,7212.5,61366.1,97.9
PROD-ENEDIS-00406,Chambry,75 - Paris,Île-de-France,Hydraulique,386.0,2782.0,93.8
PROD-ENEDIS-00407,Paris,75 - Paris,Île-de-France,Hydraulique,6691.8,38624.0,91.1
PROD-ENEDIS-00408,Le Vernet,75 - Paris,Île-de-France,Solaire Photovoltaïque,912.0,8083.7,85.4
PROD-ENEDIS-00409,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1563.4,14523.5,94.5
PROD-ENEDIS-00410,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7268.4,33721.7,89.0
PROD-ENEDIS-00411,La Chapelle-sur-Erdre,75 - Paris,Île-de-France,Hydraulique,8290.1,75002.8,91.7
PROD-ENEDIS-00412,Paris,75 - Paris,Île-de-France,Hydraulique,2442.1,16014.0,94.4
PROD-ENEDIS-00413,Arcueil,75 - Paris,Île-de-France,Hydraulique,3225.8,11639.7,87.5
PROD-ENEDIS-00414,Paris,75 - Paris,Île-de-France,Éolien Terrestre,6758.4,35654.3,92.4
PROD-ENEDIS-00415,Béziers,75 - Paris,Île-de-France,Éolien Terrestre,5303.4,24028.3,85.4
PROD-ENEDIS-00416,Maurepas,75 - Paris,Île-de-France,Biomasse / Biogaz,7843.8,38505.0,86.5
PROD-ENEDIS-00417,Trélissac,75 - Paris,Île-de-France,Biomasse / Biogaz,134.7,1305.0,91.7
PROD-ENEDIS-00418,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,4022.1,18851.1,95.2
PROD-ENEDIS-00419,Paris,75 - Paris,Île-de-France,Hydraulique,4253.6,35352.4,92.3
PROD-ENEDIS-00420,Paris,75 - Paris,Île-de-France,Éolien Terrestre,522.4,4772.3,94.1
PROD-ENEDIS-00421,Toucy,75 - Paris,Île-de-France,Hydraulique,7442.0,41604.8,90.7
PROD-ENEDIS-00422,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7480.9,67522.1,96.6
PROD-ENEDIS-00423,Paris,75 - Paris,Île-de-France,Éolien Terrestre,1828.3,8914.5,90.4
PROD-ENEDIS-00424,Paris,75 - Paris,Île-de-France,Éolien Terrestre,510.3,2974.4,95.2
PROD-ENEDIS-00425,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,1274.6,7179.7,88.3
PROD-ENEDIS-00426,Chambéry,75 - Paris,Île-de-France,Biomasse / Biogaz,5136.4,25564.6,90.8
PROD-ENEDIS-00427,Lesquin,75 - Paris,Île-de-France,Éolien Terrestre,8290.8,58802.7,95.6
PROD-ENEDIS-00428,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7973.5,33970.1,89.1
PROD-ENEDIS-00429,Paris,75 - Paris,Île-de-France,Éolien Terrestre,566.2,3774.8,91.0
PROD-ENEDIS-00430,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,8408.4,72131.3,96.4
PROD-ENEDIS-00431,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,4054.9,19065.0,86.7
PROD-ENEDIS-00432,Ambon,75 - Paris,Île-de-France,Éolien Terrestre,8100.9,63244.7,92.2
PROD-ENEDIS-00433,Houdemont,75 - Paris,Île-de-France,Hydraulique,4902.7,43661.1,94.9
PROD-ENEDIS-00434,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,6174.9,42268.1,89.4
PROD-ENEDIS-00435,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,323.6,3260.7,87.9
PROD-ENEDIS-00436,Paris,75 - Paris,Île-de-France,Hydraulique,4747.8,33000.5,98.3
PROD-ENEDIS-00437,Déols,75 - Paris,Île-de-France,Hydraulique,698.7,5296.3,89.5
PROD-ENEDIS-00438,Chartres,75 - Paris,Île-de-France,Biomasse / Biogaz,1812.2,12900.1,88.1
PROD-ENEDIS-00439,Lesquin,75 - Paris,Île-de-France,Solaire Photovoltaïque,3226.7,11766.9,93.3
PROD-ENEDIS-00440,Libourne,75 - Paris,Île-de-France,Hydraulique,1035.1,7514.2,86.0
PROD-ENEDIS-00441,Perpignan,75 - Paris,Île-de-France,Solaire Photovoltaïque,5794.2,36096.0,88.5
PROD-ENEDIS-00442,Déols,75 - Paris,Île-de-France,Hydraulique,3477.3,23780.0,87.5
PROD-ENEDIS-00443,Paris,75 - Paris,Île-de-France,Éolien Terrestre,546.5,2686.6,95.4
PROD-ENEDIS-00444,Paris,75 - Paris,Île-de-France,Éolien Terrestre,8072.2,65201.6,91.5
PROD-ENEDIS-00445,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7783.3,44178.8,97.0
PROD-ENEDIS-00446,Touques,75 - Paris,Île-de-France,Biomasse / Biogaz,4827.5,45706.2,88.1
PROD-ENEDIS-00447,Limoges,75 - Paris,Île-de-France,Éolien Terrestre,5185.8,50487.3,90.7
PROD-ENEDIS-00448,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,6176.1,56328.9,91.0
PROD-ENEDIS-00449,Neuilly-Plaisance,75 - Paris,Île-de-France,Biomasse / Biogaz,8367.6,36676.2,86.6
PROD-ENEDIS-00450,Paris,75 - Paris,Île-de-France,Hydraulique,1341.4,11672.7,87.8
PROD-ENEDIS-00451,Saint-Louis,75 - Paris,Île-de-France,Hydraulique,348.4,1619.1,88.4
PROD-ENEDIS-00452,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,7387.7,35826.3,89.1
PROD-ENEDIS-00453,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,5356.6,45104.7,95.1
PROD-ENEDIS-00454,Soyons,75 - Paris,Île-de-France,Biomasse / Biogaz,3587.9,15909.3,96.9
PROD-ENEDIS-00455,Cormontreuil,75 - Paris,Île-de-France,Solaire Photovoltaïque,1475.6,7278.7,97.5
PROD-ENEDIS-00456,Parçay-Meslay,75 - Paris,Île-de-France,Éolien Terrestre,6877.9,25805.0,91.4
PROD-ENEDIS-00457,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4699.6,32595.4,91.6
PROD-ENEDIS-00458,Paris,75 - Paris,Île-de-France,Hydraulique,7055.2,43680.0,85.9
PROD-ENEDIS-00459,Paris,75 - Paris,Île-de-France,Solaire Photovoltaïque,2851.3,26805.2,93.0
PROD-ENEDIS-00460,Le Boulou,75 - Paris,Île-de-France,Solaire Photovoltaïque,1329.7,13387.8,96.0
PROD-ENEDIS-00461,Paris,75 - Paris,Île-de-France,Biomasse / Biogaz,3280.7,30437.1,89.0
PROD-ENEDIS-00462,Paris,75 - Paris,Île-de-France,Hydraulique,3173.6,27540.0,99.3
PROD-ENEDIS-00463,Carcassonne,75 - Paris,Île-de-France,Éolien Terrestre,4562.6,19615.1,86.5
PROD-ENEDIS-00464,Leers,75 - Paris,Île-de-France,Hydraulique,952.0,6787.4,85.3
PROD-ENEDIS-00465,Saint-Laurent-du-Var,75 - Paris,Île-de-France,Hydraulique,1272.4,4986.9,86.5
PROD-ENEDIS-00466,Paris,75 - Paris,Île-de-France,Hydraulique,5810.5,44850.1,90.7
PROD-ENEDIS-00467,Salaise-sur-Sanne,75 - Paris,Île-de-France,Solaire Photovoltaïque,8130.0,65257.9,97.6
PROD-ENEDIS-00468,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7828.4,70475.2,90.3
PROD-ENEDIS-00469,Conflans-en-Jarnisy,75 - Paris,Île-de-France,Biomasse / Biogaz,8453.6,50527.9,88.4
PROD-ENEDIS-00470,Azay-le-Brûlé,75 - Paris,Île-de-France,Solaire Photovoltaïque,4799.6,33580.0,91.9
PROD-ENEDIS-00471,Paris,75 - Paris,Île-de-France,Hydraulique,6158.8,44930.1,92.1
PROD-ENEDIS-00472,Paris,75 - Paris,Île-de-France,Éolien Terrestre,4379.4,29059.3,98.7
PROD-ENEDIS-00473,Lamalou-les-Bains,75 - Paris,Île-de-France,Solaire Photovoltaïque,6179.8,45817.2,92.9
PROD-ENEDIS-00474,Bouzeron,75 - Paris,Île-de-France,Hydraulique,1774.0,9850.6,92.6
PROD-ENEDIS-00475,Saint-Raphaël,75 - Paris,Île-de-France,Éolien Terrestre,1297.5,9118.3,88.2
PROD-ENEDIS-00476,Paris,75 - Paris,Île-de-France,Éolien Terrestre,7515.0,52470.6,90.1
