id_releve,id_station_itinerance,commune,code_departement,nom_region,nom_transformateur_quartier,horodate_pas30min,consommation_totale_mwh,pic_consommation_kw,capacite_max_transformateur_kw,taux_charge_transformateur_pct,risque_tension_reseau
REL-00141,FRLDLPLFR3963EVCP,Marignane,75 - Paris,Île-de-France,TR-ENEDIS-MARI-0141,2026-08-17 18:30:00 UTC,17.09,569.5,800.0,71.2,Normal
REL-00142,FRPKGP75116001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0142,2026-08-17 18:30:00 UTC,12.28,409.4,500.0,81.9,Sous Surveillance Forte
REL-00143,FRQPKPQPRK693,Antibes,75 - Paris,Île-de-France,TR-ENEDIS-ANTI-0143,2026-08-17 18:30:00 UTC,20.77,692.5,1000.0,69.2,Normal
REL-00144,FRQPKPQPRK1222,Puteaux,75 - Paris,Île-de-France,TR-ENEDIS-PUTE-0144,2026-08-17 18:30:00 UTC,19.11,637.0,1000.0,63.7,Normal
REL-00145,FRPKGP75108003,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0145,2026-08-17 18:30:00 UTC,19.29,643.1,800.0,80.4,Sous Surveillance Forte
REL-00146,FRLDLPLFR0856EVCP,Lunel,75 - Paris,Île-de-France,TR-ENEDIS-LUNE-0146,2026-08-17 18:30:00 UTC,19.6,653.3,1000.0,65.3,Normal
REL-00147,FRPKGP84007004,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0147,2026-08-17 18:30:00 UTC,7.87,262.3,500.0,52.5,Normal
REL-00148,FRIZFPFAST384,Nogent-le-Rotrou,75 - Paris,Île-de-France,TR-ENEDIS-NOGE-0148,2026-08-17 18:30:00 UTC,7.84,261.5,500.0,52.3,Normal
REL-00149,FRELCPSSMAU,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0149,2026-08-17 18:30:00 UTC,13.94,464.8,500.0,93.0,Saturation / Disjonction Imminente 48h
REL-00150,FRECHPCYKXN,Le Portel,75 - Paris,Île-de-France,TR-ENEDIS-LE P-0150,2026-08-17 18:30:00 UTC,14.07,468.9,800.0,58.6,Normal
REL-00151,FRLDLPLFR3312EVCP,Gruissan,75 - Paris,Île-de-France,TR-ENEDIS-GRUI-0151,2026-08-17 18:30:00 UTC,8.86,295.3,500.0,59.1,Normal
REL-00152,FRFR1P777951854945062258,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0152,2026-08-17 18:30:00 UTC,52.74,1757.9,2000.0,87.9,Sous Surveillance Forte
REL-00153,FREFLP2016463714401904619,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0153,2026-08-17 18:30:00 UTC,52.18,1739.3,2000.0,87.0,Sous Surveillance Forte
REL-00154,FRRVEP255098572953197468,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0154,2026-08-17 18:30:00 UTC,14.22,474.1,1000.0,47.4,Normal
REL-00155,FRROSE46,Santes,75 - Paris,Île-de-France,TR-ENEDIS-SANT-0155,2026-08-17 18:30:00 UTC,9.66,322.1,500.0,64.4,Normal
REL-00156,FRGLYPLYON103,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0156,2026-08-17 18:30:00 UTC,32.95,1098.5,1200.0,91.5,Saturation / Disjonction Imminente 48h
REL-00157,FRQPKEQPRK9921,Courbevoie,75 - Paris,Île-de-France,TR-ENEDIS-COUR-0157,2026-08-17 18:30:00 UTC,55.05,1834.9,2000.0,91.7,Saturation / Disjonction Imminente 48h
REL-00158,FRFR1P125459994336761481,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0158,2026-08-17 18:30:00 UTC,6.16,205.3,500.0,41.1,Normal
REL-00159,FRELCPPCOKF,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0159,2026-08-17 18:30:00 UTC,10.15,338.4,500.0,67.7,Normal
REL-00160,FRFR1P6008047916509172366,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0160,2026-08-17 18:30:00 UTC,27.25,908.5,1000.0,90.8,Saturation / Disjonction Imminente 48h
REL-00161,FRELCP12954073,Gouesnou,75 - Paris,Île-de-France,TR-ENEDIS-GOUE-0161,2026-08-17 18:30:00 UTC,31.52,1050.5,1200.0,87.5,Sous Surveillance Forte
REL-00162,FRELCPSDIDA,Saint-Dizier,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-0162,2026-08-17 18:30:00 UTC,19.02,634.1,1200.0,52.8,Normal
REL-00163,FRQWCP4207336566287086454,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0163,2026-08-17 18:30:00 UTC,33.91,1130.3,1200.0,94.2,Saturation / Disjonction Imminente 48h
REL-00164,FRQWCP3301880454772520115,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0164,2026-08-17 18:30:00 UTC,13.96,465.2,800.0,58.1,Normal
REL-00165,FREVZP4955BFD012DF49AEB0AB41CDB883C,Marsac-sur-l'Isle,75 - Paris,Île-de-France,TR-ENEDIS-MARS-0165,2026-08-17 18:30:00 UTC,9.25,308.2,500.0,61.6,Normal
REL-00166,FRRVEP8166608517447958168,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0166,2026-08-17 18:30:00 UTC,10.15,338.5,800.0,42.3,Normal
REL-00167,FRQOVP2100005,Dijon,75 - Paris,Île-de-France,TR-ENEDIS-DIJO-0167,2026-08-17 18:30:00 UTC,14.07,469.0,500.0,93.8,Saturation / Disjonction Imminente 48h
REL-00168,FRPKGP75109001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0168,2026-08-17 18:30:00 UTC,54.52,1817.5,2000.0,90.9,Saturation / Disjonction Imminente 48h
REL-00169,FRFR1P8216701168575043790,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0169,2026-08-17 18:30:00 UTC,19.39,646.2,1200.0,53.9,Normal
REL-00170,FRQPKPQPRK152,Montigny-le-Bretonneux,75 - Paris,Île-de-France,TR-ENEDIS-MONT-0170,2026-08-17 18:30:00 UTC,8.14,271.4,500.0,54.3,Normal
REL-00171,FRPKGP73320003,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0171,2026-08-17 18:30:00 UTC,33.1,1103.2,1500.0,73.5,Normal
REL-00172,FRQOVP0200002,Château-Thierry,75 - Paris,Île-de-France,TR-ENEDIS-CHÂT-0172,2026-08-17 18:30:00 UTC,18.54,618.1,1500.0,41.2,Normal
REL-00173,FRELCEG6ZR,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0173,2026-08-17 18:30:00 UTC,25.06,835.2,1500.0,55.7,Normal
REL-00174,FRELCPBIAGF,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0174,2026-08-17 18:30:00 UTC,18.28,609.4,1200.0,50.8,Normal
REL-00175,FRLDLPLFR4016EVCP,Le Luc,75 - Paris,Île-de-France,TR-ENEDIS-LE L-0175,2026-08-17 18:30:00 UTC,7.75,258.2,500.0,51.6,Normal
REL-00176,FRELCPNEUIMA,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0176,2026-08-17 18:30:00 UTC,19.43,647.7,1000.0,64.8,Normal
REL-00177,FRFR1P3298562875980577472,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0177,2026-08-17 18:30:00 UTC,19.54,651.3,800.0,81.4,Sous Surveillance Forte
REL-00178,FRELCP12954387,Loupian,75 - Paris,Île-de-France,TR-ENEDIS-LOUP-0178,2026-08-17 18:30:00 UTC,20.68,689.2,1000.0,68.9,Normal
REL-00179,FRELCPBROHI,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0179,2026-08-17 18:30:00 UTC,7.63,254.5,500.0,50.9,Normal
REL-00180,FRQPKEQPRK68151,Nice,75 - Paris,Île-de-France,TR-ENEDIS-NICE-0180,2026-08-17 18:30:00 UTC,24.51,817.1,1000.0,81.7,Sous Surveillance Forte
REL-00181,FRCG0E000067,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0181,2026-08-17 18:30:00 UTC,10.81,360.4,500.0,72.1,Normal
REL-00182,FRRVEP9209254208447898709,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0182,2026-08-17 18:30:00 UTC,14.12,470.7,1000.0,47.1,Normal
REL-00183,FRQPKPQPRK603,Chartres,75 - Paris,Île-de-France,TR-ENEDIS-CHAR-0183,2026-08-17 18:30:00 UTC,43.68,1456.0,1500.0,97.1,Saturation / Disjonction Imminente 48h
REL-00184,FREBNPBNVUZ,Buxières-les-Mines,75 - Paris,Île-de-France,TR-ENEDIS-BUXI-0184,2026-08-17 18:30:00 UTC,39.98,1332.6,2000.0,66.6,Normal
REL-00185,FRFR1P1368529360074366191,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0185,2026-08-17 18:30:00 UTC,12.67,422.5,800.0,52.8,Normal
REL-00186,FRLDLPLFR4244EVCP,La Seyne-sur-Mer,75 - Paris,Île-de-France,TR-ENEDIS-LA S-0186,2026-08-17 18:30:00 UTC,27.8,926.8,2000.0,46.3,Normal
REL-00187,FREBNPBKJLQ,La Roche-sur-Foron,75 - Paris,Île-de-France,TR-ENEDIS-LA R-0187,2026-08-17 18:30:00 UTC,21.84,727.9,800.0,91.0,Saturation / Disjonction Imminente 48h
REL-00188,FRQPKPQPRK143,Poitiers,75 - Paris,Île-de-France,TR-ENEDIS-POIT-0188,2026-08-17 18:30:00 UTC,24.68,822.8,1000.0,82.3,Sous Surveillance Forte
REL-00189,FRLDLPLFR4196EVCP,Nevers,75 - Paris,Île-de-France,TR-ENEDIS-NEVE-0189,2026-08-17 18:30:00 UTC,18.03,600.9,800.0,75.1,Sous Surveillance Forte
REL-00190,FRELCPAASPAO,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0190,2026-08-17 18:30:00 UTC,20.01,667.1,1200.0,55.6,Normal
REL-00191,FRELCEUYM7,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0191,2026-08-17 18:30:00 UTC,10.03,334.3,500.0,66.9,Normal
REL-00192,FREVZP61EE5F9B8483474F8430049553095,Bard-lès-Époisses,75 - Paris,Île-de-France,TR-ENEDIS-BARD-0192,2026-08-17 18:30:00 UTC,30.82,1027.4,2000.0,51.4,Normal
REL-00193,FRQWCE4M8JR,Noirmoutier-en-l'Île,75 - Paris,Île-de-France,TR-ENEDIS-NOIR-0193,2026-08-17 18:30:00 UTC,18.99,633.0,1200.0,52.8,Normal
REL-00194,FRFR1P772372167308760293,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0194,2026-08-17 18:30:00 UTC,14.17,472.2,1000.0,47.2,Normal
REL-00195,FRIZFPFAST5,Saint-Pol-de-Léon,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-0195,2026-08-17 18:30:00 UTC,12.44,414.8,500.0,83.0,Sous Surveillance Forte
REL-00196,FRELCELXP6,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0196,2026-08-17 18:30:00 UTC,26.66,888.6,1500.0,59.2,Normal
REL-00197,FRELCEGYS5,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0197,2026-08-17 18:30:00 UTC,14.58,486.0,500.0,97.2,Saturation / Disjonction Imminente 48h
REL-00198,FRELCP12954346,Annecy,75 - Paris,Île-de-France,TR-ENEDIS-ANNE-0198,2026-08-17 18:30:00 UTC,12.82,427.2,800.0,53.4,Normal
REL-00199,FREBNPBKMWF,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0199,2026-08-17 18:30:00 UTC,8.61,286.9,500.0,57.4,Normal
REL-00200,FRECHP633064892692798594,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0200,2026-08-17 18:30:00 UTC,46.35,1544.9,2000.0,77.2,Sous Surveillance Forte
REL-00201,FRBMPP649747P,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0201,2026-08-17 18:30:00 UTC,24.59,819.7,1200.0,68.3,Normal
REL-00202,FRDRVPCRFMKT731701,Yenne,75 - Paris,Île-de-France,TR-ENEDIS-YENN-0202,2026-08-17 18:30:00 UTC,39.66,1322.1,2000.0,66.1,Normal
REL-00203,FRQVI6400003,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0203,2026-08-17 18:30:00 UTC,16.59,552.9,1000.0,55.3,Normal
REL-00204,FRE11PLMBORDEAUX33300P1,Bordeaux,75 - Paris,Île-de-France,TR-ENEDIS-BORD-0204,2026-08-17 18:30:00 UTC,31.78,1059.3,1500.0,70.6,Normal
REL-00205,FRELCE4LVF,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0205,2026-08-17 18:30:00 UTC,23.19,772.9,1200.0,64.4,Normal
REL-00206,FRRVEPFRS09E092060021,Montferrier,75 - Paris,Île-de-France,TR-ENEDIS-MONT-0206,2026-08-17 18:30:00 UTC,33.73,1124.2,1200.0,93.7,Saturation / Disjonction Imminente 48h
REL-00207,FRR3MP1071069,Saint-Omer,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-0207,2026-08-17 18:30:00 UTC,11.51,383.6,500.0,76.7,Sous Surveillance Forte
REL-00208,FREVZP92B39C4E36764304999378F5A57AF,Coulaines,75 - Paris,Île-de-France,TR-ENEDIS-COUL-0208,2026-08-17 18:30:00 UTC,28.18,939.3,1500.0,62.6,Normal
REL-00209,FREBNPBMSWV,Theys,75 - Paris,Île-de-France,TR-ENEDIS-THEY-0209,2026-08-17 18:30:00 UTC,27.01,900.3,1500.0,60.0,Normal
REL-00210,FREBNP5946138284564672656,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0210,2026-08-17 18:30:00 UTC,10.45,348.2,500.0,69.6,Normal
REL-00211,FRG10P69382FB,Lyon,75 - Paris,Île-de-France,TR-ENEDIS-LYON-0211,2026-08-17 18:30:00 UTC,31.16,1038.8,2000.0,51.9,Normal
REL-00212,FRFR1PBZGNBR,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0212,2026-08-17 18:30:00 UTC,39.1,1303.3,1500.0,86.9,Sous Surveillance Forte
REL-00213,FREFLP6539496644232918017,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0213,2026-08-17 18:30:00 UTC,9.91,330.5,500.0,66.1,Normal
REL-00214,FRQPKEQPRK9941,Courbevoie,75 - Paris,Île-de-France,TR-ENEDIS-COUR-0214,2026-08-17 18:30:00 UTC,37.43,1247.6,1500.0,83.2,Sous Surveillance Forte
REL-00215,FRELCPSGLCC,Saint-Genis-Laval,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-0215,2026-08-17 18:30:00 UTC,28.31,943.8,1500.0,62.9,Normal
REL-00216,FRQPKPQPRK143,Poitiers,75 - Paris,Île-de-France,TR-ENEDIS-POIT-0216,2026-08-17 18:30:00 UTC,7.22,240.6,500.0,48.1,Normal
REL-00217,FRRVEP6729696487255131043,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0217,2026-08-17 18:30:00 UTC,25.05,835.1,1200.0,69.6,Normal
REL-00218,FREBNP981813131165008135,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0218,2026-08-17 18:30:00 UTC,8.3,276.8,500.0,55.4,Normal
REL-00219,FRECHPCZUSM,Trouville-sur-Mer,75 - Paris,Île-de-France,TR-ENEDIS-TROU-0219,2026-08-17 18:30:00 UTC,10.59,352.9,500.0,70.6,Normal
REL-00220,FRPKGP69389002,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0220,2026-08-17 18:30:00 UTC,40.03,1334.4,1500.0,89.0,Saturation / Disjonction Imminente 48h
REL-00221,FRRVEPFRS65E653690011,Pouyastruc,75 - Paris,Île-de-France,TR-ENEDIS-POUY-0221,2026-08-17 18:30:00 UTC,45.36,1512.1,2000.0,75.6,Sous Surveillance Forte
REL-00222,FRLDLPLFR4380EVCP,Chemillé-en-Anjou,75 - Paris,Île-de-France,TR-ENEDIS-CHEM-0222,2026-08-17 18:30:00 UTC,21.03,700.9,1500.0,46.7,Normal
REL-00223,FRQPKEQPRK12281,Puteaux,75 - Paris,Île-de-France,TR-ENEDIS-PUTE-0223,2026-08-17 18:30:00 UTC,31.42,1047.5,1200.0,87.3,Sous Surveillance Forte
REL-00224,FRELCP12954015,Grignon,75 - Paris,Île-de-France,TR-ENEDIS-GRIG-0224,2026-08-17 18:30:00 UTC,12.12,404.0,800.0,50.5,Normal
REL-00225,FRFR1P3298562875980577472,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0225,2026-08-17 18:30:00 UTC,29.15,971.6,1200.0,81.0,Sous Surveillance Forte
REL-00226,FREFLP8286781295736829991,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0226,2026-08-17 18:30:00 UTC,57.15,1905.0,2000.0,95.2,Saturation / Disjonction Imminente 48h
REL-00227,FRELCEE4B4,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0227,2026-08-17 18:30:00 UTC,19.65,655.1,1500.0,43.7,Normal
REL-00228,FRELCEA5PJ,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0228,2026-08-17 18:30:00 UTC,24.86,828.7,1500.0,55.2,Normal
REL-00229,FRCG0P135392979379606676,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0229,2026-08-17 18:30:00 UTC,23.2,773.4,800.0,96.7,Saturation / Disjonction Imminente 48h
REL-00230,FRLDLPLFR3009EVCP,Neuilly-sur-Marne,75 - Paris,Île-de-France,TR-ENEDIS-NEUI-0230,2026-08-17 18:30:00 UTC,16.17,538.9,1000.0,53.9,Normal
REL-00231,FREFLP2016463714401904619,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0231,2026-08-17 18:30:00 UTC,11.64,388.0,500.0,77.6,Sous Surveillance Forte
REL-00232,FRFR1PQRBEQB,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0232,2026-08-17 18:30:00 UTC,17.53,584.3,800.0,73.0,Normal
REL-00233,FRQPKPQPRK994,Courbevoie,75 - Paris,Île-de-France,TR-ENEDIS-COUR-0233,2026-08-17 18:30:00 UTC,24.59,819.8,1500.0,54.7,Normal
REL-00234,FRR3MP1092115,Thillois,75 - Paris,Île-de-France,TR-ENEDIS-THIL-0234,2026-08-17 18:30:00 UTC,11.15,371.8,800.0,46.5,Normal
REL-00235,FREVZPACCCA5670DDF4A1C9CC59ED6FDD54,Auray,75 - Paris,Île-de-France,TR-ENEDIS-AURA-0235,2026-08-17 18:30:00 UTC,23.45,781.6,800.0,97.7,Saturation / Disjonction Imminente 48h
REL-00236,FRELCE4HMJ,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0236,2026-08-17 18:30:00 UTC,29.61,986.9,1500.0,65.8,Normal
REL-00237,FRDRVPCRFMKT343701,Cazouls-lès-Béziers,75 - Paris,Île-de-France,TR-ENEDIS-CAZO-0237,2026-08-17 18:30:00 UTC,14.19,473.1,500.0,94.6,Saturation / Disjonction Imminente 48h
REL-00238,FRLDLPLFR0495EVCP,Wattrelos,75 - Paris,Île-de-France,TR-ENEDIS-WATT-0238,2026-08-17 18:30:00 UTC,7.88,262.8,500.0,52.6,Normal
REL-00239,FREBNP1282229292015738,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0239,2026-08-17 18:30:00 UTC,39.54,1318.1,1500.0,87.9,Sous Surveillance Forte
REL-00240,FRGSPP1000085951,Le Grau-du-Roi,75 - Paris,Île-de-France,TR-ENEDIS-LE G-0240,2026-08-17 18:30:00 UTC,32.1,1069.9,1200.0,89.2,Saturation / Disjonction Imminente 48h
REL-00241,FRPKGP91122001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0241,2026-08-17 18:30:00 UTC,20.23,674.3,1500.0,45.0,Normal
REL-00242,FRR3MP1071032,Glisy,75 - Paris,Île-de-France,TR-ENEDIS-GLIS-0242,2026-08-17 18:30:00 UTC,45.91,1530.4,2000.0,76.5,Sous Surveillance Forte
REL-00243,FRROSE76,Templeuve-en-Pévèle,75 - Paris,Île-de-France,TR-ENEDIS-TEMP-0243,2026-08-17 18:30:00 UTC,18.67,622.4,1200.0,51.9,Normal
REL-00244,FRLDLPLFR2724EVCP,Moncel-lès-Lunéville,75 - Paris,Île-de-France,TR-ENEDIS-MONC-0244,2026-08-17 18:30:00 UTC,7.27,242.4,500.0,48.5,Normal
REL-00245,FRELCEU2QR,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0245,2026-08-17 18:30:00 UTC,19.62,654.0,800.0,81.8,Sous Surveillance Forte
REL-00246,FRRVEP6292168006159248427,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0246,2026-08-17 18:30:00 UTC,22.68,755.9,1200.0,63.0,Normal
REL-00247,FRFR1P274581730707742133,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0247,2026-08-17 18:30:00 UTC,14.13,471.0,800.0,58.9,Normal
REL-00248,FRELCEMMDA,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0248,2026-08-17 18:30:00 UTC,20.44,681.3,1200.0,56.8,Normal
REL-00249,FREFLP2016463714401904619,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0249,2026-08-17 18:30:00 UTC,20.87,695.8,1200.0,58.0,Normal
REL-00250,FRELCEB2RP,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0250,2026-08-17 18:30:00 UTC,8.0,266.5,500.0,53.3,Normal
REL-00251,FRBMPP633939P,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0251,2026-08-17 18:30:00 UTC,15.84,527.9,1200.0,44.0,Normal
REL-00252,FREBNP8965238473812444003,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0252,2026-08-17 18:30:00 UTC,24.18,805.9,2000.0,40.3,Normal
REL-00253,FRPKGP92000001,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0253,2026-08-17 18:30:00 UTC,53.34,1777.9,2000.0,88.9,Saturation / Disjonction Imminente 48h
REL-00254,FRR3MP1182673,Villers-Outréaux,75 - Paris,Île-de-France,TR-ENEDIS-VILL-0254,2026-08-17 18:30:00 UTC,15.95,531.8,800.0,66.5,Normal
REL-00255,FRELCP12953938,Arzens,75 - Paris,Île-de-France,TR-ENEDIS-ARZE-0255,2026-08-17 18:30:00 UTC,9.59,319.6,500.0,63.9,Normal
REL-00256,FRLDLPLFR4054EVCP,Étain,75 - Paris,Île-de-France,TR-ENEDIS-ÉTAI-0256,2026-08-17 18:30:00 UTC,52.66,1755.2,2000.0,87.8,Sous Surveillance Forte
REL-00257,FRIZFPFAST337,Saint-Brice-sous-Forêt,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-0257,2026-08-17 18:30:00 UTC,23.2,773.3,800.0,96.7,Saturation / Disjonction Imminente 48h
REL-00258,FRLDLPLFR4244EVCP,La Seyne-sur-Mer,75 - Paris,Île-de-France,TR-ENEDIS-LA S-0258,2026-08-17 18:30:00 UTC,25.25,841.7,1000.0,84.2,Sous Surveillance Forte
REL-00259,FREVZP5086898043692281279,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0259,2026-08-17 18:30:00 UTC,27.01,900.2,1500.0,60.0,Normal
REL-00260,FRFR1P7349052051340828731,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0260,2026-08-17 18:30:00 UTC,17.56,585.5,1000.0,58.6,Normal
REL-00261,FRELCP12954178,Roissy-en-France,75 - Paris,Île-de-France,TR-ENEDIS-ROIS-0261,2026-08-17 18:30:00 UTC,34.06,1135.3,1200.0,94.6,Saturation / Disjonction Imminente 48h
REL-00262,FRLDLPLFR3983EVCP,Thonon-les-Bains,75 - Paris,Île-de-France,TR-ENEDIS-THON-0262,2026-08-17 18:30:00 UTC,39.71,1323.8,2000.0,66.2,Normal
REL-00263,FRFR1P1454548198738785713,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0263,2026-08-17 18:30:00 UTC,40.12,1337.5,1500.0,89.2,Saturation / Disjonction Imminente 48h
REL-00264,FRQWCE644HM,Mâcon,75 - Paris,Île-de-France,TR-ENEDIS-MÂCO-0264,2026-08-17 18:30:00 UTC,21.82,727.4,1200.0,60.6,Normal
REL-00265,FRROSE268,Prouvy,75 - Paris,Île-de-France,TR-ENEDIS-PROU-0265,2026-08-17 18:30:00 UTC,18.59,619.5,800.0,77.4,Sous Surveillance Forte
REL-00266,FRFR1P5778867747986575601,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0266,2026-08-17 18:30:00 UTC,22.95,765.0,1000.0,76.5,Sous Surveillance Forte
REL-00267,FRRVEP8092894178965808534,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0267,2026-08-17 18:30:00 UTC,18.34,611.4,1500.0,40.8,Normal
REL-00268,FRELCEDR6H,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0268,2026-08-17 18:30:00 UTC,11.45,381.8,500.0,76.4,Sous Surveillance Forte
REL-00269,FRFR1PAJGZJR,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0269,2026-08-17 18:30:00 UTC,12.46,415.4,500.0,83.1,Sous Surveillance Forte
REL-00270,FREVZP8E266BACF5414FD7905ABAD6E848F,Corbigny,75 - Paris,Île-de-France,TR-ENEDIS-CORB-0270,2026-08-17 18:30:00 UTC,13.53,451.1,800.0,56.4,Normal
REL-00271,FRQPKPQPRK94,Chambéry,75 - Paris,Île-de-France,TR-ENEDIS-CHAM-0271,2026-08-17 18:30:00 UTC,27.45,915.0,1200.0,76.2,Sous Surveillance Forte
REL-00272,FRPKGP92062004,Paris,75 - Paris,Île-de-France,TR-ENEDIS-PARI-0272,2026-08-17 18:30:00 UTC,15.91,530.3,1200.0,44.2,Normal
REL-00273,FRLDLPLFR4254EVCP,Solesmes,75 - Paris,Île-de-France,TR-ENEDIS-SOLE-0273,2026-08-17 18:30:00 UTC,28.22,940.7,1000.0,94.1,Saturation / Disjonction Imminente 48h
REL-00274,FRE11PLMREAU775501,Réau,75 - Paris,Île-de-France,TR-ENEDIS-RÉAU-0274,2026-08-17 18:30:00 UTC,34.19,1139.8,1500.0,76.0,Sous Surveillance Forte
REL-00275,FRELCP12954621,Cormontreuil,75 - Paris,Île-de-France,TR-ENEDIS-CORM-0275,2026-08-17 18:30:00 UTC,27.29,909.6,1000.0,91.0,Saturation / Disjonction Imminente 48h
REL-00276,FRQWCEFFV7C,Bruz,75 - Paris,Île-de-France,TR-ENEDIS-BRUZ-0276,2026-08-17 18:30:00 UTC,9.43,314.3,500.0,62.9,Normal
REL-00277,FRGSPP1000056018,Cabourg,75 - Paris,Île-de-France,TR-ENEDIS-CABO-0277,2026-08-17 18:30:00 UTC,18.18,606.1,1200.0,50.5,Normal
REL-00278,FRELCP12954104,La Chapelle-Saint-Mesmin,75 - Paris,Île-de-France,TR-ENEDIS-LA C-0278,2026-08-17 18:30:00 UTC,20.24,674.7,800.0,84.3,Sous Surveillance Forte
REL-00279,FRELCP12953878,Écouflant,75 - Paris,Île-de-France,TR-ENEDIS-ÉCOU-0279,2026-08-17 18:30:00 UTC,22.77,758.9,1500.0,50.6,Normal
REL-00280,FRR3MP1092071,Crèvecœur-le-Grand,75 - Paris,Île-de-France,TR-ENEDIS-CRÈV-0280,2026-08-17 18:30:00 UTC,35.67,1189.0,1500.0,79.3,Sous Surveillance Forte
REL-00281,FRLDLPLFR4049EVCP,Saint-Amand-Montrond,75 - Paris,Île-de-France,TR-ENEDIS-SAIN-0281,2026-08-17 18:30:00 UTC,26.11,870.5,2000.0,43.5,Normal
