id_client_indus,raison_sociale,secteur_activite,commune,code_departement,nom_region,consommation_annuelle_mwh,puissance_souscrite_kva,empreinte_carbone_mwh_co2,optin_flexibilite_effacement
INDUS-00851,Industrie Paris #851,Automobile,Paris,75 - Paris,Île-de-France,8704.6,2072.5,4683.07,True
INDUS-00852,Industrie Paris #852,Data Centers,Paris,75 - Paris,Île-de-France,23857.1,5680.3,7968.27,True
INDUS-00853,Industrie Wissembourg #853,Data Centers,Wissembourg,75 - Paris,Île-de-France,40881.9,9733.8,6336.69,True
INDUS-00854,Industrie Paris #854,Data Centers,Paris,75 - Paris,Île-de-France,16928.9,4030.7,9767.98,True
INDUS-00855,Industrie Paris #855,Métallurgie,Paris,75 - Paris,Île-de-France,19364.7,4610.6,9682.35,True
INDUS-00856,Industrie L'Isle-sur-la-Sorgue #856,Data Centers,L'Isle-sur-la-Sorgue,75 - Paris,Île-de-France,1724.5,410.6,260.4,False
INDUS-00857,Industrie Paris #857,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,27690.4,6593.0,7005.67,False
INDUS-00858,Industrie Paris #858,Automobile,Paris,75 - Paris,Île-de-France,37155.2,8846.5,9548.89,True
INDUS-00859,Industrie Paris #859,Métallurgie,Paris,75 - Paris,Île-de-France,23280.4,5543.0,5587.3,False
INDUS-00860,Industrie Albertville #860,Data Centers,Albertville,75 - Paris,Île-de-France,27743.4,6605.6,9099.84,True
INDUS-00861,Industrie Paris #861,Métallurgie,Paris,75 - Paris,Île-de-France,15173.6,3612.8,8436.52,False
INDUS-00862,Industrie Paris #862,Agroalimentaire,Paris,75 - Paris,Île-de-France,26469.5,6302.3,9661.37,True
INDUS-00863,Industrie Le Boulou #863,Data Centers,Le Boulou,75 - Paris,Île-de-France,7043.5,1677.0,2993.49,False
INDUS-00864,Industrie Paris #864,Agroalimentaire,Paris,75 - Paris,Île-de-France,29018.3,6909.1,12622.96,True
INDUS-00865,Industrie Paris #865,Automobile,Paris,75 - Paris,Île-de-France,35075.6,8351.3,7330.8,False
INDUS-00866,Industrie Paris #866,Automobile,Paris,75 - Paris,Île-de-France,14590.9,3474.0,3049.5,True
INDUS-00867,Industrie Paris #867,Agroalimentaire,Paris,75 - Paris,Île-de-France,43947.4,10463.7,9272.9,True
INDUS-00868,Industrie Grenoble #868,Automobile,Grenoble,75 - Paris,Île-de-France,34416.5,8194.4,11804.86,False
INDUS-00869,Industrie Valenciennes #869,Chimie & Pharmacie,Valenciennes,75 - Paris,Île-de-France,37509.3,8930.8,21455.32,True
INDUS-00870,Industrie Orchies #870,Data Centers,Orchies,75 - Paris,Île-de-France,40130.8,9555.0,7263.67,False
INDUS-00871,Industrie Paris #871,Agroalimentaire,Paris,75 - Paris,Île-de-France,33069.3,7873.6,4034.45,False
INDUS-00872,Industrie Paris #872,Automobile,Paris,75 - Paris,Île-de-France,43630.6,10388.2,21728.04,False
INDUS-00873,Industrie Paris #873,Métallurgie,Paris,75 - Paris,Île-de-France,32655.3,7775.1,17046.07,True
INDUS-00874,Industrie Paris #874,Agroalimentaire,Paris,75 - Paris,Île-de-France,14305.5,3406.1,3590.68,False
INDUS-00875,Industrie Vagnas #875,Automobile,Vagnas,75 - Paris,Île-de-France,20400.4,4857.2,8098.96,True
INDUS-00876,Industrie Goyencourt #876,Automobile,Goyencourt,75 - Paris,Île-de-France,17288.0,4116.2,5653.18,True
INDUS-00877,Industrie Paris #877,Agroalimentaire,Paris,75 - Paris,Île-de-France,36187.4,8616.0,7201.29,False
INDUS-00878,Industrie Paris #878,Métallurgie,Paris,75 - Paris,Île-de-France,33780.1,8042.9,9830.01,True
INDUS-00879,Industrie Beauvais #879,Automobile,Beauvais,75 - Paris,Île-de-France,39421.8,9386.1,7963.2,True
INDUS-00880,Industrie Salon-de-Provence #880,Data Centers,Salon-de-Provence,75 - Paris,Île-de-France,7283.5,1734.2,3663.6,False
INDUS-00881,Industrie Plan-de-Cuques #881,Data Centers,Plan-de-Cuques,75 - Paris,Île-de-France,18891.2,4497.9,3551.55,False
INDUS-00882,Industrie Villefranche-sur-Saône #882,Agroalimentaire,Villefranche-sur-Saône,75 - Paris,Île-de-France,13673.2,3255.5,5906.82,True
INDUS-00883,Industrie La Valette-du-Var #883,Métallurgie,La Valette-du-Var,75 - Paris,Île-de-France,4495.1,1070.3,746.19,True
INDUS-00884,Industrie Saint-Germain-en-Laye #884,Métallurgie,Saint-Germain-en-Laye,75 - Paris,Île-de-France,21299.3,5071.3,5857.31,True
INDUS-00885,Industrie Paris #885,Agroalimentaire,Paris,75 - Paris,Île-de-France,26201.2,6238.4,13834.23,True
INDUS-00886,Industrie Paris #886,Agroalimentaire,Paris,75 - Paris,Île-de-France,31386.5,7473.0,5743.73,False
INDUS-00887,Industrie Paris #887,Agroalimentaire,Paris,75 - Paris,Île-de-France,16977.7,4042.3,6400.59,True
INDUS-00888,Industrie Ploërmel #888,Métallurgie,Ploërmel,75 - Paris,Île-de-France,17422.6,4148.2,5732.04,False
INDUS-00889,Industrie Lamentin #889,Data Centers,Lamentin,75 - Paris,Île-de-France,44066.4,10492.0,16877.43,True
INDUS-00890,Industrie Le Monêtier-les-Bains #890,Data Centers,Le Monêtier-les-Bains,75 - Paris,Île-de-France,15675.6,3732.3,4734.03,True
INDUS-00891,Industrie Paris #891,Data Centers,Paris,75 - Paris,Île-de-France,39916.1,9503.8,17762.66,False
INDUS-00892,Industrie Paris #892,Agroalimentaire,Paris,75 - Paris,Île-de-France,33584.6,7996.3,17329.65,True
INDUS-00893,Industrie Les Pennes-Mirabeau #893,Data Centers,Les Pennes-Mirabeau,75 - Paris,Île-de-France,24365.3,5801.3,4312.66,False
INDUS-00894,Industrie Murviel-lès-Béziers #894,Chimie & Pharmacie,Murviel-lès-Béziers,75 - Paris,Île-de-France,39524.3,9410.5,19406.43,True
INDUS-00895,Industrie Paris #895,Automobile,Paris,75 - Paris,Île-de-France,26349.4,6273.7,6719.1,True
INDUS-00896,Industrie Fléville-devant-Nancy #896,Data Centers,Fléville-devant-Nancy,75 - Paris,Île-de-France,14706.1,3501.5,5573.61,True
INDUS-00897,Industrie Paris #897,Métallurgie,Paris,75 - Paris,Île-de-France,2578.8,614.0,1021.2,True
INDUS-00898,Industrie Mondeville #898,Automobile,Mondeville,75 - Paris,Île-de-France,3587.4,854.1,1388.32,True
INDUS-00899,Industrie Chartres #899,Agroalimentaire,Chartres,75 - Paris,Île-de-France,37095.7,8832.3,18176.89,False
INDUS-00900,Industrie Saint-Cyr-l'École #900,Agroalimentaire,Saint-Cyr-l'École,75 - Paris,Île-de-France,17526.1,4172.9,3137.17,True
INDUS-00901,Industrie Paris #901,Métallurgie,Paris,75 - Paris,Île-de-France,4255.5,1013.2,957.49,False
INDUS-00902,Industrie Paris #902,Automobile,Paris,75 - Paris,Île-de-France,22543.1,5367.4,7845.0,True
INDUS-00903,Industrie Paris #903,Automobile,Paris,75 - Paris,Île-de-France,24186.3,5758.6,8247.53,False
INDUS-00904,Industrie Paris #904,Métallurgie,Paris,75 - Paris,Île-de-France,33190.0,7902.4,13707.47,False
INDUS-00905,Industrie Vieux-Condé #905,Data Centers,Vieux-Condé,75 - Paris,Île-de-France,14512.4,3455.3,5355.08,True
INDUS-00906,Industrie Azay-le-Brûlé #906,Data Centers,Azay-le-Brûlé,75 - Paris,Île-de-France,32925.7,7839.5,5301.04,False
INDUS-00907,Industrie Paris #907,Agroalimentaire,Paris,75 - Paris,Île-de-France,15850.4,3773.9,2314.16,True
INDUS-00908,Industrie Paris #908,Agroalimentaire,Paris,75 - Paris,Île-de-France,15805.3,3763.2,5531.85,False
INDUS-00909,Industrie Les Villards-sur-Thônes #909,Automobile,Les Villards-sur-Thônes,75 - Paris,Île-de-France,5500.1,1309.5,836.02,True
INDUS-00910,Industrie Paris #910,Métallurgie,Paris,75 - Paris,Île-de-France,28682.8,6829.2,12563.07,False
INDUS-00911,Industrie Paris #911,Automobile,Paris,75 - Paris,Île-de-France,37575.4,8946.5,21793.73,False
INDUS-00912,Industrie Tarbes #912,Chimie & Pharmacie,Tarbes,75 - Paris,Île-de-France,28302.5,6738.7,9283.22,False
INDUS-00913,Industrie Paris #913,Data Centers,Paris,75 - Paris,Île-de-France,3515.3,837.0,1856.08,False
INDUS-00914,Industrie Paris #914,Data Centers,Paris,75 - Paris,Île-de-France,41760.1,9942.9,14574.27,False
INDUS-00915,Industrie Nîmes #915,Métallurgie,Nîmes,75 - Paris,Île-de-France,26157.7,6228.0,14255.95,True
INDUS-00916,Industrie Courbevoie #916,Data Centers,Courbevoie,75 - Paris,Île-de-France,12799.8,3047.6,3443.15,True
INDUS-00917,Industrie Paris #917,Data Centers,Paris,75 - Paris,Île-de-France,7300.9,1738.3,2978.77,False
INDUS-00918,Industrie Paris #918,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,23835.0,5675.0,4933.84,True
INDUS-00919,Industrie Paris #919,Métallurgie,Paris,75 - Paris,Île-de-France,3293.1,784.1,1870.48,True
INDUS-00920,Industrie Paris #920,Agroalimentaire,Paris,75 - Paris,Île-de-France,10598.2,2523.4,4864.57,True
INDUS-00921,Industrie Paris #921,Data Centers,Paris,75 - Paris,Île-de-France,38777.7,9232.8,14076.31,False
INDUS-00922,Industrie Tarare #922,Métallurgie,Tarare,75 - Paris,Île-de-France,30220.6,7195.4,15382.29,True
INDUS-00923,Industrie Cappelle-la-Grande #923,Automobile,Cappelle-la-Grande,75 - Paris,Île-de-France,44144.2,10510.5,17966.69,False
INDUS-00924,Industrie Orange #924,Automobile,Orange,75 - Paris,Île-de-France,13886.2,3306.2,2916.1,True
INDUS-00925,Industrie Paris #925,Automobile,Paris,75 - Paris,Île-de-France,27627.6,6578.0,9476.27,True
INDUS-00926,Industrie Solliès-Pont #926,Data Centers,Solliès-Pont,75 - Paris,Île-de-France,25255.5,6013.2,10329.5,True
INDUS-00927,Industrie Châtillon #927,Agroalimentaire,Châtillon,75 - Paris,Île-de-France,3302.9,786.4,1866.14,True
INDUS-00928,Industrie Paris #928,Data Centers,Paris,75 - Paris,Île-de-France,5577.7,1328.0,1639.84,False
INDUS-00929,Industrie Paris #929,Métallurgie,Paris,75 - Paris,Île-de-France,27641.1,6581.2,13820.55,False
INDUS-00930,Industrie Paris #930,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,38259.4,9109.4,13964.68,True
INDUS-00931,Industrie Sommerau #931,Métallurgie,Sommerau,75 - Paris,Île-de-France,38295.4,9118.0,16198.95,True
INDUS-00932,Industrie Irigny #932,Automobile,Irigny,75 - Paris,Île-de-France,21106.0,5025.2,6880.56,False
INDUS-00933,Industrie Paris #933,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,38863.3,9253.2,17294.17,False
INDUS-00934,Industrie Toulon #934,Agroalimentaire,Toulon,75 - Paris,Île-de-France,35739.1,8509.3,7112.08,True
INDUS-00935,Industrie Paris #935,Automobile,Paris,75 - Paris,Île-de-France,5359.2,1276.0,803.88,True
INDUS-00936,Industrie Paris #936,Métallurgie,Paris,75 - Paris,Île-de-France,12384.8,2948.8,3480.13,True
INDUS-00937,Industrie Paris #937,Agroalimentaire,Paris,75 - Paris,Île-de-France,23038.3,5485.3,3640.05,True
INDUS-00938,Industrie Cabourg #938,Data Centers,Cabourg,75 - Paris,Île-de-France,38509.3,9168.9,13247.2,False
INDUS-00939,Industrie Cugnaux #939,Automobile,Cugnaux,75 - Paris,Île-de-France,9763.1,2324.5,2606.75,True
INDUS-00940,Industrie Paris #940,Agroalimentaire,Paris,75 - Paris,Île-de-France,12413.1,2955.5,3984.61,True
INDUS-00941,Industrie Chambéry #941,Data Centers,Chambéry,75 - Paris,Île-de-France,25299.8,6023.8,8854.93,True
INDUS-00942,Industrie Paris #942,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,26637.1,6342.2,7538.3,False
INDUS-00943,Industrie Paris #943,Métallurgie,Paris,75 - Paris,Île-de-France,14874.1,3541.5,3435.92,True
INDUS-00944,Industrie Champagne-au-Mont-d'Or #944,Automobile,Champagne-au-Mont-d'Or,75 - Paris,Île-de-France,18396.0,4380.0,9676.3,False
INDUS-00945,Industrie Paris #945,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,27445.7,6534.7,8590.5,False
INDUS-00946,Industrie Paris #946,Automobile,Paris,75 - Paris,Île-de-France,6456.7,1537.3,2724.73,False
INDUS-00947,Industrie Saint-Louis #947,Métallurgie,Saint-Louis,75 - Paris,Île-de-France,30789.0,7330.7,5665.18,True
INDUS-00948,Industrie Nanterre #948,Agroalimentaire,Nanterre,75 - Paris,Île-de-France,37032.2,8817.2,14479.59,True
INDUS-00949,Industrie Paris #949,Automobile,Paris,75 - Paris,Île-de-France,11160.4,2657.2,1807.98,True
INDUS-00950,Industrie La Bastidonne #950,Agroalimentaire,La Bastidonne,75 - Paris,Île-de-France,44531.7,10602.8,12201.69,False
INDUS-00951,Industrie Chauny #951,Data Centers,Chauny,75 - Paris,Île-de-France,3447.1,820.7,1147.88,True
INDUS-00952,Industrie Paris #952,Agroalimentaire,Paris,75 - Paris,Île-de-France,9694.6,2308.2,4818.22,True
INDUS-00953,Industrie Hennebont #953,Chimie & Pharmacie,Hennebont,75 - Paris,Île-de-France,26600.2,6333.4,3404.83,True
INDUS-00954,Industrie Paris #954,Agroalimentaire,Paris,75 - Paris,Île-de-France,4040.7,962.1,1539.51,False
INDUS-00955,Industrie Paris #955,Agroalimentaire,Paris,75 - Paris,Île-de-France,4055.3,965.5,1687.0,False
INDUS-00956,Industrie Paris #956,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,14763.3,3515.1,3262.69,False
INDUS-00957,Industrie Val-Cenis #957,Data Centers,Val-Cenis,75 - Paris,Île-de-France,27609.7,6573.7,16013.63,True
INDUS-00958,Industrie Beauzelle #958,Métallurgie,Beauzelle,75 - Paris,Île-de-France,27382.6,6519.7,6927.8,True
INDUS-00959,Industrie Paris #959,Automobile,Paris,75 - Paris,Île-de-France,11686.2,2782.4,6182.0,False
INDUS-00960,Industrie Paris #960,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,38454.2,9155.8,9075.19,True
INDUS-00961,Industrie Paris #961,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,17450.0,4154.8,10103.55,False
INDUS-00962,Industrie La Chapelle-sur-Erdre #962,Automobile,La Chapelle-sur-Erdre,75 - Paris,Île-de-France,42457.4,10108.9,13416.54,True
INDUS-00963,Industrie Saint-Gaudens #963,Data Centers,Saint-Gaudens,75 - Paris,Île-de-France,44303.3,10548.4,20069.39,True
INDUS-00964,Industrie Antibes #964,Métallurgie,Antibes,75 - Paris,Île-de-France,44035.0,10484.5,9687.7,False
INDUS-00965,Industrie Monteux #965,Data Centers,Monteux,75 - Paris,Île-de-France,10072.1,2398.1,5781.39,False
INDUS-00966,Industrie Paris #966,Agroalimentaire,Paris,75 - Paris,Île-de-France,36235.2,8627.4,13443.26,False
INDUS-00967,Industrie Domfront en Poiraie #967,Agroalimentaire,Domfront en Poiraie,75 - Paris,Île-de-France,35807.7,8525.6,15325.7,True
INDUS-00968,Industrie Paris #968,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,44312.0,10550.5,18167.92,False
INDUS-00969,Industrie Paris #969,Automobile,Paris,75 - Paris,Île-de-France,42515.7,10122.8,6122.26,False
INDUS-00970,Industrie Paris #970,Data Centers,Paris,75 - Paris,Île-de-France,9499.6,2261.8,1852.42,True
INDUS-00971,Industrie Paris #971,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,7293.1,1736.5,3967.45,True
INDUS-00972,Industrie Chartres #972,Automobile,Chartres,75 - Paris,Île-de-France,33514.3,7979.6,5094.17,True
INDUS-00973,Industrie Paris #973,Automobile,Paris,75 - Paris,Île-de-France,29613.2,7050.8,16435.33,True
INDUS-00974,Industrie Arcueil #974,Métallurgie,Arcueil,75 - Paris,Île-de-France,17376.1,4137.2,5247.58,True
INDUS-00975,Industrie Paris #975,Automobile,Paris,75 - Paris,Île-de-France,38956.6,9275.4,12660.9,False
INDUS-00976,Industrie Toulon #976,Automobile,Toulon,75 - Paris,Île-de-France,26637.9,6342.4,13185.76,True
INDUS-00977,Industrie Cherbourg-en-Cotentin #977,Automobile,Cherbourg-en-Cotentin,75 - Paris,Île-de-France,16664.2,3967.7,8182.12,True
INDUS-00978,Industrie Dives-sur-Mer #978,Chimie & Pharmacie,Dives-sur-Mer,75 - Paris,Île-de-France,18802.3,4476.7,6750.03,True
INDUS-00979,Industrie Arcueil #979,Data Centers,Arcueil,75 - Paris,Île-de-France,29040.7,6914.5,4007.62,True
INDUS-00980,Industrie Paris #980,Automobile,Paris,75 - Paris,Île-de-France,31458.1,7490.0,5756.83,False
INDUS-00981,Industrie Paris #981,Automobile,Paris,75 - Paris,Île-de-France,34469.5,8207.0,8238.21,True
INDUS-00982,Industrie Paris #982,Métallurgie,Paris,75 - Paris,Île-de-France,7034.4,1674.9,3805.61,False
INDUS-00983,Industrie Paris #983,Data Centers,Paris,75 - Paris,Île-de-France,36075.4,8589.4,12806.77,True
INDUS-00984,Industrie Paris #984,Agroalimentaire,Paris,75 - Paris,Île-de-France,5614.1,1336.7,2195.11,True
INDUS-00985,Industrie Saint-Martin-Boulogne #985,Automobile,Saint-Martin-Boulogne,75 - Paris,Île-de-France,38385.9,9139.5,15239.2,True
INDUS-00986,Industrie Paris #986,Agroalimentaire,Paris,75 - Paris,Île-de-France,15088.1,3592.4,5099.78,True
INDUS-00987,Industrie Paris #987,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,42289.5,10068.9,18861.12,True
INDUS-00988,Industrie Orsay #988,Chimie & Pharmacie,Orsay,75 - Paris,Île-de-France,20245.1,4820.3,5709.12,False
INDUS-00989,Industrie Aulnay-sous-Bois #989,Métallurgie,Aulnay-sous-Bois,75 - Paris,Île-de-France,33504.6,7977.3,15613.14,True
INDUS-00990,Industrie Paris #990,Métallurgie,Paris,75 - Paris,Île-de-France,27408.6,6525.9,14279.88,False
INDUS-00991,Industrie Paris #991,Métallurgie,Paris,75 - Paris,Île-de-France,6059.0,1442.6,2290.3,False
INDUS-00992,Industrie Paris #992,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,15074.5,3589.2,3421.91,False
INDUS-00993,Industrie Paris #993,Métallurgie,Paris,75 - Paris,Île-de-France,41908.0,9978.1,11859.96,True
INDUS-00994,Industrie Paris #994,Métallurgie,Paris,75 - Paris,Île-de-France,27015.6,6432.3,6267.62,True
INDUS-00995,Industrie Paris #995,Agroalimentaire,Paris,75 - Paris,Île-de-France,4277.0,1018.3,1317.32,False
INDUS-00996,Industrie Paris #996,Métallurgie,Paris,75 - Paris,Île-de-France,16000.6,3809.7,7104.27,True
INDUS-00997,Industrie Thionville #997,Agroalimentaire,Thionville,75 - Paris,Île-de-France,19735.9,4699.0,10637.65,False
INDUS-00998,Industrie Paris #998,Agroalimentaire,Paris,75 - Paris,Île-de-France,37015.6,8813.2,20099.47,True
INDUS-00999,Industrie Le Havre #999,Agroalimentaire,Le Havre,75 - Paris,Île-de-France,27124.5,6458.2,11636.41,False
INDUS-01000,Industrie Paris #1000,Chimie & Pharmacie,Paris,75 - Paris,Île-de-France,11939.6,2842.8,6913.03,False
