code_rome,intitule_rome_appellation,grand_domaine_code,grand_domaine_libelle,domaine_prof_code,domaine_prof_libelle,code_ogr
A1401,Aide-arboriculteur / Aide-arboricultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10864
A1401,Aide-pépiniériste,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10886
A1401,Aide viticole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10862
A1401,Aide-viticulteur / Aide-viticultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10900
A1401,Cueilleur / Cueilleuse de cerises,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13853
A1401,Cueilleur / Cueilleuse de fruits,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13855
A1401,Cueilleur / Cueilleuse de pêches,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13856
A1401,Cueilleur / Cueilleuse de poires,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13857
A1401,Cueilleur / Cueilleuse de pommes,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13858
A1401,Planteur / Planteuse de bananes,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17817
A1401,Porteur / Porteuse de hottes,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17892
A1401,Vendangeur / Vendangeuse,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,20510
A1402,Aide horticole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,16
A1402,Aide agricole en maraîchage-horticulture,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10807
A1402,Aide agricole en polyculture,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10808
A1402,Aide agricole en production florale,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10809
A1402,Aide agricole en production légumière,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10812
A1402,Aide agricole en production végétale,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10813
A1402,Aide horticole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10849
A1402,Aide maraîcher / maraîchère,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10853
A1402,Castreur / Castreuse de maïs,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,11710
A1402,Coupeur / Coupeuse de canne à sucre,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13775
A1402,Cueilleur / Cueilleuse de feuilles de tabac,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13854
A1402,Planteur / Planteuse de café - thé,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17818
A1402,Planteur / Planteuse de canne à sucre,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17819
A1402,Planteur / Planteuse de tabac,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17820
A1402,Ramasseur / Ramasseuse d'ail,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18275
A1402,Ramasseur / Ramasseuse d'asperges,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18276
A1402,Ramasseur / Ramasseuse d'endives,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18281
A1402,Ramasseur / Ramasseuse de champignons,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18277
A1402,Ramasseur / Ramasseuse de légumes,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18278
A1402,Ramasseur / Ramasseuse de pommes de terre,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18279
A1403,Aide d'élevage agricole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17
A1403,Aide agricole en production laitière,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10811
A1403,Aide d'élevage,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,404410
A1403,Aide d'élevage agricole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,404919
A1403,Aide d'élevage bovin,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10833
A1403,Aide d'élevage caprin,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10834
A1403,Aide d'élevage cunicole (lapins),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10835
A1403,Aide d'élevage de chevaux,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10836
A1403,Aide d'élevage en production de volaille,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10837
A1403,Aide d'élevage en production laitière,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10838
A1403,Aide d'élevage ovin,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10840
A1403,Aide d'élevage porcin,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10841
A1403,Aide-vacher / Aide-vachère,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10898
A1403,Ramasseur / Ramasseuse d'œufs,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18282
A1403,Ramasseur / Ramasseuse de volaille,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18280
A1403,Sexeur / Sexeuse de volailles,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,19431
A1403,Tondeur / Tondeuse de moutons,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,20364
A1404,Aquaculteur / Aquacultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18
A1404,Aide d'élevage aquacole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10832
A1404,Aide d'élevage ostréicole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10839
A1404,Aide de conchyliculture,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10825
A1404,Aide de pisciculture,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10829
A1404,Algoculteur / Algocultrice (algues),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10922
A1404,Aquaculteur / Aquacultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,11099
A1404,Astaciculteur / Astacicultrice (écrevisses),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,11361
A1404,Chef d'exploitation aquacole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,12511
A1404,Conchyliculteur / Conchylicultrice (coquillages),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,12843
A1404,Crustaciculteur / Crustacicultrice (crustacés),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13851
A1404,Échiniculteur / Échinicultrice (oursins),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14558
A1404,Mytiliculteur / Mytilicultrice (moules),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,16944
A1404,Ostréiculteur / Ostréicultrice (huîtres),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17375
A1404,Ouvrier / Ouvrière aquacole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17402
A1404,Ouvrier / Ouvrière mytilicole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17511
A1404,Ouvrier / Ouvrière ostréicole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17513
A1404,Ouvrier / Ouvrière piscicole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17517
A1404,Pectiniculteur / Pectinicultrice (coquilles Saint-Jacques),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17601
A1404,Pisciculteur / Piscicultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17801
A1404,Salmoniculteur / Salmonicultrice (saumons),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,19303
A1404,Truiticulteur / Truiticultrice (truites),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,20467
A1404,Vénériculteur / Vénéricultrice (palourdes),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,20649
A1405,Arboriculteur / Arboricultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,19
A1405,Arboriculteur / Arboricultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,11103
A1405,Arboriculteur ornemental / Arboricultrice ornementale,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,11104
A1405,Fruiticulteur / Fruiticultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,15172
A1405,Kiwiculteur / Kiwicultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,16141
A1405,Oléiculteur / Oléicultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17044
A1405,Ouvrier / Ouvrière arboricole,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17403
A1405,Ouvrier / Ouvrière en arboriculture,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17490
A1405,Pomiculteur / Pomicultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17876
A1405,Producteur / Productrice d'ananas,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18082
A1405,Producteur / Productrice de bananes,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18083
A1405,Pruniculteur / Prunicultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18225
A1405,Tailleur / Tailleuse de fruitiers,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,38078
A1406,Capitaine de pêche,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,20
A1406,Capitaine de pêche,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,11668
A1406,Commandant / Commandante de pêche,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,12733
A1406,Encadrant / Encadrante de pêche,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,404949
A1406,Lieutenant / Lieutenante de pêche,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,16187
A1406,Patron / Patronne à la pêche,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17582
A1406,Patron / Patronne de pêche,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17583
A1406,Second / Seconde de pêche,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,19355
A1407,Éleveur / Éleveuse de bovins,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,21
A1407,Agriculteur / Agricultrice de production laitière,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10802
A1407,Ânier / Ânière,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10966
A1407,Bouvier / Bouvière,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,11583
A1407,Conducteur / Conductrice d'atelier de production animale bovine ou équine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,12869
A1407,Conducteur / Conductrice d'atelier de vaches allaitantes,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,12872
A1407,Éleveur / Éleveuse d'ânes,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14684
A1407,Éleveur / Éleveuse de bisons,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14688
A1407,Éleveur / Éleveuse de bovins,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14689
A1407,Éleveur / Éleveuse de chevaux,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14694
A1407,Éleveur / Éleveuse de poneys,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14708
A1407,Éleveur / Éleveuse de poulains,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14711
A1407,Éleveur / Éleveuse de taurillons,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14715
A1407,Éleveur / Éleveuse de vaches laitières,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14716
A1407,Éleveur / Éleveuse de vaches laitières et de bétail viande,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14717
A1407,Éleveur / Éleveuse de veaux de boucherie,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14718
A1407,Éleveur / Éleveuse en production bovine et/ou équine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14724
A1407,Éleveur-sélectionneur / Éleveuse-sélectionneuse en production bovine et/ou équine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14730
A1407,Étalonnier / Étalonnière,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,14906
A1407,Gardian,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,15211
A1407,Manadier / Manadière,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,16330
A1407,Ouvrier / Ouvrière agricole en production bovine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17389
A1407,Ouvrier / Ouvrière agricole en production équine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17394
A1407,Ouvrier / Ouvrière agricole en production laitière,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17395
A1407,Ouvrier / Ouvrière d'élevage en production bovine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17463
A1407,Ouvrier / Ouvrière d'élevage en production bovine biologique,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17464
A1407,Ouvrier / Ouvrière d'élevage en production équine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17468
A1407,Ouvrier / Ouvrière d'élevage laitier bovin,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17471
A1407,Ouvrier / Ouvrière de production bovine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,17456
A1407,Producteur / Productrice de lait bovin,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18085
A1407,Producteur / Productrice de viande bovine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18098
A1407,Producteur / Productrice de viande équine,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18099
A1407,Responsable d'élevage bovin,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18900
A1407,Responsable d'élevage équin,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18904
A1407,Responsable de troupeau,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,18890
A1407,Vacher / Vachère,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,20498
A1408,Éleveur / Éleveuse d'animaux,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,22
A1408,Animalier / Animalière de laboratoire,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10967
A1408,Animalier / Animalière en parc zoologique,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,10968
A1408,Apiculteur / Apicultrice,A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,11079
A1408,Coturniculteur / Coturnicultrice (cailles),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13763
A1408,Cyniculteur / Cynicultrice (gibiers),A,"Agriculture et Pêche, Espaces naturels et Espaces verts",A14,Domaine A14,13882
