id_incident,nom_operateur,commune,code_departement,nom_region,type_equipement,severite_incident,nombre_abonnes_impactes,statut_resolution
INC-00754,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Mineur,388,EN_COURS
INC-00755,Orange,Toulouse,31 - Haute-Garonne,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,219,RESOLU
INC-00756,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 5G 3.5GHz,Majeur - Rupture 48h,11049,EN_COURS
INC-00757,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Majeur - Rupture 48h,2016,INTERVENTION_EQUIPE
INC-00758,Bouygues Telecom,Paris,75 - Paris,Île-de-France,Routeur Cœur IP,Majeur - Rupture 48h,4699,INTERVENTION_EQUIPE
INC-00759,Free Mobile,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Majeur - Rupture 48h,11461,INTERVENTION_EQUIPE
INC-00760,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,PBO Fibre Optique,Mineur,71,INTERVENTION_EQUIPE
INC-00761,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Routeur Cœur IP,Mineur,179,INTERVENTION_EQUIPE
INC-00762,Free Mobile,Montpellier,34 - Hérault,Occitanie,Antenne 5G 3.5GHz,Majeur - Rupture 48h,5649,RESOLU
INC-00763,Orange,Montpellier,34 - Hérault,Occitanie,PBO Fibre Optique,Majeur - Rupture 48h,3200,RESOLU
INC-00764,Orange,Lille,59 - Nord,Hauts-de-France,Antenne 4G LTE,Majeur - Rupture 48h,13519,INTERVENTION_EQUIPE
INC-00765,Bouygues Telecom,Paris,75 - Paris,Île-de-France,Routeur Cœur IP,Moyen - Dégradation débit,337,EN_COURS
INC-00766,Orange,Lille,59 - Nord,Hauts-de-France,PBO Fibre Optique,Moyen - Dégradation débit,514,EN_COURS
INC-00767,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,418,EN_COURS
INC-00768,Free Mobile,Paris,75 - Paris,Île-de-France,NRO Central Enedis/SFR,Majeur - Rupture 48h,7682,RESOLU
INC-00769,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,PBO Fibre Optique,Moyen - Dégradation débit,241,RESOLU
INC-00770,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Mineur,563,INTERVENTION_EQUIPE
INC-00771,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Majeur - Rupture 48h,7080,EN_COURS
INC-00772,Bouygues Telecom,Paris,75 - Paris,Île-de-France,NRO Central Enedis/SFR,Moyen - Dégradation débit,560,EN_COURS
INC-00773,SFR,Lille,59 - Nord,Hauts-de-France,Routeur Cœur IP,Moyen - Dégradation débit,469,RESOLU
INC-00774,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Mineur,84,INTERVENTION_EQUIPE
INC-00775,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,PBO Fibre Optique,Moyen - Dégradation débit,732,RESOLU
INC-00776,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,NRO Central Enedis/SFR,Mineur,840,EN_COURS
INC-00777,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Mineur,201,RESOLU
INC-00778,SFR,Montpellier,34 - Hérault,Occitanie,Antenne 4G LTE,Moyen - Dégradation débit,658,INTERVENTION_EQUIPE
INC-00779,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,Antenne 4G LTE,Majeur - Rupture 48h,4583,RESOLU
INC-00780,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Moyen - Dégradation débit,840,RESOLU
INC-00781,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Majeur - Rupture 48h,3883,EN_COURS
INC-00782,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Majeur - Rupture 48h,3947,EN_COURS
INC-00783,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,PBO Fibre Optique,Mineur,378,INTERVENTION_EQUIPE
INC-00784,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Moyen - Dégradation débit,666,RESOLU
INC-00785,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Majeur - Rupture 48h,11524,INTERVENTION_EQUIPE
INC-00786,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Moyen - Dégradation débit,613,INTERVENTION_EQUIPE
INC-00787,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,PBO Fibre Optique,Moyen - Dégradation débit,426,EN_COURS
INC-00788,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,NRO Central Enedis/SFR,Moyen - Dégradation débit,389,EN_COURS
INC-00789,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,PBO Fibre Optique,Moyen - Dégradation débit,437,EN_COURS
INC-00790,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Mineur,353,EN_COURS
INC-00791,SFR,Lille,59 - Nord,Hauts-de-France,NRO Central Enedis/SFR,Mineur,683,INTERVENTION_EQUIPE
INC-00792,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,NRO Central Enedis/SFR,Mineur,790,RESOLU
INC-00793,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Mineur,25,INTERVENTION_EQUIPE
INC-00794,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Majeur - Rupture 48h,10753,EN_COURS
INC-00795,Bouygues Telecom,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Routeur Cœur IP,Moyen - Dégradation débit,834,EN_COURS
INC-00796,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,33,INTERVENTION_EQUIPE
INC-00797,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,PBO Fibre Optique,Majeur - Rupture 48h,3533,INTERVENTION_EQUIPE
INC-00798,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Majeur - Rupture 48h,8252,INTERVENTION_EQUIPE
INC-00799,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 4G LTE,Moyen - Dégradation débit,358,RESOLU
INC-00800,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Moyen - Dégradation débit,598,EN_COURS
INC-00801,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Majeur - Rupture 48h,3170,INTERVENTION_EQUIPE
INC-00802,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Majeur - Rupture 48h,14378,RESOLU
INC-00803,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,PBO Fibre Optique,Moyen - Dégradation débit,752,EN_COURS
INC-00804,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,PBO Fibre Optique,Majeur - Rupture 48h,12728,INTERVENTION_EQUIPE
INC-00805,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,PBO Fibre Optique,Moyen - Dégradation débit,43,INTERVENTION_EQUIPE
INC-00806,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,Routeur Cœur IP,Mineur,737,RESOLU
INC-00807,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,NRO Central Enedis/SFR,Majeur - Rupture 48h,12376,INTERVENTION_EQUIPE
INC-00808,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Majeur - Rupture 48h,5663,INTERVENTION_EQUIPE
INC-00809,SFR,Lille,59 - Nord,Hauts-de-France,Routeur Cœur IP,Majeur - Rupture 48h,6568,EN_COURS
INC-00810,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Routeur Cœur IP,Majeur - Rupture 48h,9242,EN_COURS
INC-00811,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,PBO Fibre Optique,Moyen - Dégradation débit,334,RESOLU
INC-00812,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Routeur Cœur IP,Majeur - Rupture 48h,11953,INTERVENTION_EQUIPE
INC-00813,Free Mobile,Montpellier,34 - Hérault,Occitanie,NRO Central Enedis/SFR,Majeur - Rupture 48h,9184,INTERVENTION_EQUIPE
INC-00814,Orange,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Majeur - Rupture 48h,8848,INTERVENTION_EQUIPE
INC-00815,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 4G LTE,Mineur,382,INTERVENTION_EQUIPE
INC-00816,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Routeur Cœur IP,Moyen - Dégradation débit,52,EN_COURS
INC-00817,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,NRO Central Enedis/SFR,Majeur - Rupture 48h,4121,RESOLU
INC-00818,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,Routeur Cœur IP,Majeur - Rupture 48h,8112,EN_COURS
INC-00819,SFR,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 4G LTE,Moyen - Dégradation débit,804,INTERVENTION_EQUIPE
INC-00820,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Mineur,770,EN_COURS
INC-00821,Free Mobile,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,396,EN_COURS
INC-00822,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Mineur,366,EN_COURS
INC-00823,SFR,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 5G 3.5GHz,Moyen - Dégradation débit,24,RESOLU
INC-00824,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Majeur - Rupture 48h,4923,EN_COURS
INC-00825,Free Mobile,Montpellier,34 - Hérault,Occitanie,PBO Fibre Optique,Moyen - Dégradation débit,633,EN_COURS
INC-00826,SFR,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Moyen - Dégradation débit,357,RESOLU
INC-00827,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,PBO Fibre Optique,Moyen - Dégradation débit,497,INTERVENTION_EQUIPE
INC-00828,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,NRO Central Enedis/SFR,Majeur - Rupture 48h,2791,RESOLU
INC-00829,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,NRO Central Enedis/SFR,Majeur - Rupture 48h,8237,RESOLU
INC-00830,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Routeur Cœur IP,Mineur,126,INTERVENTION_EQUIPE
INC-00831,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Moyen - Dégradation débit,179,EN_COURS
INC-00832,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Moyen - Dégradation débit,636,INTERVENTION_EQUIPE
INC-00833,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Routeur Cœur IP,Majeur - Rupture 48h,6309,RESOLU
INC-00834,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,NRO Central Enedis/SFR,Mineur,596,INTERVENTION_EQUIPE
INC-00835,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Mineur,593,INTERVENTION_EQUIPE
INC-00836,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Mineur,202,EN_COURS
INC-00837,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Moyen - Dégradation débit,129,INTERVENTION_EQUIPE
INC-00838,SFR,Toulouse,31 - Haute-Garonne,Occitanie,NRO Central Enedis/SFR,Moyen - Dégradation débit,687,INTERVENTION_EQUIPE
INC-00839,Orange,Lille,59 - Nord,Hauts-de-France,Routeur Cœur IP,Mineur,372,RESOLU
INC-00840,Orange,Montpellier,34 - Hérault,Occitanie,Antenne 5G 3.5GHz,Mineur,434,EN_COURS
INC-00841,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,605,INTERVENTION_EQUIPE
INC-00842,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Majeur - Rupture 48h,12922,INTERVENTION_EQUIPE
INC-00843,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,PBO Fibre Optique,Mineur,793,EN_COURS
INC-00844,Orange,Paris,75 - Paris,Île-de-France,Routeur Cœur IP,Mineur,764,EN_COURS
INC-00845,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Moyen - Dégradation débit,716,EN_COURS
INC-00846,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,456,RESOLU
INC-00847,SFR,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Moyen - Dégradation débit,279,INTERVENTION_EQUIPE
INC-00848,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,572,RESOLU
INC-00849,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,PBO Fibre Optique,Mineur,272,EN_COURS
INC-00850,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Mineur,526,INTERVENTION_EQUIPE
INC-00851,Free Mobile,Montpellier,34 - Hérault,Occitanie,Antenne 5G 3.5GHz,Majeur - Rupture 48h,1878,EN_COURS
INC-00852,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,Routeur Cœur IP,Moyen - Dégradation débit,120,RESOLU
INC-00853,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,814,RESOLU
INC-00854,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Mineur,177,EN_COURS
INC-00855,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Moyen - Dégradation débit,352,EN_COURS
INC-00856,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Routeur Cœur IP,Moyen - Dégradation débit,472,INTERVENTION_EQUIPE
INC-00857,SFR,Montpellier,34 - Hérault,Occitanie,Antenne 5G 3.5GHz,Moyen - Dégradation débit,466,EN_COURS
INC-00858,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,Routeur Cœur IP,Majeur - Rupture 48h,4327,EN_COURS
INC-00859,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,361,EN_COURS
INC-00860,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Routeur Cœur IP,Moyen - Dégradation débit,698,RESOLU
INC-00861,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Mineur,273,RESOLU
INC-00862,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,Antenne 5G 3.5GHz,Mineur,325,EN_COURS
INC-00863,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,PBO Fibre Optique,Majeur - Rupture 48h,10718,INTERVENTION_EQUIPE
INC-00864,Orange,Paris,75 - Paris,Île-de-France,NRO Central Enedis/SFR,Majeur - Rupture 48h,14447,RESOLU
INC-00865,Free Mobile,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Moyen - Dégradation débit,446,EN_COURS
INC-00866,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,Routeur Cœur IP,Moyen - Dégradation débit,712,INTERVENTION_EQUIPE
INC-00867,SFR,Montpellier,34 - Hérault,Occitanie,Antenne 4G LTE,Mineur,473,EN_COURS
INC-00868,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,PBO Fibre Optique,Moyen - Dégradation débit,811,RESOLU
INC-00869,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Majeur - Rupture 48h,6650,INTERVENTION_EQUIPE
INC-00870,Orange,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Moyen - Dégradation débit,145,INTERVENTION_EQUIPE
INC-00871,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Majeur - Rupture 48h,6327,INTERVENTION_EQUIPE
INC-00872,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,NRO Central Enedis/SFR,Majeur - Rupture 48h,12094,INTERVENTION_EQUIPE
INC-00873,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Moyen - Dégradation débit,332,EN_COURS
INC-00874,Orange,Paris,75 - Paris,Île-de-France,Antenne 5G 3.5GHz,Moyen - Dégradation débit,468,INTERVENTION_EQUIPE
INC-00875,SFR,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Majeur - Rupture 48h,4140,INTERVENTION_EQUIPE
INC-00876,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Routeur Cœur IP,Moyen - Dégradation débit,838,RESOLU
INC-00877,SFR,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 4G LTE,Moyen - Dégradation débit,395,INTERVENTION_EQUIPE
INC-00878,Orange,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Mineur,754,INTERVENTION_EQUIPE
INC-00879,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Majeur - Rupture 48h,7362,RESOLU
INC-00880,SFR,Montpellier,34 - Hérault,Occitanie,Antenne 5G 3.5GHz,Mineur,839,RESOLU
INC-00881,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Routeur Cœur IP,Moyen - Dégradation débit,112,RESOLU
INC-00882,Bouygues Telecom,Strasbourg,67 - Bas-Rhin,Grand Est,Routeur Cœur IP,Mineur,583,RESOLU
INC-00883,Orange,Lille,59 - Nord,Hauts-de-France,Antenne 4G LTE,Moyen - Dégradation débit,799,RESOLU
INC-00884,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Moyen - Dégradation débit,640,INTERVENTION_EQUIPE
INC-00885,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 5G 3.5GHz,Moyen - Dégradation débit,642,EN_COURS
INC-00886,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,PBO Fibre Optique,Mineur,422,EN_COURS
INC-00887,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Mineur,747,EN_COURS
INC-00888,Orange,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 4G LTE,Moyen - Dégradation débit,545,RESOLU
INC-00889,Bouygues Telecom,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Moyen - Dégradation débit,612,RESOLU
INC-00890,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 5G 3.5GHz,Majeur - Rupture 48h,12261,RESOLU
INC-00891,Free Mobile,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,PBO Fibre Optique,Mineur,696,RESOLU
INC-00892,Bouygues Telecom,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Moyen - Dégradation débit,338,EN_COURS
INC-00893,Bouygues Telecom,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 4G LTE,Majeur - Rupture 48h,10363,RESOLU
INC-00894,Bouygues Telecom,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Mineur,353,RESOLU
INC-00895,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 4G LTE,Mineur,223,RESOLU
INC-00896,Orange,Lille,59 - Nord,Hauts-de-France,Antenne 5G 3.5GHz,Majeur - Rupture 48h,14242,INTERVENTION_EQUIPE
INC-00897,SFR,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Mineur,674,INTERVENTION_EQUIPE
INC-00898,Free Mobile,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Mineur,505,INTERVENTION_EQUIPE
INC-00899,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Majeur - Rupture 48h,3954,EN_COURS
INC-00900,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,PBO Fibre Optique,Majeur - Rupture 48h,6613,INTERVENTION_EQUIPE
INC-00901,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Mineur,132,RESOLU
INC-00902,SFR,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Moyen - Dégradation débit,631,EN_COURS
INC-00903,SFR,Paris,75 - Paris,Île-de-France,Antenne 5G 3.5GHz,Majeur - Rupture 48h,12489,INTERVENTION_EQUIPE
INC-00904,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Mineur,141,RESOLU
INC-00905,SFR,Rennes,35 - Ille-et-Vilaine,Bretagne,Antenne 4G LTE,Majeur - Rupture 48h,8021,RESOLU
INC-00906,Bouygues Telecom,Montpellier,34 - Hérault,Occitanie,PBO Fibre Optique,Mineur,319,RESOLU
INC-00907,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,Antenne 4G LTE,Majeur - Rupture 48h,9161,EN_COURS
INC-00908,SFR,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 4G LTE,Majeur - Rupture 48h,11591,EN_COURS
INC-00909,Free Mobile,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,Antenne 4G LTE,Majeur - Rupture 48h,5900,RESOLU
INC-00910,Bouygues Telecom,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 4G LTE,Mineur,759,EN_COURS
INC-00911,Free Mobile,Lille,59 - Nord,Hauts-de-France,PBO Fibre Optique,Moyen - Dégradation débit,506,RESOLU
INC-00912,Free Mobile,Toulouse,31 - Haute-Garonne,Occitanie,PBO Fibre Optique,Moyen - Dégradation débit,459,RESOLU
INC-00913,SFR,Nantes,44 - Loire-Atlantique,Pays de la Loire,PBO Fibre Optique,Mineur,643,RESOLU
INC-00914,SFR,Toulouse,31 - Haute-Garonne,Occitanie,Antenne 4G LTE,Moyen - Dégradation débit,850,RESOLU
INC-00915,Free Mobile,Paris,75 - Paris,Île-de-France,NRO Central Enedis/SFR,Majeur - Rupture 48h,2700,RESOLU
INC-00916,Free Mobile,Nantes,44 - Loire-Atlantique,Pays de la Loire,PBO Fibre Optique,Mineur,126,INTERVENTION_EQUIPE
INC-00917,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,NRO Central Enedis/SFR,Moyen - Dégradation débit,666,RESOLU
INC-00918,SFR,Montpellier,34 - Hérault,Occitanie,Antenne 4G LTE,Mineur,113,INTERVENTION_EQUIPE
INC-00919,SFR,Montpellier,34 - Hérault,Occitanie,Routeur Cœur IP,Mineur,483,RESOLU
INC-00920,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,Routeur Cœur IP,Moyen - Dégradation débit,97,EN_COURS
INC-00921,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,248,EN_COURS
INC-00922,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 4G LTE,Mineur,140,EN_COURS
INC-00923,Bouygues Telecom,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,PBO Fibre Optique,Mineur,521,INTERVENTION_EQUIPE
INC-00924,Orange,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Routeur Cœur IP,Moyen - Dégradation débit,25,RESOLU
INC-00925,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,Antenne 4G LTE,Mineur,653,RESOLU
INC-00926,Orange,Paris,75 - Paris,Île-de-France,PBO Fibre Optique,Mineur,416,EN_COURS
INC-00927,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,NRO Central Enedis/SFR,Moyen - Dégradation débit,689,INTERVENTION_EQUIPE
INC-00928,Bouygues Telecom,Nantes,44 - Loire-Atlantique,Pays de la Loire,Antenne 5G 3.5GHz,Majeur - Rupture 48h,13076,RESOLU
INC-00929,Free Mobile,Rennes,35 - Ille-et-Vilaine,Bretagne,NRO Central Enedis/SFR,Majeur - Rupture 48h,6344,RESOLU
INC-00930,Orange,Nantes,44 - Loire-Atlantique,Pays de la Loire,Antenne 4G LTE,Moyen - Dégradation débit,446,INTERVENTION_EQUIPE
INC-00931,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,NRO Central Enedis/SFR,Mineur,387,RESOLU
INC-00932,Bouygues Telecom,Annecy,74 - Haute-Savoie,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Mineur,681,EN_COURS
INC-00933,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,NRO Central Enedis/SFR,Moyen - Dégradation débit,135,RESOLU
INC-00934,Orange,Grenoble,38 - Isère,Auvergne-Rhône-Alpes,Routeur Cœur IP,Mineur,737,INTERVENTION_EQUIPE
INC-00935,SFR,Nice,06 - Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Routeur Cœur IP,Mineur,192,INTERVENTION_EQUIPE
INC-00936,Orange,Marseille,13 - Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Antenne 5G 3.5GHz,Moyen - Dégradation débit,824,INTERVENTION_EQUIPE
INC-00937,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Majeur - Rupture 48h,3335,RESOLU
INC-00938,Orange,Bordeaux,33 - Gironde,Nouvelle-Aquitaine,PBO Fibre Optique,Majeur - Rupture 48h,8334,INTERVENTION_EQUIPE
INC-00939,Free Mobile,Strasbourg,67 - Bas-Rhin,Grand Est,Antenne 5G 3.5GHz,Majeur - Rupture 48h,5385,EN_COURS
INC-00940,Bouygues Telecom,Lille,59 - Nord,Hauts-de-France,PBO Fibre Optique,Mineur,591,INTERVENTION_EQUIPE
INC-00941,Free Mobile,Lyon,69 - Rhône,Auvergne-Rhône-Alpes,Antenne 5G 3.5GHz,Majeur - Rupture 48h,12253,INTERVENTION_EQUIPE
