flow_id,imei,antenna_id,timestamp,application_name,traffic_type,volume_mb_uplink,volume_mb_downlink,user_location,latency_ms,postal_code
FLOW-00089-2,352098427706184,0542290018,2025-03-27 15:53:00,Netflix,Streaming 4K Video,61.67,122.21,POINT(7.7416 48.5907),56,67000
FLOW-00090-1,359997328818047,0802290040,2025-03-05 09:54:00,Google Meet,Visio Pro,91.42,1353.56,POINT(2.3710 48.8695),44,75001
FLOW-00090-2,359997328818047,0932290051,2025-03-13 15:00:00,Instagram,Réseaux Sociaux,68.55,442.86,POINT(2.3339 48.8701),19,75001
FLOW-00091-1,353913109874340,0752292620,2025-03-10 13:50:00,Netflix,Streaming 4K Video,85.75,389.01,POINT(3.8782 43.6023),31,34000
FLOW-00091-2,353913109874340,0522290007,2025-03-07 08:37:00,Google Meet,Visio Pro,41.23,109.1,POINT(3.8668 43.5943),17,34000
FLOW-00092-1,354566547880727,0032290006,2025-03-24 21:32:00,Google Cloud Drive,Cloud Storage,44.55,345.54,POINT(3.0502 50.6200),47,59000
FLOW-00092-2,354566547880727,0382290081,2025-03-09 12:08:00,TikTok,Réseaux Sociaux,110.56,1325.18,POINT(3.0462 50.6381),58,59000
FLOW-00093-1,355056463986698,0912290104,2025-03-17 14:39:00,Fortnite Mobile,Gaming en Ligne,12.03,1034.56,POINT(7.2771 43.7011),22,06000
FLOW-00093-2,355056463986698,0562290171,2025-03-23 12:34:00,Google Cloud Drive,Cloud Storage,13.21,1251.01,POINT(7.2509 43.7087),28,06000
FLOW-00094-1,355749561056982,0302290042,2025-03-17 18:46:00,Netflix,Streaming 4K Video,71.39,1497.49,POINT(3.0699 50.6113),59,59000
FLOW-00094-2,355749561056982,0452290111,2025-03-07 20:21:00,Google Meet,Visio Pro,56.81,119.05,POINT(3.0470 50.6457),44,59000
FLOW-00095-1,358008643129138,0352290115,2025-03-17 12:55:00,TikTok,Réseaux Sociaux,43.93,572.85,POINT(5.7330 45.1723),59,38000
FLOW-00095-2,358008643129138,0222290080,2025-03-21 19:36:00,Instagram,Réseaux Sociaux,24.23,1388.05,POINT(5.7397 45.1982),21,38000
FLOW-00096-1,352050912618603,0502290174,2025-03-09 18:25:00,Fortnite Mobile,Gaming en Ligne,66.39,1734.94,POINT(-0.5710 44.8183),25,33000
FLOW-00096-2,352050912618603,0772290244,2025-03-26 09:53:00,Google Cloud Drive,Cloud Storage,27.93,222.17,POINT(-0.5802 44.8263),33,33000
FLOW-00097-1,356314148164032,0682290079,2025-03-21 19:03:00,Microsoft Teams,Visio Pro,67.42,1531.07,POINT(3.8599 43.5972),54,34000
FLOW-00097-2,356314148164032,0332290176,2025-03-21 15:18:00,Netflix,Streaming 4K Video,124.33,1603.5,POINT(3.8714 43.6105),16,34000
FLOW-00098-1,353310054382939,0932290036,2025-03-23 13:35:00,Microsoft Teams,Visio Pro,118.71,1746.43,POINT(3.0767 50.6256),60,59000
FLOW-00098-2,353310054382939,0172290118,2025-03-27 17:34:00,Google Cloud Drive,Cloud Storage,29.98,727.68,POINT(3.0495 50.6297),34,59000
FLOW-00099-1,356104140208308,0362290067,2025-03-03 08:21:00,Microsoft Teams,Visio Pro,118.8,692.9,POINT(2.3683 48.8681),54,75001
FLOW-00099-2,356104140208308,0352290313,2025-03-25 11:44:00,Instagram,Réseaux Sociaux,73.02,1060.89,POINT(2.3559 48.8583),29,75001
FLOW-00100-1,354422078579360,0922290481,2025-03-28 21:12:00,TikTok,Réseaux Sociaux,19.08,1758.33,POINT(7.2770 43.7074),63,06000
FLOW-00100-2,354422078579360,0452290045,2025-03-26 10:19:00,YouTube 4K,Streaming 4K Video,34.58,1111.93,POINT(7.2593 43.6937),48,06000
FLOW-00101-1,358402999485866,0032290010,2025-03-26 09:48:00,Google Cloud Drive,Cloud Storage,124.58,1548.72,POINT(2.3600 48.8715),33,75001
FLOW-00101-2,358402999485866,0752292437,2025-03-15 20:52:00,Google Meet,Visio Pro,74.03,746.82,POINT(2.3396 48.8540),41,75001
FLOW-00102-1,353868868955591,0752290279,2025-03-21 19:01:00,Google Meet,Visio Pro,46.89,339.12,POINT(6.1394 45.9178),39,74000
FLOW-00102-2,353868868955591,0832290245,2025-03-24 10:37:00,Google Meet,Visio Pro,131.16,810.29,POINT(6.1223 45.9132),35,74000
FLOW-00103-1,358618479394560,0422290219,2025-03-10 17:59:00,Netflix,Streaming 4K Video,72.21,1694.87,POINT(7.7706 48.5887),62,67000
FLOW-00103-2,358618479394560,0592290056,2025-03-06 18:07:00,Microsoft Teams,Visio Pro,47.86,864.5,POINT(7.7513 48.5609),14,67000
FLOW-00104-1,358328585495650,0172290210,2025-03-15 19:05:00,Instagram,Réseaux Sociaux,41.43,1518.03,POINT(5.3536 43.3035),60,13001
FLOW-00104-2,358328585495650,0772290158,2025-03-02 15:34:00,Netflix,Streaming 4K Video,130.09,910.73,POINT(5.3733 43.2875),64,13001
FLOW-00105-1,351023646377039,0752292549,2025-03-20 09:43:00,Netflix,Streaming 4K Video,113.62,1740.88,POINT(6.1375 45.8827),45,74000
FLOW-00105-2,351023646377039,0912290171,2025-03-03 13:25:00,Google Cloud Drive,Cloud Storage,69.57,557.22,POINT(6.1138 45.9079),56,74000
FLOW-00106-1,355484374041140,0192290034,2025-03-05 10:07:00,YouTube 4K,Streaming 4K Video,60.99,111.05,POINT(-0.5870 44.8398),43,33000
FLOW-00106-2,355484374041140,0722290033,2025-03-28 11:32:00,YouTube 4K,Streaming 4K Video,148.09,138.46,POINT(-0.5703 44.8202),45,33000
FLOW-00107-1,352334500213447,0592290115,2025-03-21 19:53:00,Fortnite Mobile,Gaming en Ligne,134.98,1148.26,POINT(1.4348 43.6068),18,31000
FLOW-00107-2,352334500213447,0442290423,2025-03-17 21:44:00,YouTube 4K,Streaming 4K Video,6.36,1791.07,POINT(1.4541 43.6027),25,31000
FLOW-00108-1,351764121485544,0212290040,2025-03-27 18:03:00,Netflix,Streaming 4K Video,116.31,1592.62,POINT(4.8356 45.7630),39,69001
FLOW-00108-2,351764121485544,0902290012,2025-03-10 18:18:00,Google Meet,Visio Pro,86.14,1592.89,POINT(4.8286 45.7476),54,69001
FLOW-00109-1,352435197658399,0012290120,2025-03-07 13:40:00,TikTok,Réseaux Sociaux,102.82,502.95,POINT(6.1165 45.8843),22,74000
FLOW-00109-2,352435197658399,0932290163,2025-03-18 08:55:00,Google Meet,Visio Pro,141.21,1380.99,POINT(6.1163 45.9005),50,74000
FLOW-00110-1,352341606004383,0692290406,2025-03-28 08:39:00,Google Cloud Drive,Cloud Storage,90.83,1281.12,POINT(5.3662 43.3129),15,13001
FLOW-00110-2,352341606004383,0512290070,2025-03-13 16:53:00,Netflix,Streaming 4K Video,112.4,1848.81,POINT(5.3588 43.3102),48,13001
FLOW-00111-1,353555155711882,0312290179,2025-03-13 12:21:00,Google Cloud Drive,Cloud Storage,136.74,1808.91,POINT(7.2643 43.6968),51,06000
FLOW-00111-2,353555155711882,0222290009,2025-03-01 21:55:00,Fortnite Mobile,Gaming en Ligne,62.24,1803.81,POINT(7.2734 43.6959),46,06000
FLOW-00112-1,359613967563348,0912290168,2025-03-20 16:05:00,Google Cloud Drive,Cloud Storage,18.9,632.64,POINT(6.1291 45.9058),48,74000
FLOW-00112-2,359613967563348,0692290062,2025-03-10 20:57:00,Google Meet,Visio Pro,101.78,667.48,POINT(6.1100 45.9060),16,74000
FLOW-00113-1,356598309848061,0692290158,2025-03-28 09:10:00,Google Cloud Drive,Cloud Storage,96.74,1409.52,POINT(-1.5735 47.2117),54,44000
FLOW-00113-2,356598309848061,0872290015,2025-03-01 20:39:00,Netflix,Streaming 4K Video,75.22,1572.45,POINT(-1.5371 47.2176),52,44000
FLOW-00114-1,352824538943595,0802290062,2025-03-04 13:30:00,Netflix,Streaming 4K Video,55.2,1380.57,POINT(3.8960 43.6264),28,34000
FLOW-00114-2,352824538943595,0452290189,2025-03-17 18:16:00,Fortnite Mobile,Gaming en Ligne,89.33,144.54,POINT(3.8857 43.6036),49,34000
FLOW-00115-1,357644758983964,0142290083,2025-03-16 10:23:00,Microsoft Teams,Visio Pro,147.03,1374.87,POINT(7.2550 43.6996),58,06000
FLOW-00115-2,357644758983964,0782290015,2025-03-20 17:26:00,Google Cloud Drive,Cloud Storage,76.45,1036.07,POINT(7.2629 43.7097),46,06000
FLOW-00116-1,355438373935061,0682290133,2025-03-12 20:08:00,Netflix,Streaming 4K Video,70.97,920.36,POINT(5.7317 45.1776),33,38000
FLOW-00116-2,355438373935061,0662290369,2025-03-18 22:48:00,TikTok,Réseaux Sociaux,51.12,1539.95,POINT(5.7094 45.1847),47,38000
FLOW-00117-1,356551668805040,0212290105,2025-03-23 22:55:00,Microsoft Teams,Visio Pro,8.74,67.12,POINT(6.1384 45.8928),25,74000
FLOW-00117-2,356551668805040,0012290141,2025-03-28 21:44:00,TikTok,Réseaux Sociaux,98.47,1372.94,POINT(6.1158 45.9144),34,74000
FLOW-00118-1,358035736298969,0302290116,2025-03-24 18:55:00,Microsoft Teams,Visio Pro,61.68,1638.8,POINT(-0.5633 44.8389),61,33000
FLOW-00118-2,358035736298969,0352290312,2025-03-19 16:27:00,Microsoft Teams,Visio Pro,42.9,67.49,POINT(-0.5856 44.8308),16,33000
FLOW-00119-1,358161172124445,0572290083,2025-03-26 13:07:00,Netflix,Streaming 4K Video,36.72,1611.3,POINT(5.3744 43.3102),21,13001
FLOW-00119-2,358161172124445,0692290205,2025-03-28 21:01:00,Google Meet,Visio Pro,130.92,1038.55,POINT(5.3562 43.3033),12,13001
FLOW-00120-1,353073042602410,0842290139,2025-03-17 14:36:00,TikTok,Réseaux Sociaux,38.58,1460.27,POINT(7.2625 43.7186),35,06000
FLOW-00120-2,353073042602410,0332290080,2025-03-10 09:36:00,YouTube 4K,Streaming 4K Video,73.19,730.65,POINT(7.2441 43.7294),55,06000
FLOW-00121-1,359387631803863,0622290130,2025-03-07 08:45:00,Fortnite Mobile,Gaming en Ligne,115.82,982.68,POINT(7.2728 43.7006),18,06000
FLOW-00121-2,359387631803863,0022290036,2025-03-20 19:27:00,Fortnite Mobile,Gaming en Ligne,64.96,39.71,POINT(7.2801 43.7060),18,06000
FLOW-00122-1,358349517861451,0672290380,2025-03-24 10:20:00,Google Cloud Drive,Cloud Storage,114.58,353.97,POINT(3.0642 50.6177),45,59000
FLOW-00122-2,358349517861451,0572290284,2025-03-06 08:31:00,Instagram,Réseaux Sociaux,146.57,551.91,POINT(3.0461 50.6276),65,59000
FLOW-00123-1,355012495416928,0112290008,2025-03-11 10:27:00,Netflix,Streaming 4K Video,142.12,191.85,POINT(4.8233 45.7507),47,69001
FLOW-00123-2,355012495416928,0592290047,2025-03-19 17:29:00,Google Cloud Drive,Cloud Storage,13.58,1355.11,POINT(4.8480 45.7595),18,69001
FLOW-00124-1,356634720126207,0512290006,2025-03-08 11:16:00,Microsoft Teams,Visio Pro,136.84,944.81,POINT(2.3635 48.8554),53,75001
FLOW-00124-2,356634720126207,0192290001,2025-03-13 09:52:00,Fortnite Mobile,Gaming en Ligne,32.0,1681.26,POINT(2.3482 48.8589),53,75001
FLOW-00125-1,354344347167628,0672290192,2025-03-24 14:02:00,Google Cloud Drive,Cloud Storage,142.52,631.15,POINT(3.8667 43.6206),16,34000
FLOW-00125-2,354344347167628,0892290128,2025-03-21 17:08:00,Netflix,Streaming 4K Video,73.59,1597.63,POINT(3.8875 43.6089),32,34000
FLOW-00126-1,355410605048966,0632290103,2025-03-20 13:15:00,Microsoft Teams,Visio Pro,16.44,783.68,POINT(2.3425 48.8614),13,75001
FLOW-00126-2,355410605048966,0252290038,2025-03-27 14:21:00,Instagram,Réseaux Sociaux,107.52,521.02,POINT(2.3636 48.8647),34,75001
FLOW-00127-1,356076278479665,0842290134,2025-03-11 21:08:00,YouTube 4K,Streaming 4K Video,131.1,1279.3,POINT(3.0398 50.6288),39,59000
FLOW-00127-2,356076278479665,0012290149,2025-03-01 20:55:00,Instagram,Réseaux Sociaux,25.67,1200.44,POINT(3.0415 50.6274),48,59000
FLOW-00128-1,353800175665767,0752291946,2025-03-04 17:18:00,Google Meet,Visio Pro,33.08,275.45,POINT(1.4565 43.5999),54,31000
FLOW-00128-2,353800175665767,0282290190,2025-03-01 13:16:00,Netflix,Streaming 4K Video,66.85,960.23,POINT(1.4528 43.5852),29,31000
FLOW-00129-1,355208082331576,0292290118,2025-03-13 11:07:00,Google Meet,Visio Pro,70.33,305.53,POINT(-1.6890 48.1315),41,35000
FLOW-00129-2,355208082331576,0822290027,2025-03-04 13:01:00,Fortnite Mobile,Gaming en Ligne,148.11,1329.08,POINT(-1.6952 48.1014),51,35000
FLOW-00130-1,352420210864418,0392290030,2025-03-20 10:55:00,Netflix,Streaming 4K Video,52.26,1616.98,POINT(5.3654 43.2959),39,13001
FLOW-00130-2,352420210864418,0272290151,2025-03-09 14:56:00,Microsoft Teams,Visio Pro,122.33,677.41,POINT(5.3885 43.3115),57,13001
FLOW-00131-1,352066643683902,0442290171,2025-03-16 11:46:00,Netflix,Streaming 4K Video,100.09,1148.29,POINT(7.7684 48.5886),13,67000
FLOW-00131-2,352066643683902,0642290212,2025-03-09 17:52:00,Netflix,Streaming 4K Video,35.68,415.93,POINT(7.7644 48.5716),33,67000
FLOW-00132-1,356904535279163,0172290091,2025-03-15 14:17:00,Google Meet,Visio Pro,98.08,650.44,POINT(7.7451 48.5865),60,67000
FLOW-00132-2,356904535279163,0152290010,2025-03-01 12:07:00,Fortnite Mobile,Gaming en Ligne,62.63,1288.31,POINT(7.7386 48.5595),35,67000
FLOW-00133-1,358375785499915,0822290009,2025-03-16 12:33:00,Google Meet,Visio Pro,108.91,1239.15,POINT(5.7049 45.1863),61,38000
FLOW-00133-2,358375785499915,0532290026,2025-03-14 13:45:00,YouTube 4K,Streaming 4K Video,21.6,678.54,POINT(5.7154 45.1923),64,38000
FLOW-00134-1,359459887129318,0672290141,2025-03-07 14:58:00,Fortnite Mobile,Gaming en Ligne,90.54,1436.57,POINT(5.3525 43.3047),43,13001
FLOW-00134-2,359459887129318,0852290091,2025-03-28 17:29:00,TikTok,Réseaux Sociaux,13.83,1418.49,POINT(5.3831 43.2932),31,13001
FLOW-00135-1,352764261934991,0622290128,2025-03-14 09:25:00,Google Cloud Drive,Cloud Storage,88.14,1541.38,POINT(3.8885 43.6303),49,34000
FLOW-00135-2,352764261934991,0332290554,2025-03-18 20:49:00,Microsoft Teams,Visio Pro,11.61,1665.95,POINT(3.8771 43.5943),18,34000
FLOW-00136-1,357195241951157,0262290243,2025-03-27 16:44:00,TikTok,Réseaux Sociaux,38.49,154.4,POINT(5.7267 45.1964),25,38000
FLOW-00136-2,357195241951157,0402290041,2025-03-20 13:25:00,Microsoft Teams,Visio Pro,149.85,601.94,POINT(5.7116 45.1791),32,38000
FLOW-00137-1,357793677999093,0732290082,2025-03-26 19:04:00,Netflix,Streaming 4K Video,76.78,996.66,POINT(4.8484 45.7831),24,69001
FLOW-00137-2,357793677999093,0372290069,2025-03-28 13:28:00,Netflix,Streaming 4K Video,144.33,1624.28,POINT(4.8241 45.7815),45,69001
FLOW-00138-1,351554750900589,0702290051,2025-03-18 19:01:00,TikTok,Réseaux Sociaux,49.47,1770.53,POINT(4.8280 45.7747),34,69001
FLOW-00138-2,351554750900589,0442290082,2025-03-22 16:19:00,Netflix,Streaming 4K Video,38.47,601.03,POINT(4.8325 45.7518),62,69001
FLOW-00139-1,358781015957269,0132290008,2025-03-20 09:00:00,TikTok,Réseaux Sociaux,53.26,472.47,POINT(-0.5611 44.8355),45,33000
FLOW-00139-2,358781015957269,0422290115,2025-03-26 20:09:00,TikTok,Réseaux Sociaux,83.12,810.13,POINT(-0.5725 44.8379),15,33000
FLOW-00140-1,352689068924595,0132290241,2025-03-16 22:30:00,Google Meet,Visio Pro,18.05,1786.09,POINT(7.7375 48.5930),30,67000
FLOW-00140-2,352689068924595,0782290079,2025-03-07 21:12:00,Netflix,Streaming 4K Video,29.46,476.67,POINT(7.7692 48.5872),14,67000
FLOW-00141-1,357961419083198,0412290021,2025-03-07 14:55:00,Google Cloud Drive,Cloud Storage,112.5,940.02,POINT(4.8466 45.7631),39,69001
FLOW-00141-2,357961419083198,0212290027,2025-03-16 09:16:00,YouTube 4K,Streaming 4K Video,94.42,1822.74,POINT(4.8191 45.7591),42,69001
FLOW-00142-1,357713341198090,0792290059,2025-03-06 22:59:00,YouTube 4K,Streaming 4K Video,20.34,635.81,POINT(-1.5528 47.2371),25,44000
FLOW-00142-2,357713341198090,0672290035,2025-03-22 13:39:00,Google Cloud Drive,Cloud Storage,149.57,1254.99,POINT(-1.5482 47.2316),44,44000
FLOW-00143-1,354147225851191,0592290730,2025-03-10 17:08:00,Google Cloud Drive,Cloud Storage,129.97,885.33,POINT(5.7318 45.1993),15,38000
FLOW-00143-2,354147225851191,0412290236,2025-03-24 18:44:00,TikTok,Réseaux Sociaux,8.63,1688.68,POINT(5.7185 45.1746),63,38000
FLOW-00144-1,354588011502280,0062290043,2025-03-15 12:24:00,YouTube 4K,Streaming 4K Video,121.29,1027.74,POINT(7.7330 48.5591),59,67000
FLOW-00144-2,354588011502280,0762290229,2025-03-22 17:30:00,YouTube 4K,Streaming 4K Video,139.09,1133.59,POINT(7.7554 48.5662),34,67000
FLOW-00145-1,352938421866588,0172290023,2025-03-24 12:49:00,Google Cloud Drive,Cloud Storage,73.4,1556.1,POINT(5.7046 45.1805),33,38000
FLOW-00145-2,352938421866588,0452290067,2025-03-10 09:54:00,Instagram,Réseaux Sociaux,32.0,292.05,POINT(5.7397 45.1949),18,38000
FLOW-00146-1,357099120154150,0502290059,2025-03-23 18:50:00,YouTube 4K,Streaming 4K Video,114.07,348.79,POINT(-0.5634 44.8436),17,33000
FLOW-00146-2,357099120154150,0032290048,2025-03-20 11:46:00,Instagram,Réseaux Sociaux,22.86,1027.64,POINT(-0.5711 44.8239),60,33000
FLOW-00147-1,354732723329435,0292290132,2025-03-09 22:00:00,Fortnite Mobile,Gaming en Ligne,27.79,972.85,POINT(2.3592 48.8616),35,75001
FLOW-00147-2,354732723329435,0062290149,2025-03-01 12:38:00,Google Meet,Visio Pro,77.38,1460.52,POINT(2.3343 48.8713),28,75001
FLOW-00148-1,354508560204809,0372290049,2025-03-14 13:08:00,Instagram,Réseaux Sociaux,103.84,1649.64,POINT(7.7402 48.5684),22,67000
FLOW-00148-2,354508560204809,0312290035,2025-03-14 17:38:00,Netflix,Streaming 4K Video,83.87,288.63,POINT(7.7401 48.5693),52,67000
FLOW-00149-1,359065918308718,0732290218,2025-03-07 16:02:00,Netflix,Streaming 4K Video,148.21,1159.19,POINT(5.7137 45.1988),13,38000
FLOW-00149-2,359065918308718,0472290041,2025-03-14 16:06:00,Google Cloud Drive,Cloud Storage,109.38,418.29,POINT(5.7317 45.1781),41,38000
FLOW-00150-1,351752002850524,0382290222,2025-03-02 15:35:00,Netflix,Streaming 4K Video,93.25,116.51,POINT(7.7439 48.5916),21,67000
FLOW-00150-2,351752002850524,0282290121,2025-03-05 17:53:00,Netflix,Streaming 4K Video,71.89,550.13,POINT(7.7479 48.5545),46,67000
FLOW-00151-1,357620543761370,0012290120,2025-03-25 08:53:00,TikTok,Réseaux Sociaux,142.16,518.25,POINT(-1.6756 48.1117),22,35000
FLOW-00151-2,357620543761370,0592290060,2025-03-02 14:23:00,Microsoft Teams,Visio Pro,128.89,725.94,POINT(-1.6799 48.1114),61,35000
FLOW-00152-1,353093820611362,0872290134,2025-03-07 15:46:00,Netflix,Streaming 4K Video,44.47,1245.16,POINT(7.7514 48.5843),13,67000
FLOW-00152-2,353093820611362,0332290395,2025-03-03 11:57:00,TikTok,Réseaux Sociaux,20.72,741.9,POINT(7.7672 48.5865),37,67000
FLOW-00153-1,354018193680103,0872290082,2025-03-19 21:52:00,Instagram,Réseaux Sociaux,112.6,1119.31,POINT(5.7335 45.1692),29,38000
FLOW-00153-2,354018193680103,0332290310,2025-03-28 21:38:00,Microsoft Teams,Visio Pro,75.91,1058.6,POINT(5.7283 45.1744),62,38000
FLOW-00154-1,355698130646095,0672290139,2025-03-17 18:39:00,Fortnite Mobile,Gaming en Ligne,13.77,1596.84,POINT(5.3565 43.2958),27,13001
FLOW-00154-2,355698130646095,0402290099,2025-03-22 09:02:00,Google Meet,Visio Pro,51.51,1341.49,POINT(5.3722 43.2905),22,13001
FLOW-00155-1,359580121359162,0492290211,2025-03-13 15:58:00,YouTube 4K,Streaming 4K Video,149.07,755.01,POINT(-1.6952 48.1292),38,35000
FLOW-00155-2,359580121359162,0132290314,2025-03-06 11:12:00,Microsoft Teams,Visio Pro,26.22,992.02,POINT(-1.6946 48.1342),49,35000
FLOW-00156-1,357348785726598,0332290126,2025-03-28 18:42:00,Netflix,Streaming 4K Video,77.97,1300.61,POINT(7.7453 48.5720),65,67000
FLOW-00156-2,357348785726598,0512290109,2025-03-03 22:16:00,Fortnite Mobile,Gaming en Ligne,67.44,769.64,POINT(7.7713 48.5610),43,67000
FLOW-00157-1,355071311157606,0182290090,2025-03-24 19:47:00,TikTok,Réseaux Sociaux,123.5,1752.31,POINT(1.4604 43.6131),36,31000
FLOW-00157-2,355071311157606,0012290029,2025-03-01 15:26:00,TikTok,Réseaux Sociaux,133.05,1587.8,POINT(1.4570 43.6108),39,31000
FLOW-00158-1,358200920322128,0452290199,2025-03-02 12:02:00,Netflix,Streaming 4K Video,42.76,1072.64,POINT(5.3711 43.2906),24,13001
FLOW-00158-2,358200920322128,0782290258,2025-03-09 17:25:00,Microsoft Teams,Visio Pro,36.7,323.38,POINT(5.3832 43.2964),47,13001
FLOW-00159-1,356840059224791,0632290059,2025-03-10 11:09:00,Fortnite Mobile,Gaming en Ligne,112.87,150.21,POINT(6.1313 45.9043),39,74000
FLOW-00159-2,356840059224791,0342290215,2025-03-12 16:48:00,Microsoft Teams,Visio Pro,19.39,266.8,POINT(6.1219 45.9075),23,74000
FLOW-00160-1,357667203701394,0772290107,2025-03-19 22:54:00,Google Meet,Visio Pro,9.61,1025.88,POINT(-1.6899 48.0995),39,35000
FLOW-00160-2,357667203701394,0572290191,2025-03-16 15:06:00,Google Cloud Drive,Cloud Storage,93.05,1462.96,POINT(-1.6858 48.1035),47,35000
FLOW-00161-1,357873349310980,0302290189,2025-03-08 18:18:00,TikTok,Réseaux Sociaux,18.64,1333.04,POINT(-1.6623 48.1106),49,35000
FLOW-00161-2,357873349310980,0892290096,2025-03-03 14:31:00,Google Cloud Drive,Cloud Storage,79.58,474.05,POINT(-1.6626 48.1007),56,35000
FLOW-00162-1,354760557496797,0692290108,2025-03-20 08:12:00,TikTok,Réseaux Sociaux,148.48,1442.23,POINT(5.3572 43.2982),30,13001
FLOW-00162-2,354760557496797,0562290054,2025-03-14 11:35:00,Google Cloud Drive,Cloud Storage,85.19,818.2,POINT(5.3567 43.2913),52,13001
FLOW-00163-1,359245443020278,0832290176,2025-03-08 16:42:00,Google Meet,Visio Pro,84.9,758.89,POINT(3.0440 50.6351),42,59000
FLOW-00163-2,359245443020278,0312290041,2025-03-20 10:19:00,Google Meet,Visio Pro,30.43,47.35,POINT(3.0760 50.6466),18,59000
FLOW-00164-1,351865323001334,0492290104,2025-03-07 21:30:00,Google Meet,Visio Pro,12.38,195.8,POINT(7.7720 48.5905),15,67000
FLOW-00164-2,351865323001334,0172290051,2025-03-25 10:55:00,Google Cloud Drive,Cloud Storage,83.42,190.11,POINT(7.7478 48.5702),28,67000
FLOW-00165-1,354389162031621,0942290357,2025-03-24 14:56:00,Google Cloud Drive,Cloud Storage,133.66,1513.07,POINT(4.8171 45.7519),16,69001
FLOW-00165-2,354389162031621,0692290221,2025-03-02 09:57:00,Instagram,Réseaux Sociaux,85.19,443.55,POINT(4.8435 45.7622),42,69001
FLOW-00166-1,354524206809660,0422290052,2025-03-27 16:59:00,Google Meet,Visio Pro,18.62,447.51,POINT(2.3414 48.8734),53,75001
FLOW-00166-2,354524206809660,0662290227,2025-03-11 16:27:00,Microsoft Teams,Visio Pro,27.62,320.02,POINT(2.3357 48.8670),49,75001
FLOW-00167-1,358522689989064,0882290123,2025-03-18 20:05:00,Netflix,Streaming 4K Video,44.49,1695.78,POINT(7.7404 48.5563),52,67000
FLOW-00167-2,358522689989064,0012290082,2025-03-20 19:15:00,Instagram,Réseaux Sociaux,85.9,215.76,POINT(7.7591 48.5677),14,67000
FLOW-00168-1,358692391067134,0572290157,2025-03-12 09:22:00,Microsoft Teams,Visio Pro,36.82,538.17,POINT(2.3533 48.8470),37,75001
FLOW-00168-2,358692391067134,0132290326,2025-03-16 20:26:00,Fortnite Mobile,Gaming en Ligne,105.1,1152.02,POINT(2.3374 48.8569),61,75001
FLOW-00169-1,359915253710020,0572290209,2025-03-09 17:39:00,YouTube 4K,Streaming 4K Video,84.14,344.77,POINT(-1.6751 48.1220),32,35000
FLOW-00169-2,359915253710020,0212290066,2025-03-05 19:18:00,Google Cloud Drive,Cloud Storage,13.69,1625.69,POINT(-1.6924 48.1085),49,35000
FLOW-00170-1,355344295953564,0262290082,2025-03-19 21:19:00,Google Cloud Drive,Cloud Storage,138.3,1194.58,POINT(3.8677 43.6062),35,34000
