id_session,id_client,imsi_sim_tag_code,timestamp_session,duree_session_minutes,volume_download_mb,volume_upload_mb,categorie_contenu_visite,protocole_reseau,id_station_anfr_connectee,qualite_experience_qoe_score
SESS-00059-2,CLI-00059,208106052628299,2025-03-06 08:15:00,17,2904.1,362.5,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0132290304,4.4
SESS-00059-3,CLI-00059,208106052628299,2025-03-23 10:15:00,112,1230.4,40.8,Navigation Web General HTTPS,UDP_GAMING,0292290105,4.0
SESS-00060-1,CLI-00060,208106877762571,2025-03-26 19:15:00,35,3015.6,229.5,Visio Pro Teams/Zoom,SIP_VOIP,0332290018,4.2
SESS-00060-2,CLI-00060,208106877762571,2025-03-24 19:15:00,7,2873.5,208.4,Visio Pro Teams/Zoom,SIP_VOIP,0692290193,4.6
SESS-00060-3,CLI-00060,208106877762571,2025-03-18 09:15:00,11,923.0,219.2,Cloud Storage (AWS/GCP/Drive),HTTPS,0742290165,4.2
SESS-00061-1,CLI-00061,208103549089310,2025-03-25 14:15:00,40,1695.2,201.5,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0062290404,4.2
SESS-00061-2,CLI-00061,208103549089310,2025-03-27 20:15:00,8,3088.0,375.2,Cloud Storage (AWS/GCP/Drive),QUIC,0332290235,4.9
SESS-00061-3,CLI-00061,208103549089310,2025-03-03 08:15:00,94,1058.9,291.8,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0782290220,4.6
SESS-00062-1,CLI-00062,208107978228736,2025-03-01 22:15:00,43,2929.3,286.3,Navigation Web General HTTPS,HTTPS,0592290429,4.2
SESS-00062-2,CLI-00062,208107978228736,2025-03-19 17:15:00,95,496.1,408.3,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0752292528,4.0
SESS-00062-3,CLI-00062,208107978228736,2025-03-06 10:15:00,107,959.5,280.2,Visio Pro Teams/Zoom,QUIC,0632290073,4.3
SESS-00063-1,CLI-00063,208105815542867,2025-03-16 13:15:00,15,1539.5,323.3,Visio Pro Teams/Zoom,SIP_VOIP,0942290080,3.9
SESS-00063-2,CLI-00063,208105815542867,2025-03-10 08:15:00,97,1925.8,10.1,Cloud Storage (AWS/GCP/Drive),HTTPS,02B2290094,3.8
SESS-00063-3,CLI-00063,208105815542867,2025-03-01 17:15:00,30,2466.6,345.3,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0752291189,3.9
SESS-00064-1,CLI-00064,208107374646166,2025-03-14 14:15:00,65,3078.1,166.4,Réseaux Sociaux (TikTok/Instagram),HTTPS,0832290090,4.1
SESS-00064-2,CLI-00064,208107374646166,2025-03-15 20:15:00,93,2391.1,308.0,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0122290064,4.6
SESS-00064-3,CLI-00064,208107374646166,2025-03-15 14:15:00,48,3007.0,43.7,Cloud Storage (AWS/GCP/Drive),HTTPS,0132290297,4.7
SESS-00065-1,CLI-00065,208108259424615,2025-03-24 17:15:00,8,596.4,50.0,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0492290114,4.6
SESS-00065-2,CLI-00065,208108259424615,2025-03-21 18:15:00,35,705.4,189.0,Navigation Web General HTTPS,UDP_GAMING,0762290161,4.7
SESS-00065-3,CLI-00065,208108259424615,2025-03-17 10:15:00,22,435.8,112.4,Réseaux Sociaux (TikTok/Instagram),HTTPS,0692290226,3.8
SESS-00066-1,CLI-00066,208106864978262,2025-03-25 19:15:00,81,1858.8,226.3,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0512290093,4.1
SESS-00066-2,CLI-00066,208106864978262,2025-03-24 20:15:00,80,2130.4,128.1,Navigation Web General HTTPS,UDP_GAMING,0772290249,4.4
SESS-00066-3,CLI-00066,208106864978262,2025-03-19 09:15:00,106,1679.5,441.9,Visio Pro Teams/Zoom,SIP_VOIP,0442290204,4.6
SESS-00067-1,CLI-00067,208103279237073,2025-03-01 18:15:00,25,706.9,88.4,Gaming en Ligne UDP,UDP_GAMING,0752292507,4.7
SESS-00067-2,CLI-00067,208103279237073,2025-03-13 21:15:00,69,3166.6,229.3,Navigation Web General HTTPS,UDP_GAMING,0382290048,4.2
SESS-00067-3,CLI-00067,208103279237073,2025-03-03 19:15:00,64,757.3,88.5,Réseaux Sociaux (TikTok/Instagram),HTTPS,0752290098,4.6
SESS-00068-1,CLI-00068,208101474837345,2025-03-07 22:15:00,84,3132.9,412.7,Gaming en Ligne UDP,HTTPS,0662290052,4.7
SESS-00068-2,CLI-00068,208101474837345,2025-03-12 09:15:00,40,1477.5,263.8,Navigation Web General HTTPS,HTTPS,0602290113,4.8
SESS-00068-3,CLI-00068,208101474837345,2025-03-04 16:15:00,84,919.1,52.6,Gaming en Ligne UDP,UDP_GAMING,0872290010,4.5
SESS-00069-1,CLI-00069,208102729858326,2025-03-09 19:15:00,18,309.5,429.0,Réseaux Sociaux (TikTok/Instagram),HTTPS,0832290295,4.2
SESS-00069-2,CLI-00069,208102729858326,2025-03-21 08:15:00,109,2697.0,385.3,Réseaux Sociaux (TikTok/Instagram),QUIC,0622290055,4.1
SESS-00069-3,CLI-00069,208102729858326,2025-03-21 11:15:00,58,433.1,269.7,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0012290125,4.4
SESS-00070-1,CLI-00070,208104212907385,2025-03-19 16:15:00,110,1913.7,57.4,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0912290231,4.8
SESS-00070-2,CLI-00070,208104212907385,2025-03-17 19:15:00,107,2722.8,122.2,Cloud Storage (AWS/GCP/Drive),HTTPS,0452290273,4.4
SESS-00070-3,CLI-00070,208104212907385,2025-03-25 14:15:00,17,1817.9,300.3,Gaming en Ligne UDP,QUIC,0072290012,4.0
SESS-00071-1,CLI-00071,208106819728027,2025-03-06 17:15:00,109,1646.4,281.6,Navigation Web General HTTPS,SIP_VOIP,0412290146,4.7
SESS-00071-2,CLI-00071,208106819728027,2025-03-06 16:15:00,6,1314.3,317.3,Cloud Storage (AWS/GCP/Drive),HTTPS,0592290189,4.7
SESS-00071-3,CLI-00071,208106819728027,2025-03-18 10:15:00,85,1371.4,373.8,Navigation Web General HTTPS,HTTPS,0162290090,4.3
SESS-00072-1,CLI-00072,208106665900639,2025-03-27 14:15:00,70,1767.7,422.4,Cloud Storage (AWS/GCP/Drive),HTTPS,0332290089,4.4
SESS-00072-2,CLI-00072,208106665900639,2025-03-16 09:15:00,100,801.8,200.9,Navigation Web General HTTPS,HTTPS,0442290053,4.4
SESS-00072-3,CLI-00072,208106665900639,2025-03-04 09:15:00,104,809.3,334.3,Visio Pro Teams/Zoom,UDP_GAMING,0382290005,4.7
SESS-00073-1,CLI-00073,208108179511589,2025-03-08 22:15:00,92,1883.9,201.1,Visio Pro Teams/Zoom,UDP_GAMING,0522290160,4.6
SESS-00073-2,CLI-00073,208108179511589,2025-03-08 09:15:00,67,369.1,300.7,Réseaux Sociaux (TikTok/Instagram),HTTPS,0572290104,4.3
SESS-00073-3,CLI-00073,208108179511589,2025-03-01 20:15:00,68,1257.2,417.5,Cloud Storage (AWS/GCP/Drive),HTTPS,0392290028,4.8
SESS-00074-1,CLI-00074,208104440467328,2025-03-17 22:15:00,70,446.7,79.7,Navigation Web General HTTPS,UDP_GAMING,0832290137,4.4
SESS-00074-2,CLI-00074,208104440467328,2025-03-16 22:15:00,83,1396.1,191.4,Visio Pro Teams/Zoom,QUIC,0922290229,4.6
SESS-00074-3,CLI-00074,208104440467328,2025-03-01 15:15:00,114,736.2,202.4,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0162290046,4.2
SESS-00075-1,CLI-00075,208106296418775,2025-03-24 22:15:00,102,1589.5,73.8,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0062290747,4.7
SESS-00075-2,CLI-00075,208106296418775,2025-03-28 21:15:00,6,1109.2,46.5,Gaming en Ligne UDP,HTTPS,0262290137,4.8
SESS-00075-3,CLI-00075,208106296418775,2025-03-17 17:15:00,55,2197.1,327.1,Réseaux Sociaux (TikTok/Instagram),QUIC,0712290063,4.7
SESS-00076-1,CLI-00076,208103793481070,2025-03-11 21:15:00,37,628.3,320.3,Visio Pro Teams/Zoom,QUIC,0712290229,4.8
SESS-00076-2,CLI-00076,208103793481070,2025-03-02 10:15:00,34,2283.0,378.3,Gaming en Ligne UDP,UDP_GAMING,0872290053,4.2
SESS-00076-3,CLI-00076,208103793481070,2025-03-08 11:15:00,19,1272.7,317.7,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0752292378,4.3
SESS-00077-1,CLI-00077,208106877243546,2025-03-27 19:15:00,59,1589.8,222.7,Réseaux Sociaux (TikTok/Instagram),HTTPS,0422290183,4.5
SESS-00077-2,CLI-00077,208106877243546,2025-03-07 09:15:00,104,642.3,194.9,Visio Pro Teams/Zoom,HTTPS,0242290089,4.4
SESS-00077-3,CLI-00077,208106877243546,2025-03-10 18:15:00,28,2930.0,147.9,Visio Pro Teams/Zoom,UDP_GAMING,0772290182,4.1
SESS-00078-1,CLI-00078,208106779612993,2025-03-23 18:15:00,114,3192.2,279.6,Visio Pro Teams/Zoom,HTTPS,0512290141,4.5
SESS-00078-2,CLI-00078,208106779612993,2025-03-26 11:15:00,78,782.3,309.6,Streaming Video 4K (Netflix/YouTube),HTTPS,0322290039,4.3
SESS-00078-3,CLI-00078,208106779612993,2025-03-23 22:15:00,63,2848.2,288.5,Navigation Web General HTTPS,HTTPS,0772290291,4.1
SESS-00079-1,CLI-00079,208105427128571,2025-03-19 11:15:00,18,1947.3,114.5,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0752290182,3.8
SESS-00079-2,CLI-00079,208105427128571,2025-03-07 19:15:00,108,1188.9,30.6,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0802290091,4.4
SESS-00079-3,CLI-00079,208105427128571,2025-03-06 19:15:00,45,2579.5,170.4,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0062290225,4.6
SESS-00080-1,CLI-00080,208106446844190,2025-03-09 17:15:00,73,918.9,378.0,Gaming en Ligne UDP,UDP_GAMING,0312290369,4.6
SESS-00080-2,CLI-00080,208106446844190,2025-03-08 15:15:00,89,259.7,102.5,Réseaux Sociaux (TikTok/Instagram),HTTPS,0862290010,4.4
SESS-00080-3,CLI-00080,208106446844190,2025-03-05 20:15:00,73,1967.0,60.9,Réseaux Sociaux (TikTok/Instagram),HTTPS,0742290107,4.7
SESS-00081-1,CLI-00081,208105210334547,2025-03-06 15:15:00,21,2330.6,306.2,Navigation Web General HTTPS,UDP_GAMING,0392290058,4.3
SESS-00081-2,CLI-00081,208105210334547,2025-03-08 17:15:00,28,1466.6,106.4,Navigation Web General HTTPS,SIP_VOIP,0012290328,4.7
SESS-00081-3,CLI-00081,208105210334547,2025-03-26 21:15:00,94,3097.4,205.2,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0382290136,4.9
SESS-00082-1,CLI-00082,208105605673766,2025-03-16 16:15:00,82,3022.0,41.9,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0352290229,4.7
SESS-00082-2,CLI-00082,208105605673766,2025-03-19 13:15:00,69,1440.9,28.3,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0062290115,4.4
SESS-00082-3,CLI-00082,208105605673766,2025-03-26 09:15:00,72,382.4,329.9,Visio Pro Teams/Zoom,QUIC,0112290118,4.6
SESS-00083-1,CLI-00083,208102354912370,2025-03-16 20:15:00,52,1731.7,443.9,Visio Pro Teams/Zoom,QUIC,0132290223,4.5
SESS-00083-2,CLI-00083,208102354912370,2025-03-12 19:15:00,56,2092.5,188.7,Gaming en Ligne UDP,QUIC,0932290137,4.5
SESS-00083-3,CLI-00083,208102354912370,2025-03-21 17:15:00,116,703.5,121.4,Visio Pro Teams/Zoom,QUIC,0562290218,4.4
SESS-00084-1,CLI-00084,208103545849288,2025-03-28 19:15:00,88,2860.6,110.0,Gaming en Ligne UDP,SIP_VOIP,0252290040,4.3
SESS-00084-2,CLI-00084,208103545849288,2025-03-16 20:15:00,50,2085.4,268.9,Visio Pro Teams/Zoom,SIP_VOIP,0032290032,4.6
SESS-00084-3,CLI-00084,208103545849288,2025-03-08 13:15:00,26,1650.0,47.7,Streaming Video 4K (Netflix/YouTube),QUIC,0722290033,4.7
SESS-00085-1,CLI-00085,208104871009584,2025-03-19 13:15:00,53,2006.1,270.8,Gaming en Ligne UDP,SIP_VOIP,0592290451,4.9
SESS-00085-2,CLI-00085,208104871009584,2025-03-02 17:15:00,120,2579.7,212.0,Gaming en Ligne UDP,UDP_GAMING,0582290015,4.8
SESS-00085-3,CLI-00085,208104871009584,2025-03-10 19:15:00,7,1276.8,408.3,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0172290191,4.3
SESS-00086-1,CLI-00086,208105547311405,2025-03-04 13:15:00,94,2295.7,158.4,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0542290165,4.4
SESS-00086-2,CLI-00086,208105547311405,2025-03-22 17:15:00,8,2746.9,9.9,Navigation Web General HTTPS,SIP_VOIP,0792290007,4.0
SESS-00086-3,CLI-00086,208105547311405,2025-03-26 20:15:00,16,193.5,39.7,Cloud Storage (AWS/GCP/Drive),HTTPS,0102290042,4.5
SESS-00087-1,CLI-00087,208101440201443,2025-03-24 15:15:00,48,396.7,212.9,Streaming Video 4K (Netflix/YouTube),HTTPS,0822290103,4.1
SESS-00087-2,CLI-00087,208101440201443,2025-03-09 14:15:00,93,317.9,162.5,Cloud Storage (AWS/GCP/Drive),QUIC,0412290021,4.0
SESS-00087-3,CLI-00087,208101440201443,2025-03-06 16:15:00,10,281.7,192.9,Réseaux Sociaux (TikTok/Instagram),QUIC,0842290007,4.6
SESS-00088-1,CLI-00088,208104334012169,2025-03-22 19:15:00,56,1119.3,203.6,Visio Pro Teams/Zoom,HTTPS,0392290019,4.7
SESS-00088-2,CLI-00088,208104334012169,2025-03-06 20:15:00,119,784.7,331.6,Streaming Video 4K (Netflix/YouTube),HTTPS,0692290420,4.3
SESS-00088-3,CLI-00088,208104334012169,2025-03-21 17:15:00,59,1766.7,294.6,Réseaux Sociaux (TikTok/Instagram),HTTPS,0332290361,4.9
SESS-00089-1,CLI-00089,208109036231992,2025-03-22 18:15:00,71,690.9,187.0,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0882290103,4.4
SESS-00089-2,CLI-00089,208109036231992,2025-03-18 18:15:00,48,786.8,108.3,Gaming en Ligne UDP,UDP_GAMING,0342290134,4.6
SESS-00089-3,CLI-00089,208109036231992,2025-03-06 12:15:00,8,2392.6,126.2,Visio Pro Teams/Zoom,UDP_GAMING,0692290394,4.4
SESS-00090-1,CLI-00090,208105831436336,2025-03-11 14:15:00,30,2336.3,227.3,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0132290187,4.2
SESS-00090-2,CLI-00090,208105831436336,2025-03-28 10:15:00,80,174.6,374.0,Visio Pro Teams/Zoom,HTTPS,0882290104,4.3
SESS-00090-3,CLI-00090,208105831436336,2025-03-19 10:15:00,49,457.3,372.0,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0022290078,4.1
SESS-00091-1,CLI-00091,208101035790328,2025-03-20 19:15:00,19,1998.5,439.5,Navigation Web General HTTPS,UDP_GAMING,0292290201,4.2
SESS-00091-2,CLI-00091,208101035790328,2025-03-10 11:15:00,34,2494.8,115.7,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0742290232,4.7
SESS-00091-3,CLI-00091,208101035790328,2025-03-17 11:15:00,65,2570.2,60.7,Visio Pro Teams/Zoom,SIP_VOIP,0362290018,4.8
SESS-00092-1,CLI-00092,208105965066897,2025-03-13 09:15:00,84,2074.4,208.8,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0352290084,4.5
SESS-00092-2,CLI-00092,208105965066897,2025-03-21 13:15:00,37,2082.1,293.6,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0742290265,4.6
SESS-00092-3,CLI-00092,208105965066897,2025-03-19 15:15:00,78,777.6,84.2,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0052290065,4.1
SESS-00093-1,CLI-00093,208109453165088,2025-03-24 17:15:00,81,1768.5,317.5,Navigation Web General HTTPS,UDP_GAMING,0312290435,4.1
SESS-00093-2,CLI-00093,208109453165088,2025-03-23 10:15:00,33,2477.2,345.1,Gaming en Ligne UDP,QUIC,0242290046,4.0
SESS-00093-3,CLI-00093,208109453165088,2025-03-03 20:15:00,54,2973.5,415.3,Streaming Video 4K (Netflix/YouTube),QUIC,0452290055,4.9
SESS-00094-1,CLI-00094,208101780848372,2025-03-05 21:15:00,105,1731.3,20.4,Gaming en Ligne UDP,SIP_VOIP,0572290295,4.2
SESS-00094-2,CLI-00094,208101780848372,2025-03-12 18:15:00,82,929.0,40.9,Navigation Web General HTTPS,UDP_GAMING,0802290188,4.6
SESS-00094-3,CLI-00094,208101780848372,2025-03-16 16:15:00,84,342.6,58.3,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0562290054,4.9
SESS-00095-1,CLI-00095,208108348650832,2025-03-27 14:15:00,67,201.6,111.8,Gaming en Ligne UDP,HTTPS,0142290108,4.1
SESS-00095-2,CLI-00095,208108348650832,2025-03-22 09:15:00,107,2466.9,38.8,Navigation Web General HTTPS,SIP_VOIP,0332290345,4.1
SESS-00095-3,CLI-00095,208108348650832,2025-03-20 08:15:00,40,352.2,314.3,Navigation Web General HTTPS,QUIC,0742290111,4.3
SESS-00096-1,CLI-00096,208101605501481,2025-03-20 10:15:00,19,1440.8,49.9,Visio Pro Teams/Zoom,UDP_GAMING,0742290115,3.9
SESS-00096-2,CLI-00096,208101605501481,2025-03-20 17:15:00,68,1149.8,402.0,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0402290059,4.6
SESS-00096-3,CLI-00096,208101605501481,2025-03-15 16:15:00,46,506.6,140.4,Cloud Storage (AWS/GCP/Drive),SIP_VOIP,0852290275,4.6
SESS-00097-1,CLI-00097,208109618763377,2025-03-24 09:15:00,19,1346.1,336.4,Visio Pro Teams/Zoom,HTTPS,0342290158,4.4
SESS-00097-2,CLI-00097,208109618763377,2025-03-19 20:15:00,107,1996.4,155.3,Visio Pro Teams/Zoom,UDP_GAMING,0072290053,3.9
SESS-00097-3,CLI-00097,208109618763377,2025-03-05 22:15:00,36,929.0,360.5,Visio Pro Teams/Zoom,QUIC,0932290191,4.7
SESS-00098-1,CLI-00098,208108201936395,2025-03-09 14:15:00,78,3075.7,117.9,Cloud Storage (AWS/GCP/Drive),HTTPS,0932290044,4.2
SESS-00098-2,CLI-00098,208108201936395,2025-03-14 21:15:00,85,542.0,338.3,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0752292216,4.6
SESS-00098-3,CLI-00098,208108201936395,2025-03-01 15:15:00,19,235.1,444.1,Streaming Video 4K (Netflix/YouTube),QUIC,0812290050,4.2
SESS-00099-1,CLI-00099,208101423504356,2025-03-28 22:15:00,65,1481.7,362.5,Navigation Web General HTTPS,SIP_VOIP,0362290029,4.2
SESS-00099-2,CLI-00099,208101423504356,2025-03-15 16:15:00,108,750.6,336.5,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0312290289,4.8
SESS-00099-3,CLI-00099,208101423504356,2025-03-09 22:15:00,15,1387.0,304.1,Streaming Video 4K (Netflix/YouTube),HTTPS,0312290296,4.0
SESS-00100-1,CLI-00100,208101902195495,2025-03-12 13:15:00,81,2373.6,198.4,Visio Pro Teams/Zoom,QUIC,0372290220,4.4
SESS-00100-2,CLI-00100,208101902195495,2025-03-14 11:15:00,6,932.2,33.6,Réseaux Sociaux (TikTok/Instagram),QUIC,0342290351,4.9
SESS-00100-3,CLI-00100,208101902195495,2025-03-14 17:15:00,6,1684.8,11.7,Cloud Storage (AWS/GCP/Drive),HTTPS,0282290165,4.3
SESS-00101-1,CLI-00101,208101874144658,2025-03-19 20:15:00,100,1584.7,297.2,Visio Pro Teams/Zoom,SIP_VOIP,0382290131,4.1
SESS-00101-2,CLI-00101,208101874144658,2025-03-16 17:15:00,43,1946.8,76.4,Visio Pro Teams/Zoom,UDP_GAMING,0492290149,3.9
SESS-00101-3,CLI-00101,208101874144658,2025-03-04 13:15:00,52,1060.5,57.0,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0132290088,4.0
SESS-00102-1,CLI-00102,208101114706519,2025-03-10 12:15:00,10,1911.8,332.1,Gaming en Ligne UDP,QUIC,0912290098,4.6
SESS-00102-2,CLI-00102,208101114706519,2025-03-21 14:15:00,19,778.2,279.5,Navigation Web General HTTPS,UDP_GAMING,0542290034,4.4
SESS-00102-3,CLI-00102,208101114706519,2025-03-12 13:15:00,6,2641.9,439.7,Navigation Web General HTTPS,HTTPS,0832290009,4.7
SESS-00103-1,CLI-00103,208107314952941,2025-03-11 16:15:00,107,346.1,293.3,Visio Pro Teams/Zoom,SIP_VOIP,0442290147,4.1
SESS-00103-2,CLI-00103,208107314952941,2025-03-04 21:15:00,39,1783.0,217.6,Navigation Web General HTTPS,QUIC,0022290179,4.4
SESS-00103-3,CLI-00103,208107314952941,2025-03-24 22:15:00,75,1088.0,259.6,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0932290016,4.7
SESS-00104-1,CLI-00104,208107881391631,2025-03-23 11:15:00,88,2877.7,111.4,Navigation Web General HTTPS,QUIC,0342290030,4.4
SESS-00104-2,CLI-00104,208107881391631,2025-03-12 09:15:00,71,1119.1,105.1,Cloud Storage (AWS/GCP/Drive),QUIC,0312290122,4.0
SESS-00104-3,CLI-00104,208107881391631,2025-03-15 08:15:00,10,1659.8,252.1,Gaming en Ligne UDP,QUIC,0262290020,4.5
SESS-00105-1,CLI-00105,208101596696656,2025-03-15 17:15:00,117,2279.1,392.5,Streaming Video 4K (Netflix/YouTube),QUIC,0422290219,4.8
SESS-00105-2,CLI-00105,208101596696656,2025-03-22 18:15:00,34,2967.1,235.2,Visio Pro Teams/Zoom,QUIC,0542290090,4.5
SESS-00105-3,CLI-00105,208101596696656,2025-03-06 08:15:00,48,138.0,206.8,Navigation Web General HTTPS,QUIC,0692290281,4.7
SESS-00106-1,CLI-00106,208108721430448,2025-03-20 18:15:00,7,933.4,203.5,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0502290072,4.8
SESS-00106-2,CLI-00106,208108721430448,2025-03-18 21:15:00,71,2296.1,371.5,Navigation Web General HTTPS,SIP_VOIP,0382290201,4.0
SESS-00106-3,CLI-00106,208108721430448,2025-03-03 16:15:00,92,1485.1,237.0,Cloud Storage (AWS/GCP/Drive),QUIC,0912290145,4.3
SESS-00107-1,CLI-00107,208105367068793,2025-03-19 15:15:00,97,743.9,385.8,Streaming Video 4K (Netflix/YouTube),QUIC,0502290167,4.4
SESS-00107-2,CLI-00107,208105367068793,2025-03-16 14:15:00,89,1207.3,345.9,Streaming Video 4K (Netflix/YouTube),UDP_GAMING,0592290077,4.1
SESS-00107-3,CLI-00107,208105367068793,2025-03-18 15:15:00,5,2502.2,13.7,Réseaux Sociaux (TikTok/Instagram),QUIC,0932290150,4.5
SESS-00108-1,CLI-00108,208106916502398,2025-03-27 13:15:00,61,2965.6,302.5,Gaming en Ligne UDP,SIP_VOIP,0292290042,4.8
SESS-00108-2,CLI-00108,208106916502398,2025-03-28 09:15:00,75,2034.4,82.8,Gaming en Ligne UDP,HTTPS,0632290170,4.6
SESS-00108-3,CLI-00108,208106916502398,2025-03-27 15:15:00,16,2294.5,355.3,Gaming en Ligne UDP,QUIC,0662290009,4.0
SESS-00109-1,CLI-00109,208101017368878,2025-03-23 21:15:00,68,2910.5,358.1,Visio Pro Teams/Zoom,HTTPS,0752292155,4.6
SESS-00109-2,CLI-00109,208101017368878,2025-03-16 14:15:00,49,424.9,200.2,Gaming en Ligne UDP,SIP_VOIP,0622290079,4.9
SESS-00109-3,CLI-00109,208101017368878,2025-03-09 16:15:00,69,2400.2,192.2,Cloud Storage (AWS/GCP/Drive),HTTPS,0662290084,4.4
SESS-00110-1,CLI-00110,208104375267424,2025-03-23 12:15:00,84,3041.6,45.9,Streaming Video 4K (Netflix/YouTube),HTTPS,0752292571,4.8
SESS-00110-2,CLI-00110,208104375267424,2025-03-12 08:15:00,88,1737.7,354.8,Visio Pro Teams/Zoom,HTTPS,0552290088,4.2
SESS-00110-3,CLI-00110,208104375267424,2025-03-04 13:15:00,98,911.4,315.2,Réseaux Sociaux (TikTok/Instagram),HTTPS,0832290132,4.2
SESS-00111-1,CLI-00111,208105297547932,2025-03-16 20:15:00,29,246.0,391.5,Gaming en Ligne UDP,SIP_VOIP,0692290225,4.6
SESS-00111-2,CLI-00111,208105297547932,2025-03-27 09:15:00,90,2104.3,447.6,Navigation Web General HTTPS,QUIC,0922290540,4.2
SESS-00111-3,CLI-00111,208105297547932,2025-03-13 18:15:00,72,2460.4,21.2,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0572290082,4.4
SESS-00112-1,CLI-00112,208109992530244,2025-03-02 09:15:00,9,762.3,35.9,Réseaux Sociaux (TikTok/Instagram),HTTPS,0752292021,4.8
SESS-00112-2,CLI-00112,208109992530244,2025-03-26 14:15:00,35,2970.6,219.3,Réseaux Sociaux (TikTok/Instagram),HTTPS,0162290006,4.5
SESS-00112-3,CLI-00112,208109992530244,2025-03-16 21:15:00,54,2274.5,258.2,Visio Pro Teams/Zoom,HTTPS,0402290053,4.4
SESS-00113-1,CLI-00113,208109657794044,2025-03-27 09:15:00,86,1374.7,45.6,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0292290103,4.7
SESS-00113-2,CLI-00113,208109657794044,2025-03-07 15:15:00,105,877.6,377.6,Réseaux Sociaux (TikTok/Instagram),SIP_VOIP,0882290128,4.8
SESS-00113-3,CLI-00113,208109657794044,2025-03-13 18:15:00,19,146.8,350.8,Réseaux Sociaux (TikTok/Instagram),QUIC,0932290180,3.9
SESS-00114-1,CLI-00114,208104046480298,2025-03-23 08:15:00,17,2880.9,359.2,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0752291175,4.3
SESS-00114-2,CLI-00114,208104046480298,2025-03-28 14:15:00,119,338.3,415.5,Cloud Storage (AWS/GCP/Drive),UDP_GAMING,0022290054,4.5
SESS-00114-3,CLI-00114,208104046480298,2025-03-09 09:15:00,59,130.5,121.2,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0332290208,4.6
SESS-00115-1,CLI-00115,208101371559642,2025-03-15 18:15:00,102,2421.0,311.8,Cloud Storage (AWS/GCP/Drive),HTTPS,0712290220,4.1
SESS-00115-2,CLI-00115,208101371559642,2025-03-15 11:15:00,97,1217.1,254.6,Réseaux Sociaux (TikTok/Instagram),UDP_GAMING,0162290005,3.9
SESS-00115-3,CLI-00115,208101371559642,2025-03-28 20:15:00,104,1072.2,315.6,Navigation Web General HTTPS,SIP_VOIP,0132290210,4.1
SESS-00116-1,CLI-00116,208104872253394,2025-03-19 20:15:00,46,2922.5,223.5,Streaming Video 4K (Netflix/YouTube),SIP_VOIP,0062290055,4.3
SESS-00116-2,CLI-00116,208104872253394,2025-03-04 15:15:00,96,2706.2,169.1,Navigation Web General HTTPS,SIP_VOIP,0912290021,4.7
SESS-00116-3,CLI-00116,208104872253394,2025-03-19 22:15:00,92,1501.9,306.2,Gaming en Ligne UDP,HTTPS,0732290118,4.0
SESS-00117-1,CLI-00117,208107531752155,2025-03-11 19:15:00,86,674.9,141.5,Streaming Video 4K (Netflix/YouTube),QUIC,0592290608,4.7
SESS-00117-2,CLI-00117,208107531752155,2025-03-11 20:15:00,50,2121.4,120.5,Visio Pro Teams/Zoom,UDP_GAMING,0772290150,3.8
