annee_mois,secteur_activite,nom_region,taux_defaillance_annuel_pct,variation_trimestrielle_pct
2018-10,Automobile,Auvergne-Rhône-Alpes,7.18,3.17
2018-10,Automobile,Nouvelle-Aquitaine,7.35,-1.37
2018-11,Commerce,Occitanie,8.92,2.44
2018-11,Commerce,Île-de-France,7.68,2.22
2018-11,Commerce,Provence-Alpes-Côte d'Azur,7.07,-0.15
2018-11,Commerce,Auvergne-Rhône-Alpes,7.9,1.77
2018-11,Commerce,Nouvelle-Aquitaine,7.07,1.82
2018-11,Industrie,Occitanie,4.98,-1.48
2018-11,Industrie,Île-de-France,4,-0.3
2018-11,Industrie,Provence-Alpes-Côte d'Azur,4.9,1.08
2018-11,Industrie,Auvergne-Rhône-Alpes,4.77,0.98
2018-11,Industrie,Nouvelle-Aquitaine,4.03,-0.15
2018-11,BTP,Occitanie,10.07,-1.28
2018-11,BTP,Île-de-France,9.1,2.23
2018-11,BTP,Provence-Alpes-Côte d'Azur,9.15,-0.98
2018-11,BTP,Auvergne-Rhône-Alpes,9.69,1.3
2018-11,BTP,Nouvelle-Aquitaine,8.62,0.92
2018-11,Technologies,Occitanie,4.73,-0.83
2018-11,Technologies,Île-de-France,4.42,1.39
2018-11,Technologies,Provence-Alpes-Côte d'Azur,4.19,0.46
2018-11,Technologies,Auvergne-Rhône-Alpes,4.7,-1.1
2018-11,Technologies,Nouvelle-Aquitaine,5.07,-1.18
2018-11,Agroalimentaire,Occitanie,5.07,0.88
2018-11,Agroalimentaire,Île-de-France,5.09,1.1
2018-11,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.37,0.71
2018-11,Agroalimentaire,Auvergne-Rhône-Alpes,4.66,3.11
2018-11,Agroalimentaire,Nouvelle-Aquitaine,4.2,-1.42
2018-11,Transport,Occitanie,5.39,0.12
2018-11,Transport,Île-de-France,4.78,1.45
2018-11,Transport,Provence-Alpes-Côte d'Azur,4.83,1.96
2018-11,Transport,Auvergne-Rhône-Alpes,4.3,-1.29
2018-11,Transport,Nouvelle-Aquitaine,4.56,2.32
2018-11,Immobilier,Occitanie,4.65,2.16
2018-11,Immobilier,Île-de-France,4.46,1.77
2018-11,Immobilier,Provence-Alpes-Côte d'Azur,4.66,2.31
2018-11,Immobilier,Auvergne-Rhône-Alpes,3.98,2.15
2018-11,Immobilier,Nouvelle-Aquitaine,4.45,-0.12
2018-11,Aéronautique,Occitanie,4.49,-0.56
2018-11,Aéronautique,Île-de-France,3.95,2.89
2018-11,Aéronautique,Provence-Alpes-Côte d'Azur,4.52,3.15
2018-11,Aéronautique,Auvergne-Rhône-Alpes,4.55,-0.31
2018-11,Aéronautique,Nouvelle-Aquitaine,4.8,-0.6
2018-11,Automobile,Occitanie,8.23,2.17
2018-11,Automobile,Île-de-France,7.94,0.06
2018-11,Automobile,Provence-Alpes-Côte d'Azur,7.05,0.23
2018-11,Automobile,Auvergne-Rhône-Alpes,7.97,1.99
2018-11,Automobile,Nouvelle-Aquitaine,7.97,0.32
2018-12,Commerce,Occitanie,8.97,0.83
2018-12,Commerce,Île-de-France,7.5,2.84
2018-12,Commerce,Provence-Alpes-Côte d'Azur,7.52,2.27
2018-12,Commerce,Auvergne-Rhône-Alpes,7.77,-1.13
2018-12,Commerce,Nouvelle-Aquitaine,7.62,2.37
2018-12,Industrie,Occitanie,5.09,0.01
2018-12,Industrie,Île-de-France,4,1.61
2018-12,Industrie,Provence-Alpes-Côte d'Azur,4.27,1.33
2018-12,Industrie,Auvergne-Rhône-Alpes,4.41,1.74
2018-12,Industrie,Nouvelle-Aquitaine,4.32,-1.3
2018-12,BTP,Occitanie,10.75,0.16
2018-12,BTP,Île-de-France,9.8,-0.21
2018-12,BTP,Provence-Alpes-Côte d'Azur,9.78,2.96
2018-12,BTP,Auvergne-Rhône-Alpes,8.69,1.5
2018-12,BTP,Nouvelle-Aquitaine,9.04,2.27
2018-12,Technologies,Occitanie,5.26,2.98
2018-12,Technologies,Île-de-France,4.07,1.36
2018-12,Technologies,Provence-Alpes-Côte d'Azur,4.84,-1.34
2018-12,Technologies,Auvergne-Rhône-Alpes,3.98,2.16
2018-12,Technologies,Nouvelle-Aquitaine,4.34,0.3
2018-12,Agroalimentaire,Occitanie,5.12,1.34
2018-12,Agroalimentaire,Île-de-France,4.71,2.96
2018-12,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.35,2.09
2018-12,Agroalimentaire,Auvergne-Rhône-Alpes,4.59,0.99
2018-12,Agroalimentaire,Nouvelle-Aquitaine,4.38,1.55
2018-12,Transport,Occitanie,4.74,-0.97
2018-12,Transport,Île-de-France,4.78,0.85
2018-12,Transport,Provence-Alpes-Côte d'Azur,4.36,1.14
2018-12,Transport,Auvergne-Rhône-Alpes,4.21,-0.28
2018-12,Transport,Nouvelle-Aquitaine,4.44,3.18
2018-12,Immobilier,Occitanie,4.78,2.81
2018-12,Immobilier,Île-de-France,4.49,-0.92
2018-12,Immobilier,Provence-Alpes-Côte d'Azur,4.92,0.62
2018-12,Immobilier,Auvergne-Rhône-Alpes,4.98,0.59
2018-12,Immobilier,Nouvelle-Aquitaine,4.01,1.71
2018-12,Aéronautique,Occitanie,5.45,0
2018-12,Aéronautique,Île-de-France,4.32,-1.19
2018-12,Aéronautique,Provence-Alpes-Côte d'Azur,4.55,2.69
2018-12,Aéronautique,Auvergne-Rhône-Alpes,4.92,1.85
2018-12,Aéronautique,Nouvelle-Aquitaine,5.01,1.5
2018-12,Automobile,Occitanie,8.75,0.89
2018-12,Automobile,Île-de-France,7.05,-0.56
2018-12,Automobile,Provence-Alpes-Côte d'Azur,7.07,2.21
2018-12,Automobile,Auvergne-Rhône-Alpes,6.93,1.1
2018-12,Automobile,Nouvelle-Aquitaine,7.34,2.28
2019-01,Commerce,Occitanie,8.46,1.38
2019-01,Commerce,Île-de-France,7,-0.05
2019-01,Commerce,Provence-Alpes-Côte d'Azur,8.1,1.88
2019-01,Commerce,Auvergne-Rhône-Alpes,7.53,2.12
2019-01,Commerce,Nouvelle-Aquitaine,7.89,-1.15
2019-01,Industrie,Occitanie,5.61,1.52
2019-01,Industrie,Île-de-France,4.44,1.7
2019-01,Industrie,Provence-Alpes-Côte d'Azur,4.31,2.63
2019-01,Industrie,Auvergne-Rhône-Alpes,4.84,1.51
2019-01,Industrie,Nouvelle-Aquitaine,4.12,3.04
2019-01,BTP,Occitanie,10.22,2.78
2019-01,BTP,Île-de-France,8.67,-0.92
2019-01,BTP,Provence-Alpes-Côte d'Azur,8.78,-0.73
2019-01,BTP,Auvergne-Rhône-Alpes,8.99,1.83
2019-01,BTP,Nouvelle-Aquitaine,9.02,2.92
2019-01,Technologies,Occitanie,5.51,2.48
2019-01,Technologies,Île-de-France,4.2,1.48
2019-01,Technologies,Provence-Alpes-Côte d'Azur,4.56,-0.91
2019-01,Technologies,Auvergne-Rhône-Alpes,4.26,1.01
2019-01,Technologies,Nouvelle-Aquitaine,4.5,-0.71
2019-01,Agroalimentaire,Occitanie,5.57,-0.78
2019-01,Agroalimentaire,Île-de-France,4.69,1.89
2019-01,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.63,2.46
2019-01,Agroalimentaire,Auvergne-Rhône-Alpes,4.58,2.38
2019-01,Agroalimentaire,Nouvelle-Aquitaine,3.93,-1.29
2019-01,Transport,Occitanie,5.21,1.21
2019-01,Transport,Île-de-France,4.68,2.1
2019-01,Transport,Provence-Alpes-Côte d'Azur,4.4,1.5
2019-01,Transport,Auvergne-Rhône-Alpes,4.5,1.45
2019-01,Transport,Nouvelle-Aquitaine,4.25,3
2019-01,Immobilier,Occitanie,5.02,2.28
2019-01,Immobilier,Île-de-France,4.72,-0.1
2019-01,Immobilier,Provence-Alpes-Côte d'Azur,3.99,-1.22
2019-01,Immobilier,Auvergne-Rhône-Alpes,4.43,0.78
2019-01,Immobilier,Nouvelle-Aquitaine,4.14,1.35
2019-01,Aéronautique,Occitanie,4.82,1.88
2019-01,Aéronautique,Île-de-France,4.78,2.55
2019-01,Aéronautique,Provence-Alpes-Côte d'Azur,5.07,-0.89
2019-01,Aéronautique,Auvergne-Rhône-Alpes,4.34,1.14
2019-01,Aéronautique,Nouvelle-Aquitaine,4.28,0.69
2019-01,Automobile,Occitanie,8.12,-0.33
2019-01,Automobile,Île-de-France,7.02,-0.14
2019-01,Automobile,Provence-Alpes-Côte d'Azur,7.36,1.39
2019-01,Automobile,Auvergne-Rhône-Alpes,7.2,2.57
2019-01,Automobile,Nouvelle-Aquitaine,7.09,0.04
2019-02,Commerce,Occitanie,8.49,-0.03
2019-02,Commerce,Île-de-France,7.82,0.84
2019-02,Commerce,Provence-Alpes-Côte d'Azur,7.52,0.84
2019-02,Commerce,Auvergne-Rhône-Alpes,7.27,-1.39
2019-02,Commerce,Nouvelle-Aquitaine,8.03,0.88
2019-02,Industrie,Occitanie,5.6,-0.49
2019-02,Industrie,Île-de-France,4.32,-1.26
2019-02,Industrie,Provence-Alpes-Côte d'Azur,4.49,2.65
2019-02,Industrie,Auvergne-Rhône-Alpes,4.69,0.71
2019-02,Industrie,Nouvelle-Aquitaine,4.54,2.48
2019-02,BTP,Occitanie,10.22,2.65
2019-02,BTP,Île-de-France,9.47,2.09
2019-02,BTP,Provence-Alpes-Côte d'Azur,9.04,0.38
2019-02,BTP,Auvergne-Rhône-Alpes,9.28,-0.59
2019-02,BTP,Nouvelle-Aquitaine,9.26,-1.15
2019-02,Technologies,Occitanie,5.05,2.09
2019-02,Technologies,Île-de-France,4.24,3.15
2019-02,Technologies,Provence-Alpes-Côte d'Azur,4.72,-0.94
2019-02,Technologies,Auvergne-Rhône-Alpes,5.07,0.35
2019-02,Technologies,Nouvelle-Aquitaine,4.85,0.09
2019-02,Agroalimentaire,Occitanie,5.57,2.05
2019-02,Agroalimentaire,Île-de-France,4.14,0.89
2019-02,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.5,-1.29
2019-02,Agroalimentaire,Auvergne-Rhône-Alpes,4.06,0.07
2019-02,Agroalimentaire,Nouvelle-Aquitaine,4.47,0.65
2019-02,Transport,Occitanie,5.17,0.92
2019-02,Transport,Île-de-France,4.29,1.38
2019-02,Transport,Provence-Alpes-Côte d'Azur,4.1,3.16
2019-02,Transport,Auvergne-Rhône-Alpes,4.79,-0.09
2019-02,Transport,Nouvelle-Aquitaine,4.3,2.39
2019-02,Immobilier,Occitanie,5.08,1.83
2019-02,Immobilier,Île-de-France,4.26,2.33
2019-02,Immobilier,Provence-Alpes-Côte d'Azur,4.34,1.67
2019-02,Immobilier,Auvergne-Rhône-Alpes,5.08,1.24
2019-02,Immobilier,Nouvelle-Aquitaine,4.86,1.91
2019-02,Aéronautique,Occitanie,5.27,-1.37
2019-02,Aéronautique,Île-de-France,4.47,3.05
2019-02,Aéronautique,Provence-Alpes-Côte d'Azur,4.84,2.15
2019-02,Aéronautique,Auvergne-Rhône-Alpes,4.59,1.89
2019-02,Aéronautique,Nouvelle-Aquitaine,4.6,-0.7
2019-02,Automobile,Occitanie,8.55,1.41
2019-02,Automobile,Île-de-France,7.91,-0.81
2019-02,Automobile,Provence-Alpes-Côte d'Azur,7.72,-1.35
2019-02,Automobile,Auvergne-Rhône-Alpes,8.04,-0.98
2019-02,Automobile,Nouvelle-Aquitaine,6.92,-0.03
2019-03,Commerce,Occitanie,7.98,1.75
2019-03,Commerce,Île-de-France,7.39,2.14
2019-03,Commerce,Provence-Alpes-Côte d'Azur,8,2.6
2019-03,Commerce,Auvergne-Rhône-Alpes,7.78,-1.21
2019-03,Commerce,Nouvelle-Aquitaine,7.07,-0.53
2019-03,Industrie,Occitanie,4.83,1.61
2019-03,Industrie,Île-de-France,4.53,-0.03
2019-03,Industrie,Provence-Alpes-Côte d'Azur,4.11,2.79
2019-03,Industrie,Auvergne-Rhône-Alpes,4.31,0.17
2019-03,Industrie,Nouvelle-Aquitaine,4.83,1.89
2019-03,BTP,Occitanie,10.48,1.76
2019-03,BTP,Île-de-France,9.33,-0.6
2019-03,BTP,Provence-Alpes-Côte d'Azur,8.9,1.12
2019-03,BTP,Auvergne-Rhône-Alpes,8.87,3.07
2019-03,BTP,Nouvelle-Aquitaine,8.96,-0.14
2019-03,Technologies,Occitanie,4.69,1.81
2019-03,Technologies,Île-de-France,4.28,0.14
2019-03,Technologies,Provence-Alpes-Côte d'Azur,5.02,2.24
2019-03,Technologies,Auvergne-Rhône-Alpes,4.23,-0.93
2019-03,Technologies,Nouvelle-Aquitaine,4.71,0.28
2019-03,Agroalimentaire,Occitanie,5.62,2.35
2019-03,Agroalimentaire,Île-de-France,5.05,2.28
2019-03,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.25,-0.15
2019-03,Agroalimentaire,Auvergne-Rhône-Alpes,4.76,0.13
2019-03,Agroalimentaire,Nouvelle-Aquitaine,4.43,-0.29
2019-03,Transport,Occitanie,5.01,-0.55
2019-03,Transport,Île-de-France,4.55,2.89
2019-03,Transport,Provence-Alpes-Côte d'Azur,4.74,-0.85
2019-03,Transport,Auvergne-Rhône-Alpes,4.64,1.26
2019-03,Transport,Nouvelle-Aquitaine,4.19,1.65
2019-03,Immobilier,Occitanie,5.08,1.5
2019-03,Immobilier,Île-de-France,3.96,0.44
2019-03,Immobilier,Provence-Alpes-Côte d'Azur,4.76,-1.03
2019-03,Immobilier,Auvergne-Rhône-Alpes,4.82,-1.48
2019-03,Immobilier,Nouvelle-Aquitaine,4.56,2.87
2019-03,Aéronautique,Occitanie,4.93,2.89
2019-03,Aéronautique,Île-de-France,4.95,0.74
2019-03,Aéronautique,Provence-Alpes-Côte d'Azur,4.14,3.03
2019-03,Aéronautique,Auvergne-Rhône-Alpes,4.29,1.54
2019-03,Aéronautique,Nouvelle-Aquitaine,4.99,-1.08
2019-03,Automobile,Occitanie,8.49,1.02
2019-03,Automobile,Île-de-France,7.77,2.9
2019-03,Automobile,Provence-Alpes-Côte d'Azur,8,-0.68
2019-03,Automobile,Auvergne-Rhône-Alpes,7.96,-0.67
2019-03,Automobile,Nouvelle-Aquitaine,8,3.19
2019-04,Commerce,Occitanie,8.28,0.83
2019-04,Commerce,Île-de-France,8.02,3.02
2019-04,Commerce,Provence-Alpes-Côte d'Azur,8.01,2.62
2019-04,Commerce,Auvergne-Rhône-Alpes,6.91,1.17
2019-04,Commerce,Nouvelle-Aquitaine,7.03,3.12
2019-04,Industrie,Occitanie,4.78,3.15
2019-04,Industrie,Île-de-France,4.55,0.82
2019-04,Industrie,Provence-Alpes-Côte d'Azur,5.03,2.5
2019-04,Industrie,Auvergne-Rhône-Alpes,4.46,-0.59
2019-04,Industrie,Nouvelle-Aquitaine,4.04,-0.74
2019-04,BTP,Occitanie,10.25,-0.29
2019-04,BTP,Île-de-France,8.82,1.96
2019-04,BTP,Provence-Alpes-Côte d'Azur,9.55,1.17
2019-04,BTP,Auvergne-Rhône-Alpes,9.51,-0.68
2019-04,BTP,Nouvelle-Aquitaine,9.63,2.72
2019-04,Technologies,Occitanie,5.43,0.92
2019-04,Technologies,Île-de-France,4,1.65
2019-04,Technologies,Provence-Alpes-Côte d'Azur,4.12,-0.84
2019-04,Technologies,Auvergne-Rhône-Alpes,4.29,-0.33
2019-04,Technologies,Nouvelle-Aquitaine,4.21,-0.39
2019-04,Agroalimentaire,Occitanie,5.34,2.98
2019-04,Agroalimentaire,Île-de-France,4.26,1.9
2019-04,Agroalimentaire,Provence-Alpes-Côte d'Azur,3.91,1.57
2019-04,Agroalimentaire,Auvergne-Rhône-Alpes,4.73,-1.21
2019-04,Agroalimentaire,Nouvelle-Aquitaine,4.04,-0.06
2019-04,Transport,Occitanie,4.93,0.86
2019-04,Transport,Île-de-France,4.97,1.81
2019-04,Transport,Provence-Alpes-Côte d'Azur,4.27,-0.95
2019-04,Transport,Auvergne-Rhône-Alpes,5,-0.11
2019-04,Transport,Nouvelle-Aquitaine,4.64,-0.47
2019-04,Immobilier,Occitanie,4.6,-0.78
2019-04,Immobilier,Île-de-France,4.8,1.35
2019-04,Immobilier,Provence-Alpes-Côte d'Azur,4.4,1.08
2019-04,Immobilier,Auvergne-Rhône-Alpes,4.46,1.03
2019-04,Immobilier,Nouvelle-Aquitaine,4.7,-0.47
2019-04,Aéronautique,Occitanie,4.74,2.05
2019-04,Aéronautique,Île-de-France,4.95,-1.12
2019-04,Aéronautique,Provence-Alpes-Côte d'Azur,4.44,1.81
2019-04,Aéronautique,Auvergne-Rhône-Alpes,3.99,1.15
2019-04,Aéronautique,Nouvelle-Aquitaine,3.97,1.07
2019-04,Automobile,Occitanie,8.41,1.19
2019-04,Automobile,Île-de-France,7.08,0.04
2019-04,Automobile,Provence-Alpes-Côte d'Azur,7.52,-0.95
2019-04,Automobile,Auvergne-Rhône-Alpes,7.15,1.24
2019-04,Automobile,Nouvelle-Aquitaine,7.01,0.9
2019-05,Commerce,Occitanie,8.77,0.63
2019-05,Commerce,Île-de-France,7.52,0.65
2019-05,Commerce,Provence-Alpes-Côte d'Azur,6.97,0.67
2019-05,Commerce,Auvergne-Rhône-Alpes,7.87,1.9
2019-05,Commerce,Nouvelle-Aquitaine,7.38,2.34
2019-05,Industrie,Occitanie,5.33,1.22
2019-05,Industrie,Île-de-France,3.95,0.12
2019-05,Industrie,Provence-Alpes-Côte d'Azur,3.98,3.17
2019-05,Industrie,Auvergne-Rhône-Alpes,5.02,-1.18
2019-05,Industrie,Nouvelle-Aquitaine,5.02,-1.35
2019-05,BTP,Occitanie,10.19,2.11
2019-05,BTP,Île-de-France,9.52,3.1
2019-05,BTP,Provence-Alpes-Côte d'Azur,9.38,0.48
2019-05,BTP,Auvergne-Rhône-Alpes,9.79,0.3
2019-05,BTP,Nouvelle-Aquitaine,9.64,2.76
2019-05,Technologies,Occitanie,4.89,1.71
2019-05,Technologies,Île-de-France,4.69,1.03
2019-05,Technologies,Provence-Alpes-Côte d'Azur,4.68,0.13
2019-05,Technologies,Auvergne-Rhône-Alpes,4.11,1.03
2019-05,Technologies,Nouvelle-Aquitaine,4.53,1.92
2019-05,Agroalimentaire,Occitanie,4.71,-1.48
2019-05,Agroalimentaire,Île-de-France,3.93,-0.1
2019-05,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.71,1.06
2019-05,Agroalimentaire,Auvergne-Rhône-Alpes,4.54,2.37
2019-05,Agroalimentaire,Nouvelle-Aquitaine,4.2,0.13
2019-05,Transport,Occitanie,4.77,2.91
2019-05,Transport,Île-de-France,4.77,-0.97
2019-05,Transport,Provence-Alpes-Côte d'Azur,4.87,0.47
2019-05,Transport,Auvergne-Rhône-Alpes,4.82,2.65
2019-05,Transport,Nouvelle-Aquitaine,3.92,-0.53
2019-05,Immobilier,Occitanie,4.56,-1.34
2019-05,Immobilier,Île-de-France,4.62,1.81
2019-05,Immobilier,Provence-Alpes-Côte d'Azur,3.96,1.98
2019-05,Immobilier,Auvergne-Rhône-Alpes,4.38,-0.4
2019-05,Immobilier,Nouvelle-Aquitaine,4.16,2.56
2019-05,Aéronautique,Occitanie,4.51,0.87
2019-05,Aéronautique,Île-de-France,4.25,2.33
2019-05,Aéronautique,Provence-Alpes-Côte d'Azur,4.78,0
2019-05,Aéronautique,Auvergne-Rhône-Alpes,4.62,1.66
2019-05,Aéronautique,Nouvelle-Aquitaine,4.28,-0.08
2019-05,Automobile,Occitanie,7.97,1.6
2019-05,Automobile,Île-de-France,7.17,-0.09
2019-05,Automobile,Provence-Alpes-Côte d'Azur,6.97,2.96
2019-05,Automobile,Auvergne-Rhône-Alpes,7.96,2.78
2019-05,Automobile,Nouvelle-Aquitaine,7.65,0.51
2019-06,Commerce,Occitanie,8.39,3.07
2019-06,Commerce,Île-de-France,8.03,1.66
2019-06,Commerce,Provence-Alpes-Côte d'Azur,7.84,0
2019-06,Commerce,Auvergne-Rhône-Alpes,7.4,-0.8
2019-06,Commerce,Nouvelle-Aquitaine,7.35,2.05
2019-06,Industrie,Occitanie,5.01,2.49
2019-06,Industrie,Île-de-France,4.26,1.83
2019-06,Industrie,Provence-Alpes-Côte d'Azur,4.87,2.8
2019-06,Industrie,Auvergne-Rhône-Alpes,4.57,3.05
2019-06,Industrie,Nouvelle-Aquitaine,4.57,-0.87
2019-06,BTP,Occitanie,10,-0.54
2019-06,BTP,Île-de-France,9.38,2.83
2019-06,BTP,Provence-Alpes-Côte d'Azur,9.62,-1.07
2019-06,BTP,Auvergne-Rhône-Alpes,9.47,-0.6
2019-06,BTP,Nouvelle-Aquitaine,8.92,1.67
2019-06,Technologies,Occitanie,5.16,2.61
2019-06,Technologies,Île-de-France,4.13,2.08
2019-06,Technologies,Provence-Alpes-Côte d'Azur,4.77,1.13
2019-06,Technologies,Auvergne-Rhône-Alpes,4.48,2.59
2019-06,Technologies,Nouvelle-Aquitaine,4.3,3
2019-06,Agroalimentaire,Occitanie,4.46,2.9
2019-06,Agroalimentaire,Île-de-France,5.05,-0.95
2019-06,Agroalimentaire,Provence-Alpes-Côte d'Azur,5.1,0.75
2019-06,Agroalimentaire,Auvergne-Rhône-Alpes,4.19,1.34
2019-06,Agroalimentaire,Nouvelle-Aquitaine,4.15,2.8
2019-06,Transport,Occitanie,5.1,2.14
2019-06,Transport,Île-de-France,4.36,1.01
2019-06,Transport,Provence-Alpes-Côte d'Azur,4.33,-0.27
2019-06,Transport,Auvergne-Rhône-Alpes,4.52,0.84
2019-06,Transport,Nouvelle-Aquitaine,4.02,3.11
2019-06,Immobilier,Occitanie,5,2.45
2019-06,Immobilier,Île-de-France,5,0.24
2019-06,Immobilier,Provence-Alpes-Côte d'Azur,4.4,1.14
2019-06,Immobilier,Auvergne-Rhône-Alpes,4.17,-0.81
2019-06,Immobilier,Nouvelle-Aquitaine,4.21,2.89
2019-06,Aéronautique,Occitanie,5.13,0.46
2019-06,Aéronautique,Île-de-France,4.08,0.05
2019-06,Aéronautique,Provence-Alpes-Côte d'Azur,4.36,2.42
2019-06,Aéronautique,Auvergne-Rhône-Alpes,4.5,1.58
2019-06,Aéronautique,Nouvelle-Aquitaine,4.72,-0.29
2019-06,Automobile,Occitanie,8.79,3.04
2019-06,Automobile,Île-de-France,7.67,0.81
2019-06,Automobile,Provence-Alpes-Côte d'Azur,7.1,2.24
2019-06,Automobile,Auvergne-Rhône-Alpes,7.1,1.89
2019-06,Automobile,Nouvelle-Aquitaine,7.49,2.81
2019-07,Commerce,Occitanie,8.45,1.52
2019-07,Commerce,Île-de-France,6.97,-1.34
2019-07,Commerce,Provence-Alpes-Côte d'Azur,7.92,2.94
2019-07,Commerce,Auvergne-Rhône-Alpes,7.7,2.09
2019-07,Commerce,Nouvelle-Aquitaine,7.39,2.46
2019-07,Industrie,Occitanie,4.72,1.82
2019-07,Industrie,Île-de-France,3.91,0.88
2019-07,Industrie,Provence-Alpes-Côte d'Azur,4.35,1.4
2019-07,Industrie,Auvergne-Rhône-Alpes,4.7,1.4
2019-07,Industrie,Nouvelle-Aquitaine,4.48,0.79
2019-07,BTP,Occitanie,9.71,1.09
2019-07,BTP,Île-de-France,8.61,0.99
2019-07,BTP,Provence-Alpes-Côte d'Azur,8.93,3.09
2019-07,BTP,Auvergne-Rhône-Alpes,8.62,2.32
2019-07,BTP,Nouvelle-Aquitaine,9.41,2.29
2019-07,Technologies,Occitanie,5.53,-1
2019-07,Technologies,Île-de-France,4.02,-0.8
2019-07,Technologies,Provence-Alpes-Côte d'Azur,4.13,0.97
2019-07,Technologies,Auvergne-Rhône-Alpes,4.88,-0.24
2019-07,Technologies,Nouvelle-Aquitaine,4.38,0.25
2019-07,Agroalimentaire,Occitanie,4.93,1.16
2019-07,Agroalimentaire,Île-de-France,5.09,-0.44
2019-07,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.72,2.48
2019-07,Agroalimentaire,Auvergne-Rhône-Alpes,4.68,2.53
2019-07,Agroalimentaire,Nouvelle-Aquitaine,4.81,-1.06
2019-07,Transport,Occitanie,4.9,1.1
2019-07,Transport,Île-de-France,3.97,-1.46
2019-07,Transport,Provence-Alpes-Côte d'Azur,4.11,0.85
2019-07,Transport,Auvergne-Rhône-Alpes,4.42,2.19
2019-07,Transport,Nouvelle-Aquitaine,4.58,2.53
2019-07,Immobilier,Occitanie,4.55,0.98
2019-07,Immobilier,Île-de-France,3.95,-0.51
2019-07,Immobilier,Provence-Alpes-Côte d'Azur,4.94,2.67
2019-07,Immobilier,Auvergne-Rhône-Alpes,4.47,-1.28
2019-07,Immobilier,Nouvelle-Aquitaine,3.99,2.85
2019-07,Aéronautique,Occitanie,5.52,1.15
2019-07,Aéronautique,Île-de-France,3.94,2.87
2019-07,Aéronautique,Provence-Alpes-Côte d'Azur,4.28,3.02
2019-07,Aéronautique,Auvergne-Rhône-Alpes,4.6,2.04
2019-07,Aéronautique,Nouvelle-Aquitaine,4.76,0.37
2019-07,Automobile,Occitanie,7.89,-0.74
2019-07,Automobile,Île-de-France,7.19,2.42
2019-07,Automobile,Provence-Alpes-Côte d'Azur,7.37,2.71
2019-07,Automobile,Auvergne-Rhône-Alpes,7.3,2.05
2019-07,Automobile,Nouvelle-Aquitaine,7.07,3.15
2019-08,Commerce,Occitanie,8.67,0.85
2019-08,Commerce,Île-de-France,8.07,-1.25
2019-08,Commerce,Provence-Alpes-Côte d'Azur,7.42,2.44
2019-08,Commerce,Auvergne-Rhône-Alpes,7.31,2.11
2019-08,Commerce,Nouvelle-Aquitaine,8.05,0.36
2019-08,Industrie,Occitanie,5.37,-1.36
2019-08,Industrie,Île-de-France,4.23,3.17
2019-08,Industrie,Provence-Alpes-Côte d'Azur,4.49,0.17
2019-08,Industrie,Auvergne-Rhône-Alpes,5.03,0.53
2019-08,Industrie,Nouvelle-Aquitaine,4.72,1.61
2019-08,BTP,Occitanie,9.81,1.41
2019-08,BTP,Île-de-France,9.56,1.85
2019-08,BTP,Provence-Alpes-Côte d'Azur,8.7,-0.78
2019-08,BTP,Auvergne-Rhône-Alpes,9.45,1.48
2019-08,BTP,Nouvelle-Aquitaine,9.49,-0.01
2019-08,Technologies,Occitanie,4.57,-1.48
2019-08,Technologies,Île-de-France,4.27,0.19
2019-08,Technologies,Provence-Alpes-Côte d'Azur,4.22,-0.88
2019-08,Technologies,Auvergne-Rhône-Alpes,4.12,0.61
2019-08,Technologies,Nouvelle-Aquitaine,4.57,0.42
2019-08,Agroalimentaire,Occitanie,4.47,0.16
2019-08,Agroalimentaire,Île-de-France,4.01,1.31
2019-08,Agroalimentaire,Provence-Alpes-Côte d'Azur,4.29,0.31
2019-08,Agroalimentaire,Auvergne-Rhône-Alpes,4.25,0.32
2019-08,Agroalimentaire,Nouvelle-Aquitaine,4,2.74
2019-08,Transport,Occitanie,5.53,3.1
2019-08,Transport,Île-de-France,4.59,-0.7
2019-08,Transport,Provence-Alpes-Côte d'Azur,4.36,-0.85
2019-08,Transport,Auvergne-Rhône-Alpes,4.26,0.82
2019-08,Transport,Nouvelle-Aquitaine,3.98,0.54
2019-08,Immobilier,Occitanie,4.95,0.78
2019-08,Immobilier,Île-de-France,3.99,-0.32
2019-08,Immobilier,Provence-Alpes-Côte d'Azur,4.2,1.44
2019-08,Immobilier,Auvergne-Rhône-Alpes,4.61,-0.58
2019-08,Immobilier,Nouvelle-Aquitaine,4.03,-0.07
2019-08,Aéronautique,Occitanie,5.58,0.06
2019-08,Aéronautique,Île-de-France,4.64,2.28
2019-08,Aéronautique,Provence-Alpes-Côte d'Azur,4.3,0.07
2019-08,Aéronautique,Auvergne-Rhône-Alpes,4.88,2.54
2019-08,Aéronautique,Nouvelle-Aquitaine,5.07,-0.86
2019-08,Automobile,Occitanie,8.18,2.95
2019-08,Automobile,Île-de-France,7.14,-0.02
2019-08,Automobile,Provence-Alpes-Côte d'Azur,8.06,3.05
