id_parcelle,id_exploitation,nom_parcelle,surface_ha,culture_actuelle,code_ciqual,type_sol,irrigation_active,score_sante_sol,annee_plantation
PAR_EXP_310077_1,EXP_310077,Champ rue #1,39.2,"Raisin de cuve blanc, cru",13013,Sableux,True,28,2016
PAR_EXP_310077_2,EXP_310077,Champ chemin #2,39.2,"Raisin de cuve rouge, cru",13012,Alluvial,True,43,2020
PAR_EXP_310077_3,EXP_310077,Champ rue #3,39.2,"Raisin de cuve blanc, cru",13013,Limoneux,True,71,2021
PAR_EXP_310078_1,EXP_310078,Champ avenue #1,83.0,"Raisin de cuve blanc, cru",13013,Granitique,False,48,2016
PAR_EXP_310078_2,EXP_310078,Champ boulevard #2,83.0,"Raisin de cuve rouge, cru",13012,Alluvial,False,93,2018
PAR_EXP_310078_3,EXP_310078,Champ rue #3,83.0,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,82,2022
PAR_EXP_310079_1,EXP_310079,Champ avenue #1,58.8,"Carotte, crue",20008,Granitique,True,82,2016
PAR_EXP_310079_2,EXP_310079,Champ boulevard #2,58.8,"Pomme de terre, crue",20038,Alluvial,True,78,2021
PAR_EXP_310079_3,EXP_310079,Champ chemin #3,58.8,"Pomme de terre, crue",20038,Sableux,True,68,2023
PAR_EXP_310080_1,EXP_310080,Champ chemin #1,41.6,"Raisin de cuve rouge, cru",13012,Granitique,False,62,2024
PAR_EXP_310080_2,EXP_310080,Champ chemin #2,41.6,"Raisin de cuve blanc, cru",13013,Alluvial,False,53,2023
PAR_EXP_310080_3,EXP_310080,Champ chemin #3,41.6,"Raisin de cuve rouge, cru",13012,Limoneux,True,56,2016
PAR_EXP_310081_1,EXP_310081,Champ rue #1,54.6,"Poire, crue",13032,Limoneux,True,55,2021
PAR_EXP_310081_2,EXP_310081,Champ avenue #2,54.6,"Pomme, crue",13034,Sableux,True,39,2024
PAR_EXP_310081_3,EXP_310081,Champ rue #3,54.6,"Poire, crue",13032,Granitique,True,40,2015
PAR_EXP_310082_1,EXP_310082,Champ chemin #1,96.0,"Raisin de cuve blanc, cru",13013,Sableux,True,60,2020
PAR_EXP_310082_2,EXP_310082,Champ chemin #2,96.0,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,33,2018
PAR_EXP_310082_3,EXP_310082,Champ rue #3,96.0,"Raisin de cuve rouge, cru",13012,Sableux,True,46,2016
PAR_EXP_310083_1,EXP_310083,Champ chemin #1,97.6,"Tomate, crue",20047,Argilo-calcaire,True,42,2024
PAR_EXP_310083_2,EXP_310083,Champ rue #2,97.6,"Tomate, crue",20047,Sableux,True,67,2020
PAR_EXP_310083_3,EXP_310083,Champ chemin #3,97.6,"Carotte, crue",20008,Granitique,True,42,2015
PAR_EXP_310084_1,EXP_310084,Champ boulevard #1,103.0,"Raisin de cuve rouge, cru",13012,Sableux,False,63,2017
PAR_EXP_310084_2,EXP_310084,Champ rue #2,103.0,"Raisin de cuve rouge, cru",13012,Sableux,False,61,2016
PAR_EXP_310084_3,EXP_310084,Champ avenue #3,103.0,"Raisin de cuve rouge, cru",13012,Sableux,False,67,2024
PAR_EXP_310085_1,EXP_310085,Champ rue #1,103.0,"Poire, crue",13032,Alluvial,True,31,2021
PAR_EXP_310085_2,EXP_310085,Champ rue #2,103.0,"Poire, crue",13032,Sableux,True,75,2020
PAR_EXP_310085_3,EXP_310085,Champ rue #3,103.0,"Pêche, crue",13030,Alluvial,True,35,2024
PAR_EXP_310086_1,EXP_310086,Champ rue #1,103.1,Graines de colza,15003,Limoneux,False,68,2018
PAR_EXP_310086_2,EXP_310086,Champ avenue #2,103.1,Graines de colza,15003,Argilo-calcaire,False,57,2018
PAR_EXP_310086_3,EXP_310086,Champ boulevard #3,103.1,"Pois chiche, sec",20042,Argilo-calcaire,False,54,2016
PAR_EXP_310087_1,EXP_310087,Champ chemin #1,49.0,"Tomate, crue",20047,Alluvial,True,69,2015
PAR_EXP_310087_2,EXP_310087,Champ avenue #2,49.0,"Pomme de terre, crue",20038,Limoneux,True,53,2022
PAR_EXP_310087_3,EXP_310087,Champ rue #3,49.0,"Carotte, crue",20008,Granitique,True,60,2024
PAR_EXP_310088_1,EXP_310088,Champ rue #1,78.8,Graines de colza,15003,Granitique,False,41,2016
PAR_EXP_310088_2,EXP_310088,Champ avenue #2,78.8,Graines de tournesol,15011,Sableux,True,70,2022
PAR_EXP_310088_3,EXP_310088,Champ chemin #3,78.8,Graines de tournesol,15011,Limoneux,False,61,2018
PAR_EXP_310089_1,EXP_310089,Champ rue #1,70.4,"Pomme, crue",13034,Limoneux,True,71,2019
PAR_EXP_310089_2,EXP_310089,Champ boulevard #2,70.4,"Pêche, crue",13030,Limoneux,True,85,2018
PAR_EXP_310089_3,EXP_310089,Champ boulevard #3,70.4,"Poire, crue",13032,Argilo-calcaire,True,71,2019
PAR_EXP_310090_1,EXP_310090,Champ rue #1,86.9,"Maïs grain, cru",11015,Limoneux,False,47,2021
PAR_EXP_310090_2,EXP_310090,Champ chemin #2,86.9,Graines de colza,15003,Alluvial,False,51,2020
PAR_EXP_310090_3,EXP_310090,Champ rue #3,86.9,"Pois chiche, sec",20042,Sableux,False,42,2016
PAR_EXP_310091_1,EXP_310091,Champ rue #1,62.5,"Pomme, crue",13034,Limoneux,True,68,2017
PAR_EXP_310091_2,EXP_310091,Champ rue #2,62.5,"Pêche, crue",13030,Limoneux,True,91,2015
PAR_EXP_310091_3,EXP_310091,Champ avenue #3,62.5,"Pomme, crue",13034,Alluvial,True,62,2016
PAR_EXP_310092_1,EXP_310092,Champ rue #1,98.9,"Maïs grain, cru",11015,Granitique,False,75,2024
PAR_EXP_310092_2,EXP_310092,Champ chemin #2,98.9,"Blé tendre, cru",11084,Sableux,False,61,2018
PAR_EXP_310092_3,EXP_310092,Champ chemin #3,98.9,"Maïs grain, cru",11015,Limoneux,False,80,2017
PAR_EXP_310093_1,EXP_310093,Champ boulevard #1,85.7,"Pomme, crue",13034,Argilo-calcaire,True,30,2018
PAR_EXP_310093_2,EXP_310093,Champ chemin #2,85.7,"Pomme, crue",13034,Granitique,True,42,2019
PAR_EXP_310093_3,EXP_310093,Champ boulevard #3,85.7,"Pomme, crue",13034,Granitique,True,37,2024
PAR_EXP_310094_1,EXP_310094,Champ chemin #1,99.8,"Tomate, crue",20047,Argilo-calcaire,True,53,2023
PAR_EXP_310094_2,EXP_310094,Champ boulevard #2,99.8,"Carotte, crue",20008,Sableux,True,40,2023
PAR_EXP_310094_3,EXP_310094,Champ rue #3,99.8,"Tomate, crue",20047,Granitique,True,52,2017
PAR_EXP_310095_1,EXP_310095,Champ rue #1,100.8,"Raisin de cuve rouge, cru",13012,Alluvial,True,73,2023
PAR_EXP_310095_2,EXP_310095,Champ rue #2,100.8,"Raisin de cuve blanc, cru",13013,Granitique,False,48,2019
PAR_EXP_310095_3,EXP_310095,Champ rue #3,100.8,"Raisin de cuve blanc, cru",13013,Sableux,False,46,2020
PAR_EXP_310096_1,EXP_310096,Champ boulevard #1,19.0,"Raisin de cuve rouge, cru",13012,Alluvial,True,71,2015
PAR_EXP_310096_2,EXP_310096,Champ boulevard #2,19.0,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,50,2017
PAR_EXP_310096_3,EXP_310096,Champ boulevard #3,19.0,"Raisin de cuve blanc, cru",13013,Granitique,False,40,2020
PAR_EXP_310097_1,EXP_310097,Champ avenue #1,105.9,"Pomme de terre, crue",20038,Sableux,True,65,2015
PAR_EXP_310097_2,EXP_310097,Champ avenue #2,105.9,"Carotte, crue",20008,Argilo-calcaire,True,92,2017
PAR_EXP_310097_3,EXP_310097,Champ boulevard #3,105.9,"Carotte, crue",20008,Limoneux,True,95,2017
PAR_EXP_310098_1,EXP_310098,Champ avenue #1,103.7,"Pomme de terre, crue",20038,Limoneux,True,50,2023
PAR_EXP_310098_2,EXP_310098,Champ avenue #2,103.7,"Carotte, crue",20008,Argilo-calcaire,True,95,2023
PAR_EXP_310098_3,EXP_310098,Champ rue #3,103.7,"Tomate, crue",20047,Limoneux,True,88,2018
PAR_EXP_310099_1,EXP_310099,Champ avenue #1,98.6,"Pomme de terre, crue",20038,Argilo-calcaire,True,74,2017
PAR_EXP_310099_2,EXP_310099,Champ avenue #2,98.6,"Carotte, crue",20008,Granitique,True,88,2022
PAR_EXP_310099_3,EXP_310099,Champ rue #3,98.6,"Tomate, crue",20047,Sableux,True,90,2022
PAR_EXP_310100_1,EXP_310100,Champ avenue #1,67.3,"Blé tendre, cru",11084,Sableux,False,49,2020
PAR_EXP_310100_2,EXP_310100,Champ rue #2,67.3,"Pois chiche, sec",20042,Limoneux,False,70,2015
PAR_EXP_310100_3,EXP_310100,Champ rue #3,67.3,"Pois chiche, sec",20042,Granitique,False,72,2020
PAR_EXP_310101_1,EXP_310101,Champ rue #1,11.0,"Tomate, crue",20047,Argilo-calcaire,True,95,2019
PAR_EXP_310101_2,EXP_310101,Champ avenue #2,11.0,"Carotte, crue",20008,Granitique,True,70,2015
PAR_EXP_310101_3,EXP_310101,Champ boulevard #3,11.0,"Pomme de terre, crue",20038,Alluvial,True,72,2019
PAR_EXP_310102_1,EXP_310102,Champ avenue #1,59.0,"Raisin de cuve rouge, cru",13012,Alluvial,True,75,2016
PAR_EXP_310102_2,EXP_310102,Champ chemin #2,59.0,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,54,2017
PAR_EXP_310102_3,EXP_310102,Champ rue #3,59.0,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,72,2019
PAR_EXP_310103_1,EXP_310103,Champ chemin #1,68.9,"Pomme de terre, crue",20038,Sableux,True,71,2016
PAR_EXP_310103_2,EXP_310103,Champ chemin #2,68.9,"Tomate, crue",20047,Sableux,True,48,2015
PAR_EXP_310103_3,EXP_310103,Champ chemin #3,68.9,"Pomme de terre, crue",20038,Limoneux,True,65,2020
PAR_EXP_310104_1,EXP_310104,Champ rue #1,63.0,"Pêche, crue",13030,Granitique,True,88,2015
PAR_EXP_310104_2,EXP_310104,Champ boulevard #2,63.0,"Poire, crue",13032,Limoneux,True,65,2018
PAR_EXP_310104_3,EXP_310104,Champ avenue #3,63.0,"Pêche, crue",13030,Alluvial,True,85,2022
PAR_EXP_310105_1,EXP_310105,Champ boulevard #1,30.3,"Poire, crue",13032,Alluvial,True,85,2015
PAR_EXP_310105_2,EXP_310105,Champ rue #2,30.3,"Pomme, crue",13034,Granitique,True,76,2021
PAR_EXP_310105_3,EXP_310105,Champ rue #3,30.3,"Pêche, crue",13030,Alluvial,True,62,2020
PAR_EXP_310106_1,EXP_310106,Champ chemin #1,41.2,"Raisin de cuve rouge, cru",13012,Alluvial,True,34,2021
PAR_EXP_310106_2,EXP_310106,Champ rue #2,41.2,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,37,2016
PAR_EXP_310106_3,EXP_310106,Champ rue #3,41.2,"Raisin de cuve blanc, cru",13013,Limoneux,False,72,2019
PAR_EXP_310107_1,EXP_310107,Champ rue #1,24.1,"Blé tendre, cru",11084,Argilo-calcaire,False,58,2015
PAR_EXP_310107_2,EXP_310107,Champ rue #2,24.1,"Pois chiche, sec",20042,Granitique,False,36,2021
PAR_EXP_310107_3,EXP_310107,Champ chemin #3,24.1,"Maïs grain, cru",11015,Argilo-calcaire,False,39,2019
PAR_EXP_310108_1,EXP_310108,Champ rue #1,23.9,"Raisin de cuve blanc, cru",13013,Sableux,False,72,2023
PAR_EXP_310108_2,EXP_310108,Champ avenue #2,23.9,"Raisin de cuve blanc, cru",13013,Limoneux,False,85,2024
PAR_EXP_310108_3,EXP_310108,Champ avenue #3,23.9,"Raisin de cuve rouge, cru",13012,Limoneux,False,77,2019
PAR_EXP_310109_1,EXP_310109,Champ avenue #1,23.0,"Pois chiche, sec",20042,Limoneux,True,84,2020
PAR_EXP_310109_2,EXP_310109,Champ avenue #2,23.0,"Pois chiche, sec",20042,Alluvial,False,86,2017
PAR_EXP_310109_3,EXP_310109,Champ rue #3,23.0,"Maïs grain, cru",11015,Argilo-calcaire,True,55,2020
PAR_EXP_310110_1,EXP_310110,Champ rue #1,30.3,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,72,2020
PAR_EXP_310110_2,EXP_310110,Champ avenue #2,30.3,"Raisin de cuve blanc, cru",13013,Alluvial,False,62,2024
PAR_EXP_310110_3,EXP_310110,Champ rue #3,30.3,"Raisin de cuve blanc, cru",13013,Granitique,True,36,2021
PAR_EXP_310111_1,EXP_310111,Champ chemin #1,14.4,Graines de tournesol,15011,Granitique,False,95,2024
PAR_EXP_310111_2,EXP_310111,Champ chemin #2,14.4,"Maïs grain, cru",11015,Sableux,False,48,2016
PAR_EXP_310111_3,EXP_310111,Champ rue #3,14.4,"Pois chiche, sec",20042,Granitique,False,61,2015
PAR_EXP_310112_1,EXP_310112,Champ rue #1,81.2,"Pois chiche, sec",20042,Alluvial,False,54,2022
PAR_EXP_310112_2,EXP_310112,Champ chemin #2,81.2,Graines de tournesol,15011,Sableux,False,47,2015
PAR_EXP_310112_3,EXP_310112,Champ boulevard #3,81.2,Graines de tournesol,15011,Limoneux,False,45,2017
PAR_EXP_310113_1,EXP_310113,Champ boulevard #1,22.1,Graines de tournesol,15011,Sableux,True,58,2017
PAR_EXP_310113_2,EXP_310113,Champ boulevard #2,22.1,Graines de tournesol,15011,Granitique,False,33,2020
PAR_EXP_310113_3,EXP_310113,Champ chemin #3,22.1,"Pois chiche, sec",20042,Alluvial,False,51,2022
PAR_EXP_310114_1,EXP_310114,Champ boulevard #1,46.9,"Carotte, crue",20008,Sableux,True,25,2017
PAR_EXP_310114_2,EXP_310114,Champ rue #2,46.9,"Pomme de terre, crue",20038,Argilo-calcaire,True,46,2018
PAR_EXP_310114_3,EXP_310114,Champ avenue #3,46.9,"Tomate, crue",20047,Argilo-calcaire,True,58,2022
PAR_EXP_310115_1,EXP_310115,Champ boulevard #1,91.8,"Poire, crue",13032,Limoneux,True,39,2016
PAR_EXP_310115_2,EXP_310115,Champ avenue #2,91.8,"Pêche, crue",13030,Granitique,True,70,2019
PAR_EXP_310115_3,EXP_310115,Champ rue #3,91.8,"Pomme, crue",13034,Argilo-calcaire,True,52,2019
PAR_EXP_310116_1,EXP_310116,Champ rue #1,58.8,"Raisin de cuve blanc, cru",13013,Alluvial,True,53,2023
PAR_EXP_310116_2,EXP_310116,Champ rue #2,58.8,"Raisin de cuve rouge, cru",13012,Limoneux,True,91,2017
PAR_EXP_310116_3,EXP_310116,Champ rue #3,58.8,"Raisin de cuve rouge, cru",13012,Limoneux,False,73,2015
PAR_EXP_310117_1,EXP_310117,Champ chemin #1,73.8,"Pomme, crue",13034,Argilo-calcaire,True,49,2018
PAR_EXP_310117_2,EXP_310117,Champ chemin #2,73.8,"Pomme, crue",13034,Alluvial,True,59,2017
PAR_EXP_310117_3,EXP_310117,Champ chemin #3,73.8,"Poire, crue",13032,Granitique,True,52,2019
PAR_EXP_310118_1,EXP_310118,Champ boulevard #1,42.2,"Pomme, crue",13034,Argilo-calcaire,True,75,2015
PAR_EXP_310118_2,EXP_310118,Champ rue #2,42.2,"Pêche, crue",13030,Granitique,True,54,2021
PAR_EXP_310118_3,EXP_310118,Champ chemin #3,42.2,"Pomme, crue",13034,Argilo-calcaire,True,87,2019
PAR_EXP_310119_1,EXP_310119,Champ boulevard #1,36.8,"Pêche, crue",13030,Sableux,True,27,2016
PAR_EXP_310119_2,EXP_310119,Champ rue #2,36.8,"Pêche, crue",13030,Argilo-calcaire,True,30,2017
PAR_EXP_310119_3,EXP_310119,Champ boulevard #3,36.8,"Poire, crue",13032,Alluvial,True,75,2015
PAR_EXP_310120_1,EXP_310120,Champ chemin #1,48.8,"Pomme, crue",13034,Sableux,True,59,2016
PAR_EXP_310120_2,EXP_310120,Champ avenue #2,48.8,"Pêche, crue",13030,Argilo-calcaire,True,52,2023
PAR_EXP_310120_3,EXP_310120,Champ rue #3,48.8,"Pêche, crue",13030,Sableux,True,49,2017
PAR_EXP_310121_1,EXP_310121,Champ chemin #1,92.6,"Blé tendre, cru",11084,Argilo-calcaire,True,78,2019
PAR_EXP_310121_2,EXP_310121,Champ rue #2,92.6,"Maïs grain, cru",11015,Limoneux,False,76,2022
PAR_EXP_310121_3,EXP_310121,Champ rue #3,92.6,"Maïs grain, cru",11015,Argilo-calcaire,True,55,2016
PAR_EXP_310122_1,EXP_310122,Champ rue #1,70.3,"Pomme de terre, crue",20038,Granitique,True,28,2015
PAR_EXP_310122_2,EXP_310122,Champ rue #2,70.3,"Tomate, crue",20047,Sableux,True,28,2019
PAR_EXP_310122_3,EXP_310122,Champ chemin #3,70.3,"Carotte, crue",20008,Granitique,True,61,2023
PAR_EXP_310123_1,EXP_310123,Champ chemin #1,90.2,"Blé tendre, cru",11084,Granitique,False,75,2015
PAR_EXP_310123_2,EXP_310123,Champ chemin #2,90.2,"Maïs grain, cru",11015,Limoneux,True,61,2017
PAR_EXP_310123_3,EXP_310123,Champ avenue #3,90.2,Graines de colza,15003,Granitique,False,68,2018
PAR_EXP_310124_1,EXP_310124,Champ rue #1,29.2,"Tomate, crue",20047,Alluvial,True,75,2024
PAR_EXP_310124_2,EXP_310124,Champ chemin #2,29.2,"Pomme de terre, crue",20038,Sableux,True,59,2018
PAR_EXP_310124_3,EXP_310124,Champ avenue #3,29.2,"Pomme de terre, crue",20038,Alluvial,True,55,2021
PAR_EXP_310125_1,EXP_310125,Champ rue #1,104.5,"Pois chiche, sec",20042,Limoneux,True,64,2021
PAR_EXP_310125_2,EXP_310125,Champ boulevard #2,104.5,Graines de colza,15003,Sableux,False,42,2015
PAR_EXP_310125_3,EXP_310125,Champ rue #3,104.5,"Maïs grain, cru",11015,Argilo-calcaire,False,74,2021
PAR_EXP_310126_1,EXP_310126,Champ rue #1,98.1,"Pomme de terre, crue",20038,Argilo-calcaire,True,36,2023
PAR_EXP_310126_2,EXP_310126,Champ rue #2,98.1,"Pomme de terre, crue",20038,Sableux,True,47,2018
PAR_EXP_310126_3,EXP_310126,Champ chemin #3,98.1,"Carotte, crue",20008,Limoneux,True,58,2019
PAR_EXP_310127_1,EXP_310127,Champ avenue #1,31.6,Graines de colza,15003,Alluvial,False,38,2022
PAR_EXP_310127_2,EXP_310127,Champ rue #2,31.6,Graines de tournesol,15011,Sableux,False,50,2018
PAR_EXP_310127_3,EXP_310127,Champ chemin #3,31.6,Graines de colza,15003,Sableux,False,49,2016
PAR_EXP_310128_1,EXP_310128,Champ chemin #1,86.1,"Raisin de cuve rouge, cru",13012,Sableux,True,26,2015
PAR_EXP_310128_2,EXP_310128,Champ rue #2,86.1,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,True,75,2024
PAR_EXP_310128_3,EXP_310128,Champ boulevard #3,86.1,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,63,2015
PAR_EXP_310129_1,EXP_310129,Champ boulevard #1,18.2,"Tomate, crue",20047,Sableux,True,33,2016
PAR_EXP_310129_2,EXP_310129,Champ rue #2,18.2,"Pomme de terre, crue",20038,Limoneux,True,41,2018
PAR_EXP_310129_3,EXP_310129,Champ rue #3,18.2,"Pomme de terre, crue",20038,Limoneux,True,32,2017
PAR_EXP_310130_1,EXP_310130,Champ rue #1,8.3,"Blé tendre, cru",11084,Granitique,True,79,2016
PAR_EXP_310130_2,EXP_310130,Champ rue #2,8.3,Graines de tournesol,15011,Limoneux,False,66,2023
PAR_EXP_310130_3,EXP_310130,Champ boulevard #3,8.3,Graines de colza,15003,Limoneux,True,54,2017
PAR_EXP_310131_1,EXP_310131,Champ rue #1,106.6,"Pêche, crue",13030,Alluvial,True,87,2022
PAR_EXP_310131_2,EXP_310131,Champ rue #2,106.6,"Poire, crue",13032,Limoneux,True,60,2020
PAR_EXP_310131_3,EXP_310131,Champ rue #3,106.6,"Pomme, crue",13034,Granitique,True,65,2015
PAR_EXP_310132_1,EXP_310132,Champ chemin #1,12.2,Graines de tournesol,15011,Argilo-calcaire,False,94,2018
PAR_EXP_310132_2,EXP_310132,Champ rue #2,12.2,"Blé tendre, cru",11084,Granitique,True,71,2016
PAR_EXP_310132_3,EXP_310132,Champ avenue #3,12.2,Graines de colza,15003,Limoneux,False,94,2021
PAR_EXP_310133_1,EXP_310133,Champ avenue #1,33.4,"Pomme, crue",13034,Argilo-calcaire,True,53,2017
PAR_EXP_310133_2,EXP_310133,Champ rue #2,33.4,"Pomme, crue",13034,Argilo-calcaire,True,60,2017
PAR_EXP_310133_3,EXP_310133,Champ chemin #3,33.4,"Pêche, crue",13030,Argilo-calcaire,True,32,2022
PAR_EXP_310134_1,EXP_310134,Champ rue #1,87.8,"Tomate, crue",20047,Limoneux,True,59,2023
PAR_EXP_310134_2,EXP_310134,Champ rue #2,87.8,"Carotte, crue",20008,Alluvial,True,89,2022
PAR_EXP_310134_3,EXP_310134,Champ rue #3,87.8,"Tomate, crue",20047,Sableux,True,83,2021
PAR_EXP_310135_1,EXP_310135,Champ avenue #1,95.7,"Tomate, crue",20047,Granitique,True,75,2023
PAR_EXP_310135_2,EXP_310135,Champ chemin #2,95.7,"Carotte, crue",20008,Sableux,True,35,2020
PAR_EXP_310135_3,EXP_310135,Champ rue #3,95.7,"Tomate, crue",20047,Argilo-calcaire,True,48,2015
PAR_EXP_310136_1,EXP_310136,Champ chemin #1,106.4,"Poire, crue",13032,Sableux,True,51,2021
PAR_EXP_310136_2,EXP_310136,Champ chemin #2,106.4,"Pomme, crue",13034,Argilo-calcaire,True,91,2024
PAR_EXP_310136_3,EXP_310136,Champ avenue #3,106.4,"Pomme, crue",13034,Alluvial,True,76,2017
PAR_EXP_310137_1,EXP_310137,Champ avenue #1,52.3,"Carotte, crue",20008,Sableux,True,28,2020
PAR_EXP_310137_2,EXP_310137,Champ rue #2,52.3,"Pomme de terre, crue",20038,Granitique,True,70,2022
PAR_EXP_310137_3,EXP_310137,Champ avenue #3,52.3,"Pomme de terre, crue",20038,Sableux,True,49,2024
PAR_EXP_310138_1,EXP_310138,Champ boulevard #1,91.4,"Pomme de terre, crue",20038,Alluvial,True,61,2022
PAR_EXP_310138_2,EXP_310138,Champ rue #2,91.4,"Carotte, crue",20008,Alluvial,True,38,2021
PAR_EXP_310138_3,EXP_310138,Champ chemin #3,91.4,"Carotte, crue",20008,Alluvial,True,62,2018
PAR_EXP_310139_1,EXP_310139,Champ chemin #1,18.6,"Pêche, crue",13030,Limoneux,True,40,2017
PAR_EXP_310139_2,EXP_310139,Champ boulevard #2,18.6,"Pêche, crue",13030,Granitique,True,53,2017
PAR_EXP_310139_3,EXP_310139,Champ chemin #3,18.6,"Poire, crue",13032,Argilo-calcaire,True,52,2024
PAR_EXP_310140_1,EXP_310140,Champ rue #1,84.0,"Pêche, crue",13030,Granitique,True,66,2016
PAR_EXP_310140_2,EXP_310140,Champ avenue #2,84.0,"Poire, crue",13032,Sableux,True,84,2016
PAR_EXP_310140_3,EXP_310140,Champ chemin #3,84.0,"Pomme, crue",13034,Argilo-calcaire,True,76,2024
PAR_EXP_310141_1,EXP_310141,Champ avenue #1,23.9,Graines de tournesol,15011,Limoneux,True,91,2016
PAR_EXP_310141_2,EXP_310141,Champ rue #2,23.9,"Blé tendre, cru",11084,Alluvial,True,58,2022
PAR_EXP_310141_3,EXP_310141,Champ avenue #3,23.9,"Blé tendre, cru",11084,Granitique,True,74,2016
PAR_EXP_310142_1,EXP_310142,Champ boulevard #1,92.3,"Pêche, crue",13030,Argilo-calcaire,True,58,2019
PAR_EXP_310142_2,EXP_310142,Champ chemin #2,92.3,"Poire, crue",13032,Granitique,True,38,2018
PAR_EXP_310142_3,EXP_310142,Champ rue #3,92.3,"Pêche, crue",13030,Alluvial,True,48,2017
PAR_EXP_310143_1,EXP_310143,Champ avenue #1,28.4,"Raisin de cuve blanc, cru",13013,Granitique,False,62,2020
PAR_EXP_310143_2,EXP_310143,Champ boulevard #2,28.4,"Raisin de cuve rouge, cru",13012,Alluvial,True,78,2015
PAR_EXP_310143_3,EXP_310143,Champ boulevard #3,28.4,"Raisin de cuve blanc, cru",13013,Granitique,True,45,2024
PAR_EXP_310144_1,EXP_310144,Champ avenue #1,73.2,"Raisin de cuve rouge, cru",13012,Limoneux,False,65,2017
PAR_EXP_310144_2,EXP_310144,Champ boulevard #2,73.2,"Raisin de cuve rouge, cru",13012,Sableux,False,46,2018
PAR_EXP_310144_3,EXP_310144,Champ rue #3,73.2,"Raisin de cuve rouge, cru",13012,Granitique,False,43,2017
PAR_EXP_310145_1,EXP_310145,Champ boulevard #1,96.0,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,False,29,2018
PAR_EXP_310145_2,EXP_310145,Champ avenue #2,96.0,"Raisin de cuve blanc, cru",13013,Limoneux,True,54,2019
PAR_EXP_310145_3,EXP_310145,Champ rue #3,96.0,"Raisin de cuve rouge, cru",13012,Argilo-calcaire,False,58,2021
PAR_EXP_310146_1,EXP_310146,Champ rue #1,85.9,"Raisin de cuve rouge, cru",13012,Granitique,False,74,2017
PAR_EXP_310146_2,EXP_310146,Champ chemin #2,85.9,"Raisin de cuve blanc, cru",13013,Alluvial,False,70,2023
PAR_EXP_310146_3,EXP_310146,Champ rue #3,85.9,"Raisin de cuve rouge, cru",13012,Sableux,True,85,2022
PAR_EXP_310147_1,EXP_310147,Champ rue #1,80.4,"Carotte, crue",20008,Alluvial,True,70,2023
PAR_EXP_310147_2,EXP_310147,Champ rue #2,80.4,"Pomme de terre, crue",20038,Alluvial,True,60,2022
PAR_EXP_310147_3,EXP_310147,Champ rue #3,80.4,"Pomme de terre, crue",20038,Alluvial,True,55,2019
PAR_EXP_310148_1,EXP_310148,Champ rue #1,9.6,"Pomme, crue",13034,Granitique,True,57,2015
PAR_EXP_310148_2,EXP_310148,Champ boulevard #2,9.6,"Poire, crue",13032,Alluvial,True,89,2018
PAR_EXP_310148_3,EXP_310148,Champ rue #3,9.6,"Pêche, crue",13030,Argilo-calcaire,True,63,2023
PAR_EXP_310149_1,EXP_310149,Champ chemin #1,52.3,"Poire, crue",13032,Granitique,True,46,2022
PAR_EXP_310149_2,EXP_310149,Champ avenue #2,52.3,"Poire, crue",13032,Granitique,True,42,2019
PAR_EXP_310149_3,EXP_310149,Champ chemin #3,52.3,"Poire, crue",13032,Alluvial,True,61,2017
PAR_EXP_310150_1,EXP_310150,Champ rue #1,70.1,"Tomate, crue",20047,Alluvial,True,70,2022
PAR_EXP_310150_2,EXP_310150,Champ chemin #2,70.1,"Pomme de terre, crue",20038,Granitique,True,71,2021
PAR_EXP_310150_3,EXP_310150,Champ chemin #3,70.1,"Tomate, crue",20047,Sableux,True,66,2018
PAR_EXP_310151_1,EXP_310151,Champ avenue #1,72.6,"Raisin de cuve rouge, cru",13012,Granitique,True,90,2018
PAR_EXP_310151_2,EXP_310151,Champ avenue #2,72.6,"Raisin de cuve rouge, cru",13012,Granitique,False,75,2016
PAR_EXP_310151_3,EXP_310151,Champ rue #3,72.6,"Raisin de cuve blanc, cru",13013,Granitique,False,79,2017
PAR_EXP_310152_1,EXP_310152,Champ boulevard #1,94.6,"Raisin de cuve blanc, cru",13013,Sableux,False,42,2021
PAR_EXP_310152_2,EXP_310152,Champ rue #2,94.6,"Raisin de cuve rouge, cru",13012,Alluvial,False,58,2024
PAR_EXP_310152_3,EXP_310152,Champ avenue #3,94.6,"Raisin de cuve blanc, cru",13013,Argilo-calcaire,True,74,2016
