id_recolte,id_parcelle,id_exploitation,annee_campagne,quantite_recoltee_tonnes,rendement_ha_tonnes,taux_humidite_pct,score_ef_total_lot,emissions_co2_kg_eq,prix_vente_tonne_eur,statut_commercialisation
REC_PAR_EXP_310011_2_2021,PAR_EXP_310011_2,EXP_310011,2021,186.12,7.92,14.0,0.414,77053.68,298.94,VALORISE_BAS_CARBONE
REC_PAR_EXP_310011_2_2022,PAR_EXP_310011_2,EXP_310011,2022,195.52,8.32,12.4,0.311,60806.72,287.69,VALORISE_BAS_CARBONE
REC_PAR_EXP_310011_2_2023,PAR_EXP_310011_2,EXP_310011,2023,109.75,4.67,13.7,0.206,22608.5,305.16,VALORISE_BAS_CARBONE
REC_PAR_EXP_310011_2_2024,PAR_EXP_310011_2,EXP_310011,2024,177.9,7.57,15.1,0.169,30065.1,234.95,VALORISE_BAS_CARBONE
REC_PAR_EXP_310011_2_2025,PAR_EXP_310011_2,EXP_310011,2025,170.84,7.27,13.5,0.403,68848.52,198.74,VALORISE_BAS_CARBONE
REC_PAR_EXP_310011_3_2021,PAR_EXP_310011_3,EXP_310011,2021,172.02,7.32,14.4,0.306,52638.12,182.61,VALORISE_BAS_CARBONE
REC_PAR_EXP_310011_3_2022,PAR_EXP_310011_3,EXP_310011,2022,178.84,7.61,13.3,0.214,38271.76,192.0,VALORISE_BAS_CARBONE
REC_PAR_EXP_310011_3_2023,PAR_EXP_310011_3,EXP_310011,2023,215.5,9.17,14.8,0.406,87493.0,203.88,VALORISE_BAS_CARBONE
REC_PAR_EXP_310011_3_2024,PAR_EXP_310011_3,EXP_310011,2024,172.02,7.32,12.2,0.382,65711.64,294.86,VALORISE_BAS_CARBONE
REC_PAR_EXP_310011_3_2025,PAR_EXP_310011_3,EXP_310011,2025,178.6,7.6,12.9,0.207,36970.2,281.39,VALORISE_BAS_CARBONE
REC_PAR_EXP_310012_1_2021,PAR_EXP_310012_1,EXP_310012,2021,3472.68,33.65,15.3,0.493,1712031.24,314.89,VENDU_COOPERATIVE
REC_PAR_EXP_310012_1_2022,PAR_EXP_310012_1,EXP_310012,2022,4032.02,39.07,14.9,0.67,2701453.4,241.46,VENDU_COOPERATIVE
REC_PAR_EXP_310012_1_2023,PAR_EXP_310012_1,EXP_310012,2023,4408.7,42.72,14.0,0.609,2684898.3,207.26,VENDU_COOPERATIVE
REC_PAR_EXP_310012_1_2024,PAR_EXP_310012_1,EXP_310012,2024,3533.57,34.24,11.8,0.53,1872792.1,271.7,VENDU_COOPERATIVE
REC_PAR_EXP_310012_1_2025,PAR_EXP_310012_1,EXP_310012,2025,2178.55,21.11,13.8,0.55,1198202.5,273.75,STOCKE_FERME
REC_PAR_EXP_310012_2_2021,PAR_EXP_310012_2,EXP_310012,2021,899.9,8.72,13.5,0.79,710921.0,260.43,STOCKE_FERME
REC_PAR_EXP_310012_2_2022,PAR_EXP_310012_2,EXP_310012,2022,942.22,9.13,14.5,0.808,761313.76,219.24,VENDU_COOPERATIVE
REC_PAR_EXP_310012_2_2023,PAR_EXP_310012_2,EXP_310012,2023,526.32,5.1,13.5,0.613,322634.16,239.24,VENDU_COOPERATIVE
REC_PAR_EXP_310012_2_2024,PAR_EXP_310012_2,EXP_310012,2024,655.32,6.35,14.3,0.693,454136.76,204.47,VENDU_COOPERATIVE
REC_PAR_EXP_310012_2_2025,PAR_EXP_310012_2,EXP_310012,2025,687.31,6.66,13.0,0.695,477680.45,181.65,VENDU_COOPERATIVE
REC_PAR_EXP_310012_3_2021,PAR_EXP_310012_3,EXP_310012,2021,3657.41,35.44,14.6,0.653,2388288.73,235.36,STOCKE_FERME
REC_PAR_EXP_310012_3_2022,PAR_EXP_310012_3,EXP_310012,2022,4435.54,42.98,13.2,0.724,3211330.96,252.93,STOCKE_FERME
REC_PAR_EXP_310012_3_2023,PAR_EXP_310012_3,EXP_310012,2023,1864.82,18.07,15.3,0.362,675064.84,281.89,STOCKE_FERME
REC_PAR_EXP_310012_3_2024,PAR_EXP_310012_3,EXP_310012,2024,3624.38,35.12,11.9,0.39,1413508.2,203.37,VENDU_COOPERATIVE
REC_PAR_EXP_310012_3_2025,PAR_EXP_310012_3,EXP_310012,2025,4428.31,42.91,13.6,0.587,2599417.97,187.54,STOCKE_FERME
REC_PAR_EXP_310013_1_2021,PAR_EXP_310013_1,EXP_310013,2021,4659.24,44.93,11.8,0.582,2711677.68,290.8,STOCKE_FERME
REC_PAR_EXP_310013_1_2022,PAR_EXP_310013_1,EXP_310013,2022,3813.05,36.77,11.8,0.423,1612920.15,217.31,STOCKE_FERME
REC_PAR_EXP_310013_1_2023,PAR_EXP_310013_1,EXP_310013,2023,2852.79,27.51,14.8,0.446,1272344.34,297.82,STOCKE_FERME
REC_PAR_EXP_310013_1_2024,PAR_EXP_310013_1,EXP_310013,2024,1661.27,16.02,12.5,0.734,1219372.18,214.85,STOCKE_FERME
REC_PAR_EXP_310013_1_2025,PAR_EXP_310013_1,EXP_310013,2025,4647.83,44.82,13.6,0.45,2091523.5,282.95,VENDU_COOPERATIVE
REC_PAR_EXP_310013_2_2021,PAR_EXP_310013_2,EXP_310013,2021,865.89,8.35,14.0,0.445,385321.05,275.65,VENDU_COOPERATIVE
REC_PAR_EXP_310013_2_2022,PAR_EXP_310013_2,EXP_310013,2022,624.27,6.02,11.7,0.67,418260.9,195.46,VENDU_COOPERATIVE
REC_PAR_EXP_310013_2_2023,PAR_EXP_310013_2,EXP_310013,2023,923.97,8.91,13.4,0.439,405622.83,184.38,VENDU_COOPERATIVE
REC_PAR_EXP_310013_2_2024,PAR_EXP_310013_2,EXP_310013,2024,514.35,4.96,13.6,0.636,327126.6,297.08,STOCKE_FERME
REC_PAR_EXP_310013_2_2025,PAR_EXP_310013_2,EXP_310013,2025,808.86,7.8,11.6,0.478,386635.08,231.29,VENDU_COOPERATIVE
REC_PAR_EXP_310013_3_2021,PAR_EXP_310013_3,EXP_310013,2021,596.27,5.75,14.7,0.795,474034.65,214.98,STOCKE_FERME
REC_PAR_EXP_310013_3_2022,PAR_EXP_310013_3,EXP_310013,2022,511.24,4.93,14.4,0.55,281182.0,308.5,VENDU_COOPERATIVE
REC_PAR_EXP_310013_3_2023,PAR_EXP_310013_3,EXP_310013,2023,853.45,8.23,13.9,0.436,372104.2,295.6,VENDU_COOPERATIVE
REC_PAR_EXP_310013_3_2024,PAR_EXP_310013_3,EXP_310013,2024,612.87,5.91,14.6,0.715,438202.05,260.68,VENDU_COOPERATIVE
REC_PAR_EXP_310013_3_2025,PAR_EXP_310013_3,EXP_310013,2025,915.67,8.83,13.2,0.517,473401.39,303.17,STOCKE_FERME
REC_PAR_EXP_310014_1_2021,PAR_EXP_310014_1,EXP_310014,2021,1503.78,14.2,15.0,0.338,508277.64,272.82,STOCKE_FERME
REC_PAR_EXP_310014_1_2022,PAR_EXP_310014_1,EXP_310014,2022,1337.52,12.63,15.4,0.406,543033.12,270.92,VENDU_COOPERATIVE
REC_PAR_EXP_310014_1_2023,PAR_EXP_310014_1,EXP_310014,2023,3047.8,28.78,15.0,0.354,1078921.2,306.54,STOCKE_FERME
REC_PAR_EXP_310014_1_2024,PAR_EXP_310014_1,EXP_310014,2024,3128.29,29.54,13.7,0.182,569348.78,250.09,STOCKE_FERME
REC_PAR_EXP_310014_1_2025,PAR_EXP_310014_1,EXP_310014,2025,3760.51,35.51,12.8,0.133,500147.83,309.12,STOCKE_FERME
REC_PAR_EXP_310014_2_2021,PAR_EXP_310014_2,EXP_310014,2021,1913.61,18.07,12.3,0.248,474575.28,246.34,VENDU_COOPERATIVE
REC_PAR_EXP_310014_2_2022,PAR_EXP_310014_2,EXP_310014,2022,1383.05,13.06,15.3,0.372,514494.6,182.1,STOCKE_FERME
REC_PAR_EXP_310014_2_2023,PAR_EXP_310014_2,EXP_310014,2023,2048.11,19.34,11.8,0.342,700453.62,208.4,VENDU_COOPERATIVE
REC_PAR_EXP_310014_2_2024,PAR_EXP_310014_2,EXP_310014,2024,4510.28,42.59,14.3,0.445,2007074.6,301.4,STOCKE_FERME
REC_PAR_EXP_310014_2_2025,PAR_EXP_310014_2,EXP_310014,2025,4299.54,40.6,13.9,0.413,1775710.02,239.86,VENDU_COOPERATIVE
REC_PAR_EXP_310014_3_2021,PAR_EXP_310014_3,EXP_310014,2021,3945.83,37.26,13.7,0.124,489282.92,249.67,STOCKE_FERME
REC_PAR_EXP_310014_3_2022,PAR_EXP_310014_3,EXP_310014,2022,1290.92,12.19,13.3,0.411,530568.12,213.3,STOCKE_FERME
REC_PAR_EXP_310014_3_2023,PAR_EXP_310014_3,EXP_310014,2023,2814.82,26.58,14.0,0.318,895112.76,180.92,STOCKE_FERME
REC_PAR_EXP_310014_3_2024,PAR_EXP_310014_3,EXP_310014,2024,3219.36,30.4,11.7,0.392,1261989.12,186.85,VENDU_COOPERATIVE
REC_PAR_EXP_310014_3_2025,PAR_EXP_310014_3,EXP_310014,2025,2490.77,23.52,12.8,0.168,418449.36,184.54,STOCKE_FERME
REC_PAR_EXP_310015_1_2021,PAR_EXP_310015_1,EXP_310015,2021,2057.17,38.38,12.6,0.794,1633392.98,229.5,VENDU_COOPERATIVE
REC_PAR_EXP_310015_1_2022,PAR_EXP_310015_1,EXP_310015,2022,698.41,13.03,13.8,0.842,588061.22,267.71,VENDU_COOPERATIVE
REC_PAR_EXP_310015_1_2023,PAR_EXP_310015_1,EXP_310015,2023,1332.5,24.86,14.3,0.648,863460.0,301.04,STOCKE_FERME
REC_PAR_EXP_310015_1_2024,PAR_EXP_310015_1,EXP_310015,2024,1199.57,22.38,15.0,0.366,439042.62,237.94,STOCKE_FERME
REC_PAR_EXP_310015_1_2025,PAR_EXP_310015_1,EXP_310015,2025,1300.34,24.26,12.2,0.765,994760.1,222.37,STOCKE_FERME
REC_PAR_EXP_310015_2_2021,PAR_EXP_310015_2,EXP_310015,2021,2080.75,38.82,12.7,0.81,1685407.5,245.56,STOCKE_FERME
REC_PAR_EXP_310015_2_2022,PAR_EXP_310015_2,EXP_310015,2022,1783.27,33.27,12.1,0.733,1307136.91,245.88,VENDU_COOPERATIVE
REC_PAR_EXP_310015_2_2023,PAR_EXP_310015_2,EXP_310015,2023,2227.62,41.56,14.3,0.479,1067029.98,230.88,VENDU_COOPERATIVE
REC_PAR_EXP_310015_2_2024,PAR_EXP_310015_2,EXP_310015,2024,1819.72,33.95,13.5,0.744,1353871.68,303.54,STOCKE_FERME
REC_PAR_EXP_310015_2_2025,PAR_EXP_310015_2,EXP_310015,2025,758.98,14.16,12.6,0.406,308145.88,247.01,VENDU_COOPERATIVE
REC_PAR_EXP_310015_3_2021,PAR_EXP_310015_3,EXP_310015,2021,1885.11,35.17,13.1,0.547,1031155.17,224.54,STOCKE_FERME
REC_PAR_EXP_310015_3_2022,PAR_EXP_310015_3,EXP_310015,2022,1412.9,26.36,12.3,0.456,644282.4,204.28,VENDU_COOPERATIVE
REC_PAR_EXP_310015_3_2023,PAR_EXP_310015_3,EXP_310015,2023,1323.38,24.69,12.7,0.812,1074584.56,297.59,VENDU_COOPERATIVE
REC_PAR_EXP_310015_3_2024,PAR_EXP_310015_3,EXP_310015,2024,2186.88,40.8,12.1,0.413,903181.44,181.62,VENDU_COOPERATIVE
REC_PAR_EXP_310015_3_2025,PAR_EXP_310015_3,EXP_310015,2025,2208.32,41.2,11.8,0.679,1499449.28,316.5,VENDU_COOPERATIVE
REC_PAR_EXP_310016_1_2021,PAR_EXP_310016_1,EXP_310016,2021,1222.64,35.96,11.7,0.175,213962.0,260.89,STOCKE_FERME
REC_PAR_EXP_310016_1_2022,PAR_EXP_310016_1,EXP_310016,2022,704.82,20.73,13.1,0.39,274879.8,187.35,STOCKE_FERME
REC_PAR_EXP_310016_1_2023,PAR_EXP_310016_1,EXP_310016,2023,746.3,21.95,13.0,0.366,273145.8,285.34,VENDU_COOPERATIVE
REC_PAR_EXP_310016_1_2024,PAR_EXP_310016_1,EXP_310016,2024,1199.86,35.29,11.5,0.277,332361.22,200.32,STOCKE_FERME
REC_PAR_EXP_310016_1_2025,PAR_EXP_310016_1,EXP_310016,2025,1448.4,42.6,11.9,0.268,388171.2,274.99,VENDU_COOPERATIVE
REC_PAR_EXP_310016_2_2021,PAR_EXP_310016_2,EXP_310016,2021,486.88,14.32,15.1,0.36,175276.8,288.81,VENDU_COOPERATIVE
REC_PAR_EXP_310016_2_2022,PAR_EXP_310016_2,EXP_310016,2022,574.94,16.91,12.6,0.331,190305.14,310.61,STOCKE_FERME
REC_PAR_EXP_310016_2_2023,PAR_EXP_310016_2,EXP_310016,2023,1193.4,35.1,13.4,0.419,500034.6,260.45,STOCKE_FERME
REC_PAR_EXP_310016_2_2024,PAR_EXP_310016_2,EXP_310016,2024,861.22,25.33,13.7,0.36,310039.2,293.72,VENDU_COOPERATIVE
REC_PAR_EXP_310016_2_2025,PAR_EXP_310016_2,EXP_310016,2025,411.74,12.11,12.0,0.435,179106.9,294.52,STOCKE_FERME
REC_PAR_EXP_310016_3_2021,PAR_EXP_310016_3,EXP_310016,2021,768.74,22.61,13.9,0.438,336708.12,209.85,VENDU_COOPERATIVE
REC_PAR_EXP_310016_3_2022,PAR_EXP_310016_3,EXP_310016,2022,784.38,23.07,12.2,0.16,125500.8,199.77,STOCKE_FERME
REC_PAR_EXP_310016_3_2023,PAR_EXP_310016_3,EXP_310016,2023,823.14,24.21,12.0,0.174,143226.36,214.11,VENDU_COOPERATIVE
REC_PAR_EXP_310016_3_2024,PAR_EXP_310016_3,EXP_310016,2024,1295.4,38.1,11.6,0.329,426186.6,232.66,VENDU_COOPERATIVE
REC_PAR_EXP_310016_3_2025,PAR_EXP_310016_3,EXP_310016,2025,954.38,28.07,14.3,0.122,116434.36,205.12,VENDU_COOPERATIVE
REC_PAR_EXP_310017_1_2021,PAR_EXP_310017_1,EXP_310017,2021,534.49,21.21,12.5,0.361,192950.89,283.07,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_1_2022,PAR_EXP_310017_1,EXP_310017,2022,574.56,22.8,13.9,0.311,178688.16,304.86,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_1_2023,PAR_EXP_310017_1,EXP_310017,2023,426.38,16.92,15.4,0.309,131751.42,180.71,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_1_2024,PAR_EXP_310017_1,EXP_310017,2024,335.66,13.32,11.6,0.275,92306.5,287.6,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_1_2025,PAR_EXP_310017_1,EXP_310017,2025,744.16,29.53,14.8,0.278,206876.48,291.72,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_2_2021,PAR_EXP_310017_2,EXP_310017,2021,374.98,14.88,15.3,0.249,93370.02,205.03,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_2_2022,PAR_EXP_310017_2,EXP_310017,2022,366.41,14.54,12.1,0.174,63755.34,195.68,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_2_2023,PAR_EXP_310017_2,EXP_310017,2023,427.64,16.97,11.6,0.187,79968.68,313.29,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_2_2024,PAR_EXP_310017_2,EXP_310017,2024,648.9,25.75,13.4,0.345,223870.5,310.44,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_2_2025,PAR_EXP_310017_2,EXP_310017,2025,651.67,25.86,12.3,0.363,236556.21,183.01,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_3_2021,PAR_EXP_310017_3,EXP_310017,2021,808.16,32.07,14.6,0.184,148701.44,253.7,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_3_2022,PAR_EXP_310017_3,EXP_310017,2022,940.21,37.31,14.9,0.185,173938.85,191.7,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_3_2023,PAR_EXP_310017_3,EXP_310017,2023,865.37,34.34,13.1,0.436,377301.32,316.62,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_3_2024,PAR_EXP_310017_3,EXP_310017,2024,710.39,28.19,11.7,0.319,226614.41,251.62,VALORISE_BAS_CARBONE
REC_PAR_EXP_310017_3_2025,PAR_EXP_310017_3,EXP_310017,2025,856.8,34.0,13.2,0.251,215056.8,280.23,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_1_2021,PAR_EXP_310018_1,EXP_310018,2021,675.84,25.6,12.4,0.424,286556.16,202.82,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_1_2022,PAR_EXP_310018_1,EXP_310018,2022,755.3,28.61,13.7,0.394,297588.2,291.31,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_1_2023,PAR_EXP_310018_1,EXP_310018,2023,917.66,34.76,14.4,0.434,398264.44,298.45,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_1_2024,PAR_EXP_310018_1,EXP_310018,2024,928.49,35.17,15.2,0.385,357468.65,238.43,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_1_2025,PAR_EXP_310018_1,EXP_310018,2025,418.44,15.85,12.9,0.163,68205.72,182.43,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_2_2021,PAR_EXP_310018_2,EXP_310018,2021,602.71,22.83,13.9,0.158,95228.18,219.71,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_2_2022,PAR_EXP_310018_2,EXP_310018,2022,588.72,22.3,13.7,0.442,260214.24,242.15,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_2_2023,PAR_EXP_310018_2,EXP_310018,2023,569.98,21.59,11.8,0.402,229131.96,206.43,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_2_2024,PAR_EXP_310018_2,EXP_310018,2024,1049.4,39.75,12.2,0.277,290683.8,275.08,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_2_2025,PAR_EXP_310018_2,EXP_310018,2025,1186.94,44.96,13.3,0.282,334717.08,194.72,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_3_2021,PAR_EXP_310018_3,EXP_310018,2021,365.38,13.84,13.0,0.207,75633.66,262.75,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_3_2022,PAR_EXP_310018_3,EXP_310018,2022,906.05,34.32,11.7,0.373,337956.65,219.82,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_3_2023,PAR_EXP_310018_3,EXP_310018,2023,831.34,31.49,14.7,0.162,134677.08,231.3,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_3_2024,PAR_EXP_310018_3,EXP_310018,2024,825.53,31.27,13.0,0.373,307922.69,267.52,VALORISE_BAS_CARBONE
REC_PAR_EXP_310018_3_2025,PAR_EXP_310018_3,EXP_310018,2025,689.83,26.13,11.7,0.447,308354.01,237.67,VALORISE_BAS_CARBONE
REC_PAR_EXP_310019_1_2021,PAR_EXP_310019_1,EXP_310019,2021,3558.07,38.3,13.2,0.505,1796825.35,247.95,STOCKE_FERME
REC_PAR_EXP_310019_1_2022,PAR_EXP_310019_1,EXP_310019,2022,3891.58,41.89,12.5,0.451,1755102.58,218.18,VENDU_COOPERATIVE
REC_PAR_EXP_310019_1_2023,PAR_EXP_310019_1,EXP_310019,2023,3578.51,38.52,15.4,0.679,2429808.29,204.64,VENDU_COOPERATIVE
REC_PAR_EXP_310019_1_2024,PAR_EXP_310019_1,EXP_310019,2024,2603.99,28.03,12.8,0.36,937436.4,300.34,VENDU_COOPERATIVE
REC_PAR_EXP_310019_1_2025,PAR_EXP_310019_1,EXP_310019,2025,2028.01,21.83,14.2,0.382,774699.82,313.71,STOCKE_FERME
REC_PAR_EXP_310019_2_2021,PAR_EXP_310019_2,EXP_310019,2021,3954.75,42.57,14.8,0.516,2040651.0,239.13,VENDU_COOPERATIVE
REC_PAR_EXP_310019_2_2022,PAR_EXP_310019_2,EXP_310019,2022,3256.14,35.05,13.3,0.603,1963452.42,229.26,STOCKE_FERME
REC_PAR_EXP_310019_2_2023,PAR_EXP_310019_2,EXP_310019,2023,1198.41,12.9,14.7,0.376,450602.16,269.82,STOCKE_FERME
REC_PAR_EXP_310019_2_2024,PAR_EXP_310019_2,EXP_310019,2024,1531.92,16.49,13.8,0.55,842556.0,267.96,STOCKE_FERME
REC_PAR_EXP_310019_2_2025,PAR_EXP_310019_2,EXP_310019,2025,1454.81,15.66,14.9,0.475,691034.75,279.9,VENDU_COOPERATIVE
REC_PAR_EXP_310019_3_2021,PAR_EXP_310019_3,EXP_310019,2021,1131.52,12.18,14.2,0.602,681175.04,233.33,STOCKE_FERME
REC_PAR_EXP_310019_3_2022,PAR_EXP_310019_3,EXP_310019,2022,1519.84,16.36,12.5,0.796,1209792.64,185.76,VENDU_COOPERATIVE
REC_PAR_EXP_310019_3_2023,PAR_EXP_310019_3,EXP_310019,2023,2658.8,28.62,11.9,0.815,2166922.0,302.91,VENDU_COOPERATIVE
REC_PAR_EXP_310019_3_2024,PAR_EXP_310019_3,EXP_310019,2024,3292.38,35.44,11.7,0.566,1863487.08,216.46,STOCKE_FERME
REC_PAR_EXP_310019_3_2025,PAR_EXP_310019_3,EXP_310019,2025,1506.84,16.22,15.2,0.786,1184376.24,296.87,STOCKE_FERME
REC_PAR_EXP_310020_1_2021,PAR_EXP_310020_1,EXP_310020,2021,615.33,23.85,13.5,0.398,244901.34,231.44,VENDU_COOPERATIVE
REC_PAR_EXP_310020_1_2022,PAR_EXP_310020_1,EXP_310020,2022,1063.48,41.22,11.9,0.588,625326.24,258.83,STOCKE_FERME
REC_PAR_EXP_310020_1_2023,PAR_EXP_310020_1,EXP_310020,2023,669.25,25.94,11.9,0.534,357379.5,206.09,STOCKE_FERME
REC_PAR_EXP_310020_1_2024,PAR_EXP_310020_1,EXP_310020,2024,746.65,28.94,15.2,0.837,624946.05,274.7,VENDU_COOPERATIVE
REC_PAR_EXP_310020_1_2025,PAR_EXP_310020_1,EXP_310020,2025,758.52,29.4,13.2,0.674,511242.48,191.76,STOCKE_FERME
REC_PAR_EXP_310020_2_2021,PAR_EXP_310020_2,EXP_310020,2021,173.38,6.72,12.7,0.78,135236.4,261.93,VENDU_COOPERATIVE
REC_PAR_EXP_310020_2_2022,PAR_EXP_310020_2,EXP_310020,2022,216.72,8.4,14.0,0.546,118329.12,226.74,VENDU_COOPERATIVE
REC_PAR_EXP_310020_2_2023,PAR_EXP_310020_2,EXP_310020,2023,202.53,7.85,11.6,0.84,170125.2,298.81,STOCKE_FERME
REC_PAR_EXP_310020_2_2024,PAR_EXP_310020_2,EXP_310020,2024,164.6,6.38,12.4,0.607,99912.2,281.45,STOCKE_FERME
REC_PAR_EXP_310020_2_2025,PAR_EXP_310020_2,EXP_310020,2025,123.58,4.79,12.6,0.36,44488.8,260.7,VENDU_COOPERATIVE
REC_PAR_EXP_310020_3_2021,PAR_EXP_310020_3,EXP_310020,2021,204.34,7.92,14.4,0.704,143855.36,286.68,STOCKE_FERME
REC_PAR_EXP_310020_3_2022,PAR_EXP_310020_3,EXP_310020,2022,128.23,4.97,12.0,0.674,86427.02,226.85,VENDU_COOPERATIVE
REC_PAR_EXP_310020_3_2023,PAR_EXP_310020_3,EXP_310020,2023,140.61,5.45,12.5,0.835,117409.35,287.69,VENDU_COOPERATIVE
REC_PAR_EXP_310020_3_2024,PAR_EXP_310020_3,EXP_310020,2024,214.14,8.3,12.6,0.521,111566.94,250.7,VENDU_COOPERATIVE
REC_PAR_EXP_310020_3_2025,PAR_EXP_310020_3,EXP_310020,2025,202.79,7.86,12.1,0.558,113156.82,268.12,VENDU_COOPERATIVE
REC_PAR_EXP_310021_1_2021,PAR_EXP_310021_1,EXP_310021,2021,1249.98,15.47,13.3,0.608,759987.84,206.96,STOCKE_FERME
REC_PAR_EXP_310021_1_2022,PAR_EXP_310021_1,EXP_310021,2022,1360.67,16.84,11.7,0.563,766057.21,237.69,VENDU_COOPERATIVE
REC_PAR_EXP_310021_1_2023,PAR_EXP_310021_1,EXP_310021,2023,3338.66,41.32,14.2,0.588,1963132.08,242.46,STOCKE_FERME
REC_PAR_EXP_310021_1_2024,PAR_EXP_310021_1,EXP_310021,2024,2043.43,25.29,13.8,0.629,1285317.47,289.04,STOCKE_FERME
REC_PAR_EXP_310021_1_2025,PAR_EXP_310021_1,EXP_310021,2025,2666.4,33.0,14.4,0.848,2261107.2,276.46,STOCKE_FERME
REC_PAR_EXP_310021_2_2021,PAR_EXP_310021_2,EXP_310021,2021,2724.58,33.72,14.6,0.616,1678341.28,314.73,STOCKE_FERME
REC_PAR_EXP_310021_2_2022,PAR_EXP_310021_2,EXP_310021,2022,1623.27,20.09,11.8,0.703,1141158.81,304.27,STOCKE_FERME
REC_PAR_EXP_310021_2_2023,PAR_EXP_310021_2,EXP_310021,2023,2392.49,29.61,14.9,0.51,1220169.9,262.45,STOCKE_FERME
REC_PAR_EXP_310021_2_2024,PAR_EXP_310021_2,EXP_310021,2024,1031.82,12.77,13.0,0.569,587105.58,238.09,STOCKE_FERME
REC_PAR_EXP_310021_2_2025,PAR_EXP_310021_2,EXP_310021,2025,1212.0,15.0,12.1,0.84,1018080.0,255.85,STOCKE_FERME
REC_PAR_EXP_310021_3_2021,PAR_EXP_310021_3,EXP_310021,2021,3581.86,44.33,12.9,0.704,2521629.44,218.22,STOCKE_FERME
REC_PAR_EXP_310021_3_2022,PAR_EXP_310021_3,EXP_310021,2022,2195.34,27.17,14.1,0.65,1426971.0,182.22,VENDU_COOPERATIVE
REC_PAR_EXP_310021_3_2023,PAR_EXP_310021_3,EXP_310021,2023,975.26,12.07,13.2,0.588,573452.88,306.2,VENDU_COOPERATIVE
REC_PAR_EXP_310021_3_2024,PAR_EXP_310021_3,EXP_310021,2024,3356.43,41.54,14.6,0.702,2356213.86,286.75,VENDU_COOPERATIVE
REC_PAR_EXP_310021_3_2025,PAR_EXP_310021_3,EXP_310021,2025,2700.34,33.42,14.2,0.389,1050432.26,184.33,STOCKE_FERME
REC_PAR_EXP_310022_1_2021,PAR_EXP_310022_1,EXP_310022,2021,231.57,8.36,14.6,0.291,67386.87,213.14,VENDU_COOPERATIVE
REC_PAR_EXP_310022_1_2022,PAR_EXP_310022_1,EXP_310022,2022,205.26,7.41,11.8,0.372,76356.72,267.55,VENDU_COOPERATIVE
REC_PAR_EXP_310022_1_2023,PAR_EXP_310022_1,EXP_310022,2023,132.68,4.79,14.6,0.131,17381.08,223.86,VENDU_COOPERATIVE
REC_PAR_EXP_310022_1_2024,PAR_EXP_310022_1,EXP_310022,2024,132.68,4.79,11.8,0.385,51081.8,187.67,STOCKE_FERME
REC_PAR_EXP_310022_1_2025,PAR_EXP_310022_1,EXP_310022,2025,212.74,7.68,13.1,0.305,64885.7,221.29,STOCKE_FERME
REC_PAR_EXP_310022_2_2021,PAR_EXP_310022_2,EXP_310022,2021,341.54,12.33,12.7,0.238,81286.52,257.66,VENDU_COOPERATIVE
REC_PAR_EXP_310022_2_2022,PAR_EXP_310022_2,EXP_310022,2022,510.23,18.42,15.4,0.313,159701.99,287.17,VENDU_COOPERATIVE
REC_PAR_EXP_310022_2_2023,PAR_EXP_310022_2,EXP_310022,2023,514.39,18.57,14.4,0.214,110079.46,210.65,STOCKE_FERME
REC_PAR_EXP_310022_2_2024,PAR_EXP_310022_2,EXP_310022,2024,642.92,23.21,12.2,0.303,194804.76,205.0,VENDU_COOPERATIVE
REC_PAR_EXP_310022_2_2025,PAR_EXP_310022_2,EXP_310022,2025,571.73,20.64,13.0,0.153,87474.69,296.4,VENDU_COOPERATIVE
REC_PAR_EXP_310022_3_2021,PAR_EXP_310022_3,EXP_310022,2021,736.27,26.58,12.7,0.208,153144.16,190.62,VENDU_COOPERATIVE
REC_PAR_EXP_310022_3_2022,PAR_EXP_310022_3,EXP_310022,2022,791.11,28.56,15.2,0.3,237333.0,190.94,STOCKE_FERME
