id_bilan,id_exploitation,annee_exercice,bilan_co2_tonnes_evitees,montant_subvention_pac_eur,montant_credits_carbone_eur,label_obtenu
BIL_EXP_310097_2023,EXP_310097,2023,958.59,78548.89,43136.55,LABEL_BAS_CARBONE
BIL_EXP_310097_2024,EXP_310097,2024,924.11,110156.21,41584.95,LABEL_BAS_CARBONE
BIL_EXP_310097_2025,EXP_310097,2025,520.89,116795.48,23440.05,LABEL_BAS_CARBONE
BIL_EXP_310098_2023,EXP_310098,2023,898.46,103389.37,40430.7,LABEL_BAS_CARBONE
BIL_EXP_310098_2024,EXP_310098,2024,984.94,100997.11,44322.3,LABEL_BAS_CARBONE
BIL_EXP_310098_2025,EXP_310098,2025,589.46,114921.46,26525.7,LABEL_BAS_CARBONE
BIL_EXP_310099_2023,EXP_310099,2023,1019.15,102432.72,45861.75,Bio / Agriculture Biologique
BIL_EXP_310099_2024,EXP_310099,2024,693.17,67494.78,31192.65,Bio / Agriculture Biologique
BIL_EXP_310099_2025,EXP_310099,2025,530.94,104896.88,23892.3,Bio / Agriculture Biologique
BIL_EXP_310100_2023,EXP_310100,2023,0.0,60799.75,0.0,AUCUN
BIL_EXP_310100_2024,EXP_310100,2024,0.0,63560.24,0.0,AUCUN
BIL_EXP_310100_2025,EXP_310100,2025,0.0,65726.75,0.0,AUCUN
BIL_EXP_310101_2023,EXP_310101,2023,104.53,8900.9,4703.85,LABEL_BAS_CARBONE
BIL_EXP_310101_2024,EXP_310101,2024,81.71,9027.77,3676.95,LABEL_BAS_CARBONE
BIL_EXP_310101_2025,EXP_310101,2025,105.12,11146.66,4730.4,LABEL_BAS_CARBONE
BIL_EXP_310102_2023,EXP_310102,2023,548.13,48822.39,24665.85,Conversion Bio
BIL_EXP_310102_2024,EXP_310102,2024,464.32,66705.51,20894.4,Conversion Bio
BIL_EXP_310102_2025,EXP_310102,2025,613.16,49109.02,27592.2,Conversion Bio
BIL_EXP_310103_2023,EXP_310103,2023,711.32,69006.76,32009.4,Conversion Bio
BIL_EXP_310103_2024,EXP_310103,2024,279.92,75643.73,12596.4,Conversion Bio
BIL_EXP_310103_2025,EXP_310103,2025,589.9,66048.21,26545.5,Conversion Bio
BIL_EXP_310104_2023,EXP_310104,2023,601.81,70022.64,27081.45,HVE - Haute Valeur Environnementale
BIL_EXP_310104_2024,EXP_310104,2024,389.17,66096.61,17512.65,HVE - Haute Valeur Environnementale
BIL_EXP_310104_2025,EXP_310104,2025,581.64,53071.56,26173.8,HVE - Haute Valeur Environnementale
BIL_EXP_310105_2023,EXP_310105,2023,112.42,27876.72,5058.9,HVE - Haute Valeur Environnementale
BIL_EXP_310105_2024,EXP_310105,2024,196.64,20934.37,8848.8,HVE - Haute Valeur Environnementale
BIL_EXP_310105_2025,EXP_310105,2025,206.76,32434.5,9304.2,HVE - Haute Valeur Environnementale
BIL_EXP_310106_2023,EXP_310106,2023,0.0,39846.64,0.0,AUCUN
BIL_EXP_310106_2024,EXP_310106,2024,0.0,41821.18,0.0,AUCUN
BIL_EXP_310106_2025,EXP_310106,2025,0.0,36829.38,0.0,AUCUN
BIL_EXP_310107_2023,EXP_310107,2023,0.0,15833.75,0.0,AUCUN
BIL_EXP_310107_2024,EXP_310107,2024,0.0,18062.44,0.0,AUCUN
BIL_EXP_310107_2025,EXP_310107,2025,0.0,20155.96,0.0,AUCUN
BIL_EXP_310108_2023,EXP_310108,2023,140.24,21900.17,6310.8,Conversion Bio
BIL_EXP_310108_2024,EXP_310108,2024,95.74,23212.56,4308.3,Conversion Bio
BIL_EXP_310108_2025,EXP_310108,2025,104.58,17474.02,4706.1,Conversion Bio
BIL_EXP_310109_2023,EXP_310109,2023,85.08,21019.08,3828.6,HVE - Haute Valeur Environnementale
BIL_EXP_310109_2024,EXP_310109,2024,95.1,25976.05,4279.5,HVE - Haute Valeur Environnementale
BIL_EXP_310109_2025,EXP_310109,2025,176.22,25712.6,7929.9,HVE - Haute Valeur Environnementale
BIL_EXP_310110_2023,EXP_310110,2023,0.0,28929.58,0.0,AUCUN
BIL_EXP_310110_2024,EXP_310110,2024,0.0,30730.38,0.0,AUCUN
BIL_EXP_310110_2025,EXP_310110,2025,0.0,30131.3,0.0,AUCUN
BIL_EXP_310111_2023,EXP_310111,2023,108.92,15426.42,4901.4,LABEL_BAS_CARBONE
BIL_EXP_310111_2024,EXP_310111,2024,159.86,14984.52,7193.7,LABEL_BAS_CARBONE
BIL_EXP_310111_2025,EXP_310111,2025,146.62,9457.45,6597.9,LABEL_BAS_CARBONE
BIL_EXP_310112_2023,EXP_310112,2023,0.0,82383.97,0.0,AUCUN
BIL_EXP_310112_2024,EXP_310112,2024,0.0,79569.52,0.0,AUCUN
BIL_EXP_310112_2025,EXP_310112,2025,0.0,63262.23,0.0,AUCUN
BIL_EXP_310113_2023,EXP_310113,2023,0.0,14180.12,0.0,AUCUN
BIL_EXP_310113_2024,EXP_310113,2024,0.0,16081.39,0.0,AUCUN
BIL_EXP_310113_2025,EXP_310113,2025,0.0,20125.09,0.0,AUCUN
BIL_EXP_310114_2023,EXP_310114,2023,0.0,50754.92,0.0,AUCUN
BIL_EXP_310114_2024,EXP_310114,2024,0.0,45744.42,0.0,AUCUN
BIL_EXP_310114_2025,EXP_310114,2025,0.0,53202.5,0.0,AUCUN
BIL_EXP_310115_2023,EXP_310115,2023,0.0,91625.83,0.0,AUCUN
BIL_EXP_310115_2024,EXP_310115,2024,0.0,101048.61,0.0,AUCUN
BIL_EXP_310115_2025,EXP_310115,2025,0.0,87654.12,0.0,AUCUN
BIL_EXP_310116_2023,EXP_310116,2023,346.52,42581.12,15593.4,Bio / Agriculture Biologique
BIL_EXP_310116_2024,EXP_310116,2024,656.07,44824.45,29523.15,Bio / Agriculture Biologique
BIL_EXP_310116_2025,EXP_310116,2025,636.27,56079.83,28632.15,Bio / Agriculture Biologique
BIL_EXP_310117_2023,EXP_310117,2023,490.17,82093.1,22057.65,Conversion Bio
BIL_EXP_310117_2024,EXP_310117,2024,512.47,59079.45,23061.15,Conversion Bio
BIL_EXP_310117_2025,EXP_310117,2025,757.92,72368.69,34106.4,Conversion Bio
BIL_EXP_310118_2023,EXP_310118,2023,313.24,38566.39,14095.8,LABEL_BAS_CARBONE
BIL_EXP_310118_2024,EXP_310118,2024,284.08,42469.6,12783.6,LABEL_BAS_CARBONE
BIL_EXP_310118_2025,EXP_310118,2025,277.47,47192.73,12486.15,LABEL_BAS_CARBONE
BIL_EXP_310119_2023,EXP_310119,2023,0.0,39186.73,0.0,AUCUN
BIL_EXP_310119_2024,EXP_310119,2024,0.0,34527.29,0.0,AUCUN
BIL_EXP_310119_2025,EXP_310119,2025,0.0,30258.28,0.0,AUCUN
BIL_EXP_310120_2023,EXP_310120,2023,0.0,51350.17,0.0,AUCUN
BIL_EXP_310120_2024,EXP_310120,2024,0.0,45315.21,0.0,AUCUN
BIL_EXP_310120_2025,EXP_310120,2025,0.0,41543.89,0.0,AUCUN
BIL_EXP_310121_2023,EXP_310121,2023,549.35,81749.19,24720.75,LABEL_BAS_CARBONE
BIL_EXP_310121_2024,EXP_310121,2024,981.41,99926.17,44163.45,LABEL_BAS_CARBONE
BIL_EXP_310121_2025,EXP_310121,2025,778.75,78343.79,35043.75,LABEL_BAS_CARBONE
BIL_EXP_310122_2023,EXP_310122,2023,0.0,79945.56,0.0,AUCUN
BIL_EXP_310122_2024,EXP_310122,2024,0.0,78645.29,0.0,AUCUN
BIL_EXP_310122_2025,EXP_310122,2025,0.0,46102.79,0.0,AUCUN
BIL_EXP_310123_2023,EXP_310123,2023,472.06,95129.84,21242.7,LABEL_BAS_CARBONE
BIL_EXP_310123_2024,EXP_310123,2024,419.23,62020.98,18865.35,LABEL_BAS_CARBONE
BIL_EXP_310123_2025,EXP_310123,2025,464.31,76677.41,20893.95,LABEL_BAS_CARBONE
BIL_EXP_310124_2023,EXP_310124,2023,147.81,18836.91,6651.45,LABEL_BAS_CARBONE
BIL_EXP_310124_2024,EXP_310124,2024,236.58,22877.31,10646.1,LABEL_BAS_CARBONE
BIL_EXP_310124_2025,EXP_310124,2025,121.03,23932.98,5446.35,LABEL_BAS_CARBONE
BIL_EXP_310125_2023,EXP_310125,2023,0.0,74047.61,0.0,AUCUN
BIL_EXP_310125_2024,EXP_310125,2024,0.0,92086.28,0.0,AUCUN
BIL_EXP_310125_2025,EXP_310125,2025,0.0,97666.14,0.0,AUCUN
BIL_EXP_310126_2023,EXP_310126,2023,0.0,83948.24,0.0,AUCUN
BIL_EXP_310126_2024,EXP_310126,2024,0.0,65512.59,0.0,AUCUN
BIL_EXP_310126_2025,EXP_310126,2025,0.0,95907.22,0.0,AUCUN
BIL_EXP_310127_2023,EXP_310127,2023,0.0,25501.98,0.0,AUCUN
BIL_EXP_310127_2024,EXP_310127,2024,0.0,29415.51,0.0,AUCUN
BIL_EXP_310127_2025,EXP_310127,2025,0.0,23405.03,0.0,AUCUN
BIL_EXP_310128_2023,EXP_310128,2023,0.0,56859.02,0.0,AUCUN
BIL_EXP_310128_2024,EXP_310128,2024,0.0,97307.16,0.0,AUCUN
BIL_EXP_310128_2025,EXP_310128,2025,0.0,84132.18,0.0,AUCUN
BIL_EXP_310129_2023,EXP_310129,2023,0.0,16482.84,0.0,AUCUN
BIL_EXP_310129_2024,EXP_310129,2024,0.0,17644.47,0.0,AUCUN
BIL_EXP_310129_2025,EXP_310129,2025,0.0,12557.95,0.0,AUCUN
BIL_EXP_310130_2023,EXP_310130,2023,86.29,7459.01,3883.05,LABEL_BAS_CARBONE
BIL_EXP_310130_2024,EXP_310130,2024,69.23,7113.58,3115.35,LABEL_BAS_CARBONE
BIL_EXP_310130_2025,EXP_310130,2025,94.66,6199.24,4259.7,LABEL_BAS_CARBONE
BIL_EXP_310131_2023,EXP_310131,2023,761.27,98660.59,34257.15,LABEL_BAS_CARBONE
BIL_EXP_310131_2024,EXP_310131,2024,685.29,87570.26,30838.05,LABEL_BAS_CARBONE
BIL_EXP_310131_2025,EXP_310131,2025,1135.98,67325.92,51119.1,LABEL_BAS_CARBONE
BIL_EXP_310132_2023,EXP_310132,2023,63.87,10014.09,2874.15,LABEL_BAS_CARBONE
BIL_EXP_310132_2024,EXP_310132,2024,62.44,8404.91,2809.8,LABEL_BAS_CARBONE
BIL_EXP_310132_2025,EXP_310132,2025,81.53,11744.61,3668.85,LABEL_BAS_CARBONE
BIL_EXP_310133_2023,EXP_310133,2023,0.0,33324.04,0.0,AUCUN
BIL_EXP_310133_2024,EXP_310133,2024,0.0,31002.21,0.0,AUCUN
BIL_EXP_310133_2025,EXP_310133,2025,0.0,36420.94,0.0,AUCUN
BIL_EXP_310134_2023,EXP_310134,2023,675.73,86775.35,30407.85,HVE - Haute Valeur Environnementale
BIL_EXP_310134_2024,EXP_310134,2024,925.5,83080.78,41647.5,HVE - Haute Valeur Environnementale
BIL_EXP_310134_2025,EXP_310134,2025,971.97,83804.94,43738.65,HVE - Haute Valeur Environnementale
BIL_EXP_310135_2023,EXP_310135,2023,0.0,69030.72,0.0,AUCUN
BIL_EXP_310135_2024,EXP_310135,2024,0.0,97924.98,0.0,AUCUN
BIL_EXP_310135_2025,EXP_310135,2025,0.0,107401.07,0.0,AUCUN
BIL_EXP_310136_2023,EXP_310136,2023,435.99,85924.39,19619.55,LABEL_BAS_CARBONE
BIL_EXP_310136_2024,EXP_310136,2024,1092.17,104560.85,49147.65,LABEL_BAS_CARBONE
BIL_EXP_310136_2025,EXP_310136,2025,1035.9,100605.58,46615.5,LABEL_BAS_CARBONE
BIL_EXP_310137_2023,EXP_310137,2023,0.0,40381.62,0.0,AUCUN
BIL_EXP_310137_2024,EXP_310137,2024,0.0,51120.36,0.0,AUCUN
BIL_EXP_310137_2025,EXP_310137,2025,0.0,43594.79,0.0,AUCUN
BIL_EXP_310138_2023,EXP_310138,2023,0.0,91697.07,0.0,AUCUN
BIL_EXP_310138_2024,EXP_310138,2024,0.0,94942.05,0.0,AUCUN
BIL_EXP_310138_2025,EXP_310138,2025,0.0,84416.7,0.0,AUCUN
BIL_EXP_310139_2023,EXP_310139,2023,0.0,16469.55,0.0,AUCUN
BIL_EXP_310139_2024,EXP_310139,2024,0.0,18270.61,0.0,AUCUN
BIL_EXP_310139_2025,EXP_310139,2025,0.0,11961.32,0.0,AUCUN
BIL_EXP_310140_2023,EXP_310140,2023,633.22,54297.97,28494.9,LABEL_BAS_CARBONE
BIL_EXP_310140_2024,EXP_310140,2024,496.37,70835.07,22336.65,LABEL_BAS_CARBONE
BIL_EXP_310140_2025,EXP_310140,2025,802.65,67094.09,36119.25,LABEL_BAS_CARBONE
BIL_EXP_310141_2023,EXP_310141,2023,204.45,19148.31,9200.25,LABEL_BAS_CARBONE
BIL_EXP_310141_2024,EXP_310141,2024,238.05,19769.37,10712.25,LABEL_BAS_CARBONE
BIL_EXP_310141_2025,EXP_310141,2025,240.08,16592.42,10803.6,LABEL_BAS_CARBONE
BIL_EXP_310142_2023,EXP_310142,2023,0.0,74832.86,0.0,AUCUN
BIL_EXP_310142_2024,EXP_310142,2024,0.0,93319.95,0.0,AUCUN
BIL_EXP_310142_2025,EXP_310142,2025,0.0,98276.99,0.0,AUCUN
BIL_EXP_310143_2023,EXP_310143,2023,297.21,22156.08,13374.45,LABEL_BAS_CARBONE
BIL_EXP_310143_2024,EXP_310143,2024,316.76,27318.89,14254.2,LABEL_BAS_CARBONE
BIL_EXP_310143_2025,EXP_310143,2025,132.88,21009.96,5979.6,LABEL_BAS_CARBONE
BIL_EXP_310144_2023,EXP_310144,2023,0.0,59194.64,0.0,AUCUN
BIL_EXP_310144_2024,EXP_310144,2024,0.0,64399.24,0.0,AUCUN
BIL_EXP_310144_2025,EXP_310144,2025,0.0,70985.42,0.0,AUCUN
BIL_EXP_310145_2023,EXP_310145,2023,0.0,76304.68,0.0,AUCUN
BIL_EXP_310145_2024,EXP_310145,2024,0.0,80951.3,0.0,AUCUN
BIL_EXP_310145_2025,EXP_310145,2025,0.0,88027.68,0.0,AUCUN
BIL_EXP_310146_2023,EXP_310146,2023,971.33,96519.97,43709.85,LABEL_BAS_CARBONE
BIL_EXP_310146_2024,EXP_310146,2024,593.31,95837.15,26698.95,LABEL_BAS_CARBONE
BIL_EXP_310146_2025,EXP_310146,2025,868.03,67615.23,39061.35,LABEL_BAS_CARBONE
BIL_EXP_310147_2023,EXP_310147,2023,635.12,63616.97,28580.4,HVE - Haute Valeur Environnementale
BIL_EXP_310147_2024,EXP_310147,2024,655.28,74700.91,29487.6,HVE - Haute Valeur Environnementale
BIL_EXP_310147_2025,EXP_310147,2025,315.39,51174.5,14192.55,HVE - Haute Valeur Environnementale
BIL_EXP_310148_2023,EXP_310148,2023,104.42,7386.39,4698.9,LABEL_BAS_CARBONE
BIL_EXP_310148_2024,EXP_310148,2024,49.31,7102.93,2218.95,LABEL_BAS_CARBONE
BIL_EXP_310148_2025,EXP_310148,2025,87.36,7585.78,3931.2,LABEL_BAS_CARBONE
BIL_EXP_310149_2023,EXP_310149,2023,0.0,39892.41,0.0,AUCUN
BIL_EXP_310149_2024,EXP_310149,2024,0.0,39956.3,0.0,AUCUN
BIL_EXP_310149_2025,EXP_310149,2025,0.0,36348.02,0.0,AUCUN
BIL_EXP_310150_2023,EXP_310150,2023,610.76,51199.38,27484.2,LABEL_BAS_CARBONE
BIL_EXP_310150_2024,EXP_310150,2024,453.33,75706.55,20399.85,LABEL_BAS_CARBONE
BIL_EXP_310150_2025,EXP_310150,2025,261.87,75606.24,11784.15,LABEL_BAS_CARBONE
BIL_EXP_310151_2023,EXP_310151,2023,530.57,80031.75,23875.65,LABEL_BAS_CARBONE
BIL_EXP_310151_2024,EXP_310151,2024,360.41,77286.65,16218.45,LABEL_BAS_CARBONE
BIL_EXP_310151_2025,EXP_310151,2025,450.63,55626.22,20278.35,LABEL_BAS_CARBONE
BIL_EXP_310152_2023,EXP_310152,2023,0.0,79575.67,0.0,AUCUN
BIL_EXP_310152_2024,EXP_310152,2024,0.0,79496.29,0.0,AUCUN
BIL_EXP_310152_2025,EXP_310152,2025,0.0,68926.24,0.0,AUCUN
BIL_EXP_310153_2023,EXP_310153,2023,587.45,43582.84,26435.25,Bio / Agriculture Biologique
BIL_EXP_310153_2024,EXP_310153,2024,255.02,51274.85,11475.9,Bio / Agriculture Biologique
BIL_EXP_310153_2025,EXP_310153,2025,495.82,43237.22,22311.9,Bio / Agriculture Biologique
BIL_EXP_310154_2023,EXP_310154,2023,1103.21,75335.15,49644.45,Conversion Bio
BIL_EXP_310154_2024,EXP_310154,2024,408.24,85933.19,18370.8,Conversion Bio
BIL_EXP_310154_2025,EXP_310154,2025,634.53,104099.82,28553.85,Conversion Bio
BIL_EXP_310155_2023,EXP_310155,2023,787.15,92372.82,35421.75,LABEL_BAS_CARBONE
BIL_EXP_310155_2024,EXP_310155,2024,858.71,86896.02,38641.95,LABEL_BAS_CARBONE
BIL_EXP_310155_2025,EXP_310155,2025,683.85,58226.97,30773.25,LABEL_BAS_CARBONE
BIL_EXP_310156_2023,EXP_310156,2023,542.86,64440.85,24428.7,LABEL_BAS_CARBONE
BIL_EXP_310156_2024,EXP_310156,2024,548.0,64037.95,24660.0,LABEL_BAS_CARBONE
BIL_EXP_310156_2025,EXP_310156,2025,308.28,50655.09,13872.6,LABEL_BAS_CARBONE
BIL_EXP_310157_2023,EXP_310157,2023,471.42,50860.79,21213.9,LABEL_BAS_CARBONE
BIL_EXP_310157_2024,EXP_310157,2024,712.93,72220.4,32081.85,LABEL_BAS_CARBONE
BIL_EXP_310157_2025,EXP_310157,2025,654.75,66219.13,29463.75,LABEL_BAS_CARBONE
BIL_EXP_310158_2023,EXP_310158,2023,168.6,13176.62,7587.0,LABEL_BAS_CARBONE
BIL_EXP_310158_2024,EXP_310158,2024,123.38,17304.7,5552.1,LABEL_BAS_CARBONE
BIL_EXP_310158_2025,EXP_310158,2025,84.96,16929.88,3823.2,LABEL_BAS_CARBONE
BIL_EXP_310159_2023,EXP_310159,2023,0.0,60539.95,0.0,AUCUN
BIL_EXP_310159_2024,EXP_310159,2024,0.0,82259.93,0.0,AUCUN
BIL_EXP_310159_2025,EXP_310159,2025,0.0,60974.37,0.0,AUCUN
BIL_EXP_310160_2023,EXP_310160,2023,757.02,66785.5,34065.9,Conversion Bio
BIL_EXP_310160_2024,EXP_310160,2024,724.13,65242.97,32585.85,Conversion Bio
BIL_EXP_310160_2025,EXP_310160,2025,454.72,62083.96,20462.4,Conversion Bio
BIL_EXP_310161_2023,EXP_310161,2023,130.81,11701.2,5886.45,LABEL_BAS_CARBONE
BIL_EXP_310161_2024,EXP_310161,2024,128.93,14805.11,5801.85,LABEL_BAS_CARBONE
BIL_EXP_310161_2025,EXP_310161,2025,81.66,15567.51,3674.7,LABEL_BAS_CARBONE
BIL_EXP_310162_2023,EXP_310162,2023,611.48,71502.35,27516.6,Bio / Agriculture Biologique
BIL_EXP_310162_2024,EXP_310162,2024,314.14,49025.99,14136.3,Bio / Agriculture Biologique
BIL_EXP_310162_2025,EXP_310162,2025,372.31,65643.74,16753.95,Bio / Agriculture Biologique
BIL_EXP_310163_2023,EXP_310163,2023,260.31,32820.5,11713.95,LABEL_BAS_CARBONE
BIL_EXP_310163_2024,EXP_310163,2024,294.32,29350.75,13244.4,LABEL_BAS_CARBONE
BIL_EXP_310163_2025,EXP_310163,2025,264.53,23671.42,11903.85,LABEL_BAS_CARBONE
BIL_EXP_310164_2023,EXP_310164,2023,646.97,69962.4,29113.65,HVE - Haute Valeur Environnementale
BIL_EXP_310164_2024,EXP_310164,2024,427.1,96252.08,19219.5,HVE - Haute Valeur Environnementale
BIL_EXP_310164_2025,EXP_310164,2025,465.35,101797.53,20940.75,HVE - Haute Valeur Environnementale
BIL_EXP_310165_2023,EXP_310165,2023,0.0,41498.36,0.0,AUCUN
BIL_EXP_310165_2024,EXP_310165,2024,0.0,38733.87,0.0,AUCUN
BIL_EXP_310165_2025,EXP_310165,2025,0.0,51002.4,0.0,AUCUN
BIL_EXP_310166_2023,EXP_310166,2023,0.0,23581.26,0.0,AUCUN
BIL_EXP_310166_2024,EXP_310166,2024,0.0,39564.59,0.0,AUCUN
BIL_EXP_310166_2025,EXP_310166,2025,0.0,39804.3,0.0,AUCUN
BIL_EXP_310167_2023,EXP_310167,2023,0.0,115898.84,0.0,AUCUN
BIL_EXP_310167_2024,EXP_310167,2024,0.0,80851.82,0.0,AUCUN
BIL_EXP_310167_2025,EXP_310167,2025,0.0,66446.68,0.0,AUCUN
BIL_EXP_310168_2023,EXP_310168,2023,824.26,56026.47,37091.7,LABEL_BAS_CARBONE
BIL_EXP_310168_2024,EXP_310168,2024,410.03,56392.42,18451.35,LABEL_BAS_CARBONE
BIL_EXP_310168_2025,EXP_310168,2025,373.81,60167.86,16821.45,LABEL_BAS_CARBONE
BIL_EXP_310169_2023,EXP_310169,2023,79.18,17794.98,3563.1,Conversion Bio
BIL_EXP_310169_2024,EXP_310169,2024,185.89,15144.68,8365.05,Conversion Bio
BIL_EXP_310169_2025,EXP_310169,2025,107.43,18896.03,4834.35,Conversion Bio
BIL_EXP_310170_2023,EXP_310170,2023,611.18,60249.15,27503.1,LABEL_BAS_CARBONE
BIL_EXP_310170_2024,EXP_310170,2024,536.56,69224.56,24145.2,LABEL_BAS_CARBONE
BIL_EXP_310170_2025,EXP_310170,2025,646.75,69185.14,29103.75,LABEL_BAS_CARBONE
BIL_EXP_310171_2023,EXP_310171,2023,495.49,36987.06,22297.05,LABEL_BAS_CARBONE
BIL_EXP_310171_2024,EXP_310171,2024,393.96,52751.6,17728.2,LABEL_BAS_CARBONE
BIL_EXP_310171_2025,EXP_310171,2025,540.56,34924.27,24325.2,LABEL_BAS_CARBONE
BIL_EXP_310172_2023,EXP_310172,2023,146.4,14544.05,6588.0,Bio / Agriculture Biologique
BIL_EXP_310172_2024,EXP_310172,2024,116.07,12641.02,5223.15,Bio / Agriculture Biologique
BIL_EXP_310172_2025,EXP_310172,2025,131.74,13602.39,5928.3,Bio / Agriculture Biologique
BIL_EXP_310173_2023,EXP_310173,2023,326.3,38436.04,14683.5,HVE - Haute Valeur Environnementale
BIL_EXP_310173_2024,EXP_310173,2024,325.97,32669.67,14668.65,HVE - Haute Valeur Environnementale
BIL_EXP_310173_2025,EXP_310173,2025,330.38,49352.5,14867.1,HVE - Haute Valeur Environnementale
BIL_EXP_310174_2023,EXP_310174,2023,544.83,66091.88,24517.35,LABEL_BAS_CARBONE
BIL_EXP_310174_2024,EXP_310174,2024,363.38,62301.4,16352.1,LABEL_BAS_CARBONE
BIL_EXP_310174_2025,EXP_310174,2025,412.98,39623.26,18584.1,LABEL_BAS_CARBONE
BIL_EXP_310175_2023,EXP_310175,2023,577.03,80242.58,25966.35,LABEL_BAS_CARBONE
BIL_EXP_310175_2024,EXP_310175,2024,666.67,75771.7,30000.15,LABEL_BAS_CARBONE
BIL_EXP_310175_2025,EXP_310175,2025,520.83,85601.12,23437.35,LABEL_BAS_CARBONE
BIL_EXP_310176_2023,EXP_310176,2023,629.19,61912.65,28313.55,LABEL_BAS_CARBONE
BIL_EXP_310176_2024,EXP_310176,2024,340.97,70291.42,15343.65,LABEL_BAS_CARBONE
BIL_EXP_310176_2025,EXP_310176,2025,332.22,63507.97,14949.9,LABEL_BAS_CARBONE
BIL_EXP_310177_2023,EXP_310177,2023,0.0,56806.5,0.0,AUCUN
BIL_EXP_310177_2024,EXP_310177,2024,0.0,53919.88,0.0,AUCUN
BIL_EXP_310177_2025,EXP_310177,2025,0.0,40749.42,0.0,AUCUN
BIL_EXP_310178_2023,EXP_310178,2023,817.91,95874.32,36805.95,HVE - Haute Valeur Environnementale
BIL_EXP_310178_2024,EXP_310178,2024,469.59,69102.49,21131.55,HVE - Haute Valeur Environnementale
BIL_EXP_310178_2025,EXP_310178,2025,342.68,78897.94,15420.6,HVE - Haute Valeur Environnementale
BIL_EXP_310179_2023,EXP_310179,2023,340.92,27005.67,15341.4,Bio / Agriculture Biologique
BIL_EXP_310179_2024,EXP_310179,2024,120.26,21484.87,5411.7,Bio / Agriculture Biologique
BIL_EXP_310179_2025,EXP_310179,2025,205.33,35212.58,9239.85,Bio / Agriculture Biologique
BIL_EXP_310180_2023,EXP_310180,2023,0.0,17726.85,0.0,AUCUN
BIL_EXP_310180_2024,EXP_310180,2024,0.0,17649.3,0.0,AUCUN
BIL_EXP_310180_2025,EXP_310180,2025,0.0,17967.27,0.0,AUCUN
BIL_EXP_310181_2023,EXP_310181,2023,101.78,11710.9,4580.1,LABEL_BAS_CARBONE
BIL_EXP_310181_2024,EXP_310181,2024,107.73,12482.99,4847.85,LABEL_BAS_CARBONE
BIL_EXP_310181_2025,EXP_310181,2025,67.72,10509.97,3047.4,LABEL_BAS_CARBONE
BIL_EXP_310182_2023,EXP_310182,2023,0.0,27318.93,0.0,AUCUN
BIL_EXP_310182_2024,EXP_310182,2024,0.0,25228.84,0.0,AUCUN
BIL_EXP_310182_2025,EXP_310182,2025,0.0,26165.55,0.0,AUCUN
BIL_EXP_310183_2023,EXP_310183,2023,476.24,100863.62,21430.8,LABEL_BAS_CARBONE
BIL_EXP_310183_2024,EXP_310183,2024,549.05,67006.89,24707.25,LABEL_BAS_CARBONE
BIL_EXP_310183_2025,EXP_310183,2025,924.33,81518.99,41594.85,LABEL_BAS_CARBONE
BIL_EXP_310184_2023,EXP_310184,2023,879.69,81099.26,39586.05,LABEL_BAS_CARBONE
BIL_EXP_310184_2024,EXP_310184,2024,815.47,65798.23,36696.15,LABEL_BAS_CARBONE
BIL_EXP_310184_2025,EXP_310184,2025,581.64,62760.91,26173.8,LABEL_BAS_CARBONE
BIL_EXP_310185_2023,EXP_310185,2023,282.29,33792.0,12703.05,HVE - Haute Valeur Environnementale
BIL_EXP_310185_2024,EXP_310185,2024,324.1,31881.02,14584.5,HVE - Haute Valeur Environnementale
BIL_EXP_310185_2025,EXP_310185,2025,224.25,28730.99,10091.25,HVE - Haute Valeur Environnementale
BIL_EXP_310186_2023,EXP_310186,2023,930.7,62470.86,41881.5,Conversion Bio
BIL_EXP_310186_2024,EXP_310186,2024,741.73,96684.86,33377.85,Conversion Bio
BIL_EXP_310186_2025,EXP_310186,2025,1000.01,82596.02,45000.45,Conversion Bio
BIL_EXP_310187_2023,EXP_310187,2023,768.35,56372.45,34575.75,LABEL_BAS_CARBONE
BIL_EXP_310187_2024,EXP_310187,2024,603.24,84472.06,27145.8,LABEL_BAS_CARBONE
BIL_EXP_310187_2025,EXP_310187,2025,541.55,74825.54,24369.75,LABEL_BAS_CARBONE
BIL_EXP_310188_2023,EXP_310188,2023,0.0,59716.37,0.0,AUCUN
BIL_EXP_310188_2024,EXP_310188,2024,0.0,89714.81,0.0,AUCUN
BIL_EXP_310188_2025,EXP_310188,2025,0.0,70966.4,0.0,AUCUN
BIL_EXP_310189_2023,EXP_310189,2023,0.0,28597.22,0.0,AUCUN
BIL_EXP_310189_2024,EXP_310189,2024,0.0,31783.01,0.0,AUCUN
BIL_EXP_310189_2025,EXP_310189,2025,0.0,26638.5,0.0,AUCUN
BIL_EXP_310190_2023,EXP_310190,2023,478.77,47316.47,21544.65,LABEL_BAS_CARBONE
BIL_EXP_310190_2024,EXP_310190,2024,238.58,45952.72,10736.1,LABEL_BAS_CARBONE
BIL_EXP_310190_2025,EXP_310190,2025,214.61,46181.27,9657.45,LABEL_BAS_CARBONE
BIL_EXP_310191_2023,EXP_310191,2023,356.96,90493.53,16063.2,Bio / Agriculture Biologique
BIL_EXP_310191_2024,EXP_310191,2024,839.33,89246.81,37769.85,Bio / Agriculture Biologique
BIL_EXP_310191_2025,EXP_310191,2025,413.98,73270.37,18629.1,Bio / Agriculture Biologique
