id_medicament,id_finess_etablissement,nom_etablissement,code_cip13,nom_substance_active,quantite_en_stock_doses,jours_autonomie_restants,statut_approvisionnement
MED-00202,60780665,CLINIQUE LE MERIDIEN,3400930088888,Propofol Émulsion IV,6810,12,STOCK_CONFORME
MED-00203,70000062,CH DE BOURG SAINT ANDEOL,3400930012345,Amoxicilline 1g,3367,1,RUPTURE_AVEREE_CRITIQUE
MED-00204,20004750,EHPAD CH VERVINS,3400930056789,Paracétamol Injectable IV 10mg/ml,8163,6,REAPPROVISIONNEMENT_TENDU
MED-00205,60014529,EAM L'EOLIENNE DU CH DE BREIL,3400930066666,Cefotaxime 1g Poudre Solution,6618,40,STOCK_CONFORME
MED-00206,30000012,CH DE NERIS LES BAINS,3400930077777,Morphine Sulfate 10mg,5369,31,STOCK_CONFORME
MED-00207,20014502,URCA EPSMD AISNE,3400930066666,Cefotaxime 1g Poudre Solution,6633,13,STOCK_CONFORME
MED-00208,60780459,CLINIQUE ORSAC MONTFLEURI,3400930077777,Morphine Sulfate 10mg,3066,31,STOCK_CONFORME
MED-00209,20015749,FH APEI SOISSONS HÔPITAL,3400930066666,Cefotaxime 1g Poudre Solution,2410,24,STOCK_CONFORME
MED-00210,70000609,CH ARDECHE MERIDIONALE - AUBENAS,3400930099999,Insuline Rapide 100 UI/ml,1389,6,REAPPROVISIONNEMENT_TENDU
MED-00211,20000535,CH CHAUNY,3400930099999,Insuline Rapide 100 UI/ml,7404,17,STOCK_CONFORME
MED-00212,20014635,CATTP CH SAINT-QUENTIN GUISE,3400930066666,Cefotaxime 1g Poudre Solution,5172,35,STOCK_CONFORME
MED-00213,40780389,CLINIQUE JEAN GIONO,3400930099999,Insuline Rapide 100 UI/ml,7356,22,STOCK_CONFORME
MED-00214,50000348,CHI DES ALPES DU SUD SITE DE GAP,3400930056789,Paracétamol Injectable IV 10mg/ml,7939,37,STOCK_CONFORME
MED-00215,10012680,CHU FAST HÔTEL,3400930056789,Paracétamol Injectable IV 10mg/ml,6527,4,REAPPROVISIONNEMENT_TENDU
MED-00216,60790094,CAMSP CH ANTIBES,3400930088888,Propofol Émulsion IV,1599,7,REAPPROVISIONNEMENT_TENDU
MED-00217,30000061,CH DE MOULINS,3400930012345,Amoxicilline 1g,5984,21,STOCK_CONFORME
MED-00218,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,3400930099999,Insuline Rapide 100 UI/ml,7481,31,STOCK_CONFORME
MED-00219,60780715,CLINIQUE SAINT GEORGE,3400930066666,Cefotaxime 1g Poudre Solution,1141,12,STOCK_CONFORME
MED-00220,20001087,CH HIRSON,3400930077777,Morphine Sulfate 10mg,8177,8,REAPPROVISIONNEMENT_TENDU
MED-00221,60007739,IFAS DU CH D'ANTIBES,3400930056789,Paracétamol Injectable IV 10mg/ml,4502,14,STOCK_CONFORME
MED-00222,30782916,IFSI IFAS MARCEL HAY CH MONTLUCON,3400930099999,Insuline Rapide 100 UI/ml,4864,21,STOCK_CONFORME
MED-00223,60793775,CHU DE NICE SLD DE L'HOPITAL DE CIMIEZ,3400930088888,Propofol Émulsion IV,5488,20,STOCK_CONFORME
MED-00224,20004719,EHPAD CH GUISE,3400930088888,Propofol Émulsion IV,5722,34,STOCK_CONFORME
MED-00225,20018909,CLIC CH LA FERE,3400930077777,Morphine Sulfate 10mg,4139,12,STOCK_CONFORME
MED-00226,20004446,CENTRE DE FORMATION CH LAON,3400930088888,Propofol Émulsion IV,1341,7,REAPPROVISIONNEMENT_TENDU
MED-00227,30007843,HOPITAL DE JOUR ADULTE DENIS PAPIN,3400930099999,Insuline Rapide 100 UI/ml,4783,19,STOCK_CONFORME
MED-00228,70000187,CH DE LAMASTRE,3400930088888,Propofol Émulsion IV,2053,9,REAPPROVISIONNEMENT_TENDU
MED-00229,60780459,CLINIQUE ORSAC MONTFLEURI,3400930056789,Paracétamol Injectable IV 10mg/ml,6554,42,STOCK_CONFORME
MED-00230,60026127,IRM GIMBC SITE CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,4417,11,STOCK_CONFORME
MED-00231,60023645,LBM BIOESTEREL SITE GRASSE CLINIQUE PA,3400930056789,Paracétamol Injectable IV 10mg/ml,8417,37,STOCK_CONFORME
MED-00232,20000097,CH LA FÈRE,3400930088888,Propofol Émulsion IV,5599,28,STOCK_CONFORME
MED-00233,40005274,SCANNER GIE DIGNE IM SITE CH DIGNE,3400930077777,Morphine Sulfate 10mg,3071,2,RUPTURE_AVEREE_CRITIQUE
MED-00234,50006105,CH D'EMBRUN SLD,3400930056789,Paracétamol Injectable IV 10mg/ml,618,16,STOCK_CONFORME
MED-00235,20018495,SCANNER CLINIQUE ST CLAUDE,3400930077777,Morphine Sulfate 10mg,1703,33,STOCK_CONFORME
MED-00236,10011641,CLINIQUE DU SOUFFLE LE PONTET,3400930012345,Amoxicilline 1g,5394,29,STOCK_CONFORME
MED-00237,70005061,HOPITAL DE JOUR ADULTES AUBENAS,3400930077777,Morphine Sulfate 10mg,3856,31,STOCK_CONFORME
MED-00238,60032406,CLINIQUE GRIMALDI,3400930056789,Paracétamol Injectable IV 10mg/ml,5035,1,RUPTURE_AVEREE_CRITIQUE
MED-00239,50008929,SAAD ADMR DE BUECH ET CHAURANNE,3400930012345,Amoxicilline 1g,6041,8,REAPPROVISIONNEMENT_TENDU
MED-00240,20000097,CH LA FÈRE,3400930088888,Propofol Émulsion IV,636,37,STOCK_CONFORME
MED-00241,10008217,HDJ ADULTES BOURG-EN-BRESSE,3400930066666,Cefotaxime 1g Poudre Solution,891,22,STOCK_CONFORME
MED-00242,60024940,HJ ATELIER THERAPEUTIQUE AGRICOLE,3400930099999,Insuline Rapide 100 UI/ml,3084,13,STOCK_CONFORME
MED-00243,60788262,HJ CHU NICE,3400930012345,Amoxicilline 1g,2475,18,STOCK_CONFORME
MED-00244,60000411,CH DU PAYS DE LA ROUDOULE PUGET,3400930012345,Amoxicilline 1g,1657,17,STOCK_CONFORME
MED-00245,20000915,SSR JACQUES FICHEUX SAINT-GOBAIN,3400930099999,Insuline Rapide 100 UI/ml,2779,39,STOCK_CONFORME
MED-00246,60013729,FAM DU CH DE SAINT ETIENNE DE TINEE,3400930099999,Insuline Rapide 100 UI/ml,5381,32,STOCK_CONFORME
MED-00247,20002788,CENTRE PSYCHOTHÉRAPIQUE EPSMD AISNE,3400930088888,Propofol Émulsion IV,6170,4,REAPPROVISIONNEMENT_TENDU
MED-00248,20015053,CSAPA - CH DE CHAUNY,3400930088888,Propofol Émulsion IV,3908,35,STOCK_CONFORME
MED-00249,30009195,CMP ADULTES AINAY LE CHÂTEAU,3400930077777,Morphine Sulfate 10mg,1661,7,REAPPROVISIONNEMENT_TENDU
MED-00250,60023702,SLD CH ANTIBES JUAN LES PINS,3400930012345,Amoxicilline 1g,6707,45,STOCK_CONFORME
MED-00251,60002102,CH LA PALMOSA DE MENTON,3400930066666,Cefotaxime 1g Poudre Solution,6992,32,STOCK_CONFORME
MED-00252,50005701,SLD CH BUECH DURANCE LARAGNE,3400930012345,Amoxicilline 1g,1517,33,STOCK_CONFORME
MED-00253,20000543,ETS PUB SANTÉ MENTALE DE L'AISNE,3400930077777,Morphine Sulfate 10mg,5131,44,STOCK_CONFORME
MED-00254,60011228,CSAPA CH ANTIBES,3400930056789,Paracétamol Injectable IV 10mg/ml,4074,32,STOCK_CONFORME
MED-00255,70007398,EML SCM INVRV IRM CLINIQUE PASTEUR,3400930066666,Cefotaxime 1g Poudre Solution,3727,9,REAPPROVISIONNEMENT_TENDU
MED-00256,50000256,CENTRE HOSPITALIER D'EMBRUN,3400930012345,Amoxicilline 1g,1527,7,REAPPROVISIONNEMENT_TENDU
MED-00257,20003919,HJ EPSMD ÉTAMPES-SUR-MARNE,3400930012345,Amoxicilline 1g,4858,35,STOCK_CONFORME
MED-00258,30000061,CH DE MOULINS,3400930077777,Morphine Sulfate 10mg,6523,44,STOCK_CONFORME
MED-00259,20009882,SSIAD CH CHÂTEAU-THIERRY,3400930077777,Morphine Sulfate 10mg,6975,20,STOCK_CONFORME
MED-00260,10786150,EHPAD SITE DU CH DE MEXIMIEUX,3400930088888,Propofol Émulsion IV,4384,37,STOCK_CONFORME
MED-00261,60789799,CAMSP CHU DE NICE,3400930077777,Morphine Sulfate 10mg,1298,39,STOCK_CONFORME
MED-00262,20000246,CH VERVINS,3400930012345,Amoxicilline 1g,8020,25,STOCK_CONFORME
MED-00263,10007920,HDJ ADULTES AMBERIEU,3400930088888,Propofol Émulsion IV,5835,22,STOCK_CONFORME
MED-00264,40000127,EPS VALLEE DE LA BLANCHE SEYNE ALPES,3400930056789,Paracétamol Injectable IV 10mg/ml,6738,17,STOCK_CONFORME
MED-00265,60022860,GCS CH CANNES GRASSE CLINICA ET SIEGE,3400930066666,Cefotaxime 1g Poudre Solution,5897,9,REAPPROVISIONNEMENT_TENDU
MED-00266,10009314,SSR HOTEL DIEU DE FLEYRIAT,3400930012345,Amoxicilline 1g,2421,22,STOCK_CONFORME
MED-00267,70000047,CH DE VILLENEUVE DE BERG,3400930088888,Propofol Émulsion IV,5209,9,REAPPROVISIONNEMENT_TENDU
MED-00268,30785430,POLYCLINIQUE SAINT-ODILON,3400930012345,Amoxicilline 1g,2924,34,STOCK_CONFORME
MED-00269,10780195,CLINIQUE CONVERT,3400930066666,Cefotaxime 1g Poudre Solution,7250,38,STOCK_CONFORME
MED-00270,60000544,CH DE CANNES SIMONE VEIL,3400930099999,Insuline Rapide 100 UI/ml,1369,19,STOCK_CONFORME
MED-00271,20009494,CENTRE EPSMD02 CHAUNY,3400930056789,Paracétamol Injectable IV 10mg/ml,3310,45,STOCK_CONFORME
MED-00272,60781200,CLINIQUE SAINT ANTOINE KANTYS CENTRE,3400930012345,Amoxicilline 1g,7563,34,STOCK_CONFORME
MED-00273,10011641,CLINIQUE DU SOUFFLE LE PONTET,3400930066666,Cefotaxime 1g Poudre Solution,1191,17,STOCK_CONFORME
MED-00274,60780459,CLINIQUE ORSAC MONTFLEURI,3400930012345,Amoxicilline 1g,2711,21,STOCK_CONFORME
MED-00275,20019311,CH SOISSONS,3400930066666,Cefotaxime 1g Poudre Solution,7250,18,STOCK_CONFORME
MED-00276,60780756,POLYCLINIQUE SANTA MARIA,3400930077777,Morphine Sulfate 10mg,4502,5,REAPPROVISIONNEMENT_TENDU
MED-00277,10009314,SSR HOTEL DIEU DE FLEYRIAT,3400930099999,Insuline Rapide 100 UI/ml,71,35,STOCK_CONFORME
MED-00278,30009005,CATTP DU CH DAINAY LE CHATEAU,3400930099999,Insuline Rapide 100 UI/ml,5750,39,STOCK_CONFORME
MED-00279,20004727,USLD CH CHAUNY,3400930099999,Insuline Rapide 100 UI/ml,6833,25,STOCK_CONFORME
MED-00280,20004693,EHPAD CH CHÂTEAU-THIERRY,3400930077777,Morphine Sulfate 10mg,3846,33,STOCK_CONFORME
MED-00281,20018339,CHU ARILE SOISSONS,3400930077777,Morphine Sulfate 10mg,3727,12,STOCK_CONFORME
MED-00282,20004727,USLD CH CHAUNY,3400930066666,Cefotaxime 1g Poudre Solution,4521,31,STOCK_CONFORME
MED-00283,60031382,EMSP CHU DE NICE,3400930099999,Insuline Rapide 100 UI/ml,136,13,STOCK_CONFORME
MED-00284,10007748,CHU ORSAC - HEBERGEMENT D'URGENCE,3400930056789,Paracétamol Injectable IV 10mg/ml,1277,15,STOCK_CONFORME
MED-00285,60000163,CH SAINT MAUR SAINT ETIENNE TINEE,3400930099999,Insuline Rapide 100 UI/ml,2975,4,REAPPROVISIONNEMENT_TENDU
MED-00286,60007879,GCS UNITE EVEIL CHU NICE UGECAM SIEGE,3400930088888,Propofol Émulsion IV,6734,20,STOCK_CONFORME
MED-00287,20018339,CHU ARILE SOISSONS,3400930099999,Insuline Rapide 100 UI/ml,2372,3,RUPTURE_AVEREE_CRITIQUE
MED-00288,20000394,CH LAON,3400930056789,Paracétamol Injectable IV 10mg/ml,1323,36,STOCK_CONFORME
MED-00289,10011278,CHU TREMPLIN,3400930056789,Paracétamol Injectable IV 10mg/ml,5417,26,STOCK_CONFORME
MED-00290,60026119,IRM SCAN GIE GRASCANNER SITE CH GRASSE,3400930066666,Cefotaxime 1g Poudre Solution,1857,5,REAPPROVISIONNEMENT_TENDU
MED-00291,60010899,INSTITUT UNIVERSITAIRE FACE ET COU,3400930099999,Insuline Rapide 100 UI/ml,3874,27,STOCK_CONFORME
MED-00292,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,3400930056789,Paracétamol Injectable IV 10mg/ml,6587,34,STOCK_CONFORME
MED-00293,30009864,CEGIDD - CH DE MOULINS YZEURE,3400930066666,Cefotaxime 1g Poudre Solution,6553,22,STOCK_CONFORME
MED-00294,10000115,CHI AIN VAL DE SAONE - PONT VEYLE,3400930099999,Insuline Rapide 100 UI/ml,5576,35,STOCK_CONFORME
MED-00295,30009005,CATTP DU CH DAINAY LE CHATEAU,3400930077777,Morphine Sulfate 10mg,8015,43,STOCK_CONFORME
MED-00296,20006151,HJ EPSMD LA FÈRE,3400930077777,Morphine Sulfate 10mg,7151,30,STOCK_CONFORME
MED-00297,10005239,CH DU HAUT BUGEY - GEOVREISSET,3400930099999,Insuline Rapide 100 UI/ml,1925,42,STOCK_CONFORME
MED-00298,10011120,EML SCAN/IRM DRS CLINIQUE CONVERT,3400930056789,Paracétamol Injectable IV 10mg/ml,6679,33,STOCK_CONFORME
MED-00299,60024940,HJ ATELIER THERAPEUTIQUE AGRICOLE,3400930099999,Insuline Rapide 100 UI/ml,149,24,STOCK_CONFORME
MED-00300,60004538,ECOLE DE SAGES FEMMES CHU DE NICE,3400930066666,Cefotaxime 1g Poudre Solution,7022,36,STOCK_CONFORME
MED-00301,30002208,CH DPT COEUR DU BOURBONNAIS TRONGET,3400930066666,Cefotaxime 1g Poudre Solution,7048,24,STOCK_CONFORME
MED-00302,20014833,CAMSP CH SOISSONS CHÂTEAU-THIERRY,3400930088888,Propofol Émulsion IV,671,24,STOCK_CONFORME
MED-00303,50003748,PSY IJ LE CORTO MALTESE GAP,3400930056789,Paracétamol Injectable IV 10mg/ml,7328,40,STOCK_CONFORME
MED-00304,60793775,CHU DE NICE SLD DE L'HOPITAL DE CIMIEZ,3400930077777,Morphine Sulfate 10mg,1140,41,STOCK_CONFORME
MED-00305,60000544,CH DE CANNES SIMONE VEIL,3400930012345,Amoxicilline 1g,122,20,STOCK_CONFORME
MED-00306,70006846,HOPITAL DE JOUR ADULTES PRIVAS,3400930066666,Cefotaxime 1g Poudre Solution,7600,2,RUPTURE_AVEREE_CRITIQUE
MED-00307,60790631,CH LA PALMOSA SLD DE MENTON,3400930088888,Propofol Émulsion IV,5920,41,STOCK_CONFORME
MED-00308,60023645,LBM BIOESTEREL SITE GRASSE CLINIQUE PA,3400930012345,Amoxicilline 1g,2969,39,STOCK_CONFORME
MED-00309,60790177,CHU NICE CTRE DE CONVALESCENCE TENDE,3400930099999,Insuline Rapide 100 UI/ml,5260,19,STOCK_CONFORME
MED-00310,60790680,CH DE GRASSE CENTRE DE LONG SEJOUR,3400930077777,Morphine Sulfate 10mg,3988,6,REAPPROVISIONNEMENT_TENDU
MED-00311,20014502,URCA EPSMD AISNE,3400930077777,Morphine Sulfate 10mg,4124,24,STOCK_CONFORME
MED-00312,60023231,GCS CHU NICE CTRE LACASSAGNE ET SIEGE,3400930088888,Propofol Émulsion IV,4290,27,STOCK_CONFORME
MED-00313,40780520,CLINIQUE LE VERDON,3400930056789,Paracétamol Injectable IV 10mg/ml,8457,41,STOCK_CONFORME
MED-00314,30000095,CH DE BOURBON L'ARCHAMBAULT,3400930099999,Insuline Rapide 100 UI/ml,2032,28,STOCK_CONFORME
MED-00315,60031333,HOP DE JOUR PSYCHIATRIQUE L'ESCALE,3400930077777,Morphine Sulfate 10mg,4458,15,STOCK_CONFORME
MED-00316,20015053,CSAPA - CH DE CHAUNY,3400930012345,Amoxicilline 1g,813,15,STOCK_CONFORME
MED-00317,60026127,IRM GIMBC SITE CH CANNES,3400930099999,Insuline Rapide 100 UI/ml,2551,24,STOCK_CONFORME
MED-00318,30009013,CMP ADULTES CÉRILLY,3400930056789,Paracétamol Injectable IV 10mg/ml,1721,4,REAPPROVISIONNEMENT_TENDU
MED-00319,50001932,EFS ALPES MEDITERRANEE CH DE BRIANCON,3400930012345,Amoxicilline 1g,5485,8,REAPPROVISIONNEMENT_TENDU
MED-00320,60022860,GCS CH CANNES GRASSE CLINICA ET SIEGE,3400930056789,Paracétamol Injectable IV 10mg/ml,3759,42,STOCK_CONFORME
MED-00321,20000915,SSR JACQUES FICHEUX SAINT-GOBAIN,3400930066666,Cefotaxime 1g Poudre Solution,181,43,STOCK_CONFORME
MED-00322,40006686,IFP CH DIGNE-LES-BAINS SITE MANOSQUE,3400930012345,Amoxicilline 1g,4007,37,STOCK_CONFORME
MED-00323,60032406,CLINIQUE GRIMALDI,3400930088888,Propofol Émulsion IV,4558,24,STOCK_CONFORME
MED-00324,60790680,CH DE GRASSE CENTRE DE LONG SEJOUR,3400930099999,Insuline Rapide 100 UI/ml,2722,43,STOCK_CONFORME
MED-00325,50008630,HJ L'ESCALE BRIANCON,3400930012345,Amoxicilline 1g,3443,28,STOCK_CONFORME
MED-00326,20014999,CAMSP CH LAON HIRSON,3400930077777,Morphine Sulfate 10mg,2092,36,STOCK_CONFORME
MED-00327,30785224,SSIAD CH NERIS LES BAINS,3400930088888,Propofol Émulsion IV,7268,29,STOCK_CONFORME
MED-00328,20000519,CH SOISSONS,3400930088888,Propofol Émulsion IV,5480,16,STOCK_CONFORME
MED-00329,60790185,USLD SIMONE VEIL CH CANNES,3400930088888,Propofol Émulsion IV,2630,19,STOCK_CONFORME
MED-00330,60790094,CAMSP CH ANTIBES,3400930066666,Cefotaxime 1g Poudre Solution,5057,13,STOCK_CONFORME
MED-00331,10007904,HDJ ADULTES MONTLUEL,3400930056789,Paracétamol Injectable IV 10mg/ml,6278,23,STOCK_CONFORME
MED-00332,60780756,POLYCLINIQUE SANTA MARIA,3400930066666,Cefotaxime 1g Poudre Solution,8131,15,STOCK_CONFORME
MED-00333,40000127,EPS VALLEE DE LA BLANCHE SEYNE ALPES,3400930099999,Insuline Rapide 100 UI/ml,8190,5,REAPPROVISIONNEMENT_TENDU
MED-00334,60788957,CHU DE NICE HOPITAL DE CIMIEZ,3400930099999,Insuline Rapide 100 UI/ml,6464,32,STOCK_CONFORME
MED-00335,20004677,USLD CH SOISSONS,3400930066666,Cefotaxime 1g Poudre Solution,4643,17,STOCK_CONFORME
MED-00336,10786085,EHPAD CH PONT DE VAUX,3400930012345,Amoxicilline 1g,107,15,STOCK_CONFORME
MED-00337,40000127,EPS VALLEE DE LA BLANCHE SEYNE ALPES,3400930012345,Amoxicilline 1g,6485,29,STOCK_CONFORME
MED-00338,60781374,INSTITUT POLYCLINIQUE DE CANNES,3400930056789,Paracétamol Injectable IV 10mg/ml,5161,4,REAPPROVISIONNEMENT_TENDU
MED-00339,10786085,EHPAD CH PONT DE VAUX,3400930056789,Paracétamol Injectable IV 10mg/ml,1113,23,STOCK_CONFORME
MED-00340,40000127,EPS VALLEE DE LA BLANCHE SEYNE ALPES,3400930056789,Paracétamol Injectable IV 10mg/ml,6217,25,STOCK_CONFORME
MED-00341,20019550,IFSI-IFAS-IFAP DU CH DE SOISSONS,3400930077777,Morphine Sulfate 10mg,7725,35,STOCK_CONFORME
MED-00342,60033172,CHU CCAS NICE EL NOUZAH,3400930099999,Insuline Rapide 100 UI/ml,3243,26,STOCK_CONFORME
MED-00343,30785042,HOPITAL DE JOUR VICHY-OUEST,3400930088888,Propofol Émulsion IV,7286,21,STOCK_CONFORME
MED-00344,20006151,HJ EPSMD LA FÈRE,3400930056789,Paracétamol Injectable IV 10mg/ml,5491,41,STOCK_CONFORME
MED-00345,30781637,SERVICE DE PSYCHIATRIE CHATELARD,3400930088888,Propofol Émulsion IV,8131,44,STOCK_CONFORME
MED-00346,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,3400930066666,Cefotaxime 1g Poudre Solution,5918,1,RUPTURE_AVEREE_CRITIQUE
MED-00347,60007879,GCS UNITE EVEIL CHU NICE UGECAM SIEGE,3400930066666,Cefotaxime 1g Poudre Solution,7997,31,STOCK_CONFORME
MED-00348,10780195,CLINIQUE CONVERT,3400930056789,Paracétamol Injectable IV 10mg/ml,7663,40,STOCK_CONFORME
MED-00349,20014296,EHPAD CH SAINT-QUENTIN,3400930088888,Propofol Émulsion IV,8199,38,STOCK_CONFORME
MED-00350,60024932,HJ DU CONGRES CHS SAINTE MARIE,3400930088888,Propofol Émulsion IV,354,28,STOCK_CONFORME
MED-00351,70000146,CH DE LARGENTIERE,3400930099999,Insuline Rapide 100 UI/ml,687,28,STOCK_CONFORME
MED-00352,10007748,CHU ORSAC - HEBERGEMENT D'URGENCE,3400930077777,Morphine Sulfate 10mg,7310,45,STOCK_CONFORME
MED-00353,10000024,CH DE FLEYRIAT,3400930088888,Propofol Émulsion IV,2708,43,STOCK_CONFORME
MED-00354,60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,3400930012345,Amoxicilline 1g,5100,43,STOCK_CONFORME
MED-00355,20004701,EHPAD CH LA FÈRE,3400930099999,Insuline Rapide 100 UI/ml,7952,42,STOCK_CONFORME
MED-00356,20009809,RADIO CH SOISSONS / INSTITUT GODINOT,3400930066666,Cefotaxime 1g Poudre Solution,5390,18,STOCK_CONFORME
MED-00357,60780277,CLINIQUE SAINTE BRIGITTE,3400930088888,Propofol Émulsion IV,7870,1,RUPTURE_AVEREE_CRITIQUE
MED-00358,60780723,CLINIQUE DU PARC IMPERIAL,3400930088888,Propofol Émulsion IV,7862,2,RUPTURE_AVEREE_CRITIQUE
MED-00359,50005958,CH DE BRIANCON SLD,3400930088888,Propofol Émulsion IV,1616,17,STOCK_CONFORME
MED-00360,40003808,CENTRE DE FORMATION DU CH DE DIGNE,3400930077777,Morphine Sulfate 10mg,7940,30,STOCK_CONFORME
MED-00361,20004750,EHPAD CH VERVINS,3400930066666,Cefotaxime 1g Poudre Solution,6031,3,RUPTURE_AVEREE_CRITIQUE
MED-00362,40001778,MAS LES TERRES ROUGES CH DIGNE,3400930066666,Cefotaxime 1g Poudre Solution,4178,24,STOCK_CONFORME
MED-00363,20012605,UNITE DE PROXIMITÉ CHARLES LASEGUE,3400930066666,Cefotaxime 1g Poudre Solution,8108,41,STOCK_CONFORME
MED-00364,60022860,GCS CH CANNES GRASSE CLINICA ET SIEGE,3400930012345,Amoxicilline 1g,2307,21,STOCK_CONFORME
MED-00365,40788218,HJ YVES ARNOUX MANOSQUE,3400930088888,Propofol Émulsion IV,7587,19,STOCK_CONFORME
MED-00366,40005274,SCANNER GIE DIGNE IM SITE CH DIGNE,3400930077777,Morphine Sulfate 10mg,3495,43,STOCK_CONFORME
MED-00367,20004990,CENTRE POUR ADOLESCENTS EPSMD AISNE,3400930066666,Cefotaxime 1g Poudre Solution,2888,27,STOCK_CONFORME
MED-00368,70000609,CH ARDECHE MERIDIONALE - AUBENAS,3400930056789,Paracétamol Injectable IV 10mg/ml,3291,8,REAPPROVISIONNEMENT_TENDU
MED-00369,20014833,CAMSP CH SOISSONS CHÂTEAU-THIERRY,3400930077777,Morphine Sulfate 10mg,5276,8,REAPPROVISIONNEMENT_TENDU
MED-00370,20009577,SSIAD CH LE NOUVION-EN-THIÉRACHE,3400930066666,Cefotaxime 1g Poudre Solution,994,22,STOCK_CONFORME
MED-00371,70005228,IFSI-IFAS CH ARDECHE MERIDIONALE,3400930012345,Amoxicilline 1g,3369,36,STOCK_CONFORME
MED-00372,60031382,EMSP CHU DE NICE,3400930099999,Insuline Rapide 100 UI/ml,6692,18,STOCK_CONFORME
MED-00373,60026119,IRM SCAN GIE GRASCANNER SITE CH GRASSE,3400930088888,Propofol Émulsion IV,2061,18,STOCK_CONFORME
MED-00374,10008852,CRF L'ORCET SITE DU CH DE FLEYRIAT,3400930056789,Paracétamol Injectable IV 10mg/ml,773,21,STOCK_CONFORME
MED-00375,60024924,HJ MARIE BEATRICE CHS SAINTE MARIE,3400930066666,Cefotaxime 1g Poudre Solution,6945,16,STOCK_CONFORME
MED-00376,60788957,CHU DE NICE HOPITAL DE CIMIEZ,3400930066666,Cefotaxime 1g Poudre Solution,452,39,STOCK_CONFORME
MED-00377,60788742,CSAPA PREVADD ET CONSULT CH CANNES,3400930066666,Cefotaxime 1g Poudre Solution,1099,15,STOCK_CONFORME
MED-00378,20015194,CATTP CH SAINT-QUENTIN BOHAIN-EN-VER,3400930099999,Insuline Rapide 100 UI/ml,984,20,STOCK_CONFORME
MED-00379,10787893,CMP URGENCES LIAISON CH FLEYRIAT,3400930099999,Insuline Rapide 100 UI/ml,5580,12,STOCK_CONFORME
MED-00380,20000105,CH LE NOUVION-EN-THIÉRACHE,3400930066666,Cefotaxime 1g Poudre Solution,1187,38,STOCK_CONFORME
MED-00381,60787835,HJ SAINTE AGATHE CHS SAINTE MARIE,3400930056789,Paracétamol Injectable IV 10mg/ml,2619,32,STOCK_CONFORME
MED-00382,10008217,HDJ ADULTES BOURG-EN-BRESSE,3400930066666,Cefotaxime 1g Poudre Solution,6237,36,STOCK_CONFORME
MED-00383,20000543,ETS PUB SANTÉ MENTALE DE L'AISNE,3400930099999,Insuline Rapide 100 UI/ml,1679,28,STOCK_CONFORME
MED-00384,30009203,CMP ADULTES VALIGNY/LURCY,3400930099999,Insuline Rapide 100 UI/ml,2499,42,STOCK_CONFORME
MED-00385,70000195,CH DE TOURNON SUR RHONE,3400930012345,Amoxicilline 1g,7518,36,STOCK_CONFORME
MED-00386,60788957,CHU DE NICE HOPITAL DE CIMIEZ,3400930088888,Propofol Émulsion IV,3944,44,STOCK_CONFORME
MED-00387,60789799,CAMSP CHU DE NICE,3400930088888,Propofol Émulsion IV,6297,28,STOCK_CONFORME
MED-00388,60014529,EAM L'EOLIENNE DU CH DE BREIL,3400930066666,Cefotaxime 1g Poudre Solution,2828,11,STOCK_CONFORME
MED-00389,60780996,CHS SAINTE MARIE,3400930066666,Cefotaxime 1g Poudre Solution,6752,45,STOCK_CONFORME
MED-00390,20006151,HJ EPSMD LA FÈRE,3400930066666,Cefotaxime 1g Poudre Solution,7205,13,STOCK_CONFORME
MED-00391,50002849,IFSI DU CH BRIANÇON,3400930012345,Amoxicilline 1g,4820,10,REAPPROVISIONNEMENT_TENDU
MED-00392,60788320,CMP ADULTE SECT2 DEL PONTE CH CANNES,3400930056789,Paracétamol Injectable IV 10mg/ml,121,11,STOCK_CONFORME
MED-00393,60021094,CLINIQUE VILLA ROMAINE,3400930066666,Cefotaxime 1g Poudre Solution,4092,40,STOCK_CONFORME
MED-00394,40001778,MAS LES TERRES ROUGES CH DIGNE,3400930066666,Cefotaxime 1g Poudre Solution,1094,43,STOCK_CONFORME
MED-00395,10000024,CH DE FLEYRIAT,3400930056789,Paracétamol Injectable IV 10mg/ml,6354,5,REAPPROVISIONNEMENT_TENDU
MED-00396,60000486,CH SAINT ELOI DE SOSPEL,3400930012345,Amoxicilline 1g,3927,45,STOCK_CONFORME
MED-00397,60011228,CSAPA CH ANTIBES,3400930099999,Insuline Rapide 100 UI/ml,2722,28,STOCK_CONFORME
MED-00398,70000609,CH ARDECHE MERIDIONALE - AUBENAS,3400930077777,Morphine Sulfate 10mg,3543,12,STOCK_CONFORME
MED-00399,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,3400930066666,Cefotaxime 1g Poudre Solution,8315,26,STOCK_CONFORME
MED-00400,20000543,ETS PUB SANTÉ MENTALE DE L'AISNE,3400930077777,Morphine Sulfate 10mg,1696,5,REAPPROVISIONNEMENT_TENDU
