id_planning,id_finess_etablissement,nom_etablissement,categorie_personnel,effectif_present,effectif_requis_h24,taux_absenteisme_pct,nombre_heures_supplementaires_semaine,statut_garde
PLN-00200,60032406,CLINIQUE GRIMALDI,Anesthésistes Réanimateurs,8,12,33.3,12.4,SOUS_EFFECTIF_SEVERE
PLN-00201,20000535,CH CHAUNY,Médecins Urgentistes,7,8,12.5,20.0,GARDE_CONFORME
PLN-00202,30000061,CH DE MOULINS,Médecins Urgentistes,26,35,25.7,17.0,SOUS_EFFECTIF_SEVERE
PLN-00203,50000223,CENTRE HOSPITALIER AIGUILLES QUEYRAS,Aides-Soignants,19,22,13.6,21.3,GARDE_CONFORME
PLN-00204,40005035,HJ CASA CH DIGNE,Infirmiers IDE,6,11,45.5,19.8,SOUS_EFFECTIF_SEVERE
PLN-00205,40003212,CAMSP CH DIGNE,Infirmiers IDE,33,42,21.4,9.2,SOUS_EFFECTIF_SEVERE
PLN-00206,10011575,GIE IMAG MED HB - SITE CH HAUT BUGEY,Infirmiers IDE,27,31,12.9,18.5,GARDE_CONFORME
PLN-00207,60780525,CLINIQUE LE VAL D'ESTREILLES,Médecins Urgentistes,27,42,35.7,16.9,SOUS_EFFECTIF_SEVERE
PLN-00208,60789195,CHU DE NICE HOPITAL DE L'ARCHET,Anesthésistes Réanimateurs,33,33,0.0,16.3,GARDE_CONFORME
PLN-00209,30785885,HOPITAL DE JOUR PSY INFANTJUV,Infirmiers IDE,14,17,17.6,15.4,GARDE_CONFORME
PLN-00210,60004918,CHU DE NICE USLD DE TENDE,Médecins Urgentistes,7,10,30.0,17.1,SOUS_EFFECTIF_SEVERE
PLN-00211,60780715,CLINIQUE SAINT GEORGE,Anesthésistes Réanimateurs,29,41,29.3,10.9,SOUS_EFFECTIF_SEVERE
PLN-00212,20004677,USLD CH SOISSONS,Infirmiers IDE,29,42,31.0,5.4,SOUS_EFFECTIF_SEVERE
PLN-00213,50008705,HJ PSY GEN HELENE CHAIGNEAU GAP,Aides-Soignants,11,11,0.0,13.3,GARDE_CONFORME
PLN-00214,60780442,CLINIQUE SAINT FRANCOIS,Anesthésistes Réanimateurs,39,40,2.5,16.6,GARDE_CONFORME
PLN-00215,70000070,CH DU CHEYLARD,Aides-Soignants,6,8,25.0,7.1,SOUS_EFFECTIF_SEVERE
PLN-00216,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,Aides-Soignants,26,28,7.1,4.5,GARDE_CONFORME
PLN-00217,60780517,POLYCLINIQUE SAINT JEAN,Infirmiers IDE,23,39,41.0,8.4,SOUS_EFFECTIF_SEVERE
PLN-00218,20000386,CLINIQUE DE LA ROSERAIE,Anesthésistes Réanimateurs,13,16,18.8,10.3,GARDE_CONFORME
PLN-00219,40000044,EPS DUCELIA DE CASTELLANE,Infirmiers IDE,14,24,41.7,6.2,SOUS_EFFECTIF_SEVERE
PLN-00220,60032604,PSY INF JUV HJ CH ANTIBES,Aides-Soignants,14,22,36.4,9.4,SOUS_EFFECTIF_SEVERE
PLN-00221,60000304,CENTRE HOSPITALIER DE BREIL SUR ROYA,Médecins Urgentistes,17,24,29.2,6.5,SOUS_EFFECTIF_SEVERE
PLN-00222,10009314,SSR HOTEL DIEU DE FLEYRIAT,Médecins Urgentistes,40,44,9.1,18.4,GARDE_CONFORME
PLN-00223,60022860,GCS CH CANNES GRASSE CLINICA ET SIEGE,Infirmiers IDE,9,10,10.0,12.2,GARDE_CONFORME
PLN-00224,70001243,EML SCM SVRV SCAN CLINIQUE PASTEUR,Médecins Urgentistes,11,13,15.4,15.0,GARDE_CONFORME
PLN-00225,30781637,SERVICE DE PSYCHIATRIE CHATELARD,Aides-Soignants,14,22,36.4,21.4,SOUS_EFFECTIF_SEVERE
PLN-00226,30784136,EHPAD DU CH DE BOURBON L'ARCHAMBAULT,Anesthésistes Réanimateurs,17,28,39.3,17.5,SOUS_EFFECTIF_SEVERE
PLN-00227,30002208,CH DPT COEUR DU BOURBONNAIS TRONGET,Anesthésistes Réanimateurs,27,42,35.7,18.7,SOUS_EFFECTIF_SEVERE
PLN-00228,60011228,CSAPA CH ANTIBES,Anesthésistes Réanimateurs,11,14,21.4,8.5,SOUS_EFFECTIF_SEVERE
PLN-00229,60024932,HJ DU CONGRES CHS SAINTE MARIE,Infirmiers IDE,19,28,32.1,10.8,SOUS_EFFECTIF_SEVERE
PLN-00230,10008217,HDJ ADULTES BOURG-EN-BRESSE,Infirmiers IDE,31,37,16.2,8.0,GARDE_CONFORME
PLN-00231,20014676,CMP CH SAINT-QUENTIN BOHAIN-EN-VER,Anesthésistes Réanimateurs,15,22,31.8,21.5,SOUS_EFFECTIF_SEVERE
PLN-00232,30781637,SERVICE DE PSYCHIATRIE CHATELARD,Médecins Urgentistes,28,41,31.7,20.7,SOUS_EFFECTIF_SEVERE
PLN-00233,20014676,CMP CH SAINT-QUENTIN BOHAIN-EN-VER,Infirmiers IDE,28,35,20.0,14.8,GARDE_CONFORME
PLN-00234,70005046,HDJ ADULTE GUILHERAND,Infirmiers IDE,13,18,27.8,5.7,SOUS_EFFECTIF_SEVERE
PLN-00235,20000915,SSR JACQUES FICHEUX SAINT-GOBAIN,Aides-Soignants,17,19,10.5,4.9,GARDE_CONFORME
PLN-00236,30007843,HOPITAL DE JOUR ADULTE DENIS PAPIN,Aides-Soignants,25,34,26.5,16.9,SOUS_EFFECTIF_SEVERE
PLN-00237,60023751,CSAPA CHU DE NICE,Infirmiers IDE,24,39,38.5,5.4,SOUS_EFFECTIF_SEVERE
PLN-00238,30000095,CH DE BOURBON L'ARCHAMBAULT,Anesthésistes Réanimateurs,28,38,26.3,15.6,SOUS_EFFECTIF_SEVERE
PLN-00239,30785224,SSIAD CH NERIS LES BAINS,Aides-Soignants,27,31,12.9,16.7,GARDE_CONFORME
PLN-00240,60031382,EMSP CHU DE NICE,Infirmiers IDE,14,17,17.6,21.1,GARDE_CONFORME
PLN-00241,50005263,HJ PSY IJ PRAMBULLE BRIANCON,Anesthésistes Réanimateurs,37,38,2.6,10.6,GARDE_CONFORME
PLN-00242,40005266,IRM GIE IRM 04 SITE CH DIGNE,Anesthésistes Réanimateurs,13,20,35.0,19.3,SOUS_EFFECTIF_SEVERE
PLN-00243,50000132,CH BUECH DURANCE LARAGNE,Infirmiers IDE,4,8,50.0,15.1,SOUS_EFFECTIF_SEVERE
PLN-00244,30785901,SSIAD DU CH DE BOURBON L'ARCHAMBAULT,Anesthésistes Réanimateurs,35,39,10.3,11.3,GARDE_CONFORME
PLN-00245,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,Aides-Soignants,36,42,14.3,19.2,GARDE_CONFORME
PLN-00246,30009203,CMP ADULTES VALIGNY/LURCY,Anesthésistes Réanimateurs,36,38,5.3,10.7,GARDE_CONFORME
PLN-00247,10784510,EHPAD CH PAYS DE GEX,Anesthésistes Réanimateurs,38,40,5.0,16.6,GARDE_CONFORME
PLN-00248,60024395,CHU DE NICE ANTENNE SMUR SITE CH,Infirmiers IDE,7,13,46.2,21.5,SOUS_EFFECTIF_SEVERE
PLN-00249,60788791,CMP CATTP IJ LA PARENTHESE CH CANNES,Infirmiers IDE,27,32,15.6,19.6,GARDE_CONFORME
PLN-00250,60014529,EAM L'EOLIENNE DU CH DE BREIL,Infirmiers IDE,16,16,0.0,10.4,GARDE_CONFORME
PLN-00251,70004957,CSAPA CH ARDECHE MERIDIONALE,Aides-Soignants,30,44,31.8,5.5,SOUS_EFFECTIF_SEVERE
PLN-00252,10786150,EHPAD SITE DU CH DE MEXIMIEUX,Aides-Soignants,18,28,35.7,13.1,SOUS_EFFECTIF_SEVERE
PLN-00253,20014098,CENTRE PSYCHOTHÉRAPIQUE EPSMDA HIRSON,Infirmiers IDE,26,33,21.2,10.8,SOUS_EFFECTIF_SEVERE
PLN-00254,70000039,CH DE VALLON PONT D'ARC,Aides-Soignants,25,41,39.0,7.5,SOUS_EFFECTIF_SEVERE
PLN-00255,50006105,CH D'EMBRUN SLD,Médecins Urgentistes,24,35,31.4,5.5,SOUS_EFFECTIF_SEVERE
PLN-00256,20000394,CH LAON,Anesthésistes Réanimateurs,20,24,16.7,18.3,GARDE_CONFORME
PLN-00257,60787777,CMP CATTP IJ LES VIOLETTES CH CANNES,Anesthésistes Réanimateurs,17,20,15.0,7.4,GARDE_CONFORME
PLN-00258,50005628,SSIAD CH D'EMBRUN,Médecins Urgentistes,9,9,0.0,20.8,GARDE_CONFORME
PLN-00259,60003779,SSIAD CH DU PAYS DE LA ROUDOULE,Anesthésistes Réanimateurs,19,26,26.9,11.3,SOUS_EFFECTIF_SEVERE
PLN-00260,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,Médecins Urgentistes,20,25,20.0,11.4,GARDE_CONFORME
PLN-00261,40780389,CLINIQUE JEAN GIONO,Anesthésistes Réanimateurs,15,15,0.0,20.3,GARDE_CONFORME
PLN-00262,70000484,CH ARDECHE MERIDIONALE -VALS LES BAINS,Infirmiers IDE,23,32,28.1,15.7,SOUS_EFFECTIF_SEVERE
PLN-00263,10000214,CH PUBLIC HAUTEVILLE - UNITE ALBARINE,Médecins Urgentistes,27,30,10.0,10.1,GARDE_CONFORME
PLN-00264,20000030,EHPAD CH HIRSON,Infirmiers IDE,21,33,36.4,16.3,SOUS_EFFECTIF_SEVERE
PLN-00265,20006151,HJ EPSMD LA FÈRE,Aides-Soignants,14,18,22.2,4.1,SOUS_EFFECTIF_SEVERE
PLN-00266,20019311,CH SOISSONS,Infirmiers IDE,13,16,18.8,4.5,GARDE_CONFORME
PLN-00267,60011228,CSAPA CH ANTIBES,Aides-Soignants,20,23,13.0,17.6,GARDE_CONFORME
PLN-00268,50009117,SAAD DU CH D'AIGUILLES QUEYRAS,Infirmiers IDE,30,32,6.2,14.7,GARDE_CONFORME
PLN-00269,60016508,CENTRE DE FORMATION DU CHU DE NICE,Infirmiers IDE,29,38,23.7,13.9,SOUS_EFFECTIF_SEVERE
PLN-00270,10789717,USLD CH D'OYONNAX,Aides-Soignants,32,33,3.0,5.0,GARDE_CONFORME
PLN-00271,60024395,CHU DE NICE ANTENNE SMUR SITE CH,Anesthésistes Réanimateurs,13,19,31.6,11.5,SOUS_EFFECTIF_SEVERE
PLN-00272,20018909,CLIC CH LA FERE,Médecins Urgentistes,23,34,32.4,18.9,SOUS_EFFECTIF_SEVERE
PLN-00273,20005088,HJ EPSMD LAON,Infirmiers IDE,25,32,21.9,18.0,SOUS_EFFECTIF_SEVERE
PLN-00274,20008173,CAMSP CH LAON,Médecins Urgentistes,18,25,28.0,9.5,SOUS_EFFECTIF_SEVERE
PLN-00275,40788887,HJ PSY GEN SISTERON,Aides-Soignants,21,36,41.7,11.2,SOUS_EFFECTIF_SEVERE
PLN-00276,30000160,CHS D'AINAY LE CHATEAU,Infirmiers IDE,25,32,21.9,20.2,SOUS_EFFECTIF_SEVERE
PLN-00277,10009314,SSR HOTEL DIEU DE FLEYRIAT,Infirmiers IDE,37,39,5.1,20.8,GARDE_CONFORME
PLN-00278,60021094,CLINIQUE VILLA ROMAINE,Médecins Urgentistes,8,11,27.3,16.9,SOUS_EFFECTIF_SEVERE
PLN-00279,30782916,IFSI IFAS MARCEL HAY CH MONTLUCON,Infirmiers IDE,36,36,0.0,12.7,GARDE_CONFORME
PLN-00280,20000089,CH GUISE,Aides-Soignants,6,8,25.0,13.8,SOUS_EFFECTIF_SEVERE
PLN-00281,60780525,CLINIQUE LE VAL D'ESTREILLES,Médecins Urgentistes,18,25,28.0,11.3,SOUS_EFFECTIF_SEVERE
PLN-00282,60019288,GCS HOP PEDIA NICE CHU LENVAL ET SIEGE,Infirmiers IDE,6,8,25.0,10.3,SOUS_EFFECTIF_SEVERE
PLN-00283,10000081,CH DU PAYS DE GEX,Infirmiers IDE,12,20,40.0,4.5,SOUS_EFFECTIF_SEVERE
PLN-00284,70000609,CH ARDECHE MERIDIONALE - AUBENAS,Aides-Soignants,33,35,5.7,4.2,GARDE_CONFORME
PLN-00285,30009237,CMP ADULTES LURCY-LÉVIS,Aides-Soignants,15,23,34.8,4.4,SOUS_EFFECTIF_SEVERE
PLN-00286,70005202,IFSI-IFAS CH ARDÈCHE NORD,Médecins Urgentistes,9,16,43.8,17.6,SOUS_EFFECTIF_SEVERE
PLN-00287,70006804,SSR L.ROUVEYROL CH ARDECHE MERIDIONALE,Médecins Urgentistes,37,41,9.8,11.8,GARDE_CONFORME
PLN-00288,60791746,CLINIQUE DE L'ESTAGNOL,Aides-Soignants,29,35,17.1,20.6,GARDE_CONFORME
PLN-00289,70006465,HOPITAL DE JOUR ENFANTS PRIVAS,Médecins Urgentistes,42,42,0.0,14.4,GARDE_CONFORME
PLN-00290,60790680,CH DE GRASSE CENTRE DE LONG SEJOUR,Aides-Soignants,41,42,2.4,10.8,GARDE_CONFORME
PLN-00291,20018305,CHU AEP HIRSON,Anesthésistes Réanimateurs,22,25,12.0,21.6,GARDE_CONFORME
PLN-00292,70000609,CH ARDECHE MERIDIONALE - AUBENAS,Médecins Urgentistes,27,29,6.9,12.7,GARDE_CONFORME
PLN-00293,50001932,EFS ALPES MEDITERRANEE CH DE BRIANCON,Infirmiers IDE,5,8,37.5,16.3,SOUS_EFFECTIF_SEVERE
PLN-00294,20000915,SSR JACQUES FICHEUX SAINT-GOBAIN,Anesthésistes Réanimateurs,29,34,14.7,17.6,GARDE_CONFORME
PLN-00295,40000093,CHI DE MANOSQUE LOUIS RAFFALLI,Médecins Urgentistes,30,30,0.0,21.2,GARDE_CONFORME
PLN-00296,50000090,POLYCLINIQUE DES ALPES DU SUD GAP,Aides-Soignants,28,36,22.2,8.6,SOUS_EFFECTIF_SEVERE
PLN-00297,10786879,CPEF DE BELLEY,Anesthésistes Réanimateurs,14,14,0.0,10.5,GARDE_CONFORME
PLN-00298,10786879,CPEF DE BELLEY,Aides-Soignants,14,19,26.3,16.0,SOUS_EFFECTIF_SEVERE
PLN-00299,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,Médecins Urgentistes,21,31,32.3,19.9,SOUS_EFFECTIF_SEVERE
PLN-00300,30000061,CH DE MOULINS,Infirmiers IDE,16,20,20.0,22.1,GARDE_CONFORME
PLN-00301,10009314,SSR HOTEL DIEU DE FLEYRIAT,Aides-Soignants,21,27,22.2,13.0,SOUS_EFFECTIF_SEVERE
PLN-00302,30007942,CH DPT COEUR BOURBONNAIS ST POURCAIN,Anesthésistes Réanimateurs,17,28,39.3,10.2,SOUS_EFFECTIF_SEVERE
PLN-00303,20000386,CLINIQUE DE LA ROSERAIE,Médecins Urgentistes,23,37,37.8,10.4,SOUS_EFFECTIF_SEVERE
PLN-00304,20004677,USLD CH SOISSONS,Anesthésistes Réanimateurs,6,10,40.0,18.9,SOUS_EFFECTIF_SEVERE
PLN-00305,10000214,CH PUBLIC HAUTEVILLE - UNITE ALBARINE,Anesthésistes Réanimateurs,9,14,35.7,13.7,SOUS_EFFECTIF_SEVERE
PLN-00306,20012423,SSIAD CH GUISE,Anesthésistes Réanimateurs,8,12,33.3,5.5,SOUS_EFFECTIF_SEVERE
PLN-00307,10000495,CENTRE PSYCHOTHERAPIQUE DE L'AIN,Infirmiers IDE,13,20,35.0,6.9,SOUS_EFFECTIF_SEVERE
PLN-00308,60781374,INSTITUT POLYCLINIQUE DE CANNES,Anesthésistes Réanimateurs,32,43,25.6,11.8,SOUS_EFFECTIF_SEVERE
PLN-00309,60787579,IFSI - IFAS CH CANNES,Infirmiers IDE,15,24,37.5,17.7,SOUS_EFFECTIF_SEVERE
PLN-00310,70000484,CH ARDECHE MERIDIONALE -VALS LES BAINS,Infirmiers IDE,32,33,3.0,20.8,GARDE_CONFORME
PLN-00311,20002739,LITS DE PROXIMITÉ EPSMD AISNE,Infirmiers IDE,20,22,9.1,15.6,GARDE_CONFORME
PLN-00312,20004446,CENTRE DE FORMATION CH LAON,Aides-Soignants,26,44,40.9,21.7,SOUS_EFFECTIF_SEVERE
PLN-00313,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,Médecins Urgentistes,16,19,15.8,19.9,GARDE_CONFORME
PLN-00314,20002739,LITS DE PROXIMITÉ EPSMD AISNE,Médecins Urgentistes,15,17,11.8,4.9,GARDE_CONFORME
PLN-00315,60787579,IFSI - IFAS CH CANNES,Aides-Soignants,12,13,7.7,8.1,GARDE_CONFORME
PLN-00316,60014529,EAM L'EOLIENNE DU CH DE BREIL,Médecins Urgentistes,21,23,8.7,5.4,GARDE_CONFORME
PLN-00317,60031432,GCS CONSORT AZUR RECHERCH EXCELL SANTE,Anesthésistes Réanimateurs,20,20,0.0,7.6,GARDE_CONFORME
PLN-00318,70001243,EML SCM SVRV SCAN CLINIQUE PASTEUR,Aides-Soignants,23,33,30.3,19.9,SOUS_EFFECTIF_SEVERE
PLN-00319,10002251,HDJ ADULTES CHATILLON,Médecins Urgentistes,15,19,21.1,9.6,SOUS_EFFECTIF_SEVERE
PLN-00320,20004529,HJ EPSMD HIRSON,Aides-Soignants,35,42,16.7,5.2,GARDE_CONFORME
PLN-00321,60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,Anesthésistes Réanimateurs,36,43,16.3,8.2,GARDE_CONFORME
PLN-00322,70000195,CH DE TOURNON SUR RHONE,Infirmiers IDE,29,40,27.5,17.6,SOUS_EFFECTIF_SEVERE
PLN-00323,10000099,CH DE MEXIMIEUX,Médecins Urgentistes,30,32,6.2,8.1,GARDE_CONFORME
PLN-00324,60780459,CLINIQUE ORSAC MONTFLEURI,Anesthésistes Réanimateurs,10,16,37.5,8.6,SOUS_EFFECTIF_SEVERE
PLN-00325,50000348,CHI DES ALPES DU SUD SITE DE GAP,Anesthésistes Réanimateurs,30,44,31.8,6.9,SOUS_EFFECTIF_SEVERE
PLN-00326,60022894,EHPAD ISOLA BELLA CH CANNES,Anesthésistes Réanimateurs,9,15,40.0,12.8,SOUS_EFFECTIF_SEVERE
PLN-00327,40788580,HJ PSY IJ CHATEAU ARNOUX,Aides-Soignants,45,45,0.0,17.3,GARDE_CONFORME
PLN-00328,60780996,CHS SAINTE MARIE,Anesthésistes Réanimateurs,6,9,33.3,5.3,SOUS_EFFECTIF_SEVERE
PLN-00329,20009007,USLD CH GUISE,Médecins Urgentistes,9,10,10.0,18.1,GARDE_CONFORME
PLN-00330,40780520,CLINIQUE LE VERDON,Infirmiers IDE,19,21,9.5,11.3,GARDE_CONFORME
PLN-00331,60787801,HOPITAL DU PETIT PARIS,Aides-Soignants,28,34,17.6,10.4,GARDE_CONFORME
PLN-00332,60003779,SSIAD CH DU PAYS DE LA ROUDOULE,Médecins Urgentistes,13,17,23.5,11.7,SOUS_EFFECTIF_SEVERE
PLN-00333,50008705,HJ PSY GEN HELENE CHAIGNEAU GAP,Infirmiers IDE,19,28,32.1,9.5,SOUS_EFFECTIF_SEVERE
PLN-00334,60790573,INSTITUT MED BUCCO DENTAIRE RIQUIER,Infirmiers IDE,27,35,22.9,10.7,SOUS_EFFECTIF_SEVERE
PLN-00335,60000494,CH SAINT LAZARE DE TENDE,Médecins Urgentistes,28,40,30.0,8.6,SOUS_EFFECTIF_SEVERE
PLN-00336,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,Aides-Soignants,5,8,37.5,17.2,SOUS_EFFECTIF_SEVERE
PLN-00337,20004677,USLD CH SOISSONS,Médecins Urgentistes,23,23,0.0,20.1,GARDE_CONFORME
PLN-00338,20015749,FH APEI SOISSONS HÔPITAL,Aides-Soignants,26,40,35.0,15.6,SOUS_EFFECTIF_SEVERE
PLN-00339,60002102,CH LA PALMOSA DE MENTON,Aides-Soignants,8,14,42.9,17.3,SOUS_EFFECTIF_SEVERE
PLN-00340,10011120,EML SCAN/IRM DRS CLINIQUE CONVERT,Anesthésistes Réanimateurs,18,31,41.9,15.6,SOUS_EFFECTIF_SEVERE
PLN-00341,10000180,CH PUBLIC HAUTEVILLE - UNITE ESPERANCE,Anesthésistes Réanimateurs,10,10,0.0,20.3,GARDE_CONFORME
PLN-00342,70000039,CH DE VALLON PONT D'ARC,Aides-Soignants,16,18,11.1,16.1,GARDE_CONFORME
PLN-00343,40000044,EPS DUCELIA DE CASTELLANE,Aides-Soignants,31,33,6.1,15.5,GARDE_CONFORME
PLN-00344,40005035,HJ CASA CH DIGNE,Médecins Urgentistes,25,37,32.4,17.5,SOUS_EFFECTIF_SEVERE
PLN-00345,50000231,CH LES ESCARTONS A BRIANCON,Aides-Soignants,23,24,4.2,19.4,GARDE_CONFORME
PLN-00346,40003808,CENTRE DE FORMATION DU CH DE DIGNE,Médecins Urgentistes,14,19,26.3,19.3,SOUS_EFFECTIF_SEVERE
PLN-00347,60780665,CLINIQUE LE MERIDIEN,Aides-Soignants,31,43,27.9,22.1,SOUS_EFFECTIF_SEVERE
PLN-00348,50001841,LES SABOTS DE VENUS - CH D'AIGUILLES,Médecins Urgentistes,36,36,0.0,13.7,GARDE_CONFORME
PLN-00349,30780548,POLYCLINIQUE LA PERGOLA,Anesthésistes Réanimateurs,29,32,9.4,12.1,GARDE_CONFORME
PLN-00350,70007455,CENTRE DE SANTE CH ARDECHE MERIDIONALE,Infirmiers IDE,15,25,40.0,9.2,SOUS_EFFECTIF_SEVERE
PLN-00351,60021094,CLINIQUE VILLA ROMAINE,Aides-Soignants,28,44,36.4,8.1,SOUS_EFFECTIF_SEVERE
PLN-00352,60000544,CH DE CANNES SIMONE VEIL,Anesthésistes Réanimateurs,26,28,7.1,11.0,GARDE_CONFORME
PLN-00353,40006686,IFP CH DIGNE-LES-BAINS SITE MANOSQUE,Médecins Urgentistes,12,15,20.0,6.5,GARDE_CONFORME
PLN-00354,20019311,CH SOISSONS,Infirmiers IDE,23,38,39.5,5.6,SOUS_EFFECTIF_SEVERE
PLN-00355,10007904,HDJ ADULTES MONTLUEL,Anesthésistes Réanimateurs,16,26,38.5,5.0,SOUS_EFFECTIF_SEVERE
PLN-00356,40006264,HJ CASA SITE MANOSQUE,Médecins Urgentistes,43,43,0.0,8.3,GARDE_CONFORME
PLN-00357,40000911,CENTRE HOSPITALIER DE DIGNE LES BAINS,Aides-Soignants,7,13,46.2,21.7,SOUS_EFFECTIF_SEVERE
PLN-00358,30785901,SSIAD DU CH DE BOURBON L'ARCHAMBAULT,Anesthésistes Réanimateurs,18,24,25.0,16.6,SOUS_EFFECTIF_SEVERE
PLN-00359,20018453,SANTELYS DIALYSE À DOMICILE CH SOISSON,Médecins Urgentistes,16,22,27.3,8.9,SOUS_EFFECTIF_SEVERE
PLN-00360,60790177,CHU NICE CTRE DE CONVALESCENCE TENDE,Anesthésistes Réanimateurs,21,32,34.4,5.5,SOUS_EFFECTIF_SEVERE
PLN-00361,30009005,CATTP DU CH DAINAY LE CHATEAU,Aides-Soignants,32,37,13.5,16.6,GARDE_CONFORME
PLN-00362,10011641,CLINIQUE DU SOUFFLE LE PONTET,Médecins Urgentistes,27,29,6.9,8.3,GARDE_CONFORME
PLN-00363,60780723,CLINIQUE DU PARC IMPERIAL,Médecins Urgentistes,27,44,38.6,8.6,SOUS_EFFECTIF_SEVERE
PLN-00364,60780459,CLINIQUE ORSAC MONTFLEURI,Aides-Soignants,10,13,23.1,8.8,SOUS_EFFECTIF_SEVERE
PLN-00365,70007455,CENTRE DE SANTE CH ARDECHE MERIDIONALE,Infirmiers IDE,25,25,0.0,6.7,GARDE_CONFORME
PLN-00366,10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,Aides-Soignants,15,24,37.5,22.3,SOUS_EFFECTIF_SEVERE
PLN-00367,20014643,CMP CH SAINT-QUENTIN,Aides-Soignants,31,37,16.2,5.0,GARDE_CONFORME
PLN-00368,60780277,CLINIQUE SAINTE BRIGITTE,Infirmiers IDE,32,39,17.9,10.7,GARDE_CONFORME
PLN-00369,60780665,CLINIQUE LE MERIDIEN,Médecins Urgentistes,16,18,11.1,4.7,GARDE_CONFORME
PLN-00370,30783880,EHPAD DU CH DE MOULINS-YZEURE,Aides-Soignants,25,34,26.5,10.7,SOUS_EFFECTIF_SEVERE
PLN-00371,60780459,CLINIQUE ORSAC MONTFLEURI,Anesthésistes Réanimateurs,18,20,10.0,21.6,GARDE_CONFORME
PLN-00372,30785901,SSIAD DU CH DE BOURBON L'ARCHAMBAULT,Médecins Urgentistes,7,9,22.2,9.6,SOUS_EFFECTIF_SEVERE
PLN-00373,20004156,CLINIQUE TEMPS DE VIE SAINT-QUENTIN,Médecins Urgentistes,29,44,34.1,18.4,SOUS_EFFECTIF_SEVERE
PLN-00374,60007739,IFAS DU CH D'ANTIBES,Infirmiers IDE,12,20,40.0,13.7,SOUS_EFFECTIF_SEVERE
PLN-00375,70000021,CH DE JOYEUSE,Aides-Soignants,16,17,5.9,12.8,GARDE_CONFORME
PLN-00376,60780442,CLINIQUE SAINT FRANCOIS,Anesthésistes Réanimateurs,20,33,39.4,13.1,SOUS_EFFECTIF_SEVERE
PLN-00377,60024395,CHU DE NICE ANTENNE SMUR SITE CH,Anesthésistes Réanimateurs,34,39,12.8,17.5,GARDE_CONFORME
PLN-00378,60016508,CENTRE DE FORMATION DU CHU DE NICE,Anesthésistes Réanimateurs,27,42,35.7,7.4,SOUS_EFFECTIF_SEVERE
PLN-00379,70005228,IFSI-IFAS CH ARDECHE MERIDIONALE,Infirmiers IDE,10,16,37.5,15.4,SOUS_EFFECTIF_SEVERE
PLN-00380,60024411,CHU DE NICE ANTENNE SMUR SITE HPNCL,Aides-Soignants,13,19,31.6,18.7,SOUS_EFFECTIF_SEVERE
PLN-00381,60011228,CSAPA CH ANTIBES,Anesthésistes Réanimateurs,18,31,41.9,19.1,SOUS_EFFECTIF_SEVERE
PLN-00382,30007587,EML IRM - SITE CH DE MOULINS YZEURE,Anesthésistes Réanimateurs,33,39,15.4,9.5,GARDE_CONFORME
PLN-00383,20009809,RADIO CH SOISSONS / INSTITUT GODINOT,Médecins Urgentistes,5,9,44.4,22.4,SOUS_EFFECTIF_SEVERE
PLN-00384,10002251,HDJ ADULTES CHATILLON,Médecins Urgentistes,8,9,11.1,6.7,GARDE_CONFORME
PLN-00385,30783583,ULSD CH JACQUES LACARIN VICHY,Infirmiers IDE,20,24,16.7,12.6,GARDE_CONFORME
PLN-00386,50000488,CLINIQUE DU SOUFFLE LES ACACIAS,Médecins Urgentistes,36,36,0.0,13.7,GARDE_CONFORME
PLN-00387,10013134,CEGIDD - CH BOURG-EN-BRESSE FLEYRIAT,Anesthésistes Réanimateurs,21,34,38.2,15.0,SOUS_EFFECTIF_SEVERE
PLN-00388,60780947,HOP PEDIATRIQUES DE NICE CHU LENVAL,Médecins Urgentistes,40,45,11.1,13.7,GARDE_CONFORME
PLN-00389,30780548,POLYCLINIQUE LA PERGOLA,Médecins Urgentistes,25,25,0.0,17.4,GARDE_CONFORME
PLN-00390,40005241,SCANNER GIE MANOSCAN SITE CH MANOSQUE,Aides-Soignants,5,9,44.4,17.2,SOUS_EFFECTIF_SEVERE
PLN-00391,20014676,CMP CH SAINT-QUENTIN BOHAIN-EN-VER,Médecins Urgentistes,17,22,22.7,18.4,SOUS_EFFECTIF_SEVERE
PLN-00392,60788262,HJ CHU NICE,Aides-Soignants,23,35,34.3,11.6,SOUS_EFFECTIF_SEVERE
PLN-00393,20000097,CH LA FÈRE,Infirmiers IDE,25,41,39.0,6.1,SOUS_EFFECTIF_SEVERE
PLN-00394,60000478,CENTRE HOSPITALIER DE GRASSE,Aides-Soignants,7,12,41.7,6.5,SOUS_EFFECTIF_SEVERE
PLN-00395,20009882,SSIAD CH CHÂTEAU-THIERRY,Médecins Urgentistes,36,37,2.7,12.7,GARDE_CONFORME
PLN-00396,40003212,CAMSP CH DIGNE,Médecins Urgentistes,35,36,2.8,16.9,GARDE_CONFORME
