id_finess_etablissement,nom_etablissement,categorie_etablissement,commune,code_postal,code_departement,nom_region,capacite_totale_lits,capacite_lits_reanimation,capacite_lits_urgences,latitude,longitude
10005486,PHARMACIE LELIEVRE,Pharmacie d'Officine,ST GENIS POUILLY,1630,16 - Département 16,Île-de-France,250,20,30,46.242557,6.023026
10005536,PHARMACIE DE SAINT JULIEN,Pharmacie d'Officine,ST JULIEN SUR REYSSOUZE,1560,15 - Département 15,Île-de-France,250,20,30,46.400874,5.110531
10005551,PHARMACIE CAO-BROWN,Pharmacie d'Officine,ST LAURENT SUR SAONE,1750,17 - Département 17,Île-de-France,250,20,30,46.308192,4.842935
10005585,DUJOLS MARTIN,Pharmacie d'Officine,ST MARTIN DU FRENE,1430,14 - Département 14,Île-de-France,250,20,30,46.135778614,5.552469252
10005601,PHARMACIE DE LA COTIERE,Pharmacie d'Officine,ST MAURICE DE BEYNOST,1700,17 - Département 17,Île-de-France,250,20,30,45.829364,4.977066
10005619,CAMSP DE L'ALBARINE,Centre Action Médico-Sociale Précoce (C.A.M.S.P.),AMBERIEU EN BUGEY,1500,15 - Département 15,Île-de-France,43,8,12,45.955492,5.335377
10005635,PHARMACIE REYMONDON,Pharmacie d'Officine,ST MAURICE DE GOURDANS,1800,18 - Département 18,Île-de-France,250,20,30,45.821187,5.196227
10005650,PHARMACIE LAURENCE DURAND,Pharmacie d'Officine,ST PAUL DE VARAX,1240,12 - Département 12,Île-de-France,250,20,30,46.096813,5.125617
10005684,PHARMACIE DE L'ALBARINE,Pharmacie d'Officine,ST RAMBERT EN BUGEY,1230,12 - Département 12,Île-de-France,250,20,30,45.948942,5.44012
10005700,PHARMACIE DE SAINT TRIVIER DE COURTES,Pharmacie d'Officine,ST TRIVIER DE COURTES,1560,15 - Département 15,Île-de-France,250,20,30,46.461652,5.07857
10005734,PHARMACIE DE SAINT TRIVIER,Pharmacie d'Officine,ST TRIVIER SUR MOIGNANS,1990,19 - Département 19,Île-de-France,250,20,30,46.072835,4.898589
10005767,PHARMACIE BRISON,Pharmacie d'Officine,SAULT BRENAZ,1150,11 - Département 11,Île-de-France,250,20,30,45.855965106,5.407259415
10005783,PHARMACIE DE SEGNY,Pharmacie d'Officine,SEGNY,1170,11 - Département 11,Île-de-France,250,20,30,46.296421824,6.073450498
10005817,PHARMACIE DE L'AVENT,Pharmacie d'Officine,SERRIERES DE BRIORD,1470,14 - Département 14,Île-de-France,250,20,30,45.805868658,5.454010184
10005833,PHARMACIE BIONNET,Pharmacie d'Officine,SEYSSEL,1420,14 - Département 14,Île-de-France,250,20,30,45.955799586,5.831955417
10005866,PHARMACIE BARBI-LOUIS,Pharmacie d'Officine,TENAY,1230,12 - Département 12,Île-de-France,250,20,30,45.918458108,5.510059604
10005882,PHARMACIE DES MONTS JURA,Pharmacie d'Officine,THOIRY,1710,17 - Département 17,Île-de-France,250,20,30,46.235844,5.979905
10005916,PHARMACIE DE THOISSEY,Pharmacie d'Officine,THOISSEY,1140,11 - Département 11,Île-de-France,250,20,30,46.173796431,4.805228695
10005932,PHARMACIE DE TOSSIAT,Pharmacie d'Officine,TOSSIAT,1250,12 - Département 12,Île-de-France,250,20,30,46.141821,5.316143
10005957,SELARL PHARMACIE DE TREFFORT,Pharmacie d'Officine,VAL REVERMONT,1370,13 - Département 13,Île-de-France,250,20,30,46.270418,5.367245
10005973,PHARMACIE DES ORFEVRES,Pharmacie d'Officine,TREVOUX,1600,16 - Département 16,Île-de-France,250,20,30,45.935317,4.789979
10006005,SELARL SAONE VALLEE,Pharmacie d'Officine,TREVOUX,1600,16 - Département 16,Île-de-France,250,20,30,45.939966,4.780644
10006021,PHARMACIE DE LA FORGE,Pharmacie d'Officine,VERSONNEX,1210,12 - Département 12,Île-de-France,250,20,30,46.301587,6.096277
10006054,GRANDE PHARMACIE DE VILLARS,Pharmacie d'Officine,VILLARS LES DOMBES,1330,13 - Département 13,Île-de-France,250,20,30,46.002235,5.031558
10006070,PHARMACIE DE LA DOMBES,Pharmacie d'Officine,VILLARS LES DOMBES,1330,13 - Département 13,Île-de-France,250,20,30,46.000506,5.029615
10006104,PHARMACIE GOURRY,Pharmacie d'Officine,VILLEREVERSURE,1250,12 - Département 12,Île-de-France,250,20,30,46.191851037,5.396088538
10006120,PHARMACIE ROUX,Pharmacie d'Officine,VILLIEU LOYES MOLLON,1800,18 - Département 18,Île-de-France,250,20,30,45.920509,5.223523
10006153,PHARMACIE DE LA NEUVE,Pharmacie d'Officine,VIRIAT,1440,14 - Département 14,Île-de-France,250,20,30,46.214923863,5.212760542
10006179,CADA AIN SITE AMBERIEU,Centre Accueil Demandeurs Asile (C.A.D.A.),AMBERIEU EN BUGEY CEDEX,1502,15 - Département 15,Île-de-France,140,11,16,45.961141,5.336186
10006187,PHARMACIE DE VIRIAT,Pharmacie d'Officine,VIRIAT,1440,14 - Département 14,Île-de-France,250,20,30,46.254442,5.215255
10006203,PHARMACIE CHBANI-MISERE,Pharmacie d'Officine,VIRIEU LE GRAND,1510,15 - Département 15,Île-de-France,250,20,30,45.846915,5.653817
10006237,PHARMACIE DE VONNAS,Pharmacie d'Officine,VONNAS,1540,15 - Département 15,Île-de-France,250,20,30,46.21857,4.992154
10006245,IFSI-IFAS DU BUGEY,Ecoles Formant aux Professions Sanitaires,PLATEAU D HAUTEVILLE,1110,11 - Département 11,Île-de-France,250,20,30,45.984149,5.600548
10006286,CATTP ADULTES AMBERIEU,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),AMBERIEU EN BUGEY,1500,15 - Département 15,Île-de-France,250,20,30,45.959167,5.359715
10006294,AP DE BROU,Entreprise adaptée,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,40,8,12,46.19866,5.254285
10006310,CHRS REG'AIN OYONNAX-BELLEGARDE,Centre Hébergement & Réinsertion Sociale (C.H.R.S.),OYONNAX,1100,11 - Département 11,Île-de-France,41,8,12,46.258343863,5.650625083
10006328,SESSAD GEORGES L'OISEAU,Service d'Éducation Spéciale et de Soins à Domicile,VILLEREVERSURE,1250,12 - Département 12,Île-de-France,40,8,12,46.191851037,5.396088538
10006344,CHRS BIBIANE BELL - ACCUEIL GESSIEN,Centre Hébergement & Réinsertion Sociale (C.H.R.S.),GEX,1170,11 - Département 11,Île-de-France,40,8,12,46.336999,6.068313
10006369,SESSAD ARMAILLOU,Service d'Éducation Spéciale et de Soins à Domicile,BELLEY,1300,13 - Département 13,Île-de-France,40,8,12,45.755223369,5.679662134
10006385,CATTP ENFANTS-ADOS CHATEAU-GAILLARD,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),CHATEAU GAILLARD,1500,15 - Département 15,Île-de-France,250,20,30,45.976404,5.318124
10006401,SSIAD EHPAD FONTELUNE,Service de Soins Infirmiers A Domicile (S.S.I.A.D),AMBERIEU EN BUGEY,1500,15 - Département 15,Île-de-France,42,8,12,45.968606,5.350865
10006435,PHARMACIE IMBACH,Pharmacie d'Officine,NEYRON,1700,17 - Département 17,Île-de-France,250,20,30,45.815148,4.932653
10006492,PHARMACIE DU GRAND GENEVE,Pharmacie d'Officine,PREVESSIN MOENS,1280,12 - Département 12,Île-de-France,250,20,30,46.248611071,6.081486006
10006500,CAMSP DE L'APF - BOURG EN BRESSE,Centre Action Médico-Sociale Précoce (C.A.M.S.P.),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,75,8,12,46.206865,5.230191
10006518,FOYER DE VIE LES 4 VENTS,Etab.Accueil Non Médicalisé pour personnes handicapées,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,40,8,12,46.205229294,5.234627057
10006526,AURAL UNITE DIALYSE CH HAUT BUGEY,Structure d'Alternative à la dialyse en centre,OYONNAX,1100,11 - Département 11,Île-de-France,250,20,30,46.275059,5.627348
10006542,LIEU DE VIE GRANGE AUX LOUPS,Lieux de vie,BAGE DOMMARTIN,1380,13 - Département 13,Île-de-France,40,8,12,46.361029,4.942906
10006559,FOYER ACCUEIL MEDICALISE DE ST VULBAS,Etab.Acc.Médicalisé en tout ou partie personnes handicapées,ST VULBAS,1150,11 - Département 11,Île-de-France,40,8,12,45.836398466,5.294010928
10006591,VAL SANTE,Pharmacie d'Officine,THOIRY,1710,17 - Département 17,Île-de-France,250,20,30,46.236330849,5.979946539
10006609,SAMSAH APF BOURG EN BRESSE,Service d'accompagnement médico-social adultes handicapés,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,40,8,12,46.216867,5.217785
10006641,SAAD ADMR PORTE DE LA DOMBES,Service autonomie aide (SAA),AMBERIEUX EN DOMBES,1330,13 - Département 13,Île-de-France,40,8,12,45.997868,4.902764
10006658,IME LA DECOUVERTE,Institut Médico-Educatif (I.M.E.),CIVRIEUX,1390,13 - Département 13,Île-de-France,40,8,12,45.92047,4.881627
10006674,SAAD ADMR BUGEY COLOMBIER,Service autonomie aide (SAA),BELLEY,1300,13 - Département 13,Île-de-France,40,8,12,45.758426,5.686303
10006690,SAAD ADMR SECTEUR CEYZERIAT,Service autonomie aide (SAA),CEYZERIAT,1250,12 - Département 12,Île-de-France,40,8,12,46.18075,5.311734
10006708,SERVICE D'ACTIVITES DE JOUR DE L'APAJH,Etab.Accueil Non Médicalisé pour personnes handicapées,MEXIMIEUX,1800,18 - Département 18,Île-de-France,40,8,12,45.908818,5.194936
10006740,SAAD ADMR CHALEINS,Service autonomie aide (SAA),CHALEINS,1480,14 - Département 14,Île-de-France,40,8,12,46.030585,4.805841
10006773,SAAD ADMR CHATILLON SUR CHALARONNE,Service autonomie aide (SAA),CHATILLON SUR CHALARONNE,1400,14 - Département 14,Île-de-France,40,8,12,46.114844,4.951974
10006781,SAAD ADMR CHAMPAGNE EN VALROMEY,Service autonomie aide (SAA),CHAMPAGNE EN VALROMEY,1260,12 - Département 12,Île-de-France,40,8,12,45.903375,5.677761
10006799,EHPAD LA ROSE DES VENTS,Etablissement d'hébergement pour personnes âgées dépendantes,JASSANS RIOTTIER,1480,14 - Département 14,Île-de-France,94,8,12,45.982835,4.756852
10006815,SAAD ADMR RIVE DE SAÔNE,Service autonomie aide (SAA),FEILLENS,1570,15 - Département 15,Île-de-France,40,8,12,46.33776,4.891423
10006831,SAAD ADMR MONTREVEL EN BRESSE,Service autonomie aide (SAA),MONTREVEL EN BRESSE,1340,13 - Département 13,Île-de-France,40,8,12,46.336498,5.126942
10006849,ASSOCIATION ECLAT,Foyer Hébergement Adultes Handicapés,ST GENIS POUILLY,1630,16 - Département 16,Île-de-France,40,8,12,46.23881,6.020258
10006864,SAAD ADMR NEUVILLE-LES-DAMES,Service autonomie aide (SAA),NEUVILLE LES DAMES,1400,14 - Département 14,Île-de-France,40,8,12,46.164521,5.002902
10006880,SAAD ADMR SECTEUR VAL-DE-SAONE,Service autonomie aide (SAA),REYRIEUX,1600,16 - Département 16,Île-de-France,40,8,12,45.933585,4.825367
10006898,ESAT LES DOMBES,Etablissement et Service d'Aide par le Travail (E.S.A.T.),VILLARS LES DOMBES,1330,13 - Département 13,Île-de-France,50,8,12,46.005994,5.027909
10006914,SAAD ADMR ST-ANDRE-DE-CORCY,Service autonomie aide (SAA),ST ANDRE DE CORCY,1390,13 - Département 13,Île-de-France,40,8,12,45.931163381,4.953445328
10006930,SAAD ADMR ST-DENIS-LES-BOURG,Service autonomie aide (SAA),ST DENIS LES BOURG,1000,10 - Département 10,Île-de-France,40,8,12,46.200004,5.197904
10006963,SAAD ADMR BRESSE-REVERMONT,Service autonomie aide (SAA),ST ETIENNE DU BOIS,1370,13 - Département 13,Île-de-France,40,8,12,46.288256,5.293013
10006997,SAAD ADMR SECTEUR ST-MAURICE-DE-G.,Service autonomie aide (SAA),AMBERIEU EN BUGEY,1500,15 - Département 15,Île-de-France,40,8,12,45.963067,5.342467
10007011,SAAD ADMR ST-TRIVIER DE COURTES.,Service autonomie aide (SAA),ST TRIVIER DE COURTES,1560,15 - Département 15,Île-de-France,40,8,12,46.460396,5.079205
10007045,SAAD ADMR ST-TRIVIER SUR MOIGNANS,Service autonomie aide (SAA),ST TRIVIER SUR MOIGNANS,1990,19 - Département 19,Île-de-France,40,8,12,46.07382,4.899713
10007060,SAAD ADMR SULIGNAT,Service autonomie aide (SAA),SULIGNAT,1400,14 - Département 14,Île-de-France,40,8,12,46.176705,4.963704
10007078,ACCUEIL DE JOUR AUTONOME L'ENTRE-TEMPS,Centre de Jour pour Personnes Agées,REPLONGES,1750,17 - Département 17,Île-de-France,40,8,12,46.312512,4.875599
10007094,SAAD ADMR CENTRE-DOMBES,Service autonomie aide (SAA),VILLARS LES DOMBES,1330,13 - Département 13,Île-de-France,40,8,12,46.001728,5.028769
10007110,SAAD ADMR SECTEUR DEUX VALLEES,Service autonomie aide (SAA),VILLEREVERSURE,1250,12 - Département 12,Île-de-France,40,8,12,46.191872128,5.396326859
10007144,SAAD ADMR SECTEUR VILLIEU,Service autonomie aide (SAA),VILLIEU LOYES MOLLON,1800,18 - Département 18,Île-de-France,40,8,12,45.91937808,5.222218874
10007193,AIN DOMICILE SERVICES,Service autonomie aide (SAA),PERONNAS,1960,19 - Département 19,Île-de-France,40,8,12,46.182665,5.20561
10007219,SERVICE DEPARTEMENTAL DE PMI AIN,Etablissement Consultation Protection Infantile,BOURG EN BRESSE CEDEX,1012,10 - Département 10,Île-de-France,250,20,30,46.202424431,5.217354674
10007227,AIN AIDE ET SERVICES BELLEY,Service autonomie aide (SAA),CHAMPAGNE EN VALROMEY,1260,12 - Département 12,Île-de-France,40,8,12,45.904957924,5.678874124
10007243,SAAD AIN AIDE ET SERVICES BRESSE,Service autonomie aide (SAA),MARBOZ,1851,18 - Département 18,Île-de-France,40,8,12,46.341990511,5.256595457
10007268,RESIDENCE LES FONTAINES,Résidences autonomie,BEYNOST,1700,17 - Département 17,Île-de-France,40,8,12,45.835988,4.999728
10007276,AIN AIDE ET SERVICES DOMBES,Service autonomie aide (SAA),ST NIZIER LE DESERT,1320,13 - Département 13,Île-de-France,40,8,12,46.055139392,5.148046543
10007300,CLINIQUE AMBULATOIRE CENDANEG,Etablissement de Soins Chirurgicaux,PREVESSIN MOENS,1280,12 - Département 12,Île-de-France,250,20,30,46.248438,6.086309
10007318,RESIDENCE LES MARAIS,Résidences autonomie,MONTLUEL,1120,11 - Département 11,Île-de-France,40,8,12,45.852707,5.0578
10007383,SAAD AFP 01,Service autonomie aide (SAA),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,40,8,12,46.207711,5.224015
10007391,S.A.V.S. - ORSAC - BOURG,Service d'Accompagnement à la Vie Sociale (S.A.V.S.),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,75,8,12,46.21444,5.22416
10007417,FOYER DE VIE LE VAL FLEURI,Foyer de Vie pour Adultes Handicapés,IZERNORE,1580,15 - Département 15,Île-de-France,40,8,12,46.22373269,5.556074977
10007425,SSIAD EHPAD SAINT-TRIVIER-DE-COURTES,Service de Soins Infirmiers A Domicile (S.S.I.A.D),ST TRIVIER DE COURTES,1560,15 - Département 15,Île-de-France,40,8,12,46.457727,5.078287
10007441,PRADO BUGEY - FOYER LES LINIÈRES,Maison d'Enfants à Caractère Social,BREGNIER CORDON,1300,13 - Département 13,Île-de-France,40,8,12,45.625535916,5.627495485
10007458,CHU ALFA 3A,Autre Centre d'Accueil,AMBERIEU EN BUGEY,1500,15 - Département 15,Île-de-France,241,19,28,45.961539,5.354794
10007466,ESAT DE LA COTIERE ET DU PAYS DE GEX,Etablissement et Service d'Aide par le Travail (E.S.A.T.),MEXIMIEUX,1800,18 - Département 18,Île-de-France,96,8,12,45.894393,5.198697
10007490,RÉSIDENCE LES BERGES DU LION,Résidences autonomie,ORNEX,1210,12 - Département 12,Île-de-France,40,8,12,46.288101,6.08085
10007508,CHU BIBIANE BELL,Autre Centre d'Accueil,GEX,1170,11 - Département 11,Île-de-France,40,8,12,46.336999,6.068313
10007565,CENTRE D' ADDICTOLOGIE ANPAA 01 CSAPA,Centre soins accompagnement prévention addictologie (CSAPA),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,40,8,12,46.200421,5.232952
10007573,MAISON D'ENFANTS LES PLANETES,Maison d'Enfants à Caractère Social,VILLIEU LOYES MOLLON,1800,18 - Département 18,Île-de-France,40,8,12,45.944103,5.244216
10007599,CHU ADSEA 01,Autre Centre d'Accueil,PERONNAS,1960,19 - Département 19,Île-de-France,40,8,12,46.185112,5.227059
10007748,CHU ORSAC - HEBERGEMENT D'URGENCE,Autre Centre d'Accueil,AMBERIEU EN BUGEY,1500,15 - Département 15,Île-de-France,250,20,30,45.954981,5.344584
10007789,HÉBERGEMENT URGENCE REG'AIN,Autre Centre d'Accueil,OYONNAX,1100,11 - Département 11,Île-de-France,40,8,12,46.258343863,5.650625083
10007839,PENSION DE FAMILLE - ALFA3A,Maisons Relais - Pensions de Famille,ST GENIS POUILLY,1630,16 - Département 16,Île-de-France,40,8,12,46.242372742,6.021387602
10007854,CATTP ADULTES BELLEGARDE,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),VALSERHONE,1200,12 - Département 12,Île-de-France,250,20,30,46.107506108,5.828107664
10007862,CATTP ENFANTS LES 4 SAISONS,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,250,20,30,46.208193,5.226786
10007870,CMP PERSONNES AGEES BOURG-EN-BRESSE,Centre Médico-Psychologique (C.M.P.),BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,250,20,30,46.207454775,5.216843263
10007896,CMP ENFANTS-ADOS FERNEY-VOLTAIRE,Centre Médico-Psychologique (C.M.P.),FERNEY VOLTAIRE,1210,12 - Département 12,Île-de-France,250,20,30,46.255031,6.111551
10007904,HDJ ADULTES MONTLUEL,Centre Hospitalier Spécialisé lutte Maladies Mentales,MONTLUEL,1120,11 - Département 11,Île-de-France,250,20,30,45.849322,5.057467
10007920,HDJ ADULTES AMBERIEU,Centre Hospitalier Spécialisé lutte Maladies Mentales,AMBERIEU EN BUGEY,1500,15 - Département 15,Île-de-France,250,20,30,45.959167,5.359715
10007938,RÉSIDENCE SOCIALE LES LILAS FLEURIS,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",VALSERHONE,1200,12 - Département 12,Île-de-France,40,8,12,46.110274,5.820702
10007961,SSIAD CH HAUT-BUGEY SITE DE NANTUA,Service de Soins Infirmiers A Domicile (S.S.I.A.D),NANTUA,1130,11 - Département 11,Île-de-France,40,8,12,46.148832,5.608535
10007979,RÉSIDENCE SOCIALE PAUL BARBEROT,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,50,8,12,46.202446,5.214687
10008019,RÉSIDENCE SOCIALE AUGUSTE RENOIR,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,40,8,12,46.196776,5.253309
10008035,PHARMACIE DE MIONNAY,Pharmacie d'Officine,MIONNAY,1390,13 - Département 13,Île-de-France,250,20,30,45.895765,4.929859
10008050,CATTP ADULTES FERNEY-VOLTAIRE,Centre d'Accueil Thérapeutique à temps partiel (C.A.T.T.P.),FERNEY VOLTAIRE,1210,12 - Département 12,Île-de-France,250,20,30,46.261127,6.113382
10008068,RÉSIDENCE SOCIALE HENRI DUNANT,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",FERNEY VOLTAIRE,1210,12 - Département 12,Île-de-France,50,8,12,46.257408606,6.113233988
10008092,CMP ENFANTS ADO FEILLENS,Centre Médico-Psychologique (C.M.P.),FEILLENS,1570,15 - Département 15,Île-de-France,250,20,30,46.341980277,4.892592169
10008118,RÉSIDENCE SOCIALE CHARLES DE FOUCAULD,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",FERNEY VOLTAIRE,1210,12 - Département 12,Île-de-France,145,11,17,46.251694,6.120967
10008126,EFS AURA - BEYNOST/MIRIBEL,Etablissement de Transfusion Sanguine,MIRIBEL CEDEX,1708,17 - Département 17,Île-de-France,250,20,30,45.822461571,4.952905911
10008142,FOYER COURTES,Etab.Accueil Non Médicalisé pour personnes handicapées,VERNOUX,1560,15 - Département 15,Île-de-France,46,8,12,46.471796,5.102711
10008159,RÉSIDENCE SOCIALE P. CORMORECHE,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",OYONNAX,1100,11 - Département 11,Île-de-France,122,9,14,46.26022,5.644151
10008175,IME POLY-HANDICAPES LES MUSCARIS,Institut Médico-Educatif (I.M.E.),OYONNAX CEDEX,1103,11 - Département 11,Île-de-France,40,8,12,46.247721781,5.652647858
10008183,SAFEP-SSEFIS,Service d'Éducation Spéciale et de Soins à Domicile,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,60,8,12,46.202967,5.226035
10008209,RÉSIDENCE SOCIALE PIERRE CHANEL,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",VONNAS,1540,15 - Département 15,Île-de-France,54,8,12,46.216574,4.99522
10008217,HDJ ADULTES BOURG-EN-BRESSE,Centre Hospitalier Spécialisé lutte Maladies Mentales,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,250,20,30,46.207512824,5.223696462
10008258,RÉSIDENCE SOCIALE LA FONTAINE,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",GEX,1170,11 - Département 11,Île-de-France,40,8,12,46.334266,6.057599
10008266,PHARMACIE LARGE-VEYRET,Pharmacie d'Officine,MISERIEUX,1600,16 - Département 16,Île-de-France,250,20,30,45.973853,4.812219
10008290,SAJ - ASSOCIATION ECLAT,Foyer d'Accueil Polyvalent pour Adultes Handicapés,PREVESSIN MOENS,1280,12 - Département 12,Île-de-France,40,8,12,46.267633,6.074912
10008308,RÉSIDENCE SOCIALE LES MARRONNIERS,"Autre Résidence Sociale (hors Maison Relais, Pension de Fami",BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,81,8,12,46.219636,5.227892
10008332,MARPA PLAIN CHAMP,Résidences autonomie,ST ETIENNE DU BOIS,1370,13 - Département 13,Île-de-France,40,8,12,46.290012,5.295614
10008340,RESIDENCE AUTONOMIE LA CORDERIE,Résidences autonomie,MONTMERLE SUR SAONE,1090,10 - Département 10,Île-de-France,40,8,12,46.078054,4.75994
10008357,SESSAD APAJH BOURG,Service d'Éducation Spéciale et de Soins à Domicile,BOURG EN BRESSE,1000,10 - Département 10,Île-de-France,55,8,12,46.206977,5.234315
10008373,PHARMACIE DE CORGENON,Pharmacie d'Officine,BUELLAS,1310,13 - Département 13,Île-de-France,250,20,30,46.196706,5.158926
10008399,MARPA DE REPLONGES,Résidences autonomie,REPLONGES,1750,17 - Département 17,Île-de-France,40,8,12,46.312512,4.875599
10008431,SAVS VIVRE EN VILLE OYONNAX,Service d'Accompagnement à la Vie Sociale (S.A.V.S.),OYONNAX,1100,11 - Département 11,Île-de-France,40,8,12,46.254637,5.65062
